,abs_amplitude,amplitude_squared,abs_c_-13,abs_c_-12,abs_c_-11,abs_c_-10,abs_c_-9,abs_c_-8,abs_c_-7,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6,abs_c_7,abs_c_8,abs_c_9,abs_c_10,abs_c_11,abs_c_12,abs_c_13
13,0.6882826768988519,0.47373304331904936,0.05281906046536305,0.1012292673423402,0.10503120486458628,0.03865336614200404,0.03701181753945026,0.10379913256019682,0.09276135764496936,0.02794767473549514,0.06583049052803262,0.1647745219418443,0.1845159886413057,0.14647908324926165,0.11545227505894592,0.08280771454647669,0.0476835814358864,0.22182979505977293,0.14942298593788372,0.20506955873290117,0.12060403762557838,0.17860897771932638,0.09644105426153562,0.057451736646717516,0.05315136273246196,0.07514574665434748,0.08640663741837785,0.10122952156874543,0.13847684154349832
14,0.6882826768988519,0.47373304331904936,0.04264604051283762,0.06882824989040083,0.09948368542258781,0.016704230460798542,0.03625141085155704,0.06733099222442088,0.08080156945125559,0.0351677855695597,0.07626337264939259,0.15984833627002673,0.18629779435523355,0.1654545935125477,0.10671786429871144,0.05672568826674633,0.064319918210804,0.19011496657265972,0.13401237136429694,0.20477045280962822,0.1640557292569366,0.17045937847816534,0.12980629200213153,0.03686711475633629,0.10247773243368379,0.10652538418095697,0.1020863518823146,0.1177541323484319,0.07287535706786871
15,0.9471083539062102,0.8970142340389311,0.05441865116110962,0.06488227434125309,0.10621060695815492,0.06133774368032807,0.057935488712106825,0.1171372480590191,0.0959794634371006,0.014672210562952096,0.1214173660407059,0.18848015191672218,0.18908515171096818,0.1327914606090532,0.14546568175554558,0.04048208909281762,0.05486873685237137,0.15822840860656562,0.14949311953305733,0.1922943705276759,0.1642287758068147,0.09960366082808905,0.13807663715521723,0.020118950413147083,0.08101479147402439,0.13879259490203638,0.13218906865374205,0.0892704613345037,0.05855603813677868
16,0.8314694224759054,0.6913414005124157,0.06698665664404276,0.0361135080594836,0.10104137187841918,0.07900430988341497,0.0733797382829354,0.11059572204741985,0.08124877907781584,0.06794433394211813,0.12833730830725285,0.21494584129731947,0.22175283865680823,0.18966981926212814,0.1539060533210168,0.05662990683788773,0.05616915590158932,0.17047790495356024,0.15121922388060813,0.19698319349579013,0.1242336212879425,0.10444864503967025,0.12903891401348744,0.029994087342733303,0.06633911459427086,0.09448622133088395,0.10071956123836394,0.1090565307063983,0.08585306016603068
17,0.7712124482715571,0.5947686403690091,0.06367241849027909,0.03870202178278386,0.09616842121296142,0.08672773553700537,0.07618848517217686,0.08397458918288465,0.07682559755734533,0.0866697114331995,0.13429146018998056,0.21930574597646335,0.20699326061027862,0.18368086112388582,0.18870475541507067,0.06874300132592583,0.0387258519824778,0.1468278844759348,0.16743465051437292,0.22887858232673433,0.09040812605806556,0.09762597498178088,0.1268443508786092,0.04667129182634082,0.08407134943550322,0.09790585009985454,0.10120574007247661,0.10603949823697498,0.07056275195156823
18,0.7712124482715571,0.5947686403690091,0.006519038812007847,0.06561145079544736,0.1432339691779862,0.07901203189738032,0.060672842990956134,0.10878881336785298,0.11447953197521903,0.04045391257027373,0.1945900795027588,0.2505384277957298,0.23911332117590736,0.13330115723210645,0.23153773497174202,0.05112604865626038,0.08251392317685624,0.18882667697777344,0.15655611380313597,0.26513520926947665,0.10417070375149157,0.08024899734382394,0.1277901045699225,0.06386124033276526,0.09023588083857817,0.06430813539270508,0.047440722767888514,0.06740402665678223,0.0882584556735997
19,0.8671382746077904,0.7519287872897756,0.040583910258166815,0.05645720380727924,0.1146281109333968,0.07851318698821388,0.074954843093707,0.09958975270811937,0.10992256874901567,0.059202252662170836,0.160979149585812,0.24624886394395162,0.24542195163711608,0.11247218508696484,0.25192785939108303,0.07862504114604228,0.11072462900356601,0.19363789342478369,0.14271382372405564,0.27654831486817577,0.11689330795776331,0.06449521437373786,0.12163381421793237,0.08453399414459109,0.09328084128268141,0.07334131124288205,0.03460932625043877,0.0803386415350524,0.06601021045252406
20,0.9541472417021661,0.9103969588478519,0.04861325441347688,0.03367690223133949,0.11377014651935297,0.08448403829928675,0.08771651832680265,0.0907432775805031,0.1082707940497787,0.04255931177824203,0.1664562501783844,0.25600809099115956,0.26765105064751565,0.13437834977034702,0.2627024053038317,0.06569790846934244,0.10101969017859172,0.20532430802570345,0.15443786736289783,0.28875294261091694,0.1051860794163385,0.03341723702591704,0.11421915810871744,0.09539506242558683,0.1117361004247083,0.0784806335032792,0.02109592376171453,0.05569496059006235,0.058960149242938686
21,0.4455449256838471,0.19851028080262487,0.0556232497482439,0.015146494701369369,0.053982692001538345,0.1240456336304386,0.10352764881901201,0.08056180637489643,0.07099878304072188,0.028769426117828487,0.11134264115811372,0.2828185189337033,0.24076054743367634,0.11070937566105636,0.31067633060847233,0.052671550828217666,0.12904721505225444,0.20632885480757565,0.1095258804394766,0.27628722333168115,0.1510595227069248,0.06320382604580915,0.10402697889548798,0.09948018142913267,0.1640140919356392,0.0521987729366384,0.06393876930004119,0.04745551666478977,0.05375793113975591
22,0.8656349395796716,0.7493238486211018,0.041815348116192204,0.04214806425858564,0.05451601567168985,0.14191023713514167,0.09943815072853544,0.11460544106405382,0.08758854911760873,0.08894399843430485,0.13649960066464387,0.24297768055716237,0.23836620302675227,0.12383360528957124,0.30549235643579015,0.047136534606889324,0.105312639666407,0.217329384398208,0.12837149172781917,0.2499074546077635,0.12018179291273354,0.058652061442857666,0.0968438033743863,0.06410990935011478,0.16781802065303753,0.048654983135710324,0.06770982228926842,0.06335771984075543,0.026347818655383166
23,0.8326697863726147,0.6933389731378158,0.02725853075086129,0.05326156547778495,0.03014315809953535,0.14446722316352062,0.07594151591384772,0.07774055762560747,0.10969254853935287,0.09100486895359713,0.14512599778891622,0.257344945626422,0.23950375878729865,0.126387116966571,0.3405528687688375,0.02571902017205586,0.07785500216290914,0.18865478720146825,0.1471781613125336,0.2600112873053852,0.1392290370279388,0.02051369945733062,0.12939188884358097,0.06155176710282175,0.16849126909350148,0.038664415363811655,0.08058815300440818,0.07130556761523603,0.01850297406567993
24,0.7858411740581055,0.6175463508450216,0.009750290326140542,0.04062750673885104,0.043117313576045584,0.15555819492669576,0.07913282172894888,0.04005434527300023,0.1327138415347592,0.0880937929837189,0.17832619822408852,0.2577248426855416,0.22202450965636727,0.1260030217075893,0.35259063439719246,0.04109883070916162,0.08792414825092854,0.22129461706250989,0.1648422738166942,0.22255910617174704,0.09778865837934086,0.041248250106600756,0.1004878273326316,0.05704497837951607,0.14212861044533756,0.0381042930559996,0.10147104057449745,0.027358732254797163,0.02545726314408578
25,0.5235272600935527,0.27408079206106234,0.014228339033218927,0.046516325987399534,0.045778638212468574,0.12973193536734678,0.07201551802373371,0.013067850945343386,0.12435009429474549,0.07641743882534,0.15104567763631002,0.25674353512478587,0.22523206337882204,0.11786034079556487,0.3551655142255888,0.051274387656981675,0.11070626973258225,0.21848150246321316,0.16723183465857805,0.252041558284117,0.08686956247123392,0.07634938577465387,0.0910800614043915,0.032669128211846775,0.1686490884485812,0.06038835215991892,0.14265748134277076,0.022580954038108458,0.03516409957387991
26,0.2988443643505344,0.08930795410407497,0.028717170511646378,0.037568053294585985,0.01025267357414796,0.09056124257586048,0.09024344786372818,0.0386221345967847,0.14779061441108848,0.02181681686423458,0.177254626375306,0.2813640444990344,0.1837304900428901,0.11111597289849086,0.37089053843377445,0.057357354720371165,0.03331548339858061,0.2601665870158679,0.13634324466231715,0.30218161766576396,0.06791520436557838,0.030339753219708682,0.05940720053705952,0.014814086411043632,0.16869130851297195,0.09769554805343525,0.12218114477584076,0.05813035512452905,0.06805277496476296
27,0.057447986546622934,0.0033002711582609695,0.04451379237394442,0.0596567085089343,0.08547591753058814,0.08173335434346629,0.10329782421349683,0.049022536437582,0.17755870875143456,0.015252141667151936,0.1961182004116635,0.2709047648716068,0.13819208510721576,0.08880378021734359,0.371882160526406,0.0542930930499342,0.0451454677641427,0.2834737602381321,0.13722606875100674,0.267834506152691,0.12443576681168783,0.051716526775519384,0.10205304817284701,0.041061517182416345,0.19664214595411147,0.060279087322405875,0.0649662825816023,0.07145838833306759,0.0057924362449271165
28,0.6732838636375759,0.45331116103474184,0.06661497655956636,0.0849837889681319,0.04625937911456009,0.05142050891871306,0.049100471844168686,0.06022445970455031,0.14031335503234976,0.0008445932563524756,0.1634197278594109,0.25260648097476907,0.14734869984380197,0.12892490557234884,0.3715898800717339,0.06268684877569469,0.0696507114692442,0.25790594316694504,0.11897182187821338,0.2543000935617137,0.1626144100948323,0.0777487647146131,0.1159683362237665,0.02861611915892181,0.1796766440376668,0.05395233007371773,0.10024209241391153,0.14521333891999566,0.04296057955256754
29,0.7195328255316567,0.5177274870175694,0.07762354639069129,0.04949590520102354,0.03249863520470722,0.07040445772404824,0.02125731480515674,0.04450016053153662,0.1284780544083926,0.024295473856898585,0.1405182153588423,0.24927932584700668,0.13482852536570922,0.16065996059476045,0.35773266869417497,0.0569337833012576,0.1275737859982236,0.2756072773182454,0.09404829996376829,0.2569586710526746,0.18546799287823323,0.09849003294927659,0.17968932277013794,0.041366285753189576,0.152374641916972,0.033536794924289896,0.047611018589917335,0.1022509596533569,0.07639000834425577
30,0.7796733100957147,0.6078904704756085,0.09021257080625897,0.06198555177955251,0.033345688242312065,0.017967376479093074,0.013842228878319983,0.009167055645081279,0.1241109690029111,0.017839155435932178,0.16610942869438894,0.25077004286760324,0.10811839369579584,0.15631926988071193,0.35410761151880943,0.07634326767875343,0.16351155194981767,0.2288869986752641,0.05451623433113579,0.26535948218954725,0.2139469556749152,0.08747335690363713,0.12550570455250312,0.05909466601808269,0.14624136672632698,0.06364994852329013,0.07469119224487748,0.092639834003459,0.08664817195859709
31,0.6599519736004773,0.4355366074591651,0.04861491777826353,0.039460411419033205,0.029956070288599028,0.05597964042141872,0.07595818508722023,0.037129900134068826,0.0718368863100999,0.013427965258191616,0.20643128007893768,0.2589503404321356,0.14146609466098756,0.12987728974035104,0.33566756640342205,0.13248563099479305,0.17458195839372412,0.22217438619828445,0.04867567925487279,0.29352300764954514,0.21878234179881204,0.13018152567334582,0.07754507740532858,0.08285967863585615,0.08070250998214573,0.06113944181140099,0.04329036465579932,0.09728067702590934,0.0777939932235417
32,0.48856408601835266,0.2386948661469483,0.032307334185628915,0.06163629992139503,0.07426932468801152,0.10687845920109834,0.07487536839563795,0.020625586572763952,0.06757791938417056,0.046942447379031006,0.1822648127297158,0.23471911236718418,0.09707654533014129,0.10609470693517022,0.39675149053764613,0.11233160238154709,0.19047118162138763,0.22076923499224727,0.059187770610619396,0.289706234304266,0.14835883953247034,0.1098521800605849,0.03019948411282855,0.06618291784673822,0.1157114451185563,0.04589826905895748,0.006635959171082001,0.06600927937953456,0.09609349139220566
33,0.7837186035779004,0.6142148495940941,0.10800046867087487,0.05583428873262089,0.05485451905794122,0.08216071148631471,0.06554037707815238,0.003956171046755763,0.12756562666715418,0.05764820245654334,0.19987576163880724,0.23396115400534226,0.11672500428134233,0.16122642255914063,0.37675332705621056,0.1129965938216224,0.1933895909096333,0.2267309721527694,0.11636747559316711,0.277762661267081,0.1744909543208598,0.11740759836229511,0.059888848139339874,0.03590445733700658,0.10692163728880318,0.06000462996462248,0.06680683505313086,0.031189626311863894,0.06930168806862258
34,0.5893865651437907,0.34737652317199585,0.10800046867087487,0.05583428873262089,0.05485451905794122,0.08216071148631471,0.06554037707815238,0.003956171046755763,0.12756562666715418,0.05764820245654334,0.19987576163880724,0.23396115400534226,0.11672500428134233,0.16122642255914063,0.37675332705621056,0.1129965938216224,0.1933895909096333,0.2267309721527694,0.11636747559316711,0.277762661267081,0.1744909543208598,0.11740759836229511,0.059888848139339874,0.03590445733700658,0.10692163728880318,0.06000462996462248,0.06680683505313086,0.031189626311863894,0.06930168806862258
35,0.6391299910995984,0.40848714552297277,0.1278992333480023,0.053435202431331326,0.09308014027497687,0.11183783228473484,0.0800435818789893,0.044417760047339466,0.15045612880241982,0.054775335123503126,0.19133188536422405,0.27924387053904376,0.13450365826510807,0.15576675883415578,0.37679362518120857,0.1461700812663343,0.23614370287370828,0.21908303381184108,0.09909912491609439,0.2732217626921256,0.197232007249124,0.10206109309341083,0.05214294893562255,0.04899097029776442,0.10990503136422615,0.06992544629075464,0.07191815391475595,0.0665222887795422,0.07943654360890706
36,0.8407978511333787,0.7069410264705073,0.1278992333480023,0.053435202431331326,0.09308014027497687,0.11183783228473484,0.0800435818789893,0.044417760047339466,0.15045612880241982,0.054775335123503126,0.19133188536422405,0.27924387053904376,0.13450365826510807,0.15576675883415578,0.37679362518120857,0.1461700812663343,0.23614370287370828,0.21908303381184108,0.09909912491609439,0.2732217626921256,0.197232007249124,0.10206109309341083,0.05214294893562255,0.04899097029776442,0.10990503136422615,0.06992544629075464,0.07191815391475595,0.0665222887795422,0.07943654360890706
37,0.8897788208225093,0.791706349984295,0.11581090168021124,0.05156796819232853,0.09631846601446062,0.10464970101925933,0.07250822510455916,0.06983296589547873,0.13868465977531672,0.05775333969903685,0.20918131552160157,0.25496200081641196,0.13557038167636581,0.16081104243114971,0.38718198843704454,0.1509773252715071,0.2540879820756112,0.2044695545989563,0.09733985288314229,0.2678324907965323,0.19934894670777636,0.09374520271597984,0.06397706918205655,0.05277608959556008,0.101859087871525,0.058860418626629184,0.07621966023764458,0.06440177157426306,0.10460565126455906
38,0.7572993931155427,0.5735023708131693,0.10992083116096789,0.04748296609712136,0.10187789825375541,0.10710705626441955,0.10262172318680157,0.07899723185485376,0.11050468446466102,0.059982603359244005,0.19808083968230863,0.2708570208626581,0.14698805335750664,0.15650262302388582,0.3923869008970942,0.17373709388737418,0.23297089384628686,0.2206049045482256,0.06689755849882528,0.26545786483936196,0.1833746883201869,0.09018311574337073,0.0442076334453012,0.05333537862625293,0.11200488522647693,0.06519637108685393,0.1088973745751858,0.06846471862636094,0.06204763473702955
39,0.6346445777923471,0.40277374012122646,0.08588212299526507,0.10123162557581906,0.08449334443654168,0.08661956715703766,0.09568585104254199,0.05358056654420663,0.08650326386780065,0.07843009840892265,0.22369948175096227,0.2413348740607685,0.15931881035670437,0.12743436345359355,0.40940019396814925,0.1691821806896513,0.2659281277969684,0.20618837292183867,0.022620711361764877,0.25222182920101427,0.16785871285289086,0.09256147838520626,0.07145734679379685,0.02647348629881395,0.12157915765517785,0.07334357998685369,0.09312994441385172,0.10230182914681117,0.004278740576939535
40,0.6460282529998645,0.417352503674057,0.11728860401992972,0.061375936597263175,0.095233526838503,0.08465356924548041,0.11042800835568038,0.004986626921971708,0.08271362369942785,0.06688413457142176,0.1771589407248052,0.1871932325636803,0.1986106692609674,0.16960905357881279,0.42652812251566874,0.18321868314777337,0.27271285313613675,0.1981257461230786,0.03875609845414244,0.22358527702850325,0.127820248436347,0.09290993959993318,0.06974965493756259,0.06905954926200428,0.10224502033688676,0.0745619747538804,0.12621124215743212,0.09912087472737555,0.014804646237601153
41,0.9000747153886239,0.8101344932819123,0.11579741700950515,0.09811069114977046,0.10703354437647998,0.09302414478234075,0.11368871133795419,0.014026025248502313,0.036508868776790326,0.0377101211725809,0.18696917965894844,0.1876157917769372,0.18578985194894226,0.22147317048016932,0.41775531892274465,0.15951216394020717,0.27489270922807396,0.20274987110395273,0.04044607600307871,0.24491687675668766,0.12299640825388868,0.09316683335342532,0.0691831070661051,0.08648728058233422,0.09247227878501746,0.06050826098951106,0.10911000402777905,0.09031745509326813,0.0337977731432156
42,0.9095976601958727,0.8273679034338064,0.08991021299140392,0.12214437384944035,0.13689875385052935,0.0709102670208209,0.11739407715949879,0.031639711523843865,0.06981473803946195,0.0675458259739501,0.1616889912834984,0.1972879164886562,0.21172760135948823,0.28627300390343235,0.42638233619285815,0.16792070616575547,0.28732385338714606,0.2103913783769148,0.029066296648784164,0.22405477156997164,0.12585490870881966,0.056510053235391995,0.10003463355045264,0.09618675479756027,0.07742771250615212,0.05858507683378485,0.08762123066597376,0.08986152579799458,0.029948297969584602
43,0.7482721702140068,0.5599112407167796,0.07505922620824675,0.12285489852839644,0.12213953739748024,0.0711280855768246,0.09857521864096896,0.07403443047546789,0.07242067438894846,0.04122311005120647,0.14443625823732922,0.1697800074046898,0.16969790981475125,0.3408483467881039,0.38919943472236307,0.2315902365730945,0.30361272629361735,0.2468946292889029,0.03902221817354326,0.2202796785479074,0.08886775271473438,0.050175867793064585,0.0705072472224116,0.08534996180190088,0.13601210231797398,0.08668493293352111,0.07355610146458588,0.06406302058321939,0.038795404902279444
44,0.9250265471772623,0.8556741129826878,0.07201138157301411,0.13888873138349297,0.1366752185848352,0.07411783628500304,0.1250398153017639,0.08426679331395635,0.07678430705858605,0.06372460930829997,0.17556942656718194,0.15856925426515864,0.16745707385604686,0.3741473732427218,0.37446371885597707,0.24351908215921972,0.3109368147832088,0.2547035907477004,0.04964548151904272,0.22147759852641083,0.11973726122193268,0.059818232722514644,0.07482294184174385,0.09433147428903987,0.11726458749403104,0.1194117898561444,0.05169060791562302,0.0683434960499952,0.05103534685212243
45,0.9250265471772623,0.8556741129826878,0.07201138157301411,0.13888873138349297,0.1366752185848352,0.07411783628500304,0.1250398153017639,0.08426679331395635,0.07678430705858605,0.06372460930829997,0.17556942656718194,0.15856925426515864,0.16745707385604686,0.3741473732427218,0.37446371885597707,0.24351908215921972,0.3109368147832088,0.2547035907477004,0.04964548151904272,0.22147759852641083,0.11973726122193268,0.059818232722514644,0.07482294184174385,0.09433147428903987,0.11726458749403104,0.1194117898561444,0.05169060791562302,0.0683434960499952,0.05103534685212243
46,0.9250265471772623,0.8556741129826878,0.08819659279644002,0.13916840135392822,0.10900877819995121,0.09000961814775434,0.12968562039169454,0.0628406173600506,0.06752319447206388,0.07051670123047399,0.15981147402370263,0.13718626449326224,0.17698068429066377,0.360451264916154,0.3971013337816647,0.2256716391678005,0.3126840132569082,0.2434834535791293,0.057046760929483534,0.2345604782954719,0.1283746879684387,0.043052372420158046,0.10192107495774021,0.08777995386427888,0.1337721772693411,0.12421678795660067,0.05697109114306586,0.06375972276083539,0.034763714891291514
47,0.7097684892716225,0.5037713083629213,0.05059498534312358,0.13652495271035248,0.11439744035716513,0.056000065315471886,0.09970386166185966,0.04806822624631892,0.05151541602773265,0.05968278921484779,0.14581298513777446,0.18885675639776722,0.1813200781245733,0.3579276910479614,0.3863402292147345,0.23639633170093102,0.3015602721514418,0.2721548587814102,0.08139995813787645,0.19870325552451215,0.1275927898268879,0.05026513166173208,0.09680464725512931,0.09327947727898436,0.112184221630453,0.11328467998383332,0.04618294368062827,0.061463920055857706,0.03781457089415758
48,0.6889062105169366,0.4745917668888057,0.06567531678491945,0.10555143269767474,0.13983911709190883,0.07116492031066357,0.10288306284934538,0.026873228746363432,0.04676609069331842,0.05098613731485983,0.14225261719683166,0.1667379512214997,0.21758208648128224,0.38484876495755493,0.40325968453176986,0.19623803019502947,0.3482251301021781,0.29387570294664844,0.09787301051622248,0.20889544434738017,0.15249330340153894,0.05176231520733454,0.06810375273232451,0.08686449967467699,0.10175371790021555,0.1224596811880102,0.06210374626530768,0.050302337228284616,0.047914465204301517
49,0.8634923733576586,0.7456190788468421,0.05249959668747379,0.11631096345197375,0.11163862843259416,0.11824744038266664,0.12110847803517795,0.027746449019068888,0.040198316286520264,0.08438081607731507,0.1984127356506717,0.12381398222153157,0.2121853834289199,0.3649711739820197,0.3728559168440341,0.21079369518229712,0.36681345897163625,0.30536900130290084,0.11044739484955052,0.22173380537406048,0.16813742847400423,0.0850152728458174,0.052555789808348255,0.09749716879236206,0.07366689029831416,0.10415822994731858,0.05853564935771522,0.04871206708164784,0.0210150669572467
50,0.6775573596154931,0.4590839755691187,0.05989306963173722,0.14137874387158286,0.11235626547157197,0.15797499105777368,0.14034020913227033,0.03371088807377169,0.03658645090078919,0.08477653814448695,0.18722275357093787,0.11364903389847913,0.15422903301836996,0.3660107422558747,0.3707774228936573,0.2414182867498277,0.3971113605358024,0.31930206456246113,0.08439714092274782,0.18098164816674614,0.14346957296428475,0.09418504618599521,0.06398680053546439,0.06948567963854697,0.1181818777616553,0.0921672979879997,0.09016326878715407,0.06521942210563796,0.02081405265373478
