,abs_amplitude,amplitude_squared,abs_c_-11,abs_c_-10,abs_c_-9,abs_c_-8,abs_c_-7,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6,abs_c_7,abs_c_8,abs_c_9,abs_c_10,abs_c_11
0,0.43153602289270915,0.1862233390540568,0.03253864240773318,0.07971148443301403,0.09360589616876706,0.005474892135042236,0.007922517398745874,0.0698889094817874,0.06489090957199714,0.18076146449713648,0.013604701078325341,0.007539264815122045,0.08261596689007601,0.07064510563941707,0.1477770322038515,0.050926599242011664,0.07696928164163175,0.05585590973913357,0.23182567678137087,0.0036745024532667593,0.10721257262486,0.13824396497820468,0.02144583975602643,0.03496215151620494,0.013991800183695996
1,0.3698349391730989,0.13677788223316975,0.06497867943250424,0.09890836360883519,0.06827185860036386,0.03558124812848139,0.010163484583671917,0.05166744840448956,0.07404912365554882,0.18507393436987632,0.0214884128720305,0.056979244589973485,0.0932347136121044,0.0323886584834843,0.1583278225913526,0.05841502581471735,0.06770809376493597,0.12310210135747948,0.21730002032624177,0.043703454952678626,0.1230462123122326,0.09073537906620595,0.05673825066214381,0.03171473684998985,0.04741005633641233
2,0.28998744799097853,0.08409271999232047,0.04226198603009019,0.1009744141030215,0.11444581248974255,0.07095781697202255,0.0388956941905976,0.12178979783885482,0.1204124207023924,0.14199197412970954,0.02783725699298415,0.0610837344552824,0.08612991366050163,0.06940178931928458,0.18050108165992418,0.15854426199058838,0.0414966433482721,0.10301217082950768,0.2247694234129159,0.0696834877580952,0.1185609745941528,0.1120896052015824,0.01814043129668788,0.04043981196358948,0.057377962704721584
3,0.666656878443526,0.44443139357606615,0.0412917392349433,0.09809831265631094,0.06350001959339012,0.06909653709811937,0.021699581413895868,0.15396252981417557,0.09663744527877083,0.12268352911545177,0.04056931224764613,0.04705297252622691,0.061977830678865045,0.054122785802115825,0.2035724511680623,0.19690851746341323,0.037954167673624147,0.11936707865405023,0.2515105758036777,0.07630083291767754,0.1281217657694786,0.09506183610556011,0.028846359876210998,0.05511889636158354,0.07838767125709278
4,0.7655054449730916,0.5859985862834509,0.0178723489012726,0.040066904524294365,0.03926186969274224,0.03595579404923668,0.042435132424386575,0.20126662711201634,0.14429048921041532,0.09010746523476401,0.09708354699121635,0.04676601581104956,0.01691317702009421,0.05900145550020389,0.2035392887507514,0.2066499738096596,0.08417421333162942,0.15271865052188327,0.26214913119798844,0.02609611915714587,0.03718849006412583,0.12294582109202187,0.04885838364731502,0.09333334149515933,0.04398790585411772
5,0.5267632226034166,0.2774794926875366,0.04623329898054353,0.047380107580257375,0.03125675573761464,0.009045283666745972,0.04367722217401449,0.19352459437596878,0.17288868152241607,0.12352401620635686,0.1099075038829916,0.08587176806699758,0.09044528599180315,0.0821372187391014,0.15217871272342243,0.31183361498316714,0.08834754465203697,0.10425077730420593,0.22592341483220368,0.16602260490765122,0.03942671783931931,0.12429179913854752,0.05600551545032711,0.08687565014148778,0.019131743985870968
6,0.5267632226034166,0.2774794926875366,0.05187107719971911,0.06489607514236945,0.08015762080395578,0.06747658715596491,0.06076109076451601,0.1984877471508513,0.1761165836680796,0.15516378794665736,0.10865120283396892,0.11079581077554711,0.13757994534383372,0.0785483114453424,0.1276005304203317,0.30454399381330644,0.07673013559770435,0.08532185949739655,0.17770548009144577,0.15940828498079623,0.011319620584076526,0.08583149248667261,0.03620853361365381,0.0821403467055277,0.053410538757460276
7,0.5267632226034166,0.2774794926875366,0.05187107719971911,0.06489607514236945,0.08015762080395578,0.06747658715596491,0.06076109076451601,0.1984877471508513,0.1761165836680796,0.15516378794665736,0.10865120283396892,0.11079581077554711,0.13757994534383372,0.0785483114453424,0.1276005304203317,0.30454399381330644,0.07673013559770435,0.08532185949739655,0.17770548009144577,0.15940828498079623,0.011319620584076526,0.08583149248667261,0.03620853361365381,0.0821403467055277,0.053410538757460276
8,0.5267632226034166,0.2774794926875366,0.05958856772047205,0.02841999155905678,0.0893955211731883,0.09501522956488365,0.07900151806397554,0.132350052646481,0.1665091474792762,0.1824507278751063,0.13530098362888202,0.07955672794093369,0.12424343521173267,0.09067467253853334,0.08841244484640118,0.31900056274866784,0.07722922916958923,0.1044461000566156,0.15269808566058643,0.16749513055470316,0.055814604134182294,0.07221301758375187,0.05198747674447709,0.08977556086504944,0.049471367023899954
9,0.5267632226034166,0.2774794926875366,0.05958856772047205,0.02841999155905678,0.0893955211731883,0.09501522956488365,0.07900151806397554,0.132350052646481,0.1665091474792762,0.1824507278751063,0.13530098362888202,0.07955672794093369,0.12424343521173267,0.09067467253853334,0.08841244484640118,0.31900056274866784,0.07722922916958923,0.1044461000566156,0.15269808566058643,0.16749513055470316,0.055814604134182294,0.07221301758375187,0.05198747674447709,0.08977556086504944,0.049471367023899954
10,0.7155105368590877,0.5119553283563799,0.06501883632811582,0.05583198910771891,0.0479000896819435,0.11785426623293745,0.11075092909143237,0.08656419554159456,0.14701240251411252,0.20213634978024136,0.15129471963222513,0.10569999228309107,0.17529243935691136,0.12153760809765642,0.06281533854151759,0.2983538758517217,0.07881467356698818,0.09008663495350483,0.13904494841233114,0.17646333213638915,0.06419546280658094,0.09222946688196272,0.03518069112017383,0.05907467128609495,0.10837116571720386
11,0.6476506283386758,0.4194513363874816,0.062049890565043626,0.010282343137546807,0.038100960949527245,0.11752610100682673,0.059862903735957214,0.08849161968674353,0.15355562187311236,0.18194445198085815,0.1704899911688683,0.13650961530758132,0.2032784414832657,0.13278561296859287,0.08246477424731265,0.2579254574786904,0.09962276797319407,0.13506182206236633,0.18576350142688602,0.2054309471722687,0.0866922169107792,0.13154385081110037,0.04892708613927525,0.025664823759822486,0.10328083158009015
12,0.6086361378545392,0.3704379483024896,0.09877410840686772,0.028535056110852757,0.05207058103307083,0.1271629763838683,0.08600448840644424,0.07302895220486387,0.17864482847393115,0.1309548517911887,0.1498706573204734,0.11195842072610085,0.24287512359950553,0.10529726548001182,0.0915594991320586,0.2734616778575074,0.1260775291650874,0.11992058766324655,0.16461883602018731,0.19130936017019232,0.07743113022946335,0.11976110194057947,0.04616201066562674,0.03984432026913109,0.10454435451743921
13,0.6086361378545392,0.3704379483024896,0.09877410840686772,0.028535056110852757,0.05207058103307083,0.1271629763838683,0.08600448840644424,0.07302895220486387,0.17864482847393115,0.1309548517911887,0.1498706573204734,0.11195842072610085,0.24287512359950553,0.10529726548001182,0.0915594991320586,0.2734616778575074,0.1260775291650874,0.11992058766324655,0.16461883602018731,0.19130936017019232,0.07743113022946335,0.11976110194057947,0.04616201066562674,0.03984432026913109,0.10454435451743921
14,0.6086361378545392,0.3704379483024896,0.09877410840686772,0.028535056110852757,0.05207058103307083,0.1271629763838683,0.08600448840644424,0.07302895220486387,0.17864482847393115,0.1309548517911887,0.1498706573204734,0.11195842072610085,0.24287512359950553,0.10529726548001182,0.0915594991320586,0.2734616778575074,0.1260775291650874,0.11992058766324655,0.16461883602018731,0.19130936017019232,0.07743113022946335,0.11976110194057947,0.04616201066562674,0.03984432026913109,0.10454435451743921
15,0.6726457801796488,0.45245234559348846,0.07646204932813254,0.03032669928455222,0.07176247302422349,0.1502895703151441,0.058624121557684476,0.07976496579529217,0.18183154458117462,0.08965187530036607,0.15228995307799517,0.09603231105200934,0.2140386836553011,0.1513032187313675,0.07282313602285899,0.2677878580011773,0.09771288720547884,0.11788733800973497,0.16083246912547802,0.17388887176399004,0.10635498454121814,0.10422343292070861,0.015199300374248416,0.06570525473444701,0.09597022531512196
16,0.7031168042275266,0.49437324038713004,0.010964410140031798,0.03074535611389215,0.06747006706777493,0.14010755260561897,0.1045390755819214,0.1357249114631342,0.14769572763103264,0.09819169131857167,0.15209579083968736,0.11228445816292928,0.1951307637271007,0.20057677180210082,0.06981926614557309,0.2673708819192087,0.09435290202135596,0.13850496573748097,0.16761450114115095,0.17287273167686124,0.07065574818264762,0.06333440604861036,0.011252400775434237,0.06360138167696318,0.11398415452192892
17,0.7639789635267622,0.5836638567114258,0.030181423983210602,0.04489709666074232,0.09272465496238749,0.11374703267166418,0.09372507250101722,0.11360977906820026,0.10824156707193353,0.1227651371220772,0.17202760920838941,0.09497448173272152,0.2054599065364736,0.20181358114748515,0.03950698381459907,0.2869077157436932,0.08829173263190385,0.1301833976485245,0.18526136614097394,0.1661703969333822,0.04564270323584403,0.06699521233475321,0.028593780319382808,0.042286821643052905,0.13682760449477546
18,0.8738089848442039,0.7635421419944581,0.034006063070180885,0.06025021907010272,0.0628526448698166,0.08417877792009057,0.09588830053443322,0.13305113286101108,0.09846626950610292,0.16471363658844873,0.1864980249520285,0.060404473365916256,0.20964843149235912,0.19762722652826592,0.01778684562398509,0.272504046608961,0.10209860902740364,0.12359194679260958,0.18765723288306096,0.14772639298011994,0.07556716651207368,0.03500990999480262,0.026952190341874054,0.03501931250279056,0.1240187068820557
19,0.8483951416401453,0.7197743163586022,0.0496918462930739,0.08508266226621558,0.04544605340645677,0.11574263557070881,0.13115848339897884,0.11446559582783233,0.0977744028248692,0.12139171950563914,0.16495700037060892,0.016771472470478683,0.24248877326747162,0.23299687682754283,0.08275144845851096,0.2920424548975567,0.07463919513920202,0.11395375238317274,0.19499377076333674,0.1475342053330894,0.1000202526078359,0.0569402193348777,0.03412328630567232,0.03722056454616036,0.07306990359838841
20,0.8483951416401453,0.7197743163586022,0.06243396414141932,0.055185979581846324,0.09702297349689394,0.06799686918089595,0.12522112718566275,0.07577110749207933,0.07630513244496537,0.19913707446019877,0.1795690038801979,0.00938422716184847,0.23802465945828258,0.19199403986026192,0.09700030279394313,0.27088500663501575,0.052314068431442415,0.10245381141505666,0.18659325694477216,0.14430582918007073,0.12886903503764496,0.07864902112527446,0.06179762226688836,0.061284020351388975,0.0700359560590697
21,0.6423110439240363,0.41256347714678526,0.026104239146687195,0.021080601042071795,0.07323722896055707,0.09243346713898334,0.08509576481926914,0.15187237137589044,0.02136758867922573,0.10585199154189405,0.15719076733068266,0.1412621982845619,0.2090312837933402,0.1798336155868148,0.10722229301980325,0.3326355398407615,0.04316792489529855,0.1113392462458537,0.1523502053459855,0.17080015475980123,0.17443607488128904,0.051121930688178704,0.06383745249048449,0.0350508702196635,0.04872428029261595
22,0.5086458360211602,0.258720586501665,0.026104239146687195,0.021080601042071795,0.07323722896055707,0.09243346713898334,0.08509576481926914,0.15187237137589044,0.02136758867922573,0.10585199154189405,0.15719076733068266,0.1412621982845619,0.2090312837933402,0.1798336155868148,0.10722229301980325,0.3326355398407615,0.04316792489529855,0.1113392462458537,0.1523502053459855,0.17080015475980123,0.17443607488128904,0.051121930688178704,0.06383745249048449,0.0350508702196635,0.04872428029261595
23,0.7306292178262879,0.5338190539414532,0.03331543050120848,0.01885985985171779,0.09671250555666967,0.08316917093181403,0.06420976736659054,0.17574679108916647,0.05288878308784564,0.1434406765338772,0.18498157504659324,0.19280721813647048,0.19196444889935754,0.2229500677381107,0.12674025945534897,0.3367715130331241,0.043643885667524765,0.14992868279932883,0.15872797354659232,0.17769311319308295,0.17741131014532432,0.04882294854639748,0.07518496846987786,0.09624181098069895,0.061629950384340416
24,0.927229926194248,0.8597553360301907,0.046792635143369544,0.022157211069188908,0.0796515639128211,0.08427899183547338,0.06823947103046107,0.19486026952546237,0.031150367201228473,0.11010570324981825,0.17744125789621695,0.2106464777340226,0.218668428226333,0.24553875852437287,0.08779219666733001,0.3122781470616276,0.024649189493225504,0.10692437762321261,0.12554708118938523,0.20633769682269767,0.13993777212001052,0.08621018803203244,0.07347457473834013,0.06479005541694847,0.0661843068703889
25,0.764869903086444,0.5850259686474663,0.12159256991499574,0.0974496638433789,0.07466033562343256,0.1149127996320585,0.13933054846946677,0.20100257613306252,0.04372934371719495,0.11072310726447344,0.18031697489675602,0.16706674926168244,0.3083759983268604,0.19374563298977354,0.14226174195263017,0.3828730753552445,0.08314500454547186,0.1255592991645816,0.25966004878788734,0.22609071566441943,0.11923870612165316,0.03350132865793192,0.07908392377049332,0.008946761625597157,0.0316826209142531
26,0.764869903086444,0.5850259686474663,0.14222662132577976,0.08834845854531366,0.07391230483476195,0.06689738720686741,0.12009479638526149,0.18298502294850688,0.04101932266685704,0.13826076660727596,0.21839021721393148,0.2017731079267141,0.3304431586623001,0.18823946857425053,0.11612323529100935,0.4222694959081743,0.09895793325627827,0.12695290484752747,0.2271479035732707,0.18004401148996133,0.11415861100130964,0.05968287696155332,0.054873835978902004,0.03190921312545097,0.04670568971015861
27,0.764869903086444,0.5850259686474663,0.16330568797427822,0.09192067105673636,0.07639038475344458,0.08679229123382382,0.08019451031582478,0.16780764081061217,0.052864842464603434,0.15374700554316137,0.2128126689803059,0.2080470051851258,0.354885275780237,0.1836893714160877,0.09005752918605356,0.40372995175375254,0.09381762853908972,0.14217487396575687,0.2232861228459424,0.18457207731016914,0.09634889789231267,0.04004028341723202,0.04557112716473585,0.057077235162196045,0.024385930551602552
28,0.764869903086444,0.5850259686474663,0.1335255454035691,0.11558619929859495,0.08997249920596466,0.09675030378172124,0.05671913509915831,0.16760814555105602,0.03361783002228326,0.15796216518166778,0.2288162202835936,0.20964709225657957,0.3413960957376238,0.1891955935902988,0.08002494522239297,0.3979171282324218,0.09112778584941308,0.14542472460375178,0.23677543853950436,0.16211100644431914,0.0885663789438672,0.0403226771671294,0.03335236483007801,0.0785673664549519,0.03388962860445358
