,abs_amplitude,abs_c_0
0,0.8692623561142627,0.22500253840784185
1,0.9100814280764031,0.12029064657065414
2,0.9322863412300717,0.07757580985436906
3,0.9322863412300717,0.2327086433489868
4,0.9528283483878783,0.23994506800850468
5,0.9801793284952955,0.2829640892812181
6,0.9801793284952955,0.08502551422216661
7,0.9447554664627086,0.33133371312726484
8,0.9748599852604283,0.32316366139682995
9,0.9747264011566354,0.17231567778908455
10,0.9595063147612037,0.3237213106980985
11,0.9674747220283968,0.30676468510012256
12,0.9990412662853082,0.3992542971939233
13,0.9967263132478017,0.3015716079262399
14,0.985537033867538,0.08791074763536023
15,0.9675196073708989,0.24235114362624482
16,0.9702023892517617,0.1687530996626944
17,0.9848524653114874,0.3240733512642113
18,0.9896462242245934,0.13447838483227426
19,0.9980581676230327,0.3217253430813122
20,0.951937421300612,0.347644131222705
21,0.9208190055856028,0.38149842027466346
22,0.9816510799987548,0.4178742493312112
23,0.9971866312588175,0.18626422550053717
24,0.9965191416439402,0.13437018883129412
25,0.9938917950819484,0.2840947791173514
26,0.9410195834191543,0.322999357735861
27,0.9924901944427877,0.2052432101613444
28,0.9691847598361625,0.10194009798993392
29,0.9801758783630244,0.34574074892401996
30,0.9964639980875983,0.4251788859965306
31,0.9991379206769733,0.2957277129022564
32,0.9949842887098715,0.07062209356746256
33,0.9945283972843165,0.10433878871019403
34,0.9272442778482864,0.07616397613827418
35,0.9999330363340189,0.24803440198371224
36,0.9824076028379268,0.42476817576019543
37,0.9741884172127533,0.14132740049654757
38,0.9730944807491319,0.2000202009871448
39,0.9837021322841318,0.21706807110980922
40,0.9871544454371964,0.1663548741946638
41,0.964464350766801,0.35329541083924565
42,0.973661799865735,0.1892866148323322
43,0.972561986151594,0.23829659085266447
44,0.9995294230516857,0.1824786148108197
45,0.9679098388999988,0.19471586570045138
46,0.9992277382499775,0.1274695877492811
47,0.956781115904121,0.36192838751473977
48,0.9133888309252882,0.35097602915223813
49,0.938429994165315,0.2131604437475083
50,0.996038776285306,0.06271521079188982
51,0.9806220733480179,0.28818890980855255
52,0.9500379271460495,0.4149889339535207
53,0.9807290968637086,0.33529863395515813
54,0.9708810633419667,0.2367326485301967
55,0.9846187844482935,0.3292134731821913
56,0.9442906810445979,0.2830074078496603
57,0.9887716533513069,0.23032259066195493
58,0.7813952592669507,0.48555312506239806
59,0.9963027339234961,0.315378057824493
60,0.9799035061753062,0.11642951761422603
61,0.9624509145394966,0.355687739405747
62,0.9672149488810573,0.4194011117448801
63,0.9885634110232437,0.32013551195563417
64,0.979875703619842,0.2998575396276085
65,0.9874362751190958,0.35765310632059
66,0.9928435185858328,0.27915551263248434
67,0.9817944812094255,0.24374894655783605
68,0.9810242284301447,0.3158093779116935
69,0.9999737617407417,0.1616176713770974
70,0.9999737617407417,0.2823265776264686
71,0.8993294855493563,0.24183667774214998
72,0.9958272715535266,0.2042849941007205
73,0.9889132014238609,0.2586476573178396
74,0.9874653834581388,0.27040153966469455
75,0.9397735647762497,0.44277911742600384
76,0.9989918489014844,0.19311878058901702
77,0.9788032955158514,0.2525510456910763
78,0.9855995709861497,0.09653880464179138
79,0.9234536505311878,0.06522295593092084
80,0.9576757623832437,0.27024817388017497
81,0.9705760214266562,0.3468552550684713
82,0.9884365381889646,0.290235267947017
83,0.9666971005294662,0.3753593338425539
84,0.9681007150116047,0.43580598903953316
85,0.9927505864564417,0.11954306270814594
86,0.999566105302136,0.21816198259481595
87,0.9684596136005494,0.028756252034329126
88,0.9575442204916769,0.4093033827743862
89,0.9820062284558774,0.22182772813848
90,0.9996421229864412,0.1719794522676654
91,0.9927009795863967,0.19882097828960965
92,0.9937965913859929,0.33135845215722026
93,0.970832161870948,0.28048392740976824
94,0.9895110082093767,0.3250352812926064
95,0.9906587508003042,0.3783412872914382
96,0.992856306860139,0.1662045840881161
97,0.9971894801380633,0.16333302645354386
98,0.9769841160339048,0.1269103531295435
99,0.9504165336545337,0.34762543181911754
100,0.9940588754475145,0.26605241601601753
101,0.9793339985132062,0.3262020507906106
102,0.9990987935753629,0.1919703106103673
103,0.9417224919432053,0.3176249195782804
104,0.9924950202715682,0.05834718177876634
105,0.8300140812967233,0.4010708136021266
106,0.9975720339604852,0.2603231563000689
107,0.9991770764919925,0.26961645241565196
108,0.9398536619687234,0.14953352285997656
109,0.9655831578269309,0.42740224276673716
110,0.9884175102112629,0.25961179535113316
111,0.9702603420236963,0.2462538950516202
112,0.9918039046731977,0.1841205346282561
113,0.9536136959900345,0.09778020032083104
114,0.8554948670559797,0.14272624055704486
115,0.9461893926242191,0.2909443127628342
116,0.9828310607013616,0.3189216564103931
117,0.9682081537483962,0.1258209875451906
118,0.9152656553299261,0.016348734979776045
119,0.9924134009533,0.14853695134553077
120,0.9218846554416374,0.25267294839719584
121,0.9562490229296304,0.2319613103537949
122,0.9903731459279486,0.2586457038041305
123,0.9945978671858461,0.0844841156281897
124,0.9833851358931214,0.17967977652021044
125,0.9917950358053926,0.4067017153973848
126,0.9443716924068184,0.25554937120085003
127,0.9913706498649465,0.08297730876234517
128,0.9983127570090735,0.39555287529014355
129,0.9994028970466281,0.29590935341509944
130,0.9995006388019594,0.18589618100069777
131,0.9662692755105592,0.19548068811649272
132,0.993384763652483,0.12704185094364584
133,0.9463111627122671,0.2889098215133053
134,0.9810405868175555,0.30723892253927837
135,0.8880580315614078,0.4495669636645225
136,0.9984101685168268,0.4453952318309864
137,0.9616902603068146,0.3155003214740325
138,0.9647744324019171,0.20889302923001007
139,0.9998293065082029,0.20227270758125046
140,0.9998293065082029,0.41230357458471106
141,0.9936180829755046,0.11305664018034352
142,0.9833509182233307,0.13167211471139706
143,0.9624295543794444,0.3767683302930552
144,0.995172493517012,0.2665313670908157
145,0.9606818005963385,0.05153941084880661
146,0.9561854910340121,0.20385339995546586
147,0.9656822251576964,0.3650703938494632
148,0.9834401869960255,0.4380993519694744
149,0.9377045573325606,0.4734304754671558
150,0.9731894236601997,0.16930711388378145
151,0.9791469370191477,0.2115373521476052
152,0.9711492677895961,0.32756241874198655
153,0.9913714146347714,0.35906914428628894
154,0.9228771379098561,0.23601725122328762
155,0.9966439764431155,0.07510315239974158
156,0.9695267958393616,0.28548955576399415
157,0.9195038367651123,0.2981426653623256
158,0.9166449625463313,0.010031077108687976
159,0.9185025982943248,0.32156005871443005
160,0.9122917233874501,0.20723995414064078
161,0.9315194139563499,0.10955774591968288
162,0.9848846046765782,0.30939956949951763
163,0.9819196387250968,0.36499076985769136
164,0.9972990459124483,0.1325195456138285
165,0.9925418427671937,0.17583910391014243
166,0.9941212203801011,0.338251591350768
167,0.9994336445626906,0.3155741336035448
168,0.9933546447705011,0.29576090411908695
169,0.9944998076192136,0.40290238401823286
170,0.9656206118807403,0.2066551317685352
171,0.9473751134911499,0.29667179014239514
172,0.9917730922255077,0.20745940794902787
173,0.8626076700706267,0.27731842361993647
174,0.9889339101211819,0.3211599764383679
175,0.9663236133552814,0.2297682590629054
176,0.9902756116289808,0.2722613308062201
177,0.9931402798223254,0.18687829953482435
178,0.9570955710061523,0.22866549579287543
179,0.9355700960835398,0.33049907563987907
180,0.9835590031709217,0.17237185360282792
181,0.9942540813179601,0.179645449271138
182,0.9806146218317096,0.3159943984812459
183,0.9813937691390069,0.33695033848492595
184,0.9929828657533861,0.2571683378139876
185,0.9788340228558532,0.16989906767984397
186,0.9929946434830839,0.3786285429795337
187,0.9698117089879804,0.331464825348084
188,0.9766878251018571,0.21003113906041734
189,0.9112547850404187,0.08824443875658664
190,0.9530700774778033,0.3607906664641253
191,0.9925939170954056,0.358412736309852
192,0.9732312846584268,0.3190611523853047
193,0.9845734027444087,0.2375110602080935
194,0.9901109132167071,0.12265721241060328
195,0.9067235511698243,0.3323621590644882
196,0.9645661984089035,0.1314359057363156
197,0.9684905299497171,0.3404103756296146
198,0.9927989734275389,0.37051936158056514
199,0.9824084385294162,0.2806368884761312
200,0.9939735391597937,0.08315359722814819
201,0.9885976220352302,0.28780307210056955
202,0.9996678783300104,0.3274706191012874
203,0.9758816410836818,0.12856555825782173
204,0.973601685538438,0.17637386737392266
205,0.9611843361434483,0.12416754010389179
206,0.9767787532824888,0.1711600060426314
207,0.9940227499454096,0.4075638154539019
208,0.9899198352359523,0.4993739765269836
209,0.9878875884191886,0.286901302902355
210,0.9651754993836978,0.5137858235456224
211,0.961933239655276,0.1645646935037766
212,0.9996421678095943,0.20077132438706247
213,0.9754415076836298,0.23221279985716775
214,0.963509689585745,0.06007231809146437
215,0.9838117292251584,0.27843474202770657
216,0.9353885926446511,0.38474404738253687
217,0.9878025283855482,0.3909114202326451
218,0.9954861451623485,0.19239970487774982
219,0.9954861451623485,0.2960432604656111
220,0.989961075111408,0.2973856052052397
221,0.9740143326763485,0.30297183914189
222,0.9787265990777785,0.16915112378585834
223,0.973942230923291,0.37121329264043945
224,0.9882716392497308,0.47014516203088663
225,0.973057727697591,0.2761159594444049
226,0.9771822696517761,0.23623080983209704
227,0.9728732809083199,0.1152397220229588
228,0.9886186727571158,0.33466811747927605
229,0.9668983918324863,0.4693163984681709
230,0.9656547521226055,0.17484283370841733
231,0.9687318966286719,0.35630319281325
232,0.8674858682592672,0.2997439323382917
233,0.990010328926562,0.05966552595149877
234,0.993166993909012,0.3570885720102325
235,0.9502123722785499,0.2412539426466324
236,0.9699753882323673,0.31115733474193163
237,0.9782307819780228,0.22646235799967224
238,0.9940180765200161,0.22623059876327825
239,0.9940180765200161,0.3707004148041289
240,0.9486550036252929,0.27980943835324273
241,0.9966977498360792,0.16598069062648735
242,0.9886689459356549,0.27611727657415724
243,0.963781946364766,0.19488508953560404
244,0.9986043184945127,0.4927708292995251
245,0.9763425693195772,0.32254678687615906
246,0.9825653448584322,0.26051618547882516
247,0.9722227057892389,0.2738119712824721
248,0.974001578728828,0.20478424543415183
249,0.990322319472444,0.21725319466918278
250,0.9456507422341922,0.13737449869045196
251,0.9881854642944888,0.392429946212418
252,0.9692237176479308,0.30808587241868396
253,0.9451976322814261,0.019388276873598915
254,0.9868752897183279,0.11935117438817779
255,0.9768343913102109,0.1965833314084832
256,0.9936542110819082,0.31336673724324116
257,0.9575915295760005,0.17817603473512597
258,0.9980272756454075,0.1961039706591996
259,0.9278723062007325,0.3393506011760234
260,0.9281540692715249,0.36929575158002265
261,0.9689128615591709,0.09138796759444409
262,0.9884093078397408,0.3302402841067756
263,0.9956876147522675,0.26107494405545867
264,0.9622040778252796,0.37921787580591737
265,0.9725895847549655,0.2616063395162244
266,0.9991186441188035,0.26843395903101697
267,0.9931791731303911,0.32730181952344506
268,0.9869486275070217,0.33978524781552827
269,0.9953146817466595,0.055596767030648794
270,0.9852273276798579,0.33958807243129724
271,0.8664402444348737,0.41870821004296904
272,0.9952904346378317,0.39813063240563035
273,0.9914663781580679,0.10447642303686533
274,0.9129704128936224,0.11857085529466968
275,0.9772360550221253,0.1237904485578581
276,0.992550055116048,0.195169560387886
277,0.9764526035930917,0.1314234354836124
278,0.9318677003550807,0.19661638241782609
279,0.9832718135608911,0.25468120980011316
280,0.9765256616892217,0.3260846342337845
281,0.9710633185483577,0.2878903830007182
282,0.9970880135135678,0.41864143051092606
283,0.9662192258169943,0.029413243515537098
284,0.9752857339156933,0.44179127663674705
285,0.8970956060032259,0.18624729147976718
286,0.9208061809073872,0.3965145980341321
287,0.9154065059207123,0.340332167372767
288,0.9972091987290213,0.2862159073137143
289,0.9798089972501074,0.40378658351771657
290,0.9690880460605864,0.26602929316214685
291,0.9884168737651503,0.34046225527051116
292,0.9878745296187929,0.356761832416138
293,0.9977850950806755,0.40242174169949124
294,0.9982392368621317,0.23112654240260466
295,0.9596537469182822,0.4003014532765875
296,0.9846393910627537,0.10196382247843777
297,0.9530394325278657,0.37210866740482607
298,0.9845180874946075,0.06400723913275339
299,0.9963241261064202,0.324657667323656
