,amplitude,c_0
0,(0.15582483916610934+0j),(0.15385922548474884+0.41386095829648056j)
1,(0.20802379996590448+0j),(-0.24186168358775315-0.41887250010099997j)
2,(-0.4859854201142042+0j),(0.4604204827283219+0.5276994968198674j)
3,(-0.5032882062627982+0j),(-0.350827728911934-0.16994926482208603j)
4,(0.04692760552749531+0j),(-0.3783134807055566-0.20697984276477863j)
5,(0.7801196507198842+0j),(-0.7344389205412134+0.6369004191080424j)
6,(0.7145897631331779+0j),(0.5758907375986336-0.5166566924881313j)
7,(-0.2185907389791519+0j),(0.2223572519305449-0.48611406504031374j)
8,(0.5952607736175659+0j),(-0.007211549922833946-1.0471545403574543j)
9,(0.9808539989433264+0j),(-0.3776254659107641+0.6859086931313012j)
10,(-0.10795927798611832+0j),(-0.013016654858720542-0.47456648431170556j)
11,(0.6083496901441217+0j),(-0.12028779142140644-0.3703596960880152j)
12,(0.4466382261871928+0j),(-0.8565425128551716+0.018312750562027396j)
13,(-0.15866262946457754+0j),(-0.235711128463718+0.41857341219668615j)
14,(-0.44585295739711794+0j),(-0.00293901015067086+0.8677598312740467j)
15,(-0.002835752607899311+0j),(0.14952101942588292+0.34812987333936907j)
16,(-0.31413238050453524+0j),(0.02610177701985905+0.5364313288864393j)
17,(0.9342044676888841+0j),(0.27828313929940984-0.014296924303241532j)
18,(-0.9949939015023228+0j),(0.08514315367485416+0.5637292309140207j)
19,(-0.2763216693117452+0j),(0.3400719013158533-0.4861310964472086j)
20,(-0.011721359381044127+0j),(-0.3628493127992848+0.6336732400755712j)
21,(0.23163473769859544+0j),(-0.5030138552709262-0.5658776511719268j)
22,(0.974868408236047+0j),(0.5837374219728266-0.40595514567422625j)
23,(0.6759275465558294+0j),(0.7231706083397333+0.01149478574295587j)
24,(0.3965124154875166+0j),(-0.20230841967817406-0.7244831202821295j)
25,(0.8376776473551987+0j),(-0.3390034413849026-0.5878321407395048j)
26,(-0.8699609556605475+0j),(0.1922586587536257-0.6655319384004752j)
27,(-0.32514475996217684+0j),(0.0035688958163979587+0.11442055192727682j)
28,(0.627591626636139+0j),(0.4050718686532656-0.45101006425600465j)
29,(-0.9570305748905743+0j),(-0.4798253606291131+0.390909882721338j)
30,(-0.32711314239296635+0j),(-0.7309925599175264+0.3345439674525385j)
31,(0.4192097462179156+0j),(0.34427279253726967-0.6317253070846224j)
32,(-0.41522952970592286+0j),(-0.4550797175576492+0.2721672490483903j)
33,(0.4534501708495262+0j),(0.18646093092094035-0.27032125188334166j)
34,(0.5318437169440963+0j),(-0.5293767701623225-0.8012236453460235j)
35,(-0.9424458663531032+0j),(0.0296413130548841-0.5734920326487617j)
36,(0.16414085677844498+0j),(0.9913038576318248-0.08577220698652421j)
37,(-0.7946764694312587+0j),(-0.9505557299161895+0.3760762859585398j)
38,(0.9828033560663114+0j),(0.21972425192132516-0.7879672805420559j)
39,(0.8203349615870752+0j),(-0.22529603800487213-0.8658226471193815j)
40,(-0.5906141966146234+0j),(0.14522485289362908-0.10208843153812369j)
41,(0.829163372177796+0j),(-0.4666980621940515+0.07161335029123994j)
42,(-0.02086819246480187+0j),(0.7940899237289936+0.0708685568360986j)
43,(0.2791739457898781+0j),(-0.25349446717417623+0.15499434528987857j)
44,(-0.30190921979779495+0j),(-0.23475356450094784+0.3813966185414651j)
45,(-0.8953151445067132+0j),(-0.06779398743668913+0.21833466152913816j)
46,(0.738478622763795+0j),(0.037955564480627146+0.379162957265192j)
47,(0.6188885132374424+0j),(-0.4269601415405116-0.08584550024368781j)
48,(-0.16396287758456463+0j),(0.01798834922213602+0.4767001228961585j)
49,(0.4619319586412519+0j),(-0.5017474674554142+0.09598209322433739j)
50,(-0.6364836584654505+0j),(0.3028873331077586+0.44091684865236236j)
51,(0.27970270209893977+0j),(0.18324081270033357+0.41296413291672424j)
52,(-0.9783949807489347+0j),(-0.39222805758091567+0.3647685998292684j)
53,(0.10874382898815282+0j),(0.10545541462281025-0.030065500833299404j)
54,(0.9903785685317662+0j),(0.07869556684686724+0.05027734301766287j)
55,(0.9765720979697079+0j),(0.4700238836327881-0.7920742141039885j)
56,(-0.6264589699134349+0j),(0.29426344087318157-0.1602290828068358j)
57,(0.35014273907939786+0j),(0.07906611944552361+0.5877728406603466j)
58,(0.29445926661337385+0j),(0.5272907505717163-0.2784361614261089j)
59,(0.3617041098191404+0j),(0.017894057698175758-0.11645980961817057j)
60,(0.05009613776249994+0j),(-0.24853937711057958+0.07944023812546407j)
61,(0.8409842388756601+0j),(-0.05539681495016663+0.5494927490214344j)
62,(0.49416587321155114+0j),(-0.45949851601050384-0.6044089672085138j)
63,(-0.20038747022926062+0j),(-0.28428200308257495-0.6736778599984973j)
64,(0.007730810554020501+0j),(0.6037997032055089+0.36078228323412675j)
65,(-0.6043400246794188+0j),(0.31136270381901393+0.18422616738519812j)
66,(0.3213331888304383+0j),(-0.17305015548725422-0.6909036870096625j)
67,(-0.8373772661122898+0j),(-0.39572890881080447+0.12601341188226173j)
68,(-0.2093405279024022+0j),(-0.04575199812079234+0.24210027377446355j)
69,(0.6530397535044099+0j),(0.36797244015730735+0.5170723230322328j)
70,(0.11608436810362588+0j),(-0.5244176625665484-0.17863835623097402j)
71,(0.2696329810326388+0j),(-0.05767917655682431+0.21200577906652118j)
72,(0.39801260085913404+0j),(0.030703805635294235+0.1624852250021545j)
73,(-0.9032803456713759+0j),(-0.43079094627496284-0.5908811472898041j)
74,(-0.18532866913457388+0j),(0.3651049362362994-0.17704038737813588j)
75,(-0.380816465651468+0j),(0.01617094678850471+0.31025625203816615j)
76,(0.2862874356529804+0j),(0.2953163215529835-0.483009396034971j)
77,(-0.8288155322107589+0j),(-0.36596315790673345+0.47808319095019386j)
78,(0.245319552219939+0j),(-0.14291161483695491-0.2552817028812221j)
79,(-0.8412579355604395+0j),(0.16405014322941985-0.2984275485999387j)
80,(-0.8089546672591521+0j),(0.22481015389136208-0.6162802353644751j)
81,(-0.16828152810892927+0j),(0.6309880044878008-0.7206832473046316j)
82,(0.8664939101279814+0j),(0.8714788213717943+0.18924882096686496j)
83,(0.8630969070703576+0j),(0.10219052099378106-0.3926453112311812j)
84,(0.6448376420312933+0j),(-0.39253121582589584-0.09198435487403464j)
85,(-0.4565027065321211+0j),(0.4841847690960262+0.3055531063774397j)
86,(0.37562010872279306+0j),(-0.6691874470621796-0.059650443800221484j)
87,(-0.07565425820385922+0j),(0.46180255945897525+0.1740466896200169j)
88,(0.170093797478457+0j),(-0.09432983910413281-0.437537599569903j)
89,(-0.9492209277342784+0j),(0.9646763334120736-0.5171013325101632j)
90,(0.4871455363906375+0j),(-0.6759961513890514+0.46896988515074156j)
