,amplitude,c_0
0,(0.9545571639245349+0j),(-0.1741400192451829-0.09156812782495996j)
1,(0.8203212550356341+0j),(-0.24054883049005615-0.094542027280911j)
2,(0.9557314807769117+0j),(-0.30302166469993574-0.08034060768058904j)
3,(0.9557314807769117+0j),(-0.48558957677002423-0.21787192174729214j)
4,(0.9557314807769117+0j),(-0.5533561244359338-0.24943412187501648j)
5,(0.15692380633480296+0j),(-0.6971573964852696-0.291089264737623j)
6,(-0.0753233811599548+0j),(-0.7134284561056099-0.4283478270097543j)
7,(-0.084825798409044+0j),(-0.9691617227207504-0.6167458392812423j)
8,(-0.04068970895321692+0j),(-1.116705324348261-0.6744791847936181j)
9,(0.08735646906456339+0j),(-1.273141772702306-0.7375783788394623j)
10,(0.12222539989584624+0j),(-1.4247822312047203-0.8802337072645221j)
11,(0.022340995481212392+0j),(-1.549152536405322-0.8160262153189144j)
12,(0.16635144944681415+0j),(-1.5484445360133685-0.7618692997825182j)
13,(0.07428081533017517+0j),(-1.5685709194700754-0.767988999559798j)
14,(0.06986862127177665+0j),(-1.5798161734605147-0.8095318430464239j)
15,(0.1612695213642309+0j),(-1.489754568374908-0.8906193136453382j)
16,(-0.013804412513355208+0j),(-1.5008084933096775-0.90272381173961j)
17,(-0.011503455901816895+0j),(-1.5291732267203257-0.8484945669151023j)
18,(-0.006306166846608743+0j),(-1.57353250434801-0.8245176053226411j)
19,(0.12732656535028358+0j),(-1.5614844251567088-0.8019949331196494j)
20,(-0.07124341427332594+0j),(-1.4379312522751249-0.8822267579845939j)
21,(-0.05964679221554814+0j),(-1.5443467405664262-0.8732886924760372j)
22,(0.07364033934917814+0j),(-1.554976595242326-0.8447071644150735j)
23,(-0.13890207993582798+0j),(-1.4891407870348747-0.8590631110880538j)
24,(0.0624985801658811+0j),(-1.421967267783287-1.029758308991694j)
25,(0.11794242212627096+0j),(-1.382592520673401-1.0625028553380276j)
26,(0.054064177731030505+0j),(-1.3732071468749383-1.0225567076819746j)
27,(-0.13110339945019733+0j),(-1.3776903247486292-0.9885224620741536j)
28,(-0.0836003923733466+0j),(-1.4105903118434069-1.0608188483357506j)
29,(0.10992286315129221+0j),(-1.418354876558794-1.0299177403909665j)
30,(0.055565835270308915+0j),(-1.441157034547226-0.9663227640592127j)
31,(-0.13411569132753984+0j),(-1.4435824206965835-0.9586170346016128j)
32,(0.10739580426571604+0j),(-1.449524651987298-0.9827742502390142j)
33,(-0.08581100355275866+0j),(-1.4259169285393996-0.9824473289839363j)
34,(0.06697716078959587+0j),(-1.37931613512029-0.987086222136049j)
35,(0.03679787740608941+0j),(-1.4111462490534135-0.9921524067680203j)
36,(0.04340344479286096+0j),(-1.3891959736599795-1.0047577786894228j)
37,(0.0010534951949084242+0j),(-1.4010141653850239-0.9876127773349725j)
