,amplitude,c_0
0,(-0.27310551854580173+0j),(-0.018802389422442844+0.006877217447458001j)
1,(-0.1605022264170273+0j),(0.002175943778791275-0.13287092769895012j)
2,(-0.7708127958734196+0j),(-0.045595443808366234-0.35009803294870157j)
3,(-0.11217438427303353+0j),(0.08830677191436012-0.7699981981929148j)
4,(0.6671666284415165+0j),(0.34715605843243663-0.9859779110394593j)
5,(-0.14793377741730424+0j),(0.5391818889429872-1.5161569558791714j)
6,(-0.28071279982935493+0j),(0.6480961041846924-1.8314462842225596j)
7,(-0.08100019848419582+0j),(0.6372932463044484-1.7658392018603803j)
8,(-0.3655240036695153+0j),(0.6524181075820263-1.9320547578864868j)
9,(0.09079279263401951+0j),(0.7267599358127347-1.8513419108162266j)
10,(-0.06037369378780738+0j),(0.7763788518839847-1.9017380172112084j)
11,(-0.11435403025052288+0j),(0.8845884523320574-1.812559160662247j)
12,(0.05669755428472664+0j),(1.0115852074927045-1.7572025093065096j)
13,(-0.04476718509462133+0j),(0.9837030943242302-1.8196086574700492j)
14,(0.13693862467500556+0j),(0.7976055848820659-1.878330712187519j)
15,(-0.04522577511550444+0j),(1.028080563165012-1.8816719093752028j)
16,(-0.36302161717041387+0j),(0.9650957845231246-1.8210583206562365j)
17,(0.012266337094682472+0j),(0.9921659108931008-1.689824230516696j)
18,(0.15358585662667149+0j),(0.9978453269840841-1.7393505603786505j)
19,(0.09159263128781041+0j),(1.1133511836291006-1.6775136322468542j)
20,(-0.07808916974447308+0j),(1.1278816182785316-1.669975280526002j)
21,(-0.2025551232843688+0j),(1.0636060842491695-1.718996522975404j)
22,(-0.01881441861439828+0j),(1.039878113942546-1.7484848688077383j)
23,(-0.07758797518041374+0j),(1.0699474557150113-1.639460784414394j)
24,(-0.19278147511208651+0j),(1.2717859126200473-1.43126897919572j)
25,(0.10181634730323505+0j),(1.3841856013720686-1.3606206040387823j)
26,(-0.07866659320949562+0j),(1.4905184939103435-1.5051799171257831j)
27,(0.15462781886103755+0j),(1.6518050361129275-1.316551308719755j)
28,(0.2680574936789384+0j),(1.6036201595696455-1.2889476520535794j)
29,(0.03356337023131481+0j),(1.507829210914247-1.4630501500654802j)
30,(0.03554469619524786+0j),(1.4993904173879342-1.4250573838719733j)
31,(-0.03750468230359063+0j),(1.43133447355967-1.4103125873987226j)
32,(-0.19818014281159826+0j),(1.3644978033873976-1.5750509804571695j)
33,(-0.2718844795049171+0j),(1.4350164665223-1.3543600390666564j)
34,(0.02184363845832693+0j),(1.517310811237954-1.2396197210937951j)
35,(-0.31980720163837917+0j),(1.5315295777094564-1.2557324096949503j)
36,(0.06953254074013909+0j),(1.6569865605609124-0.949606265901684j)
37,(0.03410160342901249+0j),(1.8490305862758398-0.8539126283315895j)
38,(-0.17252257657065267+0j),(1.6888432378528158-0.6584055084768945j)
39,(0.056001190966281755+0j),(1.7885073954973765-0.5689053652695627j)
40,(0.07470241310392556+0j),(1.9272854675690372-0.5129348115395402j)
41,(0.44837001498314605+0j),(1.9392627253511079-0.4351378607448711j)
42,(0.30708847636661873+0j),(1.9325610771371327-0.45895464974693195j)
43,(0.12619782815514274+0j),(1.9171182024965256-0.3474907944062758j)
44,(-0.21072798996404513+0j),(1.9720315733320344-0.2131963240150171j)
45,(0.031087321669008766+0j),(1.9754385530599976-0.12220107245045797j)
46,(0.35100129332720414+0j),(1.9446069947477838-0.13954551032306792j)
47,(0.008978675847102185+0j),(1.9391351402713854-0.6160161117595826j)
48,(-0.05761113554589492+0j),(1.8786751472462973-0.6918207243488417j)
49,(0.3565521692055478+0j),(1.9129186663419702-0.5621634901580002j)
50,(0.24352307210326224+0j),(1.9116359529720643-0.46807849799129186j)
51,(0.04000043898117708+0j),(1.9594356537584812-0.07598906109965656j)
52,(-0.1365095737901465+0j),(2.004846911108686+0.14819166733844857j)
53,(-0.12522355567915316+0j),(2.0942929360473994-0.09203091133234875j)
54,(-0.14908429383599828+0j),(1.9693811172438498+0.11939493651882455j)
55,(0.06345382361349555+0j),(1.9709913579556109-0.02492931277812179j)
56,(-0.21245645221615023+0j),(2.0668427405080942+0.056490202019273975j)
57,(0.12863496238530475+0j),(2.051188256482993-0.17415384888644028j)
58,(0.06552516672455691+0j),(1.976190115807118-0.2289728497290358j)
59,(0.2632411087492048+0j),(1.8004197812996632-0.615733767536107j)
60,(-0.15982166968326428+0j),(1.9334579324075072-0.26032758535518746j)
61,(-0.0016295736609960726+0j),(1.8843160974004314+0.04853309106286785j)
62,(0.013472160890387726+0j),(1.8670199176394648+0.34366980054743207j)
63,(0.2464988930475497+0j),(1.8907296860898213+0.3616908472668823j)
64,(0.002901387773121211+0j),(1.9991134971250424+0.2372460447569303j)
65,(0.20056060492516484+0j),(2.004493859335366+0.05817574734981906j)
66,(-0.01463615262815627+0j),(2.044576130181249+0.10323898913456409j)
67,(0.040367164033564495+0j),(1.9790031730301678+0.09294779206851742j)
68,(-0.024930832850934573+0j),(1.9832923065378678-0.06843574531712023j)
69,(-0.23888252384829123+0j),(1.9664235860880128+0.02455840515031446j)
70,(-0.14055952080400463+0j),(1.99562668484887-0.15061762545160595j)
71,(0.18339164792885645+0j),(1.9196268456853325-0.26275432973386725j)
72,(0.0021578519848338418+0j),(2.057633497184102-0.23618091639206953j)
73,(-0.14186886671324922+0j),(2.000406726791243-0.315281343081843j)
74,(-0.030994113555183805+0j),(2.0265869936368137-0.3704076814356667j)
75,(0.00278399282617146+0j),(1.9156721401701755-0.48548637626099195j)
76,(0.27078021372994243+0j),(1.849519370835266-0.570190423050568j)
77,(-0.1782935086199016+0j),(1.716740287241785-1.0158804409744104j)
78,(-0.22644276120302+0j),(1.600834523776278-1.1875819087975594j)
79,(0.3282748748639356+0j),(1.4670172186946877-1.3145199188698498j)
80,(-0.23326928130061475+0j),(1.1484085813398432-1.5784139246057012j)
81,(0.04441035559863315+0j),(1.230587443990657-1.594657365502912j)
82,(0.0321737731652679+0j),(1.2868018769845517-1.5780121501689j)
83,(-0.171569765610194+0j),(1.0347963315099595-1.6045243623717833j)
84,(0.34346850149421404+0j),(1.0928688889370963-1.7563448326343578j)
85,(0.0400364118333047+0j),(1.1835799360704125-1.6185163495574868j)
86,(0.455875866989936+0j),(1.1504174884811695-1.5923091413166748j)
87,(-0.09580911402228107+0j),(0.9666195339717617-1.8138201060381791j)
88,(0.343498090884765+0j),(0.7070001512176187-1.83632606200708j)
89,(0.36670168731640107+0j),(0.6711696767371665-1.857193831299061j)
90,(-0.10998794282297406+0j),(0.5177213452522695-1.8556953353805272j)
91,(-0.007712531389732109+0j),(0.5808083203445699-1.8815478235100127j)
92,(0.03667056851875161+0j),(0.012645500870223838-1.9919348038957259j)
93,(0.08186057446921574+0j),(-0.0014458813921706878-2.001884372588996j)
94,(0.12400911649878704+0j),(0.0802022794739737-1.9725151548110436j)
