,amplitude,c_0
0,(0.013928131565036916+0j),(-1.8061712516961628-0.3897204080137673j)
1,(-0.24734219078339792+0j),(-1.3078622545183465+0.9021048049835566j)
2,(0.11626162265413076+0j),(-1.3969909054340326+1.0501313447463658j)
3,(0.36392256284686353+0j),(-1.2670802947617237+1.1570738970971743j)
4,(0.21029465897531016+0j),(-1.2633361426061016+1.1219107798090928j)
5,(0.046812618007828044+0j),(-1.6245571613650691+0.0034487854142964958j)
6,(0.331825045469422+0j),(-1.6474847029225768+0.715937842953601j)
7,(0.331825045469422+0j),(-1.6474847029225768+0.715937842953601j)
8,(-0.16684719823239452+0j),(-1.5332707923187965+0.8718485533879515j)
9,(-0.46082852034402405+0j),(-1.4764198413679417+0.683554547679686j)
10,(-0.5074427254249787+0j),(-0.9951742767975229+1.4915591910377555j)
11,(0.5551997755609984+0j),(-1.3814846357340582+0.9910631907168401j)
12,(-0.05593423481616103+0j),(-1.5720517311905706+0.7420347835028508j)
13,(-0.5653373985561002+0j),(-1.2260063047992988+1.157273237311147j)
14,(-0.3351165489888729+0j),(-0.7862614082530099+1.4971525627943059j)
15,(0.10252531525480738+0j),(-0.13002874997974867+1.8179240723605126j)
16,(-0.10557208963313182+0j),(-1.4770062364724432+0.7724748579817892j)
17,(-0.02290775812670154+0j),(-1.7899112550172964-0.30862787189044866j)
18,(-0.02863091841136582+0j),(-1.7047473807376186-0.40030996526590223j)
19,(-0.2401989335819789+0j),(-1.829569964637673-0.47984339483216143j)
20,(0.008544864615146974+0j),(-1.7615332291493966+0.18871966400787735j)
21,(0.4031285616522107+0j),(-1.5790389042297108+0.9692167097729647j)
22,(-0.10607104260889276+0j),(-1.5358235102459195+0.6002154623788581j)
23,(0.25499433889706136+0j),(-1.1444239955091395+1.3819327948661873j)
24,(-0.0967536395386327+0j),(-1.1398941841635126+1.2654710921943813j)
25,(0.2974378635613032+0j),(-1.283491790900296+1.2466639458382467j)
26,(0.15052647923974222+0j),(-1.007543767405188+1.0697671289651938j)
27,(-0.07642589582237594+0j),(-1.4388234812612641+0.9409513927871371j)
28,(-0.01285824236322193+0j),(-1.6003257481824973+0.6028360245854203j)
29,(-0.27180756260253536+0j),(-1.3749357853037028+0.9994106068595576j)
30,(0.5518105396423955+0j),(-1.5948852055771623+0.6014316252581843j)
31,(0.03233395249533433+0j),(-1.3747555542225864+0.930056913786578j)
32,(0.7404511422655343+0j),(-1.3440233319049766+1.1417319974473294j)
33,(-0.15758157915901988+0j),(-0.9061072663093972+1.409356855661458j)
34,(-0.001981894619507124+0j),(-1.2936972423196145+1.0135871615356546j)
35,(-0.23325871560214378+0j),(-1.195722299824124+1.372858201271801j)
36,(0.4175006486910203+0j),(-1.3972982096472384+0.8907089280190268j)
37,(-0.02799227358503975+0j),(-0.9678865005749285+1.4322179691617016j)
38,(-0.07286846144743281+0j),(-1.4560094188227115+0.8304751750505446j)
39,(-0.31909921686957043+0j),(-1.3314028596912777+1.2145572145248742j)
40,(-0.24682994883297604+0j),(-1.5586895046158717+0.7429361862120288j)
41,(0.32489135589715207+0j),(-1.7887315186484172+0.11539386511390454j)
42,(-0.0017835690675973015+0j),(-1.5215304777934138+0.5571689129416899j)
43,(-0.00455111562638493+0j),(-1.0313395627902537+0.9829024151544679j)
44,(0.0020200313068060305+0j),(-1.7778245907505956-0.26154979199196726j)
45,(-0.16370092795774238+0j),(-1.7292759257969912-0.5996035922446928j)
46,(-0.917157857704888+0j),(-1.8442087167348575-0.39115136539399037j)
47,(0.013526588879431645+0j),(-1.2077458215434778+1.0624853554349092j)
48,(-0.04229536391778099+0j),(-1.1066692465818857+1.5332143835616958j)
49,(0.10202157059959971+0j),(-1.303551844506385+1.0026601128497767j)
50,(0.08868080646280554+0j),(-1.1510557935180328+1.4668388418035634j)
51,(-0.02055121615634299+0j),(-1.6651069518081263+0.1475626245616823j)
52,(-0.012103036479487184+0j),(-1.7256619408258185+0.28921597710741886j)
53,(-0.1574315993597334+0j),(-1.630208779496371-0.10570109917995968j)
54,(0.04699640143687525+0j),(-1.6484020658539538-0.25722911393123193j)
55,(-0.0040861679198482825+0j),(-1.6733003317724855-0.16198731476463385j)
56,(0.3931722416198636+0j),(-1.7167127889998308+0.213192399351826j)
57,(-0.23794953403816327+0j),(-1.8513561170144242+0.04883565917257654j)
58,(-0.06881592816843363+0j),(-1.5075233587324892+1.1881294350968674j)
59,(0.2819724361704506+0j),(-1.3112111529968544+1.1245984773334712j)
60,(0.034241229733804446+0j),(-1.5218528224498566+0.9643535627771815j)
61,(-0.06772269839450118+0j),(-1.094824699438298+1.3247635643777305j)
62,(0.1327053831399237+0j),(-1.5629447653781832+1.1133932580364636j)
63,(-0.09608047451096169+0j),(-0.8189259212704157+1.5656427088387177j)
64,(-0.003206661713540601+0j),(-0.5655110131728083+1.6236924579858103j)
65,(0.36000864098563945+0j),(-0.4306303967819929+1.5749168435454672j)
66,(0.4466106010683174+0j),(-0.5952190273314434+1.6231405898759939j)
67,(-0.23494668644938288+0j),(-0.7717841568961809+1.4513835047034829j)
68,(0.1887617735075528+0j),(-1.5565113884563877+0.9091394630349445j)
69,(0.4938045401068398+0j),(-1.6639669441533504-0.0650412700534874j)
70,(-0.3528521463175416+0j),(-1.7618409406646234-0.15904497809702284j)
71,(0.013407022243607736+0j),(-1.517541758821889-0.5960105841580331j)
72,(0.1242142452842484+0j),(-1.802966192234028-0.025236333974274633j)
73,(0.37470729046798473+0j),(-1.7518063457771884+0.31078963001358584j)
74,(0.2535718373799801+0j),(-1.74768108078692+0.025247476447391698j)
75,(0.6191478435987907+0j),(-1.5699013946662077+0.3995454901566594j)
76,(0.5782285452128072+0j),(-1.4309462116862164+0.8862805518188914j)
77,(-0.5148681535980157+0j),(-1.1112361687636354+1.4357396594692817j)
78,(-0.10947608618741768+0j),(-0.6045239019050515+1.643327693006955j)
79,(-0.5039435915884352+0j),(-0.36880768419700427+1.5551416802893119j)
80,(-0.7129912781210822+0j),(-0.44923145344420573+1.7412496692941082j)
81,(-0.7185225982765587+0j),(-0.1865315494770124+1.6487787021111375j)
82,(0.19511407523953306+0j),(0.7903737941093429+1.4966755038038706j)
83,(0.18278994754594768+0j),(1.2968599640900629+1.1511053099182826j)
84,(0.0552259421249941+0j),(0.66889614550387+1.5743294597429316j)
85,(-0.03527438265364872+0j),(0.6547620951809145+1.5236444845309607j)
86,(0.13200301988372015+0j),(0.6581810396624503+1.6927187022424517j)
87,(0.309902450497511+0j),(-0.41156364764299574+1.7009497767756088j)
88,(0.38793554762274596+0j),(-0.5662790942883176+1.5011804604367667j)
89,(-0.2280292771421648+0j),(-1.44654786302738+1.157459381933006j)
90,(-0.1012987339326236+0j),(-1.6417556846767922+0.34852843398866307j)
91,(0.16982295847990353+0j),(-1.5577797229143582+0.45875297184931896j)
92,(-0.772262182349466+0j),(-1.2264507406824516+1.185869644748211j)
93,(-0.4713161376181063+0j),(-1.2797637065453435+1.1464854097875699j)
94,(0.40227333222246064+0j),(-1.3332808491748693+0.971582794351949j)
95,(0.4347845208326384+0j),(-0.6339893883473097+1.6640521080160526j)
96,(-0.01700897055609807+0j),(-0.6001110094994397+1.6181557873148797j)
97,(-0.535013892014748+0j),(-0.7579157615437583+1.4792215473590358j)
98,(0.6509890465311898+0j),(-0.7566331818016223+1.4651333132988262j)
99,(-0.23816913590752495+0j),(-0.8750422491226845+1.4239096278027086j)
100,(0.04145753465420865+0j),(-0.9000535546218174+1.271730324348418j)
101,(0.04990008207293084+0j),(-0.9729933009818239+1.279430097060735j)
102,(0.2432222304764014+0j),(-0.6867736550925007+1.5261126841271135j)
103,(-0.8416050316983171+0j),(-0.23220825889694188+1.7369335368704941j)
104,(0.1435301496064998+0j),(-0.13412076654287314+1.8403274392659745j)
105,(0.3153184989257971+0j),(0.14395779913010096+1.798856915497872j)
106,(0.2303835263860461+0j),(-0.06740571595898182+1.7423257339950322j)
107,(0.28672169814465465+0j),(-0.43151097281203693+1.78127428882482j)
108,(-0.25131770899078504+0j),(-0.41536922686965017+1.6802068072300065j)
109,(0.26558000481855226+0j),(-0.5908857829819094+1.7018004844319703j)
110,(-0.46628024501476045+0j),(-0.3012297729228838+1.675838915359237j)
111,(0.19793269537970715+0j),(0.05178797805885438+1.7251777772517118j)
112,(0.24621453421814352+0j),(-1.1500726352056803+1.2847568878221411j)
113,(0.04684568374608704+0j),(-1.8061521388584385-0.09535143354865233j)
114,(0.2000674993586261+0j),(-1.3324325125969905+1.1821704953831136j)
115,(0.19086507451415735+0j),(-1.400257769685485+1.0506108396600145j)
116,(-0.35755444934836494+0j),(-1.7812788470323664+0.21947299630335013j)
117,(0.4305081060771589+0j),(-1.7745466747952348+0.057648810198936765j)
118,(-0.36273979154292135+0j),(-1.7827433526295702+0.5296977626646359j)
119,(-0.27433387071003046+0j),(-1.3251156584164407+1.191197197786121j)
120,(-0.17702679758447126+0j),(-0.8437519978547494+1.520560596172737j)
121,(-0.6476108598221676+0j),(-1.0423830007950226+1.534446276874795j)
122,(-0.5391509756214493+0j),(-0.5951304951099239+1.5546976037665279j)
123,(-0.2547174378269102+0j),(-0.6152180820956961+1.3980858590835323j)
124,(0.21170597014659376+0j),(-0.6013231680969273+1.6148487576162869j)
125,(-0.1982531202868908+0j),(-0.8455762420322799+1.571900841782051j)
126,(-0.027318597105883927+0j),(-0.5628147906278211+1.5305561645202694j)
127,(-0.29532897613170767+0j),(-0.11185616868598242+1.6432121146409504j)
128,(-0.09938819493087765+0j),(-1.1578440438707813+1.1076924538468698j)
129,(-0.08989454406758218+0j),(-1.4109804375219948+1.2636538984606511j)
130,(-0.055177480807230506+0j),(-1.4584192664327678+0.8785895404822731j)
131,(0.7370164086998705+0j),(-1.631714075419024+0.3332622304703287j)
132,(0.0931993644799039+0j),(-1.506709913192332+0.8856908551904998j)
133,(0.20750521174402045+0j),(-1.5618544036549051+0.7963615581065142j)
134,(-0.5930989643134756+0j),(-0.9945371340328608+1.5930653519662996j)
135,(-0.6429772999751683+0j),(-1.2756498009674149+1.2073085834409825j)
136,(-0.5839759681935849+0j),(-1.1238401608362862+1.187392658160407j)
137,(-0.1194925905126542+0j),(-1.3749146349189263+1.0641551208109794j)
138,(0.29238355834343044+0j),(-1.5884965763037935+0.7679634059077425j)
139,(0.3289734375094912+0j),(-1.8053424023040494+0.41058383961187245j)
140,(0.21415242870969017+0j),(-1.7374529432459676+0.38126439952843216j)
141,(0.20108002546743514+0j),(-1.910271026798715+0.13943091511499137j)
142,(-0.6145879850563867+0j),(-1.734968628067311+0.24975096368775743j)
143,(0.3269786090552431+0j),(-1.4741411718924828-0.9076246470182285j)
144,(-0.30111466420190897+0j),(-1.6685970873797344+0.36692912750444223j)
145,(-0.199141808464766+0j),(-1.6429449764843527-0.48245031251432546j)
146,(0.370724512556398+0j),(-1.8357605568560913-0.2737385288223005j)
147,(-0.17898773792684924+0j),(-1.4861948912539984-0.5914610981837265j)
148,(0.7364413725792018+0j),(-1.4675152826766158-0.3744942625227316j)
149,(-0.35800349820368116+0j),(-1.064862595070383-1.1977468791812773j)
150,(-0.053305119267531426+0j),(-1.0298235082339358-1.3017265083668894j)
151,(-0.3604170673170076+0j),(-1.1089056523424323-1.2709389439436474j)
152,(0.14530841235159678+0j),(-0.7959890234331036-1.5477892009699334j)
153,(0.1529961657636556+0j),(0.02139061416297744-1.3785436331979881j)
154,(0.010056018911747844+0j),(-0.26044799657820733-1.6240599974811782j)
155,(-0.03387743950823058+0j),(1.3009380482442539-1.0559638053512637j)
156,(0.03950343162523434+0j),(1.481921956083946+0.00906524030872169j)
157,(0.19087602242109208+0j),(-0.7641863123517988+1.5407747202838595j)
158,(-0.3181775324837077+0j),(-1.29077659330274-1.3115177986733826j)
159,(-0.046508694769546444+0j),(-0.6114085285906379-1.5309252509206472j)
160,(-0.07487932136950003+0j),(-0.9857584596175752-1.4367217043946772j)
161,(-0.15155927321888385+0j),(0.23783887415493193-1.6318529718445163j)
162,(0.07377389238572413+0j),(0.017796354179900206-1.7000914752059326j)
163,(-0.012209004829512315+0j),(0.4903859931078663-1.5507866717227667j)
164,(-0.452556781195703+0j),(0.8890907918810409-1.5836842582123507j)
165,(0.17434553353972426+0j),(0.8856246925410474-1.5259170637451855j)
166,(-0.15438723764827417+0j),(-0.0723099216995729-1.7743438777013745j)
167,(-0.42170547603719005+0j),(0.3788795041703662-1.7036148360406986j)
168,(-0.02595189672316439+0j),(-0.009276643638940651-1.7179903384180226j)
169,(-0.19429783839370962+0j),(-1.1801649019845224-1.057085372314059j)
170,(-0.10688635313404402+0j),(-1.1478783337332237-1.2467486685713562j)
171,(-0.27090469556464786+0j),(-0.42698295350577486-1.7096729758994222j)
172,(-0.23948759038581346+0j),(-0.256071773637164-1.7683903863056438j)
173,(0.865149206267722+0j),(-0.8510753123344089-1.6671511766447074j)
174,(-0.20802884033639862+0j),(-1.2523888624564379-1.3206812754502293j)
175,(-0.2446598948590436+0j),(-0.8546628244142345-1.5882520935763096j)
176,(-0.1029943405051506+0j),(0.2971616460139809-1.5630612950490492j)
177,(0.6639711973929612+0j),(0.5295825124591189-1.6217552467783598j)
178,(-0.3742349252907563+0j),(-0.2465186064069749-1.7676010377656952j)
179,(-0.1871274330928352+0j),(-0.35598876701374926-1.8165005294478471j)
180,(0.2373058429081598+0j),(-0.6436171070067137-1.358310494923499j)
181,(-0.3235632811642506+0j),(-0.7491886742473017-1.628425705555732j)
182,(-0.0747532086497602+0j),(-0.5657350753258021-1.5744005192107433j)
183,(-0.29366807891640484+0j),(-0.7206942807740907-1.5933406528860683j)
