,amplitude,c_0
0,(-0.5169275075575654+0j),(-0.018538482658434045+0.4831047406878327j)
1,(0.3829597611650117+0j),(-0.5224872331910869-0.21758749648897557j)
2,(-0.9833106235679345+0j),(0.47377240693122047-0.1900866760580674j)
3,(-0.2452799723324175+0j),(0.8959802620940472-0.3762517009590055j)
4,(0.95949328004028+0j),(0.22862797868535867+0.33302077244761374j)
5,(-0.8934844477959374+0j),(-0.04931521977392875-0.28042488220547335j)
6,(0.8192487444577774+0j),(-0.07039634943739112+0.6306234624284783j)
7,(-0.07075728005037518+0j),(0.28644695181662005-0.48994582056605573j)
8,(0.9533010176656881+0j),(-0.6190087567559067-0.010952439324540708j)
9,(0.6121315029011313+0j),(0.17691152364645335-0.5796013629427952j)
10,(-0.5342362686426938+0j),(0.12262319863823196+0.3472250575834985j)
11,(0.36722116566560725+0j),(0.32861031511164984+0.021251372762506215j)
12,(-0.5370959923083064+0j),(-0.4153072373478087-0.24093329689775256j)
13,(-0.7380631300665429+0j),(-0.5572108018378548+0.13303474965150736j)
14,(0.05327111288489986+0j),(0.3300967827784791-0.41734454504365825j)
15,(0.6664686388637442+0j),(-0.26539308017232605-0.6842266475367252j)
16,(0.07754853373286019+0j),(0.04978265500653534-0.28209483191078166j)
17,(-0.01873199611552967+0j),(-0.45005767430230387+0.2555746624863682j)
18,(-0.4967725466783955+0j),(0.4811516528818622-0.5638385542211445j)
19,(0.468720313506329+0j),(-0.2419316345954578-0.460285324842068j)
20,(0.15294942731702366+0j),(-0.2542462126573811+0.7274944790768741j)
21,(-0.5716978697237522+0j),(-0.04665152359259195-0.48502826985135156j)
22,(0.5498927721897664+0j),(-0.34860369694348636-0.2593527254926419j)
23,(0.9161836869550177+0j),(-0.32892079158581844+0.3437909062056106j)
24,(-0.61086305217299+0j),(0.045891349981623725-0.7352345210686061j)
25,(-0.06394803904228469+0j),(-0.36991506255286494+0.41470026307259045j)
26,(-0.5131960320706034+0j),(0.5433827830006164+0.036178551260390136j)
27,(-0.36284381204322075+0j),(-0.1395047022439701-0.47282720631868497j)
28,(0.7179360890806008+0j),(-0.2058539045514841-0.15285601283685968j)
29,(0.4706252578843702+0j),(-0.6245204686146304+0.22137937692436005j)
30,(-0.9424248921527982+0j),(-0.41234502786726174-0.42179160029957086j)
31,(0.9488392896455926+0j),(-0.29394342301829585-0.057352781759001076j)
32,(0.2173539773787263+0j),(0.41237160215205243+0.4109414778118764j)
33,(-0.41321856504303234+0j),(-0.46147138065916676-0.07389130789200293j)
34,(0.964577253309474+0j),(-0.11089975642974051+0.8682508580032426j)
35,(0.8514728630491915+0j),(0.01921046484968819+0.7002271201885436j)
36,(0.9978715604416091+0j),(0.46917442434713363-0.48697141604148425j)
37,(-0.8891314173860548+0j),(-0.5141446101118085+0.05060127096122241j)
38,(-0.4351521658250811+0j),(0.18818465837987058+0.30187826801960027j)
39,(0.4088352774411086+0j),(0.46667711449863913+0.6209387906311118j)
40,(0.989976507039706+0j),(-0.3148356050721331+0.31967799045776696j)
41,(0.38575953396755946+0j),(-0.2199073565103995-0.4568311734767965j)
42,(-0.720247619407457+0j),(-0.44429077967839187-0.01651321925514166j)
43,(0.9380676929732857+0j),(0.23579729787417875+0.17097263933290113j)
44,(-0.9230886632658313+0j),(-0.4510038924197456-0.13915939785434506j)
45,(0.6027461839886882+0j),(0.20114911081414033-0.29082012503460786j)
46,(-0.7738467978212941+0j),(0.7758187629951329+0.08448172452695524j)
47,(0.75305706333541+0j),(0.08018054878206082+0.45664097465205206j)
48,(0.45910321714978847+0j),(0.09890891161527636+0.4004806612435793j)
49,(0.4081985998760388+0j),(0.10150362963739237-0.4295508354848619j)
50,(-0.8983592009142347+0j),(0.04049407532076471+0.044586604351232906j)
51,(-0.040563392687905375+0j),(-0.13673800500045635+0.5144179441450069j)
52,(-0.8199894855587151+0j),(0.2047893745483964-0.190629923293485j)
53,(-0.12366738833206714+0j),(0.4270567026331189+0.7053312181686421j)
54,(0.6675184277299415+0j),(-0.39791158855848374-0.33211280303920826j)
55,(0.3978534001835833+0j),(-0.1621987910403264+0.5478090269313504j)
56,(0.7355569981893331+0j),(-0.2057637609223909-0.4291354482008898j)
57,(-0.7971282077496264+0j),(0.35838766135085875-0.06032342850659439j)
58,(-0.7524040162925117+0j),(0.639228492233345-0.026721394768365547j)
59,(-0.7245269725359049+0j),(-0.02913855567572802-0.523765794258388j)
60,(-0.18878472529707108+0j),(-0.6128905164478164+0.16059504766136887j)
61,(0.04189124687185386+0j),(0.5008786542648536-0.45914028106986615j)
62,(0.8007629984769362+0j),(-0.08530164574986668-0.03680688148912259j)
63,(0.24292630440803933+0j),(-0.8331164401502575-0.1384538680321563j)
64,(0.5068787817205149+0j),(0.05615766831336022-0.40028857497816295j)
65,(0.6414137073359633+0j),(0.2642876173004812-0.20206514122314467j)
66,(0.9588594389843971+0j),(0.20123771247846362+0.2993770902772469j)
67,(0.5614914207144123+0j),(0.451624719215504+0.32065998809196194j)
68,(0.6763129368648121+0j),(-0.4522534175809726-0.0625708836649469j)
69,(0.5245581889385275+0j),(-0.5404344301107329+0.11866818427097263j)
70,(0.057695471336663307+0j),(0.2611597987587542+0.11171833028918665j)
71,(-0.6356106742247211+0j),(-0.37591883167870677+0.2481527799817202j)
72,(0.3941672453370047+0j),(-0.06336812583177207+0.3714068053466391j)
73,(0.8120579552456489+0j),(0.0973476790354163+0.7702334507237778j)
74,(-0.0970781446942649+0j),(0.16962069733171325+0.03128063234708296j)
75,(-0.42635189106667987+0j),(0.9170602508407878-0.1393816433618439j)
76,(0.24474351068956945+0j),(-0.42036778059838875-0.1477470796469985j)
77,(0.7649264254187538+0j),(-0.18812876776125398+0.3779678335321379j)
78,(0.7156182106370063+0j),(0.3066054583665371-0.7602834220071808j)
79,(0.028056523992672777+0j),(-0.021069720458082586+0.36494864095210366j)
80,(0.9668657173357557+0j),(-0.05355008773380665+0.06775635457769291j)
81,(-0.9193240537867777+0j),(0.18725911750077284-0.12397448461743751j)
82,(0.061498314289079925+0j),(0.2921130838872677+0.07497207289268598j)
83,(0.436632333763435+0j),(0.38210759256918025-0.8607535086882563j)
84,(0.14276994536404064+0j),(-0.6254928224607907-0.4496365928642347j)
85,(0.3637603898305936+0j),(-0.5412113661105225+0.03613077122107592j)
86,(0.9370153146709205+0j),(0.1530397318427428-0.5806689760525634j)
87,(0.3608048008275543+0j),(0.3388521297103828-0.3380631944705522j)
88,(-0.9099521752135971+0j),(0.38111447838811774+0.08954409221290463j)
89,(0.19862032922763012+0j),(0.07425832327222734-0.39268074343135273j)
90,(-0.07693589535074896+0j),(-0.41598608305936585-0.37704870051773626j)
91,(0.38220811352703316+0j),(0.17321490853177693+0.47325015942760507j)
92,(0.6896424835382027+0j),(-0.3065170999152683-0.02166805078079824j)
93,(0.9533861502099464+0j),(-0.6432305400316283-0.2141761710369939j)
94,(-0.6687281645393511+0j),(-0.1362259885746307+0.4226775080788664j)
95,(-0.9531841433350977+0j),(-0.07686874205753118-0.5876807754153641j)
96,(-0.3778451368460439+0j),(-0.52124718289104+0.11616953271489726j)
97,(-0.5709875832822281+0j),(0.17739615199801742+0.6409726854388684j)
98,(0.19033168782162102+0j),(-0.18676658714490296+0.17563285932362094j)
99,(-0.09545764234324502+0j),(0.09707796363905677-0.7589270115922601j)
100,(0.768626663660531+0j),(-0.25584094270098245+0.34406117670910485j)
101,(0.8070757511922162+0j),(-0.35096185454652984+0.5999745985015327j)
102,(0.21910788537579962+0j),(-0.23046024133791-0.5925488226282845j)
103,(-0.2603860535222656+0j),(-0.05026869320119076+0.19246788195843684j)
104,(-0.7710185724911223+0j),(-0.5012100161938794+0.2170593634490488j)
105,(0.1441922119794875+0j),(-0.22348775619588898-0.3467003535270885j)
106,(0.3602119585241379+0j),(0.45619173791517714+0.6699428980359046j)
107,(0.40256476287182075+0j),(0.3157604721846811+0.438209837831348j)
108,(0.24084698025354667+0j),(-0.7805978618911423-0.08347071543404572j)
109,(-0.14040873012307153+0j),(0.30062286564652224-0.01578946481536536j)
110,(0.7795236351523186+0j),(0.23613494096467558+0.13200334256080878j)
111,(-0.791556839040555+0j),(-0.01864396443983396-0.7062332038397421j)
112,(-0.9439370248609558+0j),(-0.8123112201682277+0.16553326846425814j)
113,(0.3258468874278794+0j),(0.4056001179044514-0.39169363493003906j)
114,(0.49701575384130114+0j),(0.22621331608249315+0.17335841108406763j)
115,(-0.8865654957101128+0j),(-0.2712346052702275-0.18234624677371358j)
116,(0.47549367753111216+0j),(0.2830338955928845+0.3374145404103376j)
117,(0.4360333424583638+0j),(0.05575112480899992+0.4467113679554254j)
118,(0.42705491391588624+0j),(0.08280395099461066+0.7123203942480766j)
119,(0.12260393589063584+0j),(0.3618698272737308-0.39131848770397865j)
120,(-0.8857469492566623+0j),(0.4666173828254837-0.27156588244694996j)
121,(-0.777862049460068+0j),(-0.10858114491157345-0.14004309212820104j)
122,(-0.10498730792038058+0j),(-0.056162981279650415-0.549403081375267j)
123,(-0.8967224666483187+0j),(-0.2662584598319792-0.16763951012850786j)
124,(0.33382867704501584+0j),(0.5584093335867593-0.10337880558042269j)
125,(0.013966086973719816+0j),(0.09154330907670494-0.08612685226339735j)
126,(-0.5965497110998753+0j),(-0.15414132117224288-0.39756431107640955j)
127,(0.8057138620090889+0j),(0.1671532421211857-0.6241375237917914j)
128,(0.9564322285917304+0j),(0.24771247629532622-0.3279569047786717j)
129,(0.016956327388277237+0j),(0.7296690922164287+0.30849047817902936j)
130,(-0.8809107848271164+0j),(0.41334227001564583+0.12166732082124146j)
131,(0.9860598875823389+0j),(-0.06897373127353199-0.590023891210862j)
132,(0.9567336402185049+0j),(-0.8262965005192707-0.1146888633068241j)
133,(-0.1300384017800021+0j),(0.22036492108806033+0.6100841761057738j)
134,(0.6871293226805583+0j),(0.6188774091157843-0.21924549301465912j)
135,(0.9503680247059321+0j),(0.16522446061962592-0.04869515429748572j)
136,(-0.9127667679306856+0j),(0.1336649214387925+0.12502190021973486j)
137,(0.7025558089942832+0j),(0.5100032427411456+0.2406374574961385j)
138,(-0.2928251377401022+0j),(-0.20175000280823116-0.006053195904448222j)
139,(0.817100087278912+0j),(0.746098020076461+0.47865810063381786j)
140,(-0.5018911722830913+0j),(0.4978090564395572-0.2953922690612957j)
141,(-0.24141194318634873+0j),(-0.3992619281315281-0.2554217014243623j)
142,(0.27585286982051704+0j),(-0.03080943375080042-0.07426880679580136j)
143,(-0.734251595906375+0j),(0.3568022722471369+0.4728521542651434j)
144,(-0.26549485301760006+0j),(0.34638118157509823-0.5291296022468908j)
145,(0.8926119592302117+0j),(0.5369586306010693-0.33408885467681537j)
146,(-0.7834233403934134+0j),(0.043059582813895714+0.5422107455448015j)
147,(-0.7742830027000381+0j),(-0.05474814593916574-0.383137098874872j)
148,(-0.07280652461115455+0j),(-0.08140227184434913-0.20793499246689506j)
149,(-0.7410471476563373+0j),(0.5017285799106284+0.5078978115054362j)
150,(-0.32186810871438576+0j),(-0.2522881588801016-0.32792167578765963j)
151,(0.15965841842153816+0j),(-0.27193075327189836-0.7341075232469274j)
152,(-0.5267892810241256+0j),(-0.3799762589300503-0.11900048328382912j)
153,(-0.2000863900338391+0j),(0.8505494857434808-0.3310595356371314j)
154,(-0.8548620582270787+0j),(0.09973655557761948-0.5746808866512324j)
155,(0.5364660991500347+0j),(-0.2471536374665806+0.06930068546615181j)
156,(-0.6373466036558638+0j),(0.08211173330812112-0.07044602119935983j)
157,(-0.47830397598534147+0j),(0.5108102386359972-0.03249450684787769j)
158,(-0.860320683886258+0j),(-0.6592859086586477+0.2153902675612802j)
159,(0.7292982244980996+0j),(0.2658045697607069+0.731203623369004j)
160,(-0.528301848384765+0j),(0.4565632700940035+0.3017944407808694j)
161,(0.13138450750731723+0j),(-0.39653540659277176+0.22918006917320288j)
162,(-0.5653546847412403+0j),(0.21592243737225447+0.572809061073989j)
163,(-0.041595877072952425+0j),(0.20346763744577956+0.3041655894100531j)
164,(0.2931516316148576+0j),(0.15064007897257037+0.22924221345006146j)
165,(0.938028272094215+0j),(0.24001958123982742-0.48810804659921175j)
166,(-0.6575910121681561+0j),(-0.008956665730199317+0.3545542538297867j)
167,(0.6424799275238319+0j),(0.3347910526373155+0.42655404415093257j)
168,(-0.3163993225806136+0j),(0.20968339459233185+0.4586093528152513j)
169,(0.5053422526261399+0j),(0.34797580710116643+0.16883414287465917j)
170,(0.7616032042402243+0j),(0.580194621667915+0.7996011325750615j)
171,(-0.6062935034438177+0j),(0.18295231363710415-0.0702937973881711j)
172,(0.841708064282943+0j),(0.19494174170974085+0.8606990562232647j)
173,(0.7594957672199756+0j),(0.35626696325655105-0.6647044414276049j)
174,(-0.850763901096723+0j),(-0.5359499533114264-0.2591719553888393j)
175,(0.8772184709026456+0j),(-0.5037668388092136-0.3431931884131029j)
176,(0.019881808036703252+0j),(-0.1794689020361998+0.47081108094710156j)
177,(-0.4510435737484084+0j),(-0.2814524940943829+0.3353369221997393j)
178,(-0.2713542927031809+0j),(0.5090197374184453-0.08966183695511681j)
179,(-0.8458051021610988+0j),(-0.26875047926408746-0.3228875991823683j)
180,(-0.6035372750041672+0j),(-0.5250873921358887-0.2767738394442212j)
181,(-0.9177720408639378+0j),(0.09243655160673768+0.15366792924763872j)
182,(0.7121443525344033+0j),(-0.2654548401555711-0.13859189161542093j)
183,(0.9987381954266372+0j),(0.14039239390362834+0.4033899688716152j)
184,(-0.8092921775225355+0j),(-0.11269215155967838+0.6310067407286847j)
185,(0.8607117334855019+0j),(-0.02835735587122855+0.4563507639458354j)
186,(0.26846528667486447+0j),(0.5504710537846282-0.3624286937026731j)
187,(0.21192638538427455+0j),(-0.10192231430493764+0.812355544331742j)
188,(0.6749307209010669+0j),(0.12648334039268813-0.04230900563464869j)
189,(0.13040891800540041+0j),(-0.4865205710696013-0.3619946060647062j)
190,(-0.2501608170300301+0j),(-0.0221099848456123+0.07353957406135958j)
191,(0.08025165255835331+0j),(-0.19271666748184504-0.6025943792604738j)
192,(0.27317767398441073+0j),(-0.29494180442259016+0.3370765515514019j)
193,(0.44503942193333157+0j),(-0.3621846866519204-0.37146314468376884j)
194,(-0.34514445239262775+0j),(-0.4727889520559845-0.5017418386943029j)
195,(-0.7180075016300899+0j),(0.30605510315469975+0.38879710620229013j)
196,(-0.7523389803240728+0j),(-0.031251334559130706-0.12470086277418452j)
197,(0.7112880240395327+0j),(0.25905733794199676-0.20286048245364008j)
198,(0.1229497695002226+0j),(-0.5628364222602816-0.15638083421617271j)
199,(-0.11823514306257538+0j),(0.21479417527107061+0.41574367594272427j)
200,(-0.5985897318387847+0j),(-0.0055145883741621535+0.16811992441868867j)
201,(-0.7994350331751392+0j),(0.14967270238662858+0.23881108596388995j)
202,(0.35481965739260135+0j),(-0.001798291141401509-0.16519877856638496j)
203,(0.594244382089262+0j),(0.0014164417012556118-0.18394844917845202j)
204,(-0.6563085656063513+0j),(0.22553910692862744+0.3201177637329687j)
205,(0.565431405190184+0j),(-0.22397195776207643+0.04414806502613536j)
206,(-0.5388089216188789+0j),(0.3384338854475037+1.0140047630374927j)
207,(0.4895398502777787+0j),(-0.060674113214888685+0.4209897071137829j)
208,(-0.7955271247922069+0j),(-0.14476951077159114+0.1332477018597492j)
209,(0.1612393806277722+0j),(-0.17699181876268838-0.6888258942966594j)
210,(-0.5224052277732019+0j),(-0.03920395637118206+0.45127465968463215j)
211,(0.9386614301841494+0j),(-0.0965050747293896-0.0895116713449133j)
212,(0.23676052356015392+0j),(0.028976965423191697+0.00019446967095225476j)
213,(-0.9663018526265861+0j),(-0.14419246493160764+0.439114863407776j)
214,(-0.7177384155795543+0j),(-0.32621589383331323+0.035410913624214516j)
215,(0.49601963564931045+0j),(-0.013603466922561536+0.19187379402785337j)
216,(-0.022520303369048422+0j),(-0.047522337777969076+0.3891192908202301j)
217,(-0.6649000409500051+0j),(-0.202550200685651+0.6857160784731295j)
218,(-0.9354421795766867+0j),(0.3675224232745439+0.4586314310888273j)
219,(-0.28515344581606267+0j),(0.16399908099195587+0.3931197610499955j)
220,(-0.9440235009379325+0j),(-0.27867005998281014+0.18741674748952877j)
221,(-0.5755540734618377+0j),(-0.2144049695190498+0.10462708169505931j)
222,(0.47077957457982866+0j),(0.9126162546584764+0.26493328283191553j)
223,(0.7587258485851813+0j),(-0.08346643598663994-0.5137741456600879j)
224,(0.4549188244050528+0j),(0.39138971325564675+0.037760857155471506j)
225,(-0.8985851893718698+0j),(-0.0855362215615427-0.4939073150531468j)
226,(0.4136457698292554+0j),(-0.09335322557686812-0.5738568470939638j)
227,(-0.002412455572323391+0j),(-0.0035612123877611784-0.1647787317569659j)
228,(0.9076643201570284+0j),(-0.09851439169006354+0.29374550505638664j)
229,(-0.11753053992801513+0j),(-0.2533312429083875+0.6193457855229086j)
230,(0.18618212890911623+0j),(-0.2741762140275834-0.15270751584925313j)
231,(0.4053719987981814+0j),(0.2460638113084785+0.5871662230740836j)
232,(0.17325257593608545+0j),(1.0166010501755363-0.2590596555788376j)
233,(-0.6366665829186002+0j),(0.34941863564808817-0.5630472284617222j)
234,(0.28104519771133296+0j),(-0.2015067985822814-0.5584229345157319j)
235,(0.6404668607137326+0j),(0.05981243609972871+0.3491923935260196j)
236,(0.4522611787530828+0j),(0.5406334631003942+0.293882409768428j)
237,(0.9417825721530944+0j),(-0.24163681660520886+0.2259145860944828j)
238,(0.44340733968685636+0j),(0.5627410703771548-0.4678389652727958j)
239,(0.7503293754695094+0j),(-0.20010838829743968+0.662481761377808j)
240,(0.5050559090965369+0j),(-0.4301723735167278+0.19582076917397545j)
241,(0.6763157611484748+0j),(-0.3507880347919797-0.5814451735263777j)
242,(-0.2535613226988772+0j),(-0.12742599272511776-0.14225172508272843j)
243,(-0.748625940936976+0j),(-0.2279971630256898+0.6960589242263429j)
