,amplitude,c_0
0,(-0.08808413467202794+0j),(-1.9738285600080938-0.05758585482215167j)
1,(0.05621728379512639+0j),(-2.0610720930191615-0.1824864192559928j)
2,(0.3362621553572838+0j),(-1.9030354648557384-0.2491628700036866j)
3,(0.20789807025209886+0j),(-2.0312742099294354-0.04376914211108446j)
4,(-0.32157308817582675+0j),(-1.9866796023381614-0.13045354682743973j)
5,(0.04317855811505586+0j),(-1.7790826952679195-0.7331297371487795j)
6,(-0.08818265923176288+0j),(-1.6938577537552595-1.02143529369703j)
7,(-0.3281011426417374+0j),(-1.2850609699215243-1.656731982586582j)
8,(-0.0033994108941642343+0j),(-1.1727530455483581-1.5424117608708372j)
9,(-0.0655712950448196+0j),(-0.6249828472584956-1.939280982669856j)
10,(0.22289971437882836+0j),(-0.609490390123037-1.884674377041342j)
11,(-0.12400527402150532+0j),(-0.06631826342481578-2.077066679626278j)
12,(0.659644778074227+0j),(-0.07665325688476643-2.057115737897899j)
13,(-0.023702657457277204+0j),(0.10625496371824805-1.9913105020653228j)
14,(-0.5166339238561511+0j),(0.22316089685692483-2.0647369266012148j)
15,(-0.1507568353145804+0j),(0.5695201691956732-1.8943148259241638j)
16,(0.2949046217472489+0j),(0.24684111105956869-2.076013971027483j)
17,(-0.11354220214319657+0j),(0.3596819721811745-1.9481527657091733j)
18,(0.38190871901342005+0j),(1.504952331948451-1.3874232507748987j)
19,(-0.34648287583985127+0j),(0.7798878650698373-1.760501689216902j)
20,(0.24245781676081207+0j),(1.4289812213051727-1.3810782948994513j)
21,(-0.17438289551035052+0j),(0.6105324837992736-1.8033451804894596j)
22,(0.28064128645910347+0j),(1.1340075463618138-1.6259822989430723j)
23,(0.26662531272005974+0j),(1.3140933908956531-1.4589604427602245j)
24,(0.14966250390798091+0j),(1.1578524765218705-1.4611559792609408j)
25,(0.32427860538282166+0j),(1.1388666412917625-1.7112190941006722j)
26,(0.31377018062808115+0j),(1.2377361722114135-1.7503176837423837j)
27,(-0.09856331709877562+0j),(0.9900495920126305-1.7936269274630834j)
28,(0.4728328917199621+0j),(0.522138031444453-1.9586226938523326j)
29,(0.1593211020116786+0j),(1.5792410082480526-1.413809442298816j)
30,(0.2734374405999801+0j),(1.43182164844682-1.4185256412275857j)
31,(0.6913521428751527+0j),(1.9424609421914654-0.5481990938043078j)
32,(0.01241475666276437+0j),(1.7177952991038639-0.8682937016968312j)
33,(0.15194863487110444+0j),(1.784010771715573-1.1957169606479316j)
34,(-0.11931667548594249+0j),(1.9740832756792541-0.37125457236587234j)
35,(0.11694982583927194+0j),(1.890130903595562-0.6141841390147613j)
36,(-0.010626815563979597+0j),(2.0286719434002527-0.24948098690920642j)
37,(-0.11491953813461664+0j),(1.8034921669147257+0.7028385711427927j)
38,(0.048055146305445606+0j),(1.5301112018919478+1.194289105774373j)
39,(-0.13523517144932118+0j),(1.608299982770931+1.195284531916431j)
40,(0.2348102422194398+0j),(1.684925779457624+1.2761821100777495j)
41,(-0.05713346720545262+0j),(1.618360113914528+1.151492143485106j)
42,(-0.12726134165893685+0j),(1.9389987261043906+0.980698729825432j)
43,(-0.2800805474031386+0j),(1.6360421279917439+0.9871871853420006j)
44,(-0.03436081510978754+0j),(1.8980396986424126+0.8989096301239281j)
45,(0.051280911083926246+0j),(1.528282330060434+1.2967245006820571j)
46,(-0.08136713732077634+0j),(1.596043197456434+1.1376003136812596j)
47,(-0.6014482211044117+0j),(1.6981091753501527+0.9297389197488481j)
48,(0.25469394877445617+0j),(1.9298777084080423+0.606098310720125j)
49,(0.43953000637065015+0j),(1.8847238211016821+0.39556458106206677j)
50,(-0.07368559153129292+0j),(1.7021962233961097+0.6803270052160787j)
51,(-0.5729132784971233+0j),(2.1551958838035605+0.42714243719710593j)
52,(-0.013403464423004885+0j),(1.7313660699970472+1.1186742186762995j)
53,(-0.6809358394397764+0j),(1.8788786813573923+0.5283812616208383j)
54,(0.08028731056910399+0j),(1.821332595278692+0.8955527847898844j)
55,(-0.1662811419777911+0j),(1.7157070431941088+1.0056171743473832j)
56,(0.752696378020605+0j),(1.529865589168791+1.3887021619903084j)
57,(-0.9126579231885222+0j),(0.7017217464674166+1.776724005572492j)
58,(-0.6040654080964913+0j),(1.1294938292885635+1.6709842843668496j)
59,(-0.5570180020666085+0j),(0.9886244045794715+1.6248693833101322j)
60,(-0.48778030696306507+0j),(0.5867075462913606+2.010355214916888j)
61,(-0.14110521602198325+0j),(0.22062020686657108+1.824854160820669j)
62,(0.11205836522601084+0j),(-0.2279801913709007+1.9893190123025248j)
63,(-0.2754436884228669+0j),(-0.159922829298069+2.066704077392058j)
64,(0.06514823293656813+0j),(-0.3922933796370409+1.9465093965435085j)
65,(-0.08960069927638498+0j),(-0.417158983960787+1.913397879389646j)
66,(-0.9157487851239308+0j),(-0.3546916583609625+1.7879872353545294j)
67,(0.1523691684622071+0j),(0.04834454718522532+1.9557932828381377j)
68,(-0.028279217973874282+0j),(0.013961829046206839+2.1057207087654177j)
69,(0.08019340460093445+0j),(-0.6491235065951808+1.7938213835007422j)
70,(-0.041638469049777777+0j),(0.006512078211842243+1.996258831557117j)
71,(-0.4642474501979896+0j),(0.18613088519509657+1.8581930844451096j)
72,(-0.20082879076099902+0j),(0.7293123012827605+1.725382068971396j)
73,(0.5107149750965184+0j),(1.145612649212263+1.654110651825803j)
74,(0.2470066505166594+0j),(0.5920129467262196+1.9834014333562027j)
75,(-0.2383015230941451+0j),(0.5438295552933314+1.8831894004825804j)
76,(-0.23823979329608685+0j),(-0.08227072939136804+1.9822027037420271j)
77,(-0.10950083551580114+0j),(-0.25047320514980165+2.035581449685023j)
78,(0.4288445149499312+0j),(0.5105831890321002+2.039967976918083j)
79,(0.04945274198890198+0j),(-1.2205132518914887+1.5353832836469417j)
80,(0.05248375810453809+0j),(-1.1477232973111848+1.6142448685630704j)
81,(-0.04220961389426403+0j),(-0.5559328409620348+2.0790177988767j)
82,(0.4960941278442375+0j),(-1.4655376393917559+1.2383789794894091j)
83,(-0.1596073532161159+0j),(-1.8944389335384886+0.9641183867210603j)
84,(-0.11423670222112253+0j),(-1.9591617344324705+0.053591964214265035j)
85,(0.05601145582794137+0j),(-2.022509917839254-0.16850017918212246j)
86,(0.32482346526608835+0j),(-1.9320549778559954+0.007947211176554114j)
87,(-0.432686750388789+0j),(-1.9781058984029902+0.26233348032823944j)
88,(0.06213030415742593+0j),(-1.783308627981279+0.9232733660894975j)
89,(0.17950968292592762+0j),(-0.3013840632805928+2.074812603242793j)
90,(-0.2814231796887823+0j),(-0.6108256334995117+1.994867258580078j)
91,(0.11473555902236277+0j),(-0.7118760055787513+1.8572947089590806j)
92,(-0.2214517433943004+0j),(-1.2533484290942747+1.6173926237861211j)
93,(0.46139053700249727+0j),(-1.4784050625273317+1.1445326182417448j)
94,(-0.09614047523002367+0j),(-1.1894981420635344+1.4268134218734j)
95,(0.1700802216746483+0j),(0.3570637584389759+2.009124736022126j)
96,(0.5359090831835484+0j),(0.24266376296041114+2.10157184071091j)
97,(-0.11426428496760968+0j),(0.41373921738908714+1.9770491076282877j)
98,(-0.06204917650253916+0j),(1.3812394732665094+1.3063300564286937j)
99,(-0.4527293521466931+0j),(1.0355999035364427+1.6573719337403066j)
100,(-0.19295830947094866+0j),(1.0703317718452374+1.8000276439169762j)
101,(0.040621926004223985+0j),(1.4976228764987478+1.2808923373686816j)
102,(0.019955954261434844+0j),(1.8710869688605414+0.7248667133766811j)
103,(0.3967000204267684+0j),(1.5445100118838841+1.123184135045956j)
104,(-0.23939183692081123+0j),(1.4291564077269585+1.443980684592498j)
105,(0.7556905588798011+0j),(1.5085295729671424+1.4360215892561305j)
106,(-0.12116860145604974+0j),(1.2304948639060265+1.5964051041118767j)
107,(-0.20547729537803572+0j),(1.0075482988554192+1.7840827171196754j)
108,(0.08065247975387047+0j),(0.6417614400268175+1.9253031168473071j)
109,(-0.08443405001702504+0j),(1.0362185431613409+1.6924241607484904j)
110,(0.24354878179653955+0j),(0.5328384825741775+1.8978064649970172j)
111,(-0.42841332330314663+0j),(-0.40678324782105973+1.9463146934987956j)
112,(0.1709681288125528+0j),(-0.8565435024379465+1.90703605522007j)
113,(0.3144287639594129+0j),(-0.23503856961114597+1.9170650965139187j)
114,(0.2663228270195349+0j),(0.46806299915285676+2.0502700630163564j)
115,(-0.1124684995498681+0j),(-1.0680374204936192+1.7696656263728703j)
116,(0.5880280473834808+0j),(-1.1221403534290926+1.6269695517926914j)
117,(-0.1366576421100027+0j),(-0.4429213331886232+1.900298666297672j)
118,(-0.9513407817672851+0j),(-1.3480529380729145+1.5482575417291433j)
119,(-0.04087795998494914+0j),(-1.4375465883689964+1.4950307906967493j)
120,(0.40313091518975464+0j),(-1.647928586186498+1.2414633402941369j)
121,(-0.19745618151636363+0j),(-1.8970962518303307+0.5861641491482207j)
122,(-0.5667462386601888+0j),(-1.959191054754822+0.18501038026546238j)
123,(0.14131580536735405+0j),(-1.772561744473791+0.42566685941726584j)
124,(0.34490263011020095+0j),(-2.147431643931261-0.07229848284349288j)
125,(0.1212097754794717+0j),(-1.9279631997368651+0.17839338285913164j)
126,(-0.12952982531738344+0j),(-1.7502419484795682-0.5404785530076215j)
127,(0.20702294809882682+0j),(-1.8765706684215409+0.864634024667303j)
128,(0.34595867077208203+0j),(-1.7841371319816084+0.912367188811617j)
129,(-0.16043302882131832+0j),(-1.8339742325553599+0.9571236505929972j)
130,(0.03498697127143563+0j),(-1.5033165843772398+1.3586337493499856j)
131,(-0.22998963665331007+0j),(-1.311646880357812+1.4414413207663115j)
132,(-0.3653024691364231+0j),(-1.465088732289031+1.198037793613916j)
133,(0.13075441318810932+0j),(-1.5794888070509314+1.1414960952342526j)
134,(-0.3513249621681123+0j),(-1.8681965543425132+0.9818339033398427j)
135,(0.07542409264069527+0j),(-1.691847775312728+0.955555936861399j)
136,(0.6557659559144087+0j),(-1.624608094765647+1.4216982153856725j)
137,(0.10203811930769643+0j),(-2.1185061983530065+0.5331179232808517j)
138,(-0.3813612038853649+0j),(-2.12590390004625+0.13600182713218495j)
139,(-0.21660263738027824+0j),(-1.8494508225732713-0.42244612116370484j)
140,(0.10736164672901014+0j),(-1.8056256713102157-0.6418403087197168j)
141,(-0.26112383427783414+0j),(-2.0645471616109634-0.1463081843442695j)
142,(0.15505052496058827+0j),(-1.97112951389478-0.2818749853890497j)
143,(0.3494529472653322+0j),(-1.9072012462995735-0.07008415674554719j)
144,(0.30193335361560936+0j),(-2.0042333861709847-0.0732751177201394j)
145,(0.4718306440288247+0j),(-1.9595990344745928+0.7113927881162773j)
146,(-0.10086266022881103+0j),(-1.7877378969396267+0.557088915506174j)
147,(0.5769511170331636+0j),(-2.104442378276411+0.6062371588239929j)
148,(-0.2220671675600231+0j),(-1.88952563071368+0.838727847431296j)
149,(-0.3011660376124346+0j),(-2.0984957484209352-0.18273972366659727j)
150,(0.03293800959348252+0j),(-1.766182919744915-0.9012952759385151j)
151,(-0.1991040812028397+0j),(-1.9267665645565832-0.5870362951289264j)
152,(0.07133312610072501+0j),(-2.0527876379429877-0.23317822919058287j)
153,(0.2079560306364594+0j),(-1.9552448664238755+0.23852368662403767j)
154,(0.2079560306364594+0j),(-1.8636036165256105-0.18044544845725602j)
155,(0.01017866449736965+0j),(-1.8259136366455426-0.9220018267359843j)
156,(-0.15850549978523606+0j),(-1.6176825528133598-1.0861753027496726j)
157,(0.07191682501337474+0j),(-1.7137195018655809-1.1573541627627923j)
158,(0.5063562838477443+0j),(-1.6122810534814014-1.097641256681242j)
159,(-0.336532857257379+0j),(-1.5198567510584977-0.9599353494017842j)
160,(-0.43246899268671934+0j),(-1.6181319094657147-1.2144024006613479j)
161,(0.1761979794172206+0j),(-1.6201459982054005-1.0252620732789197j)
162,(-0.7149418890761011+0j),(-1.4437980600937472-1.5454007725499568j)
163,(-0.6025250949691769+0j),(-1.0905713063663145-1.6168501703614504j)
164,(0.22028698718900264+0j),(-1.9121399656989566-0.8216954359476577j)
165,(-0.16718283867786488+0j),(-1.5765801128558203-1.324069387137965j)
166,(0.12342777274296657+0j),(-1.2356193439613405-1.503353285219394j)
167,(-0.24989103488218387+0j),(-1.6863327685750495-1.2684927723719144j)
168,(-0.011740705382418504+0j),(-1.5078753257963111-1.606917945327408j)
169,(0.04671708046762911+0j),(-1.7241606175182362-0.42680526832905374j)
170,(-0.05203747768262368+0j),(-1.9687945714166775-0.3770157107239023j)
171,(0.1821344493809376+0j),(-2.0168530558560884-0.12832584807910663j)
172,(-0.3053501277618341+0j),(-1.789704711401198-0.8175637129768857j)
173,(-0.21734774770272025+0j),(-1.3946420511798217-1.4714628078482332j)
174,(0.43846509599844175+0j),(-1.0270746389541083-1.9137205391464889j)
175,(0.17995590809328565+0j),(-1.2408463868264725-1.6599436016128735j)
176,(-0.07277000867988664+0j),(-1.7362875501889867-0.6172852258280535j)
177,(0.30320297048548256+0j),(-1.787200852326542-0.963775905031912j)
178,(0.04760675919077806+0j),(-1.754557302472291-0.7859982013302051j)
179,(-0.012570889626893345+0j),(-1.4213366354203707-1.1337183650542664j)
180,(0.4569623932761916+0j),(-1.304744824326709-1.6241613806114699j)
181,(-0.04261863044237433+0j),(-0.8989189808489333-1.8081203756778583j)
182,(0.6161774435232726+0j),(-1.1207826349907006-1.7910563103498647j)
183,(-0.3712860014069077+0j),(-0.6908877702827481-1.6863354284438188j)
184,(0.3266739477390001+0j),(-0.612152548474843-1.892819768276628j)
185,(0.20300405552699852+0j),(-0.0043663161073150825-1.8311184711733814j)
186,(0.36817948578573395+0j),(-0.20214712016941327-2.002295024120889j)
187,(0.5988616100238977+0j),(-0.30823746729111356-1.9003472395129841j)
188,(0.25813981426625177+0j),(0.02747203561150334-2.082302149145028j)
189,(0.2599305160949319+0j),(-0.023140192701144723-2.0041888894707642j)
190,(0.4456696474109296+0j),(0.3639397704483355-1.9059429294159613j)
191,(0.06655421742504558+0j),(0.5866459345806909-1.9670378029174398j)
192,(-0.030701546818317958+0j),(0.6115835504118492-1.916719186061924j)
193,(-0.06176017908527187+0j),(1.2836639437668467-1.6036670274280416j)
194,(-0.17756675789327503+0j),(1.3833858703960584-1.437986790217045j)
195,(-0.37475778902412793+0j),(0.7064511181403855-1.692120587779457j)
196,(-0.19215102532921144+0j),(0.5219263234885663-1.8183971798269352j)
197,(-0.3372179711821433+0j),(0.8740104470088407-1.9268317278535003j)
198,(-0.5751644827005707+0j),(0.6393251669857826-1.9065842349560265j)
199,(-0.4367381065863519+0j),(-0.21642749464577843-1.9474727970934658j)
200,(-0.1161196854373957+0j),(-0.07447572636250527-1.9638238745312606j)
201,(0.2015584552785204+0j),(0.31453082620827666-1.8516371028323366j)
202,(0.05804811001823873+0j),(0.8922970140845318-1.7390482571216064j)
203,(-0.39365341986367397+0j),(0.9772539831995015-1.8060344740471794j)
204,(-0.47947568052716927+0j),(0.98780261445288-2.0246372258093634j)
205,(0.17029378930146988+0j),(0.7080331193862047-1.8780213169380517j)
206,(-0.1705349808623544+0j),(1.0038652027417405-1.5268651661167483j)
207,(0.22026840262031017+0j),(1.6132535198963698-0.9530229998210905j)
208,(0.08488525549568884+0j),(1.5417005346499664-1.2536455484516749j)
209,(-0.2540718462191377+0j),(1.9169937677136912-0.9109273083788058j)
210,(0.16440263387689777+0j),(1.9212462331102331-0.7656703721821368j)
211,(0.35888047250278454+0j),(1.3548779709674545-1.5857029925078898j)
212,(-0.04301589435710803+0j),(1.6232194169304988-1.0714473176840604j)
