,amplitude,c_0
0,(0.5169992947010009+0j),(0.04550913099458412-0.1780216487980466j)
1,(0.964673782762843+0j),(-0.0482224686179083-0.15229437020427672j)
2,(0.8545679588395609+0j),(0.0015391103094696598+0.03575148834181196j)
3,(0.9980078091766805+0j),(-0.5211792477269274+0.1919250445188811j)
4,(0.782913497678288+0j),(-0.048516060022462025+0.17421669721291486j)
5,(0.9988129288835835+0j),(-0.4297134038584922-0.06742815031294538j)
6,(0.9438086339784677+0j),(0.05410928459011545+0.22216027102041264j)
7,(-0.5736483320788758+0j),(0.4954519942290348-0.2450590948337942j)
8,(0.7531632787755019+0j),(0.0035285893765359955-0.5057242724877916j)
9,(0.6433382866152989+0j),(-0.1566643806098686-0.1797277665399441j)
10,(0.5126093032889084+0j),(0.5018330465958756-0.03796520039055805j)
11,(0.9520810450938979+0j),(-0.03180348805725346-0.5160118255739319j)
12,(0.9746416327039666+0j),(-0.5421607745527717+0.0893010813141919j)
13,(0.792128994510398+0j),(0.034189843926680744-0.2523714007011309j)
14,(0.9508966606713642+0j),(-0.018424781773041507+0.13408395218752886j)
15,(0.9538320846400951+0j),(0.1753861894334069+0.43135396242171464j)
16,(0.9678123952187421+0j),(0.0746911529088723+0.28969224722989995j)
17,(0.8352238661501901+0j),(0.5222891334950918+0.04484514899936422j)
18,(0.41903325390792157+0j),(0.43323519311822+0.6499054591885197j)
19,(-0.11001254325625168+0j),(-0.2066526259187649+0.04289035420130832j)
20,(-0.853981765680899+0j),(0.36504247338594253-0.12177360695802106j)
21,(-0.8972707710253108+0j),(-0.2300145204151705-0.13244954930680256j)
22,(0.8782301984615953+0j),(0.42233581385672203-0.011518110747167132j)
23,(0.73208238746989+0j),(0.19305000374331122+0.1283870108842225j)
24,(0.9166428224629272+0j),(-0.1229810320545829-0.24188971388955655j)
25,(-0.8848245445976229+0j),(0.16071979252975968-0.20863167623895548j)
26,(-0.8386193725287777+0j),(0.1682059593716263-0.2685443871007814j)
27,(-0.7522843558327672+0j),(0.30492911228480235-0.33002253380269336j)
28,(-0.7438544597967012+0j),(-0.32040115927396645-0.03675971418589036j)
29,(-0.6043054055336872+0j),(-0.49391087505583664+0.3233441422444118j)
30,(-0.868237591243119+0j),(0.17614823208124758-0.2317869898775859j)
31,(-0.8430724746527757+0j),(-0.09946880021017107+0.3360851785067854j)
32,(0.26680262139174316+0j),(-0.2860604366046991-0.195020784015065j)
33,(0.9963464120016245+0j),(0.04167505763234735-0.37355125983535464j)
34,(0.9676620677323765+0j),(0.12068703085011559+0.130000736949703j)
35,(0.6871829418864384+0j),(0.13470284485686213-0.39473667899025083j)
36,(0.3514530757738672+0j),(-0.18898556083590812-0.2523016770473837j)
37,(-0.9808010460419075+0j),(0.19346031867012753-0.3710968275456205j)
38,(0.7927175434115938+0j),(0.2598548436063115-0.23663007328738483j)
39,(0.878932863550268+0j),(0.0191457592120155-0.1579130198572462j)
40,(-0.49511625090586475+0j),(-0.1057969687999149+0.17642240216517435j)
41,(-0.9725640485937703+0j),(0.2167945534243106-0.30144144238737225j)
42,(-0.979054747846424+0j),(0.10041030822883126+0.1415445168892065j)
43,(-0.7113043726649381+0j),(0.17294026771498638+0.390311511746175j)
44,(-0.9907529522765697+0j),(-0.01382131691733135+0.5102987444400259j)
45,(-0.9907529522765697+0j),(0.025083623689872825-0.39511264440029886j)
46,(-0.7319716459962564+0j),(-0.2721275341847692+0.30145109939388787j)
47,(-0.9720234836968531+0j),(0.25834218718670354-0.09705961262316053j)
48,(-0.9936731668053396+0j),(-0.2851650155843519+0.042456482473457624j)
49,(-0.7931536203479769+0j),(-0.13789356696623437-0.3411342485573825j)
50,(-0.8664574848837332+0j),(0.32310621999932954-0.4346533885860424j)
51,(-0.8940232029495836+0j),(-0.00802372182486195-0.5671197962270998j)
52,(-0.8234386284689872+0j),(0.5199327619892931-0.22382753775447162j)
