,amplitude,c_0
0,(-0.5288307925067364+0j),(0.2681413347154863+0.6060669932740094j)
1,(0.056302890199305844+0j),(0.5211633193992541+1.748734451077002j)
2,(-0.19171160620413613+0j),(0.5064596957555723+2.001667623003719j)
3,(0.06750677348446898+0j),(0.4612580669135104+2.2453438957858136j)
4,(0.06750677348446898+0j),(0.4612580669135104+2.2453438957858136j)
5,(0.035038370385085615+0j),(0.4165142405738322+2.1572807992601j)
6,(0.10252146997902944+0j),(0.7606311027690991+2.138097842772914j)
7,(0.3028447697061809+0j),(0.29399028308760433+2.28639305189956j)
8,(-0.028052768046175347+0j),(-0.378236812597065+2.2137738620205516j)
9,(-0.21653522647177845+0j),(-0.3330987055800526+2.235022708102195j)
10,(-0.2911238848692902+0j),(-0.0891958255504775+2.2179334217709528j)
11,(-0.20041316138790072+0j),(-0.1564435511684465+2.2156766111833934j)
12,(-0.12476069113205758+0j),(-0.5150594002105553+1.9658339615420017j)
13,(-0.004866294764659107+0j),(0.15683009741278842+2.216006076921433j)
14,(0.08212391353327908+0j),(0.6171763803880863+2.1151298208285643j)
15,(0.11008685980051533+0j),(0.8163139439711585+2.144975813857895j)
16,(-0.43505649444020195+0j),(0.22052175959514608+2.2004914114847667j)
17,(0.1405956131744065+0j),(0.3791137333938195+2.050776659401793j)
18,(0.16312572496976027+0j),(0.4905887765394848+2.1460492389285126j)
19,(0.009018700343992894+0j),(0.38853388305237235+2.166141812628778j)
20,(-0.21619745258863865+0j),(0.7906839435996588+1.99711321116171j)
21,(0.3395695271110628+0j),(0.20022602496945938+2.0738623097331916j)
22,(-0.38611002763322666+0j),(0.1526001593496336+2.1436737020346555j)
23,(0.2337640312974468+0j),(0.24174731486282353+2.184551030704498j)
24,(0.02420978476875495+0j),(0.17114959025747614+2.2411696022929926j)
25,(0.015944955739425115+0j),(-0.1835653619260515+2.253638273321571j)
26,(-0.10689825591335839+0j),(-0.4563498207579954+2.1966100910466113j)
27,(-0.12049081688165733+0j),(-0.404692604093556+2.2420869743936183j)
