,amplitude,c_0
0,(0.3310374991821156+0j),(0.5390961828556713-0.6987171328980716j)
1,(0.6627499480934596+0j),(1.0748148683699927-0.3842701805171491j)
2,(0.6116105874368769+0j),(0.8806183732394713+0.1830047431665221j)
3,(-0.9347661929638217+0j),(0.9458535159391177+0.21330186986697058j)
4,(-0.8986581356069798+0j),(-0.41775624043059734+0.9424173754973941j)
5,(-0.9915465725569315+0j),(-0.03323478906518182+0.9907197548391686j)
6,(0.13300177402099989+0j),(-0.9698548367883785+0.14811501781621628j)
7,(0.8103419978853195+0j),(-0.8699103309973855+0.3867356804179201j)
8,(0.714510030450044+0j),(-0.013783336114600142+0.9109473076377312j)
9,(0.47971961568567845+0j),(-0.8566073797472022-0.5129346397224309j)
10,(-0.9276796930578693+0j),(-0.9676780521029633-0.2628117738233602j)
11,(-0.9590915154121509+0j),(-0.14131476883983995-0.8709497086126863j)
12,(-0.9075178093050262+0j),(0.6225150344706747-0.9284213225771774j)
13,(-0.6943595235041647+0j),(-0.80569347198621-0.290085743278738j)
14,(0.8962071112835708+0j),(-0.5632137930786169-0.8766363826082917j)
15,(0.8962071112835708+0j),(-0.4919434241112279+1.0698853890191309j)
16,(0.9478903703347662+0j),(0.25308932765094316+0.826043924257347j)
17,(0.6871770431238349+0j),(1.1684636739030503+0.2794811834050657j)
18,(-0.6550689515869135+0j),(0.3188370082729116+0.9146429199552432j)
19,(0.8220466511770381+0j),(0.6308102512622692+0.8324077157962027j)
20,(0.7286412960553709+0j),(-0.655539615855238+0.7596167220025538j)
21,(0.7111989789848531+0j),(-0.018190122274513+0.9210849438621029j)
22,(0.9895608389518369+0j),(0.8042229889412218+0.3766754044038992j)
23,(0.531432803917536+0j),(0.3817902478361912+0.942611463255868j)
24,(-0.9812106877367929+0j),(1.1801628647866254+0.12800121407839293j)
25,(-0.46778552907978943+0j),(-0.929672929744912+0.08596618257011235j)
26,(0.888184205984487+0j),(-0.9499538636106841+0.3296499092811092j)
27,(-0.4638888137845037+0j),(0.2181916406976101-0.9270481933568303j)
28,(-0.8943950959796603+0j),(0.6157121930551503+0.331651607632813j)
