,amplitude,c_0
0,(-0.7595935735088698+0j),(0.29674241002682844-1.1642703231912819j)
1,(0.1936115201773282+0j),(0.8310896168373516+0.1906885485387187j)
2,(-0.4280158902591017+0j),(0.6234066548387155-1.0331356404255616j)
3,(0.7614874287578047+0j),(0.47166553653790794+1.0302580467808955j)
4,(-0.270120888605728+0j),(-1.1035344358061034-0.1192200487602596j)
5,(0.2469620278369425+0j),(-1.0229217570895996-0.5697159443373946j)
6,(-0.5512446176803502+0j),(0.9303825585916496-1.0471338259267013j)
7,(-0.339385810395582+0j),(0.7661962351653234-0.34681206270383075j)
8,(-0.03849831580631549+0j),(-1.1427549531416403-0.207163123694592j)
9,(0.660087579659847+0j),(-0.9563392334568397-0.2290744199872723j)
10,(-0.864145650726369+0j),(-0.6736043835620337-0.511197698142888j)
11,(-0.4978532183624329+0j),(-1.0549291589363954-0.5541125951278087j)
12,(0.7305085073421713+0j),(0.46716575614903866-0.777989906333492j)
13,(-0.2452223704086962+0j),(0.7222482256270886-0.3849757248643212j)
14,(-0.929245227229512+0j),(0.8636523470101831-0.5303886983273491j)
15,(-0.11196123747148232+0j),(-1.097441621684433+0.6750751391866243j)
16,(-0.6518317447205229+0j),(-0.45409505621372026+1.109325860744144j)
17,(-0.9378544599173106+0j),(-1.0741745989184128+0.09304057845234481j)
18,(0.05569723897373524+0j),(0.14709492283700398+0.568289425600845j)
19,(-0.23943601653533397+0j),(0.06887796366509752-0.27651688422831466j)
20,(0.6964438449150842+0j),(-0.40972849071399353-0.969069805223403j)
21,(0.5133515701075095+0j),(-0.07710940526698651-1.1983308245110833j)
22,(0.7163855384937059+0j),(-0.9478957724234129-0.4133569135510942j)
23,(-0.4657888168864922+0j),(-0.7380376028019123+0.1312920599043938j)
24,(-0.7764908175901565+0j),(0.17339064018785474+0.9480988231001944j)
25,(-0.6334882270497185+0j),(-0.48621499193872886-0.6510006185814575j)
26,(0.41200403005613073+0j),(0.18374440755936827+1.1500439339035675j)
27,(0.24137188759900066+0j),(-0.5686051698329221-0.913751563543697j)
28,(0.7480917207057478+0j),(-0.8305508741821981+0.9061011614199284j)
29,(0.4286786703813337+0j),(1.3780161961957724+0.3522131598533813j)
30,(0.4286786703813337+0j),(0.773564406684051-0.9356336253764644j)
31,(-0.6762584976173052+0j),(-0.9860345240003-0.5764648102262802j)
32,(0.4671659725907417+0j),(0.6231313819304911+0.2911395668530715j)
33,(0.3636204076089459+0j),(1.1003983015042307-0.41031483342122277j)
34,(0.7930011722793537+0j),(0.8397135162749799-0.25797969227296735j)
35,(-0.04039802721797969+0j),(-1.102140471787774-0.22775446724280896j)
36,(0.458848678199559+0j),(0.15886981372426584+0.36820699155905645j)
37,(-0.9118346897446086+0j),(0.0285996050618173+0.9458106318091146j)
38,(-0.8810533876508164+0j),(1.0992482648461124+0.5073319561938179j)
39,(0.6840347649578247+0j),(1.1211029719844612-0.5389170200461976j)
40,(-0.28695274679541316+0j),(-0.8929301061326382-0.15590069447802038j)
41,(0.07435991896103844+0j),(0.47387352563486074+1.1344199848129926j)
42,(0.7261699199379376+0j),(0.3588160736572233-0.4338044626380402j)
43,(-0.7950810881632414+0j),(-0.9534909001980085-0.3448397063428431j)
44,(0.05692131111272347+0j),(-1.0400294680325874-0.37724393525841615j)
45,(-0.5736227628042878+0j),(-0.14674339713797957-0.769034576654407j)
46,(0.16624659533170727+0j),(-0.4092595394378389-0.8347402832705568j)
47,(-0.3557428311693469+0j),(-0.012494306057745708-1.2057818797288906j)
48,(0.14641071832924146+0j),(0.9997608079958047+0.7152226813298006j)
49,(-0.602737860968745+0j),(0.6005390265166233+0.6338471806482769j)
50,(0.6828724920858519+0j),(0.48022963613827463+0.4602341503727009j)
51,(0.92359349998836+0j),(0.4171226040777063+0.34131422629447256j)
52,(0.9841777300373252+0j),(0.17330667622868434+1.0156105364965313j)
53,(0.3882552491575668+0j),(1.086433371658068-0.05232416475472702j)
54,(-0.9652381088983348+0j),(-0.9773246399082215+0.5594920051286084j)
55,(-0.2676453827103934+0j),(0.4629988832069617-0.8435923348956724j)
56,(-0.5912934248899826+0j),(-0.03977799491402756+1.3188828130455827j)
57,(-0.8208383552349405+0j),(-1.0528632002150689+0.37615105946018174j)
58,(0.3719325858026759+0j),(-0.03211151987140176-0.972786904332687j)
59,(-0.04694945475740904+0j),(-0.7298344879940044-0.5863605422726543j)
60,(-0.2958124371201015+0j),(-0.2965873782297536-0.5474324359053159j)
61,(-0.5702625613268006+0j),(0.1259343900067127-1.1184988912851255j)
62,(-0.5896827171219428+0j),(-0.34261599391857334-1.0756862230028812j)
63,(-0.11451828424930321+0j),(1.0922977706756998-0.10980266564966668j)
64,(-0.7085792297680918+0j),(0.3113648475937614+0.9941890363656335j)
65,(-0.018421798877268247+0j),(-0.5082714569589658+0.5734785964137394j)
66,(-0.9589229742054441+0j),(0.8857986613742862-0.27580432874508826j)
67,(0.8910918623338829+0j),(-0.8784249102499373+0.7014383195648783j)
68,(-0.6231579203286743+0j),(0.1524481450455576-0.5035780943137892j)
69,(0.38350622968293047+0j),(-0.7417113753350588-0.5742092010066777j)
70,(-0.3615678756896995+0j),(-0.5744669161797107+0.10425516104677024j)
71,(-0.9005173072839232+0j),(0.7696348957911264-0.18827595943275377j)
72,(0.4351950387374298+0j),(1.2666388045379535-0.32118569722315377j)
73,(0.9708208622881618+0j),(0.8568201825622483-0.21122285850220596j)
74,(0.9981351333263453+0j),(-0.5560334189830586-0.18154627284072555j)
75,(-0.06638197757766057+0j),(-0.44226998743722334+0.9649372600206463j)
76,(-0.17225188915033202+0j),(-0.40830044246409297+0.8716052017858303j)
77,(-0.11116312742109838+0j),(-1.114090515556329+0.2515643519851716j)
78,(0.7231188183104992+0j),(0.9645844622896869-0.21198446792347148j)
79,(-0.1304553171849333+0j),(0.6647114851862186+1.0355526319248716j)
80,(-0.3191809390848416+0j),(-1.0774188085071128-0.5161766365754851j)
81,(-0.7387741497963708+0j),(-0.6455223824811271-0.7219421180765629j)
82,(0.23071215369677836+0j),(0.07642572163661587+0.9888176670113018j)
83,(0.9749107091350151+0j),(0.6391062270524703+1.2041970699168885j)
84,(-0.5009012993266121+0j),(1.0017452955799993-0.4639785997256193j)
85,(0.47628763440044986+0j),(1.1746371966043565-0.2882208470294143j)
86,(-0.8270709934636251+0j),(-0.7571540806962777-0.13787660281348976j)
87,(-0.5376841671912104+0j),(0.39165255589160797+0.8875279894896411j)
88,(0.21717815044510724+0j),(-1.1561634684462376+0.529259017979224j)
89,(-0.9123869339058495+0j),(-0.08559109614827132+1.0179491677776675j)
90,(-0.18328806486964544+0j),(0.2970326998905427-0.24593971891177946j)
91,(0.42478707443581765+0j),(-0.8480409996439552+0.010963958936746288j)
92,(0.5569079496293406+0j),(0.9071018649411621+0.604107054150964j)
93,(-0.0870286072274867+0j),(0.94809272293083+0.43553130955240543j)
94,(-0.1755756396811261+0j),(0.8028499284492212-0.21742727640819576j)
95,(0.7704852791320812+0j),(1.0070268643920939-0.8653869923612003j)
96,(-0.0482891316633281+0j),(0.0031733875267475065-0.9417761918684595j)
97,(0.046652645649602864+0j),(-0.5411419386923311+0.8367896352535021j)
98,(0.9600090989234191+0j),(0.27723019485674216+0.6498825154293241j)
99,(-0.29076645441984694+0j),(-0.13445942516521475-0.6204936676574099j)
100,(-0.6581329516887515+0j),(1.1558600497189135+0.06922092249991063j)
101,(-0.12365292703360597+0j),(-1.1363296907131324+0.09983278179658289j)
102,(-0.9681570294554998+0j),(0.8521427749233931-0.33604163142415483j)
103,(-0.13655988847237632+0j),(-0.38424057929003597+1.046698197481557j)
104,(-0.8489394457444764+0j),(0.2817370846076598+0.6379999665271813j)
105,(0.16756144987970928+0j),(-0.5181899120058604+0.1579641033036968j)
106,(-0.021826859948234634+0j),(0.04269851472858288-0.7245590598339375j)
107,(0.45549114619136577+0j),(0.8626155277731528+0.10238933149538598j)
108,(0.12471822639665586+0j),(-0.7712783974045103-0.26978491994748j)
109,(0.6725823097558554+0j),(0.6740883660080933-0.008903941076078503j)
110,(0.25147170007456365+0j),(-1.2199201588530815-0.59051904217968j)
111,(-0.9674314821102399+0j),(-0.49724129321503235-0.5085372650856653j)
112,(-0.8606870050913311+0j),(-1.0475006159142946-0.452364312492912j)
113,(0.24083585126015417+0j),(0.41640874728546257+1.0169189853397982j)
114,(-0.8932204247870692+0j),(-0.22967195895896134+1.0922183197690487j)
115,(0.2124974823855762+0j),(0.43164029754084765-0.7414079523205438j)
116,(-0.631707769261448+0j),(-0.525647503172604-0.5744499683013318j)
117,(-0.3591855823323096+0j),(-1.2813121809953838+0.21030010066563845j)
118,(0.13730540469775354+0j),(-0.7243414189233399+0.8192128208855586j)
119,(0.23957670443604495+0j),(0.7731056966472448+0.2647029563291764j)
120,(-0.5151571267443593+0j),(0.7654979743684385-0.3059136717217846j)
121,(0.22249871042448166+0j),(-0.49243265829819916-1.035293670476174j)
122,(-0.7897046188789392+0j),(-0.023682789428018824+0.02928115546143384j)
123,(0.506988346753177+0j),(0.0629548567049939+1.2069743544007951j)
124,(-0.5558806198968049+0j),(-0.9932242129412673+1.0499234047438988j)
125,(0.07299675877764789+0j),(0.9338947864523892+0.5040096117416888j)
126,(0.29699147830822126+0j),(-0.20551264647515766-1.2972034824718053j)
127,(-0.07632986413782394+0j),(1.1294087167686857+0.3099173940569815j)
