,amplitude,c_0
0,(0.6772328181321667+0j),(0.02586375013945562-0.5309170670768972j)
1,(0.3277801823453185+0j),(0.32198612629931805-0.6246498332629996j)
2,(-0.14365840124634677+0j),(0.5891364973782421-1.1536669826632133j)
3,(-0.047798038796443267+0j),(0.42676705574163193-1.5681809216275402j)
4,(0.13123859504136348+0j),(0.6407462089586161-1.7125754678732252j)
5,(0.0677897735600048+0j),(0.7683315284791168-1.6933545938457828j)
6,(0.09485403044606985+0j),(0.9507783212624773-1.7317580431723507j)
7,(0.009550964661477063+0j),(0.7832256480116536-2.0502483042046613j)
8,(-0.13428311649385946+0j),(0.783877896433535-2.1336232763446517j)
9,(0.14330662888065981+0j),(0.748521341432494-2.021935135535673j)
10,(-0.257752802114726+0j),(0.7223146978067405-2.0328467692151597j)
11,(-0.10505627120230965+0j),(0.6807275184621309-2.206670469949575j)
12,(-0.10710089710363786+0j),(0.5970934123289491-2.0610344232301165j)
13,(-0.11002432526041145+0j),(0.5062506491469732-2.1669485387024046j)
14,(-0.043269248538549715+0j),(0.5995165651164388-2.147811580675576j)
15,(-0.035716237363597955+0j),(0.22927457167987816-2.277310934869903j)
16,(0.04174535396441911+0j),(0.2561140922883809-2.176385508177084j)
17,(0.03275747362579699+0j),(0.22070923829706174-2.1604125860444605j)
18,(-0.2051508258210572+0j),(0.5892529699714968-2.176776275894939j)
19,(0.024309827520149097+0j),(0.6251629270927648-2.041704833027314j)
20,(0.0007419919782783446+0j),(0.873697665363011-2.0145165139683123j)
21,(0.03005234402048413+0j),(0.8427059759197445-2.078632617256559j)
22,(-0.08094602906486699+0j),(0.9466342884674149-2.0806841299076555j)
23,(0.06348083805242725+0j),(1.1191668230834955-1.9202467201520959j)
24,(0.24006295842030217+0j),(1.1143610793162138-2.0054032474685854j)
25,(0.008160849067320564+0j),(1.0784657586633561-1.9248194441626663j)
26,(0.17047189277987912+0j),(0.8973848763901343-2.0960142099472656j)
27,(-0.01785790058407581+0j),(0.9539134161636158-2.0378190723743415j)
28,(0.13926504103660298+0j),(0.9625328420521476-1.9274350048315911j)
29,(-0.07485176364180329+0j),(1.037272472596803-1.9603239279838967j)
30,(0.09485744380739215+0j),(0.9105239091126412-2.01985111278489j)
31,(-0.10505884273185274+0j),(0.8766102055545141-2.09953583146134j)
32,(0.3100910690033747+0j),(0.8340571289544323-2.0854957667556544j)
33,(-0.0411316305580302+0j),(0.9051383109928288-2.059518297131345j)
34,(0.12603646316906525+0j),(0.7431350553556959-2.126380262794641j)
35,(0.06138195916900396+0j),(0.8021703677751134-2.1795308411436474j)
36,(0.0718109506610697+0j),(0.9451182731285329-2.0364027745994893j)
37,(-0.06805951187071707+0j),(1.0516866792357293-2.020205479015943j)
38,(0.28256350609362724+0j),(0.9484191074094204-1.949164386327611j)
39,(0.052895867504539285+0j),(1.0005540253881613-1.9855340520886917j)
40,(0.08735700113836273+0j),(1.070892537928098-2.010634964055672j)
41,(-0.09122862701551945+0j),(1.124309306340236-1.9466969758374693j)
42,(-0.25293962848244356+0j),(1.1190136174928176-1.9506480250646598j)
43,(-0.23859943973856965+0j),(1.0926279396699432-2.0594817061766535j)
44,(-0.07044335126276363+0j),(0.9920769258955703-2.010027215255629j)
45,(-0.10921817267815513+0j),(1.1446872033592626-1.935726999128897j)
46,(-0.10166943445395864+0j),(1.2176512755096551-1.977490299336263j)
47,(-0.18937031974268587+0j),(1.1216246305829505-1.8836886241717603j)
48,(-0.0839829105450429+0j),(1.073561562962454-1.835569660650179j)
49,(-0.10765782650566683+0j),(1.1822614361895096-1.9519971922160952j)
50,(0.10297246420704692+0j),(1.1787219592714617-1.8881156949826585j)
51,(-0.18495081603741836+0j),(1.040341405000458-1.9530796044924146j)
52,(-0.04490802958465018+0j),(1.0488268489895403-1.936064844946335j)
53,(0.05564586925634285+0j),(1.1242511469289818-1.9450521591440286j)
54,(-0.16701385602063196+0j),(1.1497614832329035-1.8500851492856136j)
55,(-0.028224197499618284+0j),(1.2080801252611713-1.8813968268823724j)
56,(0.09480869609719819+0j),(1.2035589312165007-1.7862183835322416j)
57,(-0.19642407425493796+0j),(1.179279708061396-1.917182314381765j)
58,(0.16870692293327297+0j),(1.0682054471909874-1.9582318547502278j)
59,(-0.2689983127286199+0j),(0.7378796357970121-2.0459954258420168j)
60,(0.04489877491215638+0j),(0.6355745486901309-2.161224609561506j)
61,(0.010926244845519554+0j),(0.7218632624440214-2.1455551479405193j)
62,(-0.18567863297403361+0j),(0.8002224800541193-2.1348469138785706j)
63,(0.10508553404558721+0j),(0.779465607202513-2.0326218049326745j)
64,(-0.13553151146111875+0j),(0.8550671067621717-2.0901331931965856j)
65,(0.021721285607539276+0j),(0.9358597645846374-2.08588009297715j)
66,(-0.5477605306565252+0j),(0.8825276539455055-1.973741922760049j)
67,(-0.026939419882146213+0j),(1.098969981786803-1.9606459197303319j)
68,(-0.0680912210115442+0j),(1.1956157111842918-1.9466190944901383j)
69,(0.25059177977683644+0j),(1.310998060594964-1.7514171424106122j)
70,(-0.17445547996653288+0j),(1.4180957915422536-1.7673777929513923j)
71,(-0.11006966002014898+0j),(1.3565797809122437-1.860803880704595j)
72,(-0.07472353798380671+0j),(1.12273278929409-1.942933038352403j)
73,(-0.13366083034524917+0j),(1.3115057585209193-1.7809431873662176j)
74,(-0.02072214033721334+0j),(1.3884475262895148-1.759288684721037j)
75,(0.10515146369867223+0j),(1.4440246311926745-1.784163042617964j)
76,(0.04659297996830637+0j),(1.4755698867835971-1.7354806027856697j)
77,(0.005372063511795022+0j),(1.3633387275521287-1.693068087270329j)
78,(0.03280727654174784+0j),(1.3905442498317462-1.673812607389166j)
79,(-0.16061683928034606+0j),(1.5550544354494724-1.6439557166384846j)
80,(-0.019773992553146727+0j),(1.5597553224232101-1.510552148273806j)
81,(-0.017431021820022596+0j),(1.541059708514946-1.6065054817800493j)
82,(-0.10045198676050666+0j),(1.5293511912950233-1.5776336465577214j)
83,(-0.06261236620653618+0j),(1.588913314814449-1.6650015005381757j)
84,(0.06678077085595228+0j),(1.7206324010346965-1.6051309721437912j)
85,(0.22887861619026478+0j),(1.7017399713463934-1.6044152692538785j)
86,(-0.10779088014431797+0j),(1.710287630874454-1.478996811825894j)
87,(0.1426720719523009+0j),(1.8637966132204693-1.3057163153986355j)
88,(0.061473009833821105+0j),(1.7470531778742302-1.3316034808069057j)
89,(0.10718706530918043+0j),(1.7746375661586067-1.3754542080273844j)
90,(0.04713427937762858+0j),(1.8258210049957657-1.3611817466884306j)
91,(0.017567625412564125+0j),(1.8070066294510274-1.249905010998588j)
92,(-0.27677911759346085+0j),(1.7092605295241137-1.3138485824196837j)
93,(0.053867867979039516+0j),(1.8038789790595182-1.3664022342532505j)
94,(0.1320842580596252+0j),(1.8121484473990899-1.3514838869864476j)
