,amplitude,c_0
0,(0.9645956188351825+0j),(0.10337600995298596+0.3368940726902103j)
1,(0.9645956188351825+0j),(0.13329093194329233+0.4394565012733648j)
2,(0.9645956188351825+0j),(0.18645620047238437+0.4619787864578951j)
3,(0.9645956188351825+0j),(0.15964237554857125+0.5355992831643936j)
4,(0.13506489605963207+0j),(0.19665009835808517+0.6324380785626637j)
5,(0.027293137675965497+0j),(0.2135905640580378+0.7149382254224129j)
6,(-0.06724032658250867+0j),(0.2722546821894636+0.9265871933399275j)
7,(0.14270443012856876+0j),(0.24342200593889424+1.1019365032739532j)
8,(0.011859270436629307+0j),(0.31130004466974026+1.182242753959596j)
9,(0.040801101528903955+0j),(0.3431021064575425+1.393852255759865j)
10,(0.02607085403205809+0j),(0.40699689917090953+1.5093218977546168j)
11,(-0.09309948251363064+0j),(0.3557814031040686+1.551622648726534j)
12,(-0.07181040779084563+0j),(0.4211316480220798+1.6440659671758224j)
13,(-0.0975361934887244+0j),(0.39924446631743754+1.6663709716581172j)
14,(-0.0029133508122597615+0j),(0.40342985178710694+1.685538892007513j)
15,(0.060954307570053615+0j),(0.370243013395637+1.7418289695868872j)
16,(0.06627035014636637+0j),(0.35760526068089526+1.801270399091041j)
17,(0.10161853692733544+0j),(0.35168886797718785+1.8430585970025952j)
18,(-0.015686579510913293+0j),(0.32722476964161606+1.8830019065211305j)
19,(-0.06997630407403753+0j),(0.27055433130120854+1.9547053848670808j)
20,(0.0016886727840922516+0j),(0.272774103333275+1.9724562294794512j)
21,(-0.002581905299305437+0j),(0.21231183576125331+2.0050720268217663j)
22,(-0.0006186071904342762+0j),(0.1957319916301361+1.9784872039921795j)
23,(-0.10075911892851083+0j),(0.22410833756985626+1.9666305993201063j)
24,(-0.046960411752499376+0j),(0.28245825947307746+1.9443407393329701j)
25,(-0.058759349628784784+0j),(0.31992268457224643+1.9568142138843612j)
26,(-0.007980052296960617+0j),(0.3225189679645265+1.9728376259611218j)
27,(0.07555078594919797+0j),(0.33162614241147303+1.974881614999984j)
28,(-0.026027949857933996+0j),(0.34282284799257234+2.0080963802086265j)
29,(0.026614557475154677+0j),(0.36478861827162223+1.9929250387199224j)
30,(-0.0006954084920470904+0j),(0.34155239125936443+1.9884024253346064j)
31,(0.05731366222883308+0j),(0.3525323987719704+1.9602953620945336j)
32,(0.09530447367885814+0j),(0.38156098919485154+1.9644287282505097j)
33,(0.11195717870005827+0j),(0.3769710718606526+1.985713160045224j)
34,(0.12664885221767574+0j),(0.3586356032985017+1.969091243932728j)
35,(0.02449908169705025+0j),(0.36530427406270927+1.9412010092212197j)
36,(-0.004759440707532681+0j),(0.3507890437814733+1.928292484940553j)
37,(0.08110544839699826+0j),(0.36825501979902353+1.9496542783414916j)
38,(-0.0009069110702374303+0j),(0.3447465919045925+1.9248408914280104j)
39,(-0.07039755771625622+0j),(0.33645122384179654+1.9275123249337451j)
40,(0.05855411122686917+0j),(0.29915177560156814+1.95633850359785j)
41,(0.029645773747507043+0j),(0.2996357887581564+1.9721137497726877j)
42,(-0.1557300811982202+0j),(0.31945724606238113+1.9860089772792577j)
43,(-0.005253628685659269+0j),(0.3325936739993726+1.9666971410337855j)
44,(0.00882375874411892+0j),(0.3263595632756796+1.9660888919636461j)
45,(-0.05998467464910799+0j),(0.3245733879456179+1.9590595192776503j)
46,(0.08611471323788854+0j),(0.3305050247743224+1.9644219704974937j)
47,(0.06155204973576983+0j),(0.3231848589423832+1.9668673770594731j)
48,(0.07865289038678061+0j),(0.3438729173454409+1.963022760083795j)
49,(-0.044764011872051715+0j),(0.3598264187127479+1.9807834671768976j)
50,(-0.06986982536665562+0j),(0.3267759461128028+2.0096740679293585j)
51,(0.09137469626691909+0j),(0.31484078227806045+1.9513312832417566j)
52,(0.028601983567738895+0j),(0.3163604889308067+1.9833925777877084j)
53,(0.019893863374302545+0j),(0.30186150051407956+2.0159252437170876j)
54,(-0.007854136405515674+0j),(0.4116974698851871+1.9673985379334904j)
55,(-0.016108132832841612+0j),(0.3975386342688901+1.968609623060047j)
56,(-0.01197029468034403+0j),(0.3630973771619021+1.995078549781392j)
57,(-0.07700011308258468+0j),(0.35409252810995456+1.9932758823563208j)
58,(-0.031242674924787345+0j),(0.35485671934877927+1.9658830280626307j)
59,(-0.047312839814210986+0j),(0.36796526797946816+1.938645057221769j)
60,(0.023761438406266967+0j),(0.3583614605832205+1.9531517365377418j)
61,(-0.0557246702389976+0j),(0.3611914420248656+1.9921370958256752j)
62,(0.03533538013530691+0j),(0.3272195937510812+1.9703431235000355j)
63,(0.07567733611804797+0j),(0.388746276287148+1.9965262697312196j)
64,(0.02191858845450295+0j),(0.4015065733219948+1.960582565827548j)
65,(-0.02864150826219998+0j),(0.42493232477250964+1.936711964597582j)
66,(-0.08087790494945318+0j),(0.3727011043398245+1.9691117551344566j)
67,(-0.05298904397137273+0j),(0.41327383467628276+1.9441848940619944j)
68,(-0.009430185143392014+0j),(0.3967247516951995+1.938604005732302j)
69,(0.031752272838293225+0j),(0.3888758164233262+1.9390875000606063j)
70,(-0.08167667133915997+0j),(0.3956653712926403+1.9681720554407662j)
71,(0.09244561753085184+0j),(0.38567968899403404+1.9719248843782884j)
72,(0.05183806988322457+0j),(0.4169338704178029+1.9910175677384148j)
73,(-0.00960285500733744+0j),(0.4139458293847887+1.9695845361438546j)
74,(0.04677311155275893+0j),(0.4011797189349941+1.9903399875432723j)
75,(-0.02136433938021563+0j),(0.394932354913141+1.977915898958131j)
76,(-0.04830722945349431+0j),(0.39001587322742065+1.9463397840955872j)
77,(0.005569025310624184+0j),(0.35854222410394915+1.9500422790307008j)
78,(-0.006486090665909078+0j),(0.3737229582338813+1.9069123037454627j)
79,(-0.004075915511315181+0j),(0.3997489719442405+1.9438355265127847j)
80,(-0.0303217685633441+0j),(0.41777318842155975+1.9286493015073187j)
81,(0.04735362329724135+0j),(0.42304854987395946+1.939276135628453j)
82,(-0.10947655018617355+0j),(0.4437103527131577+1.9165457862630235j)
83,(-0.03507720731038842+0j),(0.47216743867600913+1.9910866154904945j)
84,(-0.03745186021205732+0j),(0.49822145631866493+1.9640317075463336j)
85,(-0.04174671237356112+0j),(0.4519609288902976+1.927649794623191j)
86,(-0.1255517735295266+0j),(0.5060314092902812+1.9448037450600086j)
87,(-0.012850784094490218+0j),(0.4741971572927143+1.9612427850927319j)
88,(-0.06124890033169459+0j),(0.4771261436032844+1.9519285371540012j)
89,(0.011273153621725613+0j),(0.5298529271446633+1.93491500007813j)
90,(0.08841598554722747+0j),(0.5611476893108372+1.937127236122421j)
91,(-0.017307894873573444+0j),(0.5079635491267571+1.949326739032722j)
92,(-0.04727608089431506+0j),(0.511262684753363+1.9302467030754733j)
93,(-0.11103821901040999+0j),(0.5431587098764996+1.9233477722466708j)
