,amplitude,c_0
0,(0.28436174472627124+0j),(0.26079077178003196+1.6097933261081283j)
1,(0.3516435547128634+0j),(0.1635155586435079+2.235575027183232j)
2,(-0.10688362366577175+0j),(-0.4315742800807742+2.204304744571792j)
3,(0.12859181088454838+0j),(-0.5610792799964077+2.277418334359816j)
4,(0.4113257207815591+0j),(-0.32630445731890234+2.321584525016475j)
5,(-0.3743607176065694+0j),(0.5024853471802976+2.0715704178724845j)
6,(-0.06502767946811827+0j),(0.3261003388107205+2.123627647901512j)
7,(0.16548536025249821+0j),(0.12064594542438183+2.382750600099668j)
8,(0.10572010505859805+0j),(0.9460801183573531+2.142205041260372j)
9,(0.7314096154440152+0j),(1.0534138226448144+2.0033098839774324j)
10,(0.20882138241153347+0j),(1.25327246123026+1.8531845164471044j)
11,(0.13389891321344524+0j),(0.25258169950482323+2.221202454593584j)
12,(0.055425071084258835+0j),(0.23355496193134495+2.2982621103024705j)
13,(0.08528327355749987+0j),(0.1662377779635486+2.2787112751002554j)
14,(-0.00593317119646064+0j),(-0.06351201314334047+2.1847044536758364j)
15,(0.2199455958334857+0j),(-0.16804382508960433+2.2066086959873505j)
16,(-0.23394661527070854+0j),(-0.730705149798979+2.123085155674698j)
17,(-0.00043984016085321653+0j),(-0.8814755303685308+2.1729796409846043j)
18,(0.0997721113511012+0j),(-0.896193542275451+2.1366554706408043j)
19,(-0.05393757509028024+0j),(-0.9623561823829441+1.944700928265747j)
20,(-0.27971110038207236+0j),(-0.8800948187535855+2.068656675003345j)
21,(-0.15790754162931592+0j),(-0.868856503150515+2.1262747268938047j)
22,(0.2488934277760071+0j),(-0.8418027413953612+2.0011322482740077j)
23,(-0.020258951425443456+0j),(-0.7397284077348766+2.052637292861731j)
24,(-0.051377341220384454+0j),(-0.9729006837966474+1.967521661954708j)
25,(-0.1027501587895957+0j),(-1.0952857965895182+1.9423502021277952j)
26,(-0.14701721707795218+0j),(-1.0919510886429722+2.000590892385429j)
27,(-0.4318970018071218+0j),(-1.1325680078642044+2.0057837511030443j)
28,(-0.04260157618110155+0j),(-1.1789245880441206+1.8386732067565823j)
29,(0.5877224503245652+0j),(-2.054755312233313+1.0326262695267943j)
30,(-0.13163535108307067+0j),(-2.05709498473695+0.6286782388943434j)
31,(0.3117631957077826+0j),(-2.160825749004218+0.7802606780129676j)
32,(-0.13195018119841317+0j),(-2.1345522696458157+0.6911562361721497j)
33,(0.04752949166248613+0j),(-2.2214706476987174+0.3919896209931866j)
34,(0.20180509156723053+0j),(-2.2894019675834616-0.22455660400370725j)
35,(-0.05571884175338032+0j),(-1.5414759582109017-1.6506819774205557j)
36,(-0.1187219401923508+0j),(-1.8919451915565726-1.3601637723019084j)
37,(-0.3700031721943988+0j),(-1.972813242500559-1.132128933572739j)
38,(-0.6037876422282182+0j),(-1.8655210387275425-1.3131561016880675j)
39,(0.13430652675331323+0j),(-2.012692225424317-1.1360240425903523j)
40,(-0.2838707847421994+0j),(-2.086199016692375-0.9709604077410712j)
41,(-0.009159025021137857+0j),(-1.8353580442377082-1.2318705299069947j)
42,(-0.12113886361570375+0j),(-1.9646765494531053-0.9972310260126139j)
43,(-0.1825119001719514+0j),(-1.6989169841855825-1.3995109523899851j)
44,(-0.38116132441539097+0j),(-1.7343140443404883-1.3272171503395582j)
45,(-0.2012951622887693+0j),(-1.876614289757023-1.076138343154579j)
46,(-0.3124073299076608+0j),(-1.888564851088396-1.2074830528803295j)
47,(0.19126836647430323+0j),(-1.6583006429982783-1.2088076134149073j)
48,(0.0056819243735281855+0j),(-1.7892344514500058-1.08457370645153j)
49,(-0.2692165477523841+0j),(-1.9796557765774363-1.0103846287232503j)
50,(0.051392908928936346+0j),(-1.984877127715626-0.9753712450293395j)
51,(0.5905367562824355+0j),(-2.012563772098627-0.8813844534238713j)
52,(0.0058192781842204555+0j),(-2.0967899790615205-1.044820471147886j)
53,(-0.009057965232403153+0j),(-2.230445948478366-0.801303691414109j)
54,(0.052324272205280645+0j),(-2.1912510922798702-0.28306038708623693j)
55,(0.3583849459845095+0j),(-2.2394244806913424-0.05337360031716416j)
56,(-0.5331929715173547+0j),(-2.0425156009933656+0.920837473629382j)
57,(-0.5242041034810886+0j),(-1.8654181434732542+1.1558549600152557j)
58,(0.3074999552401816+0j),(-1.6845362552926288+1.2811450217313036j)
59,(-0.3085896291826289+0j),(-1.9750434555119554+1.0013917862805193j)
60,(-0.32141780156652344+0j),(-2.0062108523122255+0.96877956907409j)
61,(0.525927832768849+0j),(-1.5710151231359966+1.5329671506885818j)
