,amplitude,c_0
0,(0.7806238951738631+0j),(-0.8038350282031266-1.2637958409697045j)
1,(-0.35447555178493306+0j),(-0.6407224028918783-1.3613389495661847j)
2,(-0.9928863303898275+0j),(-1.3719584985830062-0.6232020212278242j)
3,(-0.22278290806830703+0j),(-1.2558833858221299-0.29066176488291096j)
4,(-0.9203412811239162+0j),(-0.5196327593850701+1.4901917730493033j)
5,(0.37370084532913295+0j),(0.7884569403759408+1.1206484365226483j)
6,(0.48074937902007947+0j),(1.034241131955287+0.9270965108625797j)
7,(0.33182603772659225+0j),(-0.45887916830144704+1.541004251013644j)
8,(-0.9044970248458776+0j),(-0.3203543995194006+1.2544248950530548j)
9,(0.8225996530333185+0j),(-0.2135058098163981+1.3875527438655548j)
10,(0.5001610812063954+0j),(0.031247664948266585+1.122083247534236j)
11,(-0.4981767662202685+0j),(-1.0140690645756383+1.0398743127084338j)
12,(0.5491736363351921+0j),(0.03421525166943107+1.5178746152444031j)
13,(-0.10362513584591079+0j),(1.4605699859501065+0.5508217497348917j)
14,(-0.8386876211062303+0j),(1.4652978805333698+0.15539586452644502j)
15,(0.14099822415549368+0j),(1.2844481200354845+0.627686992882801j)
16,(0.3169404573828363+0j),(1.3160881753513598+0.03383667981367555j)
17,(0.2743121886415287+0j),(-0.36380983950447665-1.289076466594513j)
18,(-0.35881014021421653+0j),(-1.3178035084282156-0.9054133421224859j)
19,(-0.36125514136910264+0j),(-0.15755809211654828-1.5337056766571715j)
20,(0.2789213493769981+0j),(0.3729469374177031-1.3414427705975387j)
21,(-0.1882433833755831+0j),(-0.08189530346253528-1.6467823254499843j)
22,(0.4869207607896038+0j),(-1.0864736972028184-1.0376616481155954j)
23,(0.12361948511708609+0j),(1.074684270004943-1.0623775600902268j)
24,(0.6383503695652669+0j),(1.4326385766537522-0.1284221223730465j)
25,(0.7215779303895787+0j),(0.9307577388339381+1.0388516808452537j)
26,(0.2667693859339092+0j),(1.2635784179351788-0.2200369458991216j)
27,(-0.8278127062901279+0j),(-0.3839340756082175-1.3705792411012965j)
28,(-0.053377940642298616+0j),(-0.39293551922364695-1.316749903239512j)
29,(-0.43596631216291115+0j),(0.29066930704880534+1.1711951430232417j)
30,(-0.03460675356922996+0j),(-0.7308341064169733+1.2713817285466509j)
31,(0.5788357094613541+0j),(0.8879104520953376+1.3512836352653674j)
32,(-0.5318423664576868+0j),(1.1133355891885697-0.5444213312181044j)
33,(0.023302664656698606+0j),(1.3423688666681948-0.41332773857742644j)
34,(0.05527723553454708+0j),(0.8844188225274163-0.8565148549778913j)
35,(-0.1163020916573293+0j),(0.40193638247145436-1.1927613045957328j)
36,(0.39346316072761367+0j),(1.0891333464680368-0.67285554648654j)
37,(0.1304713216503572+0j),(0.6407828939947628+1.3980651605027883j)
38,(0.8717438365184449+0j),(-0.8983708243984725+1.0686473909557512j)
39,(-0.16039354328169375+0j),(0.17899836291556695+1.4227327626694826j)
40,(-0.8556700069958996+0j),(-0.41838118142052955+1.2326431363632537j)
41,(0.8370995644084784+0j),(1.3459229052763253+0.13829972193564888j)
42,(0.13577794938439047+0j),(1.1370495551307598-1.0504492173947297j)
43,(0.16713943246055218+0j),(1.4350102752459983-0.5279256980142453j)
44,(-0.024630623781612113+0j),(0.447019995979143-1.3631674240819645j)
45,(-0.49308498314996085+0j),(-0.6731215918596797-1.2432129809594403j)
46,(-0.18925727454245433+0j),(0.5095265945879003-1.3118397334679712j)
47,(-0.09644990929442787+0j),(0.17122317697998415-1.3053387514282546j)
48,(-0.2686100353281853+0j),(-1.4022206875499417-0.83699172027173j)
49,(0.7312992770242043+0j),(0.897651072144673-1.0821490720007585j)
50,(0.9072723049039442+0j),(-0.9516518477000446-1.1524029977077845j)
51,(-0.01664101700094045+0j),(0.1479126349677138-1.2780876816889828j)
52,(0.1344371164794742+0j),(1.1683744970037573+0.2719976173171188j)
53,(-0.7625395973990274+0j),(0.6079844787977707-1.0914067106784238j)
54,(-0.1412775041618499+0j),(1.2302860790426133+0.7232552415616252j)
55,(0.1462764784947144+0j),(0.29601796903938726+1.05711753715071j)
56,(0.9633762115718102+0j),(-0.05817861179539496+1.5345356576053653j)
57,(0.40173650752225054+0j),(-0.5708425748094695+1.275999723847689j)
58,(0.7171922257069756+0j),(-0.4261873518235622+1.4581963309604018j)
59,(-0.19829190753295528+0j),(-0.5065269486850186+1.3352563334883214j)
60,(-0.01441706299095935+0j),(-1.4131717014712661-0.538610477877645j)
61,(-0.08979063567325152+0j),(-0.5140512752981462-1.2973514623391826j)
62,(-0.8953226441221832+0j),(1.5203862960136103+0.13219927840123408j)
63,(-0.5068826951791131+0j),(1.3703788837980277-0.6446430493370893j)
64,(0.3180509854431766+0j),(0.6496545958743645-1.3165971043674825j)
65,(0.8787554735470224+0j),(1.6207039167813664-0.08138582770510783j)
66,(0.5043822429086203+0j),(0.9613724104261357+0.2606864681095783j)
67,(-0.398058789255056+0j),(1.3306231483176887-0.19023068016843625j)
68,(-0.3263650509067166+0j),(0.8569060157824036-1.0796256693106765j)
69,(0.38986921744204217+0j),(1.534768599347292-0.16801987222204431j)
70,(0.35161738053471125+0j),(0.736726369413733-1.0707243324397304j)
71,(-0.1280339439209398+0j),(1.2738983048723627-0.8244922487524495j)
72,(-0.6464816002944824+0j),(1.3798092283223051-0.0002485153276959029j)
73,(-0.15821203072213014+0j),(0.012787818769621867+1.3545396193350556j)
74,(0.3884670770193021+0j),(0.31816347138176004+1.18801381931578j)
75,(0.2895070302565723+0j),(1.3123909275502432+0.4055692987346469j)
76,(-0.7618907424355942+0j),(-1.3128194700766704-0.44539655234048076j)
77,(-0.5976567524761687+0j),(-0.4342833430211439-1.377674318837012j)
78,(-0.7343964371541642+0j),(1.212528908322904-0.6703078630326172j)
79,(-0.45505216489813327+0j),(0.9169867671076901-1.1154589471216914j)
80,(0.331944866107354+0j),(-0.04752199187180872-1.236036744359411j)
81,(-0.3734533326467354+0j),(1.2526360666624123+0.634676744994292j)
82,(0.5956073312313365+0j),(0.06302600555487348+1.3231532839037636j)
83,(0.6587046170930633+0j),(1.2247281937981962+0.2349923426349545j)
84,(-0.7423043062646031+0j),(1.1224369894605792-1.1842414621694286j)
85,(-0.7608515200707213+0j),(0.9680073285257109+0.9897511801848022j)
86,(0.40399712611357286+0j),(-0.9233050308594908+0.6360280593472456j)
87,(0.3209746586761466+0j),(-0.8835539413063587+0.9823385829236335j)
88,(0.40658951709894087+0j),(-1.0281998782013615+0.9716980451408607j)
89,(0.635369231692406+0j),(-0.07075998830039418+1.3247337434188273j)
90,(0.5847810490675932+0j),(1.561150726447485+0.193352893511889j)
91,(-0.4430384484788211+0j),(-0.06953893525063704-1.330225912721592j)
92,(-0.36714116455302126+0j),(1.6338622699313845-0.36336453112774053j)
93,(0.6768896841338347+0j),(1.30278562082701+0.19839293893151844j)
94,(-0.19679618698687606+0j),(1.3207703645445843+0.9791776578080853j)
95,(-0.2032213029490449+0j),(1.5307262801103374-0.29589118554474814j)
96,(0.10505585382153484+0j),(0.006716883955307139-1.3622364601060095j)
97,(-0.5809267612977744+0j),(-1.2543541790272652-0.7960171507853429j)
98,(-0.5492190834972003+0j),(-0.9971691290780615-0.5144933670683417j)
99,(-0.30462313043814504+0j),(-0.06071340379902812+1.243286831786222j)
100,(0.726780553858809+0j),(1.1247191154856033+0.5163685238471261j)
101,(0.038796736783012875+0j),(0.3034235225439985-1.510402946240073j)
102,(0.054198603358801445+0j),(0.3365616005621732-1.5212459376633405j)
103,(-0.21250604255815164+0j),(1.1540923387126683-0.6166264600497484j)
104,(0.20748103159681608+0j),(1.0583864666092377+0.8247026884888469j)
105,(0.2858522660435202+0j),(-0.8640119765720577+1.110329625817485j)
106,(-0.20374960392948882+0j),(0.9907661603249174-0.029867453761684093j)
107,(0.6990248539476185+0j),(-0.14672783483927287+1.4304243590128574j)
108,(0.8362680952491077+0j),(-0.4363589050890243+1.3280666039561793j)
109,(-0.23969430113104295+0j),(0.329783270137071+1.4932043277809264j)
110,(0.5867971995674324+0j),(0.74269198641517+0.950400525876661j)
111,(-0.11434444567113022+0j),(1.1731685387815018+0.6690358549464934j)
112,(0.27652491426272585+0j),(-0.5030080701101048+1.359026361987038j)
113,(0.020418872528816967+0j),(-1.1561629382751932-0.21879069316083855j)
114,(-0.09940387346124896+0j),(0.3945182204232767+1.1998836574635132j)
115,(0.4586263429034967+0j),(0.8610905634241164+1.19555020178715j)
116,(-0.4898767222786965+0j),(-1.4065081251128613+0.5444934944754013j)
117,(0.7496355021783161+0j),(-0.9258383290726442+0.9608231428120747j)
118,(-0.026743217488937265+0j),(-0.5695134587102586+1.3147313314858793j)
119,(0.05087880981234383+0j),(-1.3174655517431342+0.6517226388120027j)
120,(0.3689954688295279+0j),(-1.1543353487755965+0.31599704624544817j)
121,(-0.6309894987347998+0j),(-1.1523468875402725-1.0880630929617596j)
122,(0.3685677000715512+0j),(-0.09772535221378115-1.2413426410665513j)
123,(0.10318995837256156+0j),(-0.017379570385554682-1.2714538457227214j)
124,(0.4242952263950787+0j),(-1.2065717053529152-0.6189615184655255j)
125,(0.32432899772746926+0j),(-0.7298371178575841+1.1872029213470991j)
126,(-0.5720934959442147+0j),(-0.4077644460138534-1.2792388728592432j)
127,(0.5962837203258317+0j),(-1.0895871579184315+0.9565406893439472j)
128,(0.15361052609452583+0j),(-1.0546838891878987+1.0515372992721672j)
129,(-0.8807153152713539+0j),(-1.4284720962047113+0.39826770908384584j)
130,(0.4973317488732547+0j),(-1.3448955934270657+0.07621596445671337j)
131,(-0.9119244548512493+0j),(-0.3901615323447303+1.254890028598059j)
132,(0.6282590763537456+0j),(1.0508160580735955-1.0124704419997332j)
133,(0.040299974663145666+0j),(0.6458971797813068-1.400432672208977j)
134,(0.28747080683928494+0j),(0.18680277000068263-1.2154181595711153j)
135,(0.31853209276930605+0j),(-0.3713991374937372-1.2639697990038767j)
136,(0.2968745033421285+0j),(-0.028283216096354313+1.356497119488001j)
137,(0.38361723765717415+0j),(0.4025837823021122+1.5910183288424395j)
138,(0.5551288954135809+0j),(1.3402461061309512-0.388197352941968j)
139,(-0.18684384647661323+0j),(0.8802236842068957-1.146642210482778j)
140,(-0.2574767659578008+0j),(-1.2896302161756403-0.679250267838122j)
141,(0.6124582346513461+0j),(-0.8242096290193224-1.1135897930231116j)
142,(-0.18600673428620856+0j),(-0.886007155844681-1.1496944247537222j)
143,(0.015640236985214495+0j),(0.6854396253516335-0.9859322747153192j)
144,(-0.22371622390876844+0j),(-0.27114650005928487-1.4124095103132441j)
145,(-0.5962343796920316+0j),(-1.4576909145144543-0.2323022713179607j)
146,(0.4259734716901249+0j),(0.14061193069043787+1.5688346591079645j)
147,(-0.11108599693727586+0j),(-1.078984053317029+1.18289377939366j)
148,(0.21602315823945034+0j),(-1.2741894975399648+0.09128724246890582j)
149,(0.140977398905128+0j),(-1.2004007075753829+0.3386622545514203j)
150,(-0.32614353444469146+0j),(-1.2869848369616366+0.603582857147486j)
151,(0.12739904357517146+0j),(-1.3993070053147671+0.034008586005720556j)
152,(-0.45303008892632146+0j),(0.7016442588590914-1.1673793669233206j)
153,(-0.4141992256391768+0j),(-1.0554782531213505+0.9862186963162977j)
154,(-0.5191290107952536+0j),(-0.6982901615024191+1.1635931443049223j)
155,(-0.03172404625038261+0j),(0.08279120762180088+1.2133653721158715j)
156,(-0.4547677190624768+0j),(0.9788388411627034-0.9323747290047878j)
157,(0.1533889448480262+0j),(0.8271971356409431+1.1102615309797772j)
158,(0.652543181610012+0j),(-1.5091907249351642+0.4822383705178428j)
159,(-0.7611950931210464+0j),(-1.4150883306796154+0.120238862826337j)
160,(0.3820289587221775+0j),(-1.0081776462182257-0.7875127385735049j)
161,(-0.8582138380340153+0j),(-1.4039835863339487+0.12482451463603847j)
162,(-0.13234934695393505+0j),(-1.2199092862795349-0.1194358461320143j)
163,(-0.35537422122056517+0j),(-1.5631861259708315-0.1400456823651081j)
164,(0.33117417639445157+0j),(-1.2868445191054205-0.8687760078645517j)
165,(-0.8409002783337802+0j),(-1.3200482238164775+0.3794673375683188j)
166,(-0.6477235110984819+0j),(-1.0597011880163654+0.8348267175102773j)
167,(0.5162199384738911+0j),(-0.4867835171081343-1.1080312386671194j)
168,(0.5671174359702329+0j),(-1.413575701599859-0.7610141600353995j)
169,(-0.7118910539772108+0j),(-1.4964519945473003+0.2824125939694556j)
170,(-0.2523624699333905+0j),(-1.2537746852231482-0.22095055922287898j)
171,(-0.7282676148744684+0j),(-1.3495518278608938-0.8070133027001304j)
172,(-0.3922653697268248+0j),(0.9109244381556765-1.3833776399034732j)
173,(-0.567293149010338+0j),(0.4691295509609448-1.3495203285075348j)
174,(0.32348005241304834+0j),(-0.8363766263164326-1.482384970152043j)
175,(0.09691525606405305+0j),(-0.7321065952158963-1.2802054138627839j)
176,(-0.9399254735881384+0j),(-0.9302793730329382-0.5390662136074393j)
177,(-0.5192138455885564+0j),(-1.6107476442398587+0.16994620111773295j)
178,(0.02388725844708628+0j),(-1.080171218926825+1.1728399734370276j)
179,(-0.15468319980252476+0j),(-0.9352497876417724+0.8343594806358984j)
180,(-0.05180906916506206+0j),(-0.9412261964435504-1.0433480551733394j)
181,(0.152879108798902+0j),(-1.6744851096237094-0.23960502008621032j)
182,(-0.15108388523272193+0j),(0.012924701244899223+1.1801157390511072j)
183,(0.08045375102109109+0j),(0.7769067114479405+1.1773839514916762j)
184,(0.12504960144341648+0j),(-0.1430698259946794+1.467928174722855j)
185,(-0.8996008714649955+0j),(0.3261793188068429+1.4399659329177352j)
186,(-0.49954980011126754+0j),(0.4134697493686704+1.3521550724272855j)
187,(0.31147388921857677+0j),(-0.0825122779500953-1.4105116412234922j)
188,(-0.42903841345309585+0j),(0.07510307611948336+1.6261431405814897j)
189,(-0.43350490735145253+0j),(1.375638389904318+0.054141557062960866j)
190,(-0.5810863826114842+0j),(-1.3605605852579807+0.40725905587676364j)
191,(-0.45949180243149734+0j),(-0.1327103919553942-1.528229074988295j)
192,(-0.013014683872590693+0j),(1.115577808789016-0.9092658977812607j)
193,(0.9385909603544142+0j),(-0.8901317667317918-1.150626882256566j)
