,amplitude,c_0
0,(-0.490771168424988+0j),(0.049320404719287926-0.1314274777005608j)
1,(-0.6344211123209839+0j),(0.05421870332056271-0.18172726971111028j)
2,(-0.19519913391547833+0j),(-0.058657925102573366-0.6129484950138764j)
3,(-0.2222865325671728+0j),(-0.11471940565861956-0.8663713505252132j)
4,(0.23608209585134138+0j),(0.19959459119216538-1.2031832637860487j)
5,(-0.049871982300359975+0j),(0.1953362642222547-1.5515464003427324j)
6,(0.12185321405992083+0j),(-0.0800696894901401-1.8628193937190505j)
7,(0.02573663077962779+0j),(-0.14615001669692482-1.8715135763102697j)
8,(-0.030459573468308854+0j),(-0.1395346406395874-1.9137362124053066j)
9,(0.06807121230515203+0j),(0.08102223711090117-2.079556279444132j)
10,(0.3024918368986538+0j),(0.059057553894365275-2.1408653170564063j)
11,(-0.004878461752791205+0j),(0.16722147891538638-2.166194966852436j)
12,(0.02586943811528429+0j),(0.1745534153709939-2.2271911021916475j)
13,(0.13482721630144878+0j),(0.16696677078715794-2.231384642816892j)
14,(-0.00399909646493482+0j),(0.20308938182817432-2.308175884158984j)
15,(0.17289542652263712+0j),(0.07944841075426468-2.269658608752376j)
16,(-0.059439235192016444+0j),(0.0804975419755457-2.262720145524694j)
17,(0.0888589295607734+0j),(0.0754231058523248-2.2854884975891987j)
18,(0.10949531968327195+0j),(0.1310388641819679-2.233657323670986j)
19,(0.017604459391490707+0j),(0.09270829661674893-2.20022087122274j)
20,(-0.03832215367330474+0j),(0.05541807051864602-2.27062794955855j)
21,(0.014276368742137809+0j),(0.021729136555830548-2.2118927011365046j)
22,(0.040803040590927535+0j),(0.05069179551402301-2.3009149358890553j)
23,(0.09720193157443369+0j),(0.06578433681707531-2.253529766022851j)
24,(0.004340132148685363+0j),(0.11798024995435019-2.2565931323349795j)
25,(-0.077697334483374+0j),(0.14347282878390927-2.2938898396830303j)
26,(-0.050854114648303334+0j),(0.10708222576038155-2.260960347789688j)
27,(0.06270927904257234+0j),(0.11804080213552612-2.2436218317478804j)
28,(0.02711133974283602+0j),(0.27981234249782305-2.1523115231225827j)
29,(-0.11830201994862094+0j),(0.2994221972313085-2.2548396762881477j)
30,(0.12721631171502043+0j),(0.38207693709995433-2.229478016893323j)
31,(-0.08532992929760172+0j),(0.3210305860971401-2.184634029241513j)
32,(-0.06552372003581312+0j),(0.2722419350125548-2.292029092804209j)
33,(-0.034583451294651624+0j),(0.28429005331242385-2.315903921405425j)
34,(-0.10080137492637127+0j),(0.2886389960042395-2.319429440466849j)
35,(-0.1461060542443986+0j),(0.23636578599172361-2.2662111053776557j)
36,(-0.010959019615039891+0j),(0.282737037455455-2.276388136777707j)
37,(-0.04477337762827455+0j),(0.22052604466709907-2.2764073692252227j)
38,(0.07484329428347192+0j),(0.22179890520432669-2.135545961844482j)
39,(0.05030901265477244+0j),(0.20375483310741746-2.18327092078572j)
40,(0.008808308279170507+0j),(0.1931943386422213-2.2649336819387385j)
41,(-0.09204459248140416+0j),(0.06486469987499653-2.2527719806113065j)
42,(0.15271802676251453+0j),(0.046022386843835514-2.2540848883609788j)
43,(-0.12199904971830526+0j),(0.020175233183351685-2.2456719362293174j)
44,(-0.05705180373013104+0j),(0.03981737061647522-2.2316020365961533j)
45,(0.06661886515295393+0j),(0.008108801683429052-2.1953297010047006j)
46,(0.009147280856864837+0j),(-0.06309358838237161-2.200546940999529j)
47,(0.07002453802305544+0j),(0.027353121976087563-2.1820138301448346j)
48,(0.020214276533852004+0j),(0.09516477467910897-2.222555269343358j)
49,(0.12195239682759687+0j),(0.09919951062280506-2.236118211676291j)
50,(0.00903051171717169+0j),(0.06890546033250225-2.2072898319447805j)
51,(0.24540902114508+0j),(-0.03358866011022395-2.1943377042226695j)
52,(-0.0693957580802505+0j),(-0.036048002121980866-2.217131892326923j)
53,(-0.05329664663366642+0j),(-0.011267984775594639-2.26884007952335j)
54,(0.044300478765050166+0j),(0.008333918627231846-2.258362580242903j)
55,(-0.20975575445941394+0j),(0.0017272585973847584-2.2123384121787577j)
56,(-0.07406060701228451+0j),(0.03798497463561516-2.2439932941095186j)
57,(0.0049410699080430776+0j),(0.023385499191467013-2.1912172013606224j)
58,(-0.16763397315402812+0j),(0.010671227411266745-2.1841971734480334j)
59,(0.08434927847938767+0j),(0.05079232445993401-2.2366218704704313j)
60,(-0.09450817222984423+0j),(0.11838920822968063-2.2631360565977974j)
61,(-0.007654189967718578+0j),(0.17549880600289677-2.2416091834923244j)
62,(0.1190093331050863+0j),(0.22438363088243393-2.1955963675129135j)
63,(0.05604576593367684+0j),(0.29224785571337447-2.242790400933394j)
64,(-0.13432993014708405+0j),(0.24018071391217324-2.2597779587362674j)
65,(-0.06663480515825711+0j),(0.24300774568383968-2.2549577010798267j)
