,amplitude,c_0
0,(0.9866770313007112+0j),(-0.21644285017552095-0.060685392047619816j)
1,(0.9417459858184724+0j),(-0.35118489149825965+0.17004316085332366j)
2,(-0.021025340800320813+0j),(-0.6706428591069137+0.03251423694371202j)
3,(0.12964375796944355+0j),(-0.8532946238134477+0.0016746351114152874j)
4,(-0.03275240929434049+0j),(-1.0724143265662744-0.2569681527984893j)
5,(0.3942709454710932+0j),(-1.4078254526601968-0.2734237596359942j)
6,(-0.3102185958242283+0j),(-1.7464282057706966-0.5765884813128053j)
7,(0.1764817902212651+0j),(-1.6735764249969516-0.6244772900597646j)
8,(-0.051627002583154724+0j),(-1.6304502974935553-0.4753645612089719j)
9,(-0.22951475529134807+0j),(-1.6205667484100867-0.2393832631420718j)
10,(-0.2050234161630463+0j),(-1.6846540852716174-0.4008972563350437j)
11,(0.10711627286706457+0j),(-1.67630488192435-0.38457835117972744j)
12,(-0.07579976661324772+0j),(-1.6878987239639605-0.3079438173197655j)
13,(-0.2916770783250007+0j),(-1.5796453304713098-0.5196964543726782j)
14,(0.12896887265857632+0j),(-1.643129238956709-0.4802357391662328j)
15,(-0.03333081106221317+0j),(-1.677362164947138-0.4683393599287529j)
16,(-0.11891487899699385+0j),(-1.6194092283532007-0.5537851378343248j)
17,(-0.0858027636663509+0j),(-1.623293831683277-0.5491833890232177j)
18,(-0.09927842356270483+0j),(-1.6472788983736901-0.6962703153731269j)
19,(0.20789678033464334+0j),(-1.6179306588890132-0.6612173257901119j)
20,(0.02393615985971176+0j),(-1.6850244903207179-0.5619731073275674j)
21,(-0.2574908394371643+0j),(-1.6714524284362184-0.7014460755726385j)
22,(0.3708123980012997+0j),(-1.7221727573439278-0.5609850155118994j)
23,(-0.01948140202866433+0j),(-1.6795741285807422-0.5345330175818519j)
24,(-0.17406814735923815+0j),(-1.6497672629700482-0.3803485896767804j)
25,(-0.09215125559191048+0j),(-1.725293728007938-0.3939841338114528j)
26,(-0.09704111447363042+0j),(-1.7446137269790303-0.4352207413270881j)
27,(0.22162912474273375+0j),(-1.6931264292049344-0.5137773035806932j)
28,(0.31103502592873233+0j),(-1.6509377979919624-0.4744901010354488j)
29,(-0.004376436458214356+0j),(-1.6006357854024196-0.4516558964236565j)
30,(-0.17852656256150334+0j),(-1.5615177609928634-0.5931460251540206j)
31,(0.33425053363914053+0j),(-1.4959413744153918-0.6239354233022063j)
32,(0.36228244773764295+0j),(-1.684055554855578-0.5488070460688492j)
33,(-0.062099600123212695+0j),(-1.7218025175417018-0.3973117291037967j)
34,(0.07650322731517559+0j),(-1.7168179520856102-0.4532101396369655j)
35,(-0.11341785883725172+0j),(-1.6832492043371015-0.4224850171884942j)
36,(0.1101238399050509+0j),(-1.7325774836141736-0.47137876900676456j)
37,(-0.03004234815507066+0j),(-1.724784700501603-0.4536339212768072j)
38,(-0.060862609029327164+0j),(-1.6610099609136522-0.3257150645959225j)
39,(0.016421108882801197+0j),(-1.7336241548652818-0.22868770555637757j)
40,(-0.027095329173887017+0j),(-1.7052343013326954-0.16731952246123047j)
41,(-0.21924599345690676+0j),(-1.7520210257947209-0.19889630443349265j)
42,(-0.18374787319180308+0j),(-1.7736968901163177-0.10050039755736669j)
43,(-0.020585897486333382+0j),(-1.671809201374383-0.1862678777419215j)
