,amplitude,c_0
0,(0.9987477121137596+0j),(-0.3457472936810427-0.1209632578420022j)
1,(0.9728661495926462+0j),(-0.9589821215439577-0.3296273031111539j)
2,(0.7285005669553437+0j),(-1.3335544781261568-0.4976927619782606j)
3,(0.31372901899207917+0j),(-1.3677300824841336+0.012282025501465413j)
4,(0.028906361080714562+0j),(-1.4912268927373775-0.09039416436656852j)
5,(0.13454412973252544+0j),(-1.3508700197986003+0.07669611028915187j)
6,(-0.022106687099059733+0j),(-1.383231122063554-0.16603815750909262j)
7,(0.09319139428680098+0j),(-1.4184932254410803-0.08283234550433322j)
8,(0.022715406549202496+0j),(-1.458894809597714+0.008422000479951716j)
9,(-0.032224676752991024+0j),(-1.4318627804703197-0.13963036454900668j)
10,(0.19037277796171842+0j),(-1.364365878317317-0.05476860395411244j)
11,(0.09176398544556352+0j),(-1.3959746577924945-0.20931397299167864j)
12,(0.13616535602592336+0j),(-1.3404993474540843-0.267629907850609j)
13,(-0.07021077296165974+0j),(-1.4077368783075992-0.09269015362102012j)
14,(-0.053919927678217607+0j),(-1.4088807888507089-0.012561314391232231j)
15,(-0.06798125380315531+0j),(-1.3214815003998348+0.3713769157844915j)
16,(-0.05179255973281707+0j),(-1.2943971526648348+0.4495274601413983j)
17,(0.22457640484346386+0j),(-1.2730899153039685+0.670354105765826j)
18,(0.4095067442339619+0j),(-1.2753834816714698+0.6244894355461184j)
19,(-0.18185722338254615+0j),(-1.3559383867876196+0.46501048445381205j)
20,(-0.00824442452825147+0j),(-1.3682646087418087+0.44067444638854575j)
21,(-0.14976699908930483+0j),(-1.3256253191361314+0.46151081279334005j)
22,(0.14473413951995728+0j),(-1.331098689970414+0.5640059833326926j)
23,(0.195781818505224+0j),(-1.275267387728366+0.6298312427718993j)
24,(-0.03729121810741398+0j),(-1.1722679746706484+0.6638771601859755j)
25,(0.15952569526565002+0j),(-1.2759040329557845+0.7427956593470005j)
26,(-0.23863839440516557+0j),(-1.2331790984203006+0.6712406865304908j)
27,(0.11287121877669207+0j),(-1.278230882510121+0.5772848006478379j)
28,(0.0767223364523402+0j),(-1.336608619424986+0.5633942262656125j)
29,(0.09033283180011105+0j),(-1.243231596097684+0.6545291759159162j)
30,(0.05847518437434404+0j),(-1.2929226306589066+0.5702483351486315j)
31,(0.004150615371667277+0j),(-1.2507825775247254+0.5866042609585062j)
32,(-0.023498710050892255+0j),(-1.3174709061119834+0.539112046043762j)
33,(-0.018289917683257665+0j),(-1.2618285150752477+0.6570308737772317j)
34,(-0.13152775888135426+0j),(-1.2388662000868305+0.7156708182830076j)
35,(-0.04945363370887929+0j),(-1.245313461521638+0.6955688191894113j)
36,(-0.1446392127893519+0j),(-1.1767544527526317+0.7198450202456786j)
37,(0.11966674121165663+0j),(-1.113478887982666+0.7801101307482139j)
38,(0.11324937148552806+0j),(-1.1327875439307153+0.7804749393085172j)
39,(0.22424727501897068+0j),(-1.1242222606987322+0.797984944105466j)
40,(-0.0886046667563137+0j),(-1.1411281949692218+0.799615219421906j)
41,(0.06285081614132441+0j),(-1.1822332483703777+0.830094883854523j)
42,(-0.13670271976417728+0j),(-1.1999515521341089+0.7262695127703103j)
43,(-0.16217868300652363+0j),(-1.1557924844196596+0.743602340925018j)
44,(-0.19651926969050051+0j),(-1.1830731749549377+0.7412006741549801j)
45,(0.13610232955834428+0j),(-1.1936412527241202+0.7137810358720029j)
46,(-0.10807619525978707+0j),(-1.2172220361690231+0.6868741808228704j)
47,(0.119101454768674+0j),(-1.2256204126930104+0.7217523631966004j)
48,(-0.06229095525818803+0j),(-1.3326712522456745+0.6824704962946423j)
49,(-0.2524511787713776+0j),(-1.214363361623043+0.673541448900095j)
50,(-0.0873597078950276+0j),(-1.2069033562789215+0.6930783581318415j)
51,(-0.022316220318564776+0j),(-1.2464605667175201+0.7055546406795374j)
52,(-0.21470867338984995+0j),(-1.2347654837694886+0.6193514223494103j)
53,(-0.057620983225710326+0j),(-1.1944138078918445+0.6492791239617727j)
54,(-0.16812020726570967+0j),(-1.2168667079153541+0.7033113711598069j)
55,(-0.05393273558922039+0j),(-1.263282706676119+0.6579453590670231j)
56,(0.06721745018519398+0j),(-1.2865468664336817+0.7209162691658236j)
57,(-0.08227008017712242+0j),(-1.2177698567970168+0.6382854111780905j)
58,(-0.10434821433616372+0j),(-1.1994848831239218+0.7034716654381213j)
59,(-0.27743714495672045+0j),(-1.139222656259044+0.8355263343330173j)
60,(0.15168930931371005+0j),(-1.156699367288538+0.8510648516813172j)
61,(-0.08297208555785979+0j),(-1.141161239992855+0.8441034504450342j)
62,(0.04481070698254121+0j),(-1.1575771188410544+0.8476481496294016j)
63,(-0.10011847346026076+0j),(-1.1396437520093978+0.877858153434518j)
64,(0.019199547420551286+0j),(-1.124116681869684+0.8432206138150601j)
65,(0.032917724614768315+0j),(-1.097037333302914+0.8451935574367416j)
66,(0.24101566811735575+0j),(-1.152646146502064+0.8454403946474321j)
67,(-0.0026892248801161506+0j),(-1.1278685038849214+0.8382053225174295j)
68,(-0.10804371527022832+0j),(-1.1749652033975224+0.8011028833554146j)
69,(-0.0824398998814445+0j),(-1.1375307976379003+0.8082997346999j)
70,(-0.05693281325268876+0j),(-1.0811195985423538+0.8928119770545379j)
71,(-0.023358474866820106+0j),(-1.0754186014509926+0.9262489511857386j)
72,(0.016968768285143654+0j),(-1.101183487662267+0.9355927449976057j)
73,(0.14359686943794764+0j),(-1.1572441638814837+0.8208553086769149j)
74,(-0.027995657002393648+0j),(-1.2177120885299384+0.7815532819538022j)
75,(0.06798584871107138+0j),(-1.1724626825672086+0.6900827996764828j)
76,(0.3072120885239621+0j),(-1.240180782386189+0.6983411174032915j)
77,(-0.024232788173347092+0j),(-1.229545844413024+0.7896909848578123j)
78,(-0.06122051074582384+0j),(-1.2363858806716186+0.750147141763763j)
79,(-0.14166236016656575+0j),(-1.2284347453664246+0.6458844705297471j)
80,(0.11895669167186324+0j),(-1.1046095613118083+0.8853467594987686j)
81,(-0.10317470408603294+0j),(-1.0659579306266027+0.9232400911084901j)
82,(0.06888099906678294+0j),(-1.0422313319331116+0.9309637195776814j)
83,(0.04693930422685738+0j),(-1.0496918700553415+0.9887077008982057j)
84,(0.055166568695694224+0j),(-1.051694216682601+0.9756878968101723j)
85,(0.2177320795797768+0j),(-1.0464643948950463+0.9373016458104381j)
86,(-0.05535083218125251+0j),(-1.0953582104059139+0.8905030306420616j)
87,(0.008376480136772495+0j),(-1.0701062835965638+0.9236713016471456j)
88,(-0.07718378267317309+0j),(-1.1136613579615304+0.8081445928375489j)
89,(0.1012145886375051+0j),(-1.1399660308749302+0.7753952422316284j)
90,(-0.07770260182594466+0j),(-1.1164699291632205+0.8265642898633908j)
91,(-0.10807867089951767+0j),(-1.1597478356850937+0.8009935420261713j)
92,(0.1175314506339051+0j),(-1.1760687754942583+0.721944619402765j)
93,(-0.0992075796005146+0j),(-1.2445090900137634+0.6550995474856134j)
94,(0.03004977484152674+0j),(-1.2588244787535408+0.6367319292156001j)
95,(-0.1448729980807502+0j),(-1.2164292960769754+0.6652212421974804j)
96,(-0.1448729980807502+0j),(-1.2164292960769754+0.6652212421974804j)
97,(0.06179850445277826+0j),(-1.230538653616683+0.6923087702045306j)
98,(0.069418033231789+0j),(-1.25877451478586+0.6734920021884114j)
99,(0.14794569499799626+0j),(-1.2356220013710804+0.6431756089610821j)
100,(-0.09338073279344514+0j),(-1.2591577531509714+0.6710972700550512j)
101,(0.17438856114350865+0j),(-1.2795073131042844+0.5515567456203012j)
102,(-0.029743907416005987+0j),(-1.2974684199946365+0.4880084619344885j)
103,(-0.12874063626202248+0j),(-1.3372919149183085+0.35118474355124335j)
104,(-0.1239409229494169+0j),(-1.373840574445861+0.3575103425797232j)
105,(-0.12443163649044511+0j),(-1.3626949451460275+0.35222473155742656j)
106,(-0.2075285749276942+0j),(-1.3347919801828176+0.3703781742834353j)
107,(-0.04435130734010622+0j),(-1.3559490013808657+0.38613897848022277j)
108,(0.31734803840485926+0j),(-1.3398011331905582+0.38739941971022984j)
109,(-0.17617186113980643+0j),(-1.3557225061696494+0.32351163649437j)
110,(-0.07182052716360525+0j),(-1.3831862068487664+0.3672086598583746j)
111,(-0.027950754461058436+0j),(-1.3270651547748795+0.37056602807852906j)
112,(-0.05186784278504425+0j),(-1.329995849334885+0.3737870005377715j)
113,(0.011793427153335409+0j),(-1.3609342037927483+0.3631578639325353j)
114,(0.08469846812054467+0j),(-1.3802558604436064+0.38164288444987116j)
115,(0.05345221486752397+0j),(-1.3954078425532537+0.3719888429958864j)
116,(-0.012724813502813903+0j),(-1.3831921276172112+0.3903198089622719j)
117,(-0.12488526126485563+0j),(-1.36509584500807+0.3920128367617352j)
118,(0.0509005667840966+0j),(-1.3872514317418674+0.39251566999278736j)
119,(0.15499039008197785+0j),(-1.383169639167219+0.38321008126809275j)
120,(-0.02844035686269963+0j),(-1.377332808325254+0.36058509584110077j)
121,(-0.23262395789673512+0j),(-1.41684793957152+0.3725131218156482j)
122,(-0.2405146773318166+0j),(-1.4247202859708477+0.3012158490706596j)
123,(0.1758362309433274+0j),(-1.4100764399526884+0.25698576974540766j)
124,(-0.03665619222178833+0j),(-1.4075191779685943+0.09942464383392163j)
125,(-0.074141226326748+0j),(-1.4206314350352476+0.101569002099526j)
126,(-0.10451129039328547+0j),(-1.4321890703939895+0.08917622014305802j)
127,(-0.0198891913167454+0j),(-1.4260477972071388+0.11459156692859868j)
128,(-0.02018503729063785+0j),(-1.3969118142148873+0.08598559153835764j)
129,(-0.18300100045607437+0j),(-1.395154829237822+0.052065685581754395j)
130,(-0.26496776750532564+0j),(-1.366478162502077+0.10783277174348095j)
131,(-0.1016466094879817+0j),(-1.4179037062884645+0.1380689859122329j)
