,amplitude,c_0
0,(-0.5977548030491293+0j),(-0.9688084068615277+0.47005308948052504j)
1,(0.3629331039575415+0j),(0.39228697362814013-0.9481601938800694j)
2,(0.4662163879923266+0j),(-0.5672509858345459-0.9561035857307796j)
3,(0.6492946153637902+0j),(0.6331254832446671-0.6374253427050566j)
4,(-0.5275265080431768+0j),(-0.980643248346087+0.040348524336213165j)
5,(-0.9475382596129975+0j),(-0.8871934332229982+0.5896201507316496j)
6,(-0.5188294090025551+0j),(0.7753485930099693-0.42725490700461266j)
7,(0.9799959355819028+0j),(0.8805271134677564-0.2906996819313089j)
8,(0.1894717362349565+0j),(0.8511287750031613+0.16720094787234052j)
9,(-0.6744605577469324+0j),(1.0530254368394116-0.15113730099015582j)
10,(0.7707407669738965+0j),(-0.08963259787441846+0.6579947897178056j)
11,(0.845708649477198+0j),(-0.8071156886007881-0.5236693626395463j)
12,(0.9053015509698062+0j),(-1.0735768711593114-0.184471807648666j)
13,(-0.9887417987347537+0j),(-0.6216224193072016+0.4303550081108465j)
14,(0.4016858499904259+0j),(-0.4452849715900652-1.0313289979322078j)
15,(0.7436677408613821+0j),(-0.4134970727428072+1.0250114350688424j)
16,(0.9270462395373913+0j),(-0.5346315234722115+1.062566637199504j)
17,(0.8507970923102277+0j),(0.12297226154624175+0.9017136072487452j)
18,(-0.7920358713852912+0j),(0.5934407217284642+0.737949040763819j)
19,(0.8876729211388739+0j),(-0.12840326322596796+1.0278140070785953j)
20,(-0.7978379289105741+0j),(0.601512921870331-0.16663417472073883j)
21,(-0.9916629544748699+0j),(-1.009620907781436+0.3760800428931307j)
22,(0.19032800824691165+0j),(-0.5524582279684593-0.5642015716524402j)
23,(0.24896177359841534+0j),(0.08078269935108917+1.0840397076453807j)
24,(-0.05579434951773851+0j),(0.36125469810346944+0.8859748452761645j)
25,(-0.5543853036354727+0j),(0.4664452863978261+0.8952008791517174j)
26,(0.8994923301677841+0j),(0.9903200911428964+0.7543270896360036j)
27,(-0.9010119860555243+0j),(-0.6289490389268622+1.00053751996191j)
28,(0.3726427870556391+0j),(0.9598867104778677+0.2255137533016758j)
29,(-0.7306453470600021+0j),(-0.15242462162385728+0.8260786589627196j)
30,(0.5743362340763432+0j),(-0.800325840865593+0.7769316182157942j)
31,(-0.20958924428422598+0j),(-1.0983847900087071+0.0541381860539456j)
32,(-0.9519780512447479+0j),(-1.1143761361739173-0.24182237527623923j)
33,(-0.25857512830166396+0j),(0.2909793537716948-1.0376037902823074j)
34,(0.9369266834879639+0j),(0.5269853982524589-0.8978836096479521j)
35,(0.6023287021369688+0j),(1.1020164105894674-0.34514012726227405j)
36,(-0.684646783639617+0j),(0.18301885602184828+0.9013541758307554j)
37,(-0.30961051111453874+0j),(-0.24539874517796878-0.9977160138455409j)
38,(-0.04238050886106315+0j),(0.6363946353067909-0.6277505387834407j)
39,(-0.6882450454534702+0j),(1.0515680012231667+0.5610490500884583j)
40,(-0.24791443045752104+0j),(0.8848595692398362-0.37293593110660894j)
41,(-0.7162776834625944+0j),(-0.512294063045-0.6454929145261226j)
42,(-0.7790324126836521+0j),(-0.5179909054293812-0.8089164581855194j)
43,(-0.8918048751601368+0j),(0.19779486666380072+0.8279460411919521j)
44,(-0.6076559355193691+0j),(-0.11840892715183979+0.9096049317719505j)
45,(-0.9702261443429818+0j),(-0.12055616111743067+1.0514770494171701j)
46,(0.19926589599624212+0j),(0.6275467437640976+0.7356527196305043j)
47,(0.24193434594864147+0j),(0.7661712041396747+0.22544000011645204j)
48,(0.41064369034521464+0j),(-0.9882085422555918+0.3832724596789959j)
49,(-0.5723558400405611+0j),(-0.6178611226261217-0.6207063838988227j)
50,(0.7711591861862859+0j),(-0.46288204659244264-0.9500751999326656j)
51,(-0.11315139004208646+0j),(0.7609830929196034-0.7538220645761319j)
52,(0.7978685467581859+0j),(-0.5487533347566169+1.0431032283088655j)
53,(0.7978685467581859+0j),(-0.5487533347566169+1.0431032283088655j)
54,(-0.5790637373841893+0j),(-0.511269516163201+0.9178479462586173j)
55,(0.8553517115092029+0j),(-1.050073037420061+0.15555210459649663j)
56,(0.7210833050585896+0j),(0.8518027888725219-0.027596646847677708j)
57,(-0.11936677084628244+0j),(0.9925567282328589-0.2230845031033012j)
58,(-0.11936677084628244+0j),(0.9925567282328589-0.2230845031033012j)
59,(0.6229279769082272+0j),(0.3103850928251364+1.0441606497061624j)
60,(-0.21846610434367686+0j),(-0.5421837168967534-0.6025505353876408j)
61,(0.5824393065027171+0j),(-0.771093771586433-0.9438233503993003j)
62,(0.7719193023352706+0j),(-0.39524440804033983+1.0145930520265964j)
63,(0.7719193023352706+0j),(-0.7166250855429777-0.5149462693512563j)
64,(-0.5836462595900611+0j),(-0.34003349831983437-0.7784346347942359j)
65,(0.9517406906041002+0j),(0.4161024605362539+0.9185204437512224j)
66,(0.5804933055140395+0j),(0.6431084478006637+0.1817131203174298j)
67,(-0.8495258309403422+0j),(-0.5071377424840879+0.732123529893125j)
68,(-0.41048593523607146+0j),(1.1955789197991367+0.053009198275286884j)
69,(-0.8558494803419434+0j),(-0.4871400995502219-0.4555167066100791j)
70,(-0.20377203941925548+0j),(1.083993136410236-0.2427232109321792j)
71,(0.26927794413996237+0j),(-0.5242358278282058+0.37210544921692024j)
72,(0.7367752618495822+0j),(-0.4284558643932933-0.7218133953501266j)
73,(0.9575012841777238+0j),(1.2353323245644363-0.06411130810072424j)
74,(-0.05322496272199084+0j),(-0.9338648356942157+0.01695721046991938j)
75,(0.9448980699662378+0j),(-0.6457680293337446+0.7108265765785627j)
76,(-0.9799939958090533+0j),(0.03910112822072931-0.8196620622552258j)
77,(0.2126176905650914+0j),(0.304519608090477-0.5493083040702752j)
78,(-0.9478549202149974+0j),(-0.7226201782362385-0.865767418361006j)
79,(-0.7548145721366138+0j),(-0.4064235926884933+0.9041183010879958j)
80,(0.775818085331965+0j),(1.0683186563914693-0.15726353160074724j)
81,(0.5483068509619076+0j),(-1.054959534094138+0.02688383253061516j)
82,(0.8639468615233239+0j),(-0.9849212605335408+0.052441346526829996j)
83,(-0.1268647046375696+0j),(-0.8183154977005647-0.17986785930321544j)
84,(0.6618536236181652+0j),(0.04197834118641003-0.940517827057084j)
85,(-0.8710985744418761+0j),(-0.703878700659867+0.33746071186903154j)
86,(0.9434061090506212+0j),(-0.9272436938893782-0.6289977945430274j)
87,(0.9472172789457234+0j),(-1.0323485587825272-0.5688874208658903j)
88,(0.29449744431549096+0j),(-0.2765130832436277-1.1405212439131813j)
89,(0.2635011129959438+0j),(0.8553835028470292-0.6704684224611119j)
90,(-0.5198239232534487+0j),(0.03080538732014558+0.9820729063258462j)
91,(0.4276697994417469+0j),(-1.107571556163292-0.2860120675418051j)
92,(0.882763322507177+0j),(-0.7293335573549884+0.5191339540282482j)
93,(0.2448212877794511+0j),(0.8523496108937789+0.22485637766395547j)
94,(0.8347547805341415+0j),(0.9285526717644504-0.11461826504060282j)
95,(-0.8938185395336532+0j),(-0.1929507362083342+0.9344509444331834j)
96,(0.6319391138014465+0j),(-0.5922849829143565+0.9117287914184892j)
97,(0.8678614035688168+0j),(-0.6394063231529943+0.7382465713788409j)
98,(0.7424445025545979+0j),(-0.7871554843764494-0.5161268585132075j)
99,(-0.6431986582381002+0j),(-0.6191262504756089+0.8552690742114835j)
100,(-0.9175042263282205+0j),(-0.3643989781732452+0.9902503488664389j)
101,(0.6285235023469329+0j),(-0.28428246584372907-0.9686551015324919j)
102,(0.9517671465490123+0j),(0.8312539134085078-0.40936410229325926j)
103,(0.1235233376506144+0j),(-0.8262607241362114-0.9119675552450168j)
104,(0.7034344033368288+0j),(-1.0596243353500197+0.6141547521406038j)
105,(-0.7738140062491482+0j),(-0.44181182196614915+0.6760956613896512j)
106,(0.21052261879324458+0j),(-0.3970852285341188-0.8100833215775961j)
107,(-0.8441679292035161+0j),(0.7208921415957004-0.41151813036381674j)
108,(-0.9635347095508633+0j),(0.48445846006585164+1.10107065668607j)
109,(0.5509946445812449+0j),(0.6123599743142498+0.25163644889272585j)
110,(0.921784622496532+0j),(0.7305964575299695-0.8008600225885301j)
111,(-0.6445683726269121+0j),(-0.43238791314687364-0.9706700336243245j)
112,(-0.6373555221924141+0j),(-0.046388146567608604-0.9642554554958884j)
113,(-0.15820254701099973+0j),(0.652340607228429+0.6078310278512287j)
114,(0.5794193086092659+0j),(-0.6876340691304941-0.8721513309074594j)
115,(0.8821326690263032+0j),(0.6883502189630384-0.5893027548252548j)
116,(-0.8845998571051535+0j),(-0.01528854635063967-1.061010383234214j)
117,(-0.18105896138173116+0j),(0.9507974579168501-0.6563061828012626j)
118,(-0.3969985917411642+0j),(-1.0780238552720844-0.32731582063183795j)
119,(-0.05746939270639023+0j),(0.6217976608200875+1.0262269795023675j)
120,(0.9171470026963283+0j),(-0.7573580269979218-0.3526007037686169j)
121,(-0.6241053527236807+0j),(-1.0002209233894734-0.5047782418638683j)
122,(-0.17171169649740076+0j),(-0.9804398101481243-0.509453453996244j)
123,(-0.5152292684401834+0j),(0.6930997976268876+0.48591235624988344j)
124,(0.39219628961409914+0j),(-0.6045081101101126+0.7057994187683354j)
125,(0.9332288715677323+0j),(-0.03442770114774857-1.1279314776623817j)
126,(-0.801565408092916+0j),(0.15819217199226163-0.9844700574155474j)
127,(-0.9444660137712483+0j),(-0.235876503813129-0.7446903702315462j)
128,(0.2993260426978078+0j),(-1.0252515983136168+0.4726463530083461j)
129,(0.8043333253587289+0j),(-0.4879661403764221+1.0423781279202038j)
130,(-0.21160263946451652+0j),(0.3233369931626173+0.8963569733569401j)
131,(-0.7315183045099722+0j),(1.1044743102444712-0.22600954801378853j)
132,(0.06356973294503065+0j),(0.891649899955238+0.4292724417493823j)
133,(-0.7412747461798374+0j),(0.6844315825865571-0.8197755362508212j)
134,(-0.3455579044934326+0j),(-0.3756652310919193+0.858155394893301j)
135,(0.6818464221379099+0j),(-0.99461284718518+0.2549547160499019j)
136,(0.376282998218759+0j),(0.6627753427615402+0.5932998848958952j)
137,(-0.37983435426017337+0j),(0.9870267949213724+0.013213128245208594j)
138,(-0.9357045671979245+0j),(-0.9257343969122416-0.018556342669952333j)
139,(-0.11374942515063521+0j),(0.6060000560056006+0.9014986196817635j)
140,(0.6155590056731166+0j),(-0.7805587171276656+0.6715488911809875j)
141,(0.15164864178010173+0j),(-0.31244673322437755+0.6035438087324979j)
142,(-0.8349112216362796+0j),(0.03458485858030291-1.0192399022699403j)
143,(0.8196800022694667+0j),(-0.6986697111603457-0.6066405665343968j)
144,(-0.7863450839099261+0j),(-0.8641793540209697+0.7014605996795789j)
145,(0.4134603271542789+0j),(-0.653131731620091-0.7714670732827653j)
146,(-0.8843187855144146+0j),(-0.8038525054832772-0.31471832422019386j)
147,(0.9386557801530586+0j),(-0.8108850495163403-0.5334364821301579j)
148,(0.6352873040188025+0j),(1.1900998200911905+0.1505390092617802j)
149,(0.40774731963523125+0j),(0.8463911761020838-0.4290865486573638j)
150,(0.47721015782614784+0j),(0.18329066845188102-0.9302149505258027j)
151,(-0.9308923994613878+0j),(0.5826469268468247-0.6203185693295028j)
152,(0.14341645972924078+0j),(0.9604128659336991-0.3437975768962298j)
153,(-0.17076164694225743+0j),(0.6231070002072314-0.0579056043540945j)
154,(0.47523624708486184+0j),(0.9359129388572697-0.04161220675195722j)
155,(0.7400217621294445+0j),(0.4904137164102217-0.7924952741388827j)
156,(-0.8074091300935363+0j),(0.9231295374789965-0.22408590845448384j)
157,(0.8237329678160124+0j),(-0.45199052323095334+0.9053207893741643j)
