,amplitude,c_0
0,(0.667191390792823+0j),(0.22788612404216907-0.09567293612310154j)
1,(-0.8118488747580428+0j),(0.30884783689194856-0.10364554830985406j)
2,(-0.4487953054077439+0j),(0.4007104163831715-0.23371066012861885j)
3,(-0.16609943666702104+0j),(0.5808004079030489-0.3125983237212224j)
4,(-0.7920299183640853+0j),(0.6367003986165671-0.42167773829823585j)
5,(-0.14604737533994772+0j),(0.6496250247787986-0.5621621930945726j)
6,(0.543492347666653+0j),(0.9243355202264626-0.7640187203002543j)
7,(-0.17491125417353354+0j),(0.8598904389563596-0.9647680927467978j)
8,(0.20010801637388764+0j),(0.8734140654441863-1.0487697108520058j)
9,(-0.3081134920805712+0j),(1.0377677964645917-1.0862429655581551j)
10,(0.15024120386929768+0j),(1.3413556462631244-1.0416717333782097j)
11,(0.004651126659637489+0j),(1.436362884485404-1.2080114687438321j)
12,(-0.15068567920007217+0j),(1.492882131330021-1.2431783868766488j)
13,(0.3137240109105388+0j),(1.3958130823055674-1.3195737639629501j)
14,(0.1970980234404564+0j),(1.4055034072360222-1.3957698457029377j)
15,(0.08261877273094684+0j),(1.4873480431941741-1.2908006746106322j)
16,(-0.006474251308778177+0j),(1.4937388715109239-1.351208399066616j)
17,(0.1244750896846692+0j),(1.4831005504206123-1.3214367381916783j)
18,(0.03278753554760671+0j),(1.6042435591662212-1.3219893400101852j)
19,(0.01649358985876253+0j),(1.587762019295964-1.3020312156904728j)
20,(-0.03747063192058967+0j),(1.5107446577918782-1.3227904733600004j)
21,(-0.14024962828075738+0j),(1.5228874981343883-1.3148621958292241j)
22,(-0.11356839558497772+0j),(1.5041540213134201-1.361754795307048j)
23,(-0.1398750614538674+0j),(1.535720493259754-1.361011210539813j)
24,(-0.11104697651189468+0j),(1.5799331846748905-1.2662908867282414j)
25,(0.144379531603214+0j),(1.5547759671145849-1.3055113169124082j)
26,(0.14447664597899998+0j),(1.6069786694059187-1.293374597543063j)
27,(-0.04499521884388785+0j),(1.5298355235883923-1.192732169219749j)
28,(0.08412212441116115+0j),(1.5177909908027993-1.1936423686583897j)
29,(0.0810271357296565+0j),(1.5390100680807501-1.1578804419887683j)
30,(0.2483414237339499+0j),(1.6605453021773484-1.264986539052334j)
31,(-0.028734607081012192+0j),(1.6761959398140551-1.213445699974722j)
32,(-0.07554206260601878+0j),(1.5706074414450562-1.2056732432388912j)
33,(-0.004173853454743068+0j),(1.6003768098692759-1.292319299091077j)
34,(-0.09109455131995647+0j),(1.490664463632816-1.1901107509219158j)
35,(0.037995392515457166+0j),(1.5509382063214086-1.247457742959303j)
36,(0.12288074355028927+0j),(1.5423012217755117-1.3405241531111156j)
37,(0.02529083743865733+0j),(1.4771553553454024-1.3184526959139853j)
38,(-0.07205321980007837+0j),(1.4914155806859628-1.2071477092487102j)
39,(0.039475476745856414+0j),(1.4580537023359812-1.260669437241077j)
40,(-0.014711513357341496+0j),(1.5057009938869403-1.2240030901488848j)
41,(-0.04948630625689028+0j),(1.5109685612346657-1.1885447045666542j)
42,(0.03245992135454974+0j),(1.511747215819331-1.143235125739846j)
43,(-0.1289267731355425+0j),(1.5298837186217533-1.355657259899207j)
44,(0.19013147752545445+0j),(1.3740852099199725-1.3769167973221135j)
45,(0.21653286912192327+0j),(1.330439026162694-1.4886722583191634j)
46,(0.02623122140928026+0j),(1.4944147423119607-1.4286060345622744j)
47,(-0.03993292254888138+0j),(1.501275063120333-1.2867768960559847j)
48,(0.11910467409434844+0j),(1.431318141293489-1.27110230749639j)
