,amplitude,c_0
0,(0.7999999985888443+0j),(0.042165165214644654-0.032509669782097496j)
1,(0.8000000005153115+0j),(0.04216516433734264-0.03250966804480577j)
2,(0.8000000097696119+0j),(0.0421651643263578-0.032509665952152426j)
3,(0.7999999883594374+0j),(0.042165166075674575-0.0325096694051212j)
4,(0.800000077504666+0j),(0.04216517186134116-0.032509666964388645j)
5,(0.8000000483813154+0j),(0.04216517282777109-0.03250967026440684j)
6,(0.8000000960127198+0j),(0.042165177088945495-0.032509659809573856j)
7,(0.7999997859037116+0j),(0.04216518357529039-0.0325096684171863j)
8,(0.7999991552582257+0j),(0.0421652289794259-0.032509627849080125j)
9,(0.7999995928029308+0j),(0.04216527969343354-0.03250964586773084j)
10,(0.7999995125961159+0j),(0.04216519374388799-0.032509666625569575j)
11,(0.8000020312213669+0j),(0.0421652021516393-0.03250961299168819j)
12,(0.7999970571018304+0j),(0.04216508868188689-0.032509797005457766j)
13,(0.7999974523836555+0j),(0.04216447511779517-0.032509869464205865j)
14,(0.7999946302283504+0j),(0.04216346729757794-0.03251063253840535j)
15,(0.799989682305157+0j),(0.042162845329088365-0.03251136494872642j)
16,(0.7999779063821235+0j),(0.04216335184235526-0.03251215033981884j)
17,(0.7999812615159522+0j),(0.04216341392097003-0.03251268923688623j)
18,(0.7999793936553236+0j),(0.042166036509033965-0.03251496074358453j)
19,(0.7999351048359675+0j),(0.04217191939734729-0.03251933296489801j)
20,(0.799894446442855+0j),(0.04218612036157175-0.032521657746638684j)
21,(0.7998103667407145+0j),(0.04217779738459741-0.032511056433991437j)
22,(0.7996192306125692+0j),(0.0422050153385584-0.03249278729844923j)
23,(0.7991807721912896+0j),(0.0421394716322454-0.03242257460301944j)
24,(0.7989782337264472+0j),(0.04211699555000475-0.03247551733457643j)
25,(0.79519630987658+0j),(0.042358774260769866-0.032271804342733176j)
26,(0.7968800961830821+0j),(0.042219051958694236-0.031970215230198405j)
27,(0.7956784070370159+0j),(0.04175471985879051-0.032069881152959286j)
28,(0.7950912398992952+0j),(0.04140870453842962-0.032581423277933175j)
29,(0.7897701229735395+0j),(0.04191167302803022-0.033511102852433854j)
30,(0.8022318975959846+0j),(0.04205219770356685-0.0349918052918389j)
31,(0.815009984697101+0j),(0.03959129091493007-0.033910218457861206j)
32,(0.7883687834082689+0j),(0.04112895787497976-0.03219510146530935j)
33,(0.7702374981840692+0j),(0.039012517915327304-0.03899488949050762j)
34,(0.7957241899652362+0j),(0.04717047306919363-0.043359955253761386j)
35,(0.9031329937619331+0j),(0.02155107053267187-0.03533812469320597j)
36,(0.9769321103180941+0j),(0.041636834909460026-0.036327571001890754j)
37,(0.9160682549161691+0j),(0.012025391476652495+0.006237141844294174j)
38,(0.9519585147320373+0j),(-0.038470852972436555+0.09705932501679009j)
39,(0.9657622383140532+0j),(-0.02847302147786407+0.0923352493251018j)
40,(0.9306308611721196+0j),(-0.0165132599181926+0.11630566442043028j)
41,(0.9819076732717177+0j),(0.018068152062783536-0.04889919740850615j)
42,(0.9771581286335861+0j),(0.1747757195174109-0.03680842687596829j)
43,(0.9879710193258741+0j),(0.08604761609405603+0.18991190994126245j)
