,ampiltude,real_c_0,img_c_0
0,0.0,0.0,0.0
1,9.619411739541296e-06,0.0,0.0
2,-6.877983430000456e-05,0.0,0.0
3,-7.559006988745672e-05,0.0,0.0
4,2.359049490631967e-05,0.0,0.0
5,2.359049490631967e-05,0.0,0.0
6,6.288809651383681e-05,0.0,0.0
7,-2.1069592546128244e-05,0.0,0.0
8,-3.5013733865416005e-05,0.0,0.0
9,4.560146991901938e-05,0.0,0.0
10,4.560146991901938e-05,0.0,0.0
11,-1.6176297077432874e-06,0.0,0.0
12,-3.776933504962388e-05,0.0,0.0
13,6.959330002561585e-05,0.0,0.0
14,3.87184982631985e-05,0.0,0.0
15,3.690092132873054e-06,0.0,0.0
16,-5.47762726094999e-05,0.0,0.0
17,6.850252943382194e-05,0.0,0.0
18,2.7713964552179685e-05,0.0,0.0
19,-2.013119158149348e-05,0.0,0.0
20,4.247113108348111e-05,0.0,0.0
21,2.33924057771009e-05,0.0,0.0
22,4.705853525216034e-05,0.0,0.0
23,2.463578782956898e-06,0.0,0.0
24,1.7815528653592285e-05,0.0,0.0
25,3.4343570735298336e-06,0.0,0.0
26,3.4343570735298336e-06,0.0,0.0
27,3.507210149442317e-05,0.0,0.0
28,1.9223413944679856e-05,0.0,0.0
29,5.772228905969022e-06,0.0,0.0
30,-4.662224074043079e-05,0.0,0.0
31,-3.351365937546821e-05,0.0,0.0
32,-5.205234340211786e-05,0.0,0.0
33,1.8310207347761342e-05,0.0,0.0
34,-1.1015552551383787e-05,0.0,0.0
35,2.538948289042233e-06,0.0,0.0
36,2.91604307155025e-05,0.0,0.0
37,2.8585449693508398e-05,0.0,0.0
38,-6.029030156245355e-05,0.0,0.0
39,2.9422636723153983e-05,0.0,0.0
40,-4.556914232301512e-05,0.0,0.0
41,4.3851918963418136e-07,0.0,0.0
42,0.00010513641444087038,0.0,0.0
43,-2.9134339745897345e-05,0.0,0.0
44,5.557289789000314e-05,0.0,0.0
45,-7.508576671784495e-05,0.0,0.0
46,2.4006780508804706e-05,0.0,0.0
47,1.0452776870086328e-05,0.0,0.0
48,9.10518803835705e-06,0.0,0.0
49,-3.891741618273371e-06,0.0,0.0
50,2.889634266556623e-05,0.0,0.0
51,-1.9724770568382204e-06,0.0,0.0
52,-7.75768143685648e-06,0.0,0.0
53,-7.75768143685648e-06,0.0,0.0
54,7.827391046827487e-05,0.0,0.0
55,2.6643863357814957e-05,0.0,0.0
56,3.34588806705547e-05,0.0,0.0
57,-7.045013629844588e-05,0.0,0.0
58,-6.1780759117767095e-06,0.0,0.0
59,-5.160732740597067e-05,0.0,0.0
60,-4.38848010893228e-05,0.0,0.0
61,4.4653648037772276e-05,0.0,0.0
62,-1.244111806877123e-05,0.0,0.0
63,-2.7658852071298804e-05,0.0,0.0
64,-4.860861261006446e-05,0.0,0.0
65,-3.265423106428754e-05,0.0,0.0
66,-9.983374952748492e-06,0.0,0.0
67,6.415578801352392e-05,0.0,0.0
68,-8.189691412104792e-05,0.0,0.0
69,1.1346899208083681e-05,0.0,0.0
70,-7.675321701207154e-06,0.0,0.0
71,-3.948805529776444e-05,0.0,0.0
72,7.243460782097165e-06,0.0,0.0
73,-3.7118904748472924e-05,0.0,0.0
74,4.64013185507493e-06,0.0,0.0
75,-3.720033371485705e-05,0.0,0.0
76,-3.7988962291487484e-05,0.0,0.0
77,9.196384482310188e-05,0.0,0.0
78,-1.7171972710252103e-05,0.0,0.0
79,-5.199126495501302e-05,0.0,0.0
80,-5.199126495501302e-05,0.0,0.0
81,-4.5016307557389235e-05,0.0,0.0
82,-3.644255519759714e-05,0.0,0.0
83,4.499091157749974e-06,0.0,0.0
84,4.499091157749974e-06,0.0,0.0
85,2.1843448822988944e-05,0.0,0.0
86,-6.822509814908068e-05,0.0,0.0
87,8.217686970579082e-05,0.0,0.0
88,5.444593322771511e-05,0.0,0.0
89,7.034958900486196e-06,0.0,0.0
90,4.2193151320867235e-05,0.0,0.0
91,1.9257386206917943e-05,0.0,0.0
92,1.9257386206917943e-05,0.0,0.0
93,3.5620273729753966e-05,0.0,0.0
94,-1.857879460999411e-05,0.0,0.0
95,-2.19322644405754e-06,0.0,0.0
96,-1.4819314511271171e-05,0.0,0.0
97,7.391336879480917e-05,0.0,0.0
98,1.8895813843392635e-05,0.0,0.0
99,-5.1948168103438746e-05,0.0,0.0
100,-5.773183691846841e-05,0.0,0.0
101,-5.9347602903236287e-05,0.0,0.0
102,7.400837683618357e-06,0.0,0.0
