,ampiltude,real_c_0,img_c_0
0,-0.0012644643739860896,0.0,0.0
1,0.0012666878021830032,0.0,0.0
2,4.485384070855678e-05,0.0,0.0
3,-0.0012532954433661949,0.0,0.0
4,0.00012653777033044345,0.0,0.0
5,0.0008875656953125164,0.0,0.0
6,0.003036208052185774,0.0,0.0
7,-0.0009115694909814602,0.0,0.0
8,0.0026293015018753786,0.0,0.0
9,-2.762260658302658e-05,0.0,0.0
10,0.005561913892160577,0.0,0.0
11,0.001635487435736718,0.0,0.0
12,0.00018893173061659417,0.0,0.0
13,0.0002744098555612526,0.0,0.0
14,-0.001416371375988202,0.0,0.0
15,-0.0035329448937754075,0.0,0.0
16,0.0011332166135479913,0.0,0.0
17,0.0024547346968227307,0.0,0.0
18,-0.00508378060973561,0.0,0.0
19,0.00344412787351324,0.0,0.0
20,-0.002005713245703491,0.0,0.0
21,0.000622094297253684,0.0,0.0
22,0.000880154069018984,0.0,0.0
23,-0.0035794562544471742,0.0,0.0
24,0.006754168447772842,0.0,0.0
25,0.002499075139583743,0.0,0.0
26,-0.005662979439312352,0.0,0.0
27,-0.0018260471340080546,0.0,0.0
28,-0.0021720804680289228,0.0,0.0
29,0.0013426085699721115,0.0,0.0
30,-0.005253014684384568,0.0,0.0
31,0.0009768366225542204,0.0,0.0
32,0.0009194634880483964,0.0,0.0
33,0.0009194634880483964,0.0,0.0
34,-0.0017465114281284351,0.0,0.0
35,0.003845963505259533,0.0,0.0
36,0.0005854718209897815,0.0,0.0
37,0.0011401587662837886,0.0,0.0
38,-0.002819659139072766,0.0,0.0
39,-0.0008886595508523472,0.0,0.0
40,-0.0007012029777015458,0.0,0.0
41,0.0031826822474749065,0.0,0.0
42,0.002602223033956703,0.0,0.0
43,-0.00010729990908727458,0.0,0.0
44,0.0014802944821556841,0.0,0.0
45,0.001585905661498316,0.0,0.0
46,-0.0014276247291831817,0.0,0.0
47,-0.00685384536456965,0.0,0.0
48,-0.00022892624579829574,0.0,0.0
49,-0.00225013576373976,0.0,0.0
50,-0.006904236471745109,0.0,0.0
51,-0.003614050004388341,0.0,0.0
52,-0.0005432638879603888,0.0,0.0
53,0.0005699629067962454,0.0,0.0
54,-0.0009139548723282778,0.0,0.0
55,-0.002806151938937058,0.0,0.0
56,0.0017401428191342935,0.0,0.0
57,0.0017401428191342935,0.0,0.0
58,-0.004433416341870456,0.0,0.0
59,-0.0017226203186901288,0.0,0.0
60,0.0005651878946654498,0.0,0.0
61,-0.001287532017111904,0.0,0.0
62,-0.0018097712835529636,0.0,0.0
63,0.0001369070460823772,0.0,0.0
64,-0.0006117990715338262,0.0,0.0
65,-0.003657155552148013,0.0,0.0
66,0.0037410362171107093,0.0,0.0
67,-0.0017379337566352559,0.0,0.0
68,-0.001662131294390574,0.0,0.0
69,0.0030900635509095824,0.0,0.0
70,0.001236594808845074,0.0,0.0
71,0.002956304533701171,0.0,0.0
72,-0.0037436528482044603,0.0,0.0
73,-0.002710279813041912,0.0,0.0
74,0.0027130851165024987,0.0,0.0
75,0.0009497115408727823,0.0,0.0
76,-0.001860997847239068,0.0,0.0
77,-0.0012527381702704826,0.0,0.0
78,0.0007670058216212128,0.0,0.0
79,0.0009645822116685103,0.0,0.0
80,0.0011149199686785304,0.0,0.0
81,0.002859641709317491,0.0,0.0
82,-0.0020872062354197994,0.0,0.0
83,-0.0037474826125379343,0.0,0.0
84,-0.0031917256996835206,0.0,0.0
85,0.001964739620772934,0.0,0.0
86,-0.0009041720221956728,0.0,0.0
87,-0.0011779737463776863,0.0,0.0
88,0.0031107979719358176,0.0,0.0
89,-0.0028795005108845934,0.0,0.0
90,-0.001458764029114403,0.0,0.0
91,0.0013875533222691052,0.0,0.0
92,-0.0005276505742221847,0.0,0.0
93,-0.003349125844570072,0.0,0.0
94,0.003984149401314241,0.0,0.0
95,-0.0014159413862895615,0.0,0.0
96,-0.0009920388519099824,0.0,0.0
97,0.0011787148060798986,0.0,0.0
98,0.0019651367636368605,0.0,0.0
99,-0.003653795028272835,0.0,0.0
100,0.0011386818299476305,0.0,0.0
101,0.004193609118222562,0.0,0.0
102,0.0023516577958115465,0.0,0.0
103,0.0016228944866514094,0.0,0.0
104,0.002038928107351847,0.0,0.0
105,-0.0017329056986366191,0.0,0.0
106,-0.0032999296946982725,0.0,0.0
107,0.0013417690507613053,0.0,0.0
108,-0.0013104240313040667,0.0,0.0
109,0.003487326779995745,0.0,0.0
110,-0.00224828372216975,0.0,0.0
111,0.0015216807181736936,0.0,0.0
112,0.000320879556196676,0.0,0.0
113,-0.002777087654828347,0.0,0.0
114,0.003458992184777526,0.0,0.0
115,-0.002954570727961653,0.0,0.0
116,-0.002954570727961653,0.0,0.0
117,-0.005349808019715282,0.0,0.0
118,-0.0023295494010755645,0.0,0.0
119,0.006570808720249292,0.0,0.0
120,-0.003953727478583421,0.0,0.0
121,-0.0025097110467279557,0.0,0.0
122,-0.005502133572203752,0.0,0.0
123,0.0009897876819366723,0.0,0.0
124,-0.0019868690583673514,0.0,0.0
125,-0.006713385905914755,0.0,0.0
126,-0.0008244734621974585,0.0,0.0
127,-0.0008244734621974585,0.0,0.0
128,-0.0030193207322508605,0.0,0.0
129,-0.0002566695630409222,0.0,0.0
130,-0.0005256288272796033,0.0,0.0
131,-0.0006874232798933269,0.0,0.0
132,0.0011820677950992251,0.0,0.0
133,0.0021839161144957715,0.0,0.0
134,-0.003506904153481979,0.0,0.0
135,0.0018106841646154507,0.0,0.0
136,0.00044119761815775626,0.0,0.0
137,-0.0009210763542960325,0.0,0.0
138,-0.00256380590600967,0.0,0.0
139,0.0061842504234650335,0.0,0.0
140,-0.004437262325162057,0.0,0.0
141,4.58897242296679e-05,0.0,0.0
142,-0.0024653168337739717,0.0,0.0
143,0.0010845164793344556,0.0,0.0
144,0.0008036302488074881,0.0,0.0
145,0.0009365268480050694,0.0,0.0
146,-0.002166913598071118,0.0,0.0
147,0.0003156572696718495,0.0,0.0
148,-0.0016674081687946334,0.0,0.0
149,0.0002132181238049557,0.0,0.0
150,-0.0023792044453298886,0.0,0.0
151,-0.003693738872389168,0.0,0.0
152,0.0008714892282280827,0.0,0.0
153,-0.0005156336897741443,0.0,0.0
154,-0.005950753600532942,0.0,0.0
155,0.0014492933777336256,0.0,0.0
156,0.003550997288165803,0.0,0.0
157,0.0008140058570058032,0.0,0.0
158,0.0012384172607991693,0.0,0.0
159,0.0014725718424558022,0.0,0.0
160,0.0006721572738509749,0.0,0.0
161,0.0012674907279720251,0.0,0.0
162,-0.0034586639317466016,0.0,0.0
163,0.004254755105679898,0.0,0.0
164,-0.0021466933850820317,0.0,0.0
165,0.0033550977213343894,0.0,0.0
166,0.0022058930676755366,0.0,0.0
167,-0.0018469910689031827,0.0,0.0
168,0.0010417541744198273,0.0,0.0
169,-0.0013287147421980096,0.0,0.0
170,0.0019378173238129696,0.0,0.0
171,0.002979477958124952,0.0,0.0
172,0.0017966517047267052,0.0,0.0
173,0.005912231520618235,0.0,0.0
174,0.0035278724697061442,0.0,0.0
175,-0.0028566674044884204,0.0,0.0
176,-0.002133358550159797,0.0,0.0
177,-0.0039337732047954556,0.0,0.0
178,0.0007159579614287401,0.0,0.0
179,0.00544311213735258,0.0,0.0
180,-0.0014590355511511154,0.0,0.0
181,0.0026439846506775607,0.0,0.0
182,0.0012193963312275634,0.0,0.0
183,0.005925379198331006,0.0,0.0
184,-0.0039175176061145775,0.0,0.0
185,0.0020001182773314013,0.0,0.0
186,0.002377364576071479,0.0,0.0
187,0.0014828844620675536,0.0,0.0
188,0.00018084138483730802,0.0,0.0
189,0.0017750289213872106,0.0,0.0
190,-0.00010416685034093888,0.0,0.0
191,-0.0012944913188798826,0.0,0.0
192,-0.004242200973644604,0.0,0.0
193,-0.0027309639473455365,0.0,0.0
194,-0.00458801667220366,0.0,0.0
195,0.003855272690163038,0.0,0.0
196,0.0035088472653152306,0.0,0.0
197,0.002171114700794282,0.0,0.0
198,8.549306187329887e-06,0.0,0.0
199,0.0013096805004572604,0.0,0.0
200,0.00029525591013396203,0.0,0.0
201,-0.001179294772672377,0.0,0.0
202,-0.0005283063243379455,0.0,0.0
203,-0.0012100735582430875,0.0,0.0
204,-0.002375357420714347,0.0,0.0
205,0.0027732530355527494,0.0,0.0
206,0.004364561513992626,0.0,0.0
207,0.0033229511995934422,0.0,0.0
208,-0.0036202190064567666,0.0,0.0
