,0.0001,0.001,0.01,0.1,1.0,10.0,100.0,1000.0,10000.0
0.0001,0.01341748273537908,0.012787170151541136,0.011114837220078395,0.009598001438459507,0.006627091241061968,0.006612348853955706,0.006611374737624922,0.006611273411975353,0.006611264391860038
0.001,0.011284854932264138,0.011831707480343874,0.01031762138164555,0.008629890725383367,0.006766052105344561,0.0066220103203570475,0.006612283013663645,0.006611364998056942,0.006611273474981806
0.01,0.01040806140305372,0.01102646006001891,0.011348909528841345,0.009857072079532722,0.00813770813495741,0.00671896755105739,0.006622386197089004,0.006612329815310282,0.006611369685007273
0.1,0.015583447099308196,0.014418197337099979,0.5033051659240065,0.39144646578685205,0.020506725053756603,0.007742364289295076,0.006716773135942948,0.006621346945370687,0.0066123162257051065
1.0,0.355478815825229,0.3600631271668412,0.34805829885684464,0.2553266562133703,0.07791585862065294,0.014220247439805654,0.0073185005250024525,0.006688665509705772,0.0066186298817681516
10.0,0.17103339337971002,0.15355661292864012,0.08148417301703419,0.009365869674064376,0.006779724707899607,0.006627030818237729,0.006612821063164962,0.006611419837069219,0.006611280045125353
100.0,0.06745539028785247,0.008870470567474555,0.006641741891155039,0.006612951754093526,0.006611410882517705,0.006611278658231107,0.00661126481696216,0.006611263454481445,0.006611263311144661
1000.0,0.006637385890886819,0.0066115964753536635,0.00661128113833134,0.006611264755775782,0.006611263449846045,0.006611263310995618,0.006611263297645567,0.006611263296297448,0.0066112632961572845
10000.0,0.006611266160140368,0.006611263460437449,0.006611263312006156,0.006611263297781503,0.006611263296302104,0.006611263296156671,0.0066112632961424205,0.006611263296140931,0.006611263296140782
