,ampiltude,real_c_0,img_c_0
0,0.0015755247681376442,0.0,0.0
1,0.0017536949999236364,0.0,0.0
2,0.003073719480585833,0.0,0.0
3,0.0017036397466905758,0.0,0.0
4,-0.0018670744553285373,0.0,0.0
5,-0.003618309004871031,0.0,0.0
6,-0.0047163641545293206,0.0,0.0
7,-0.013478208625288538,0.0,0.0
8,-0.00988441715318844,0.0,0.0
9,-0.013766375628444676,0.0,0.0
10,0.01283430162273327,0.0,0.0
11,0.002166228108545197,0.0,0.0
12,-0.001412605092454943,0.0,0.0
13,-0.013786102654220532,0.0,0.0
14,-0.014611775056428999,0.0,0.0
15,0.027239928318909663,0.0,0.0
16,0.011480885783666763,0.0,0.0
17,-0.0187002781860216,0.0,0.0
18,-0.04751100293990524,0.0,0.0
19,0.0007263901640023884,0.0,0.0
20,-0.00033139438539224117,0.0,0.0
21,0.04185272717506687,0.0,0.0
22,0.02316680410384021,0.0,0.0
23,-0.008374655146073776,0.0,0.0
24,0.007141301968046769,0.0,0.0
25,0.034857739725357155,0.0,0.0
26,0.06424377010847382,0.0,0.0
27,0.020960066252484283,0.0,0.0
28,0.01907165442147709,0.0,0.0
29,0.025841415217955258,0.0,0.0
30,0.048791871680088125,0.0,0.0
31,0.010833459173027644,0.0,0.0
32,0.00905532826498329,0.0,0.0
33,0.03975680654075081,0.0,0.0
34,-0.012770432774773686,0.0,0.0
35,-0.005790022233767539,0.0,0.0
36,0.001482022257270444,0.0,0.0
37,-0.041076928295795796,0.0,0.0
38,-0.007202926029879918,0.0,0.0
39,0.08358761928957475,0.0,0.0
40,0.030939711605969956,0.0,0.0
41,0.010767392803701564,0.0,0.0
42,0.025979242708691366,0.0,0.0
43,-0.07468899749081408,0.0,0.0
44,-0.0013638233628861015,0.0,0.0
45,-0.004127612188076523,0.0,0.0
46,0.06667911162399548,0.0,0.0
47,0.07562543714522053,0.0,0.0
48,-0.013339779660091207,0.0,0.0
49,-0.026920143340981924,0.0,0.0
50,0.02857013621475423,0.0,0.0
51,0.004153673504863566,0.0,0.0
52,0.014115157048237813,0.0,0.0
53,0.031366761919494265,0.0,0.0
54,-0.03191181944909159,0.0,0.0
55,-0.019490629259455904,0.0,0.0
56,-0.003777311719616169,0.0,0.0
57,0.002717557125432613,0.0,0.0
58,-0.004029696508484773,0.0,0.0
59,-0.0027233580697029213,0.0,0.0
60,-0.0017923021535883842,0.0,0.0
61,0.0031942901574292908,0.0,0.0
62,-0.03406371370476645,0.0,0.0
63,-0.0422486963242928,0.0,0.0
64,0.028739019538866845,0.0,0.0
65,0.015796127391238486,0.0,0.0
66,-0.026148792623523088,0.0,0.0
67,-0.011163290991242603,0.0,0.0
68,0.05481193439745356,0.0,0.0
69,-0.06344744417809778,0.0,0.0
70,-0.06344744417809778,0.0,0.0
71,0.034721958187055146,0.0,0.0
72,-0.0048645751596450675,0.0,0.0
73,0.014152949335858447,0.0,0.0
