,abs_amplitude,amplitude_squared,abs_c_0
929,0.9920304693288858,0.9841244520768895,0.0
930,0.9785834654091492,0.9576255987721795,0.0
931,0.9890817154982225,0.9782826399329069,0.0
932,0.9850637252640524,0.9703505428310925,0.0
933,0.9799541591898244,0.9603101541134358,0.0
934,0.9762350199468579,0.9530348141706421,0.0
935,0.9930288958279435,0.9861063879492646,0.0
936,0.9689846849637659,0.9389313196943286,0.0
937,0.9689846849637659,0.9389313196943286,0.0
938,0.9850883359458864,0.9703990296166356,0.0
939,0.9891630878630912,0.9784436143908454,0.0
940,0.9731555968968594,0.9470318157716826,0.0
941,0.9933769411122957,0.9867977471336213,0.0
942,0.9837650310405324,0.9677936362981796,0.0
943,0.980936765588347,0.9622369380829275,0.0
944,0.9909467616110466,0.9819754843474203,0.0
945,0.994381291428794,0.988794152743596,0.0
946,0.9892537968060773,0.9786230744952397,0.0
947,0.973006041197802,0.9467407562074187,0.0
948,0.9865455267955688,0.9732720764403464,0.0
949,0.9865455267955688,0.9732720764403464,0.0
950,0.9830337631030623,0.9663553794005677,0.0
951,0.9812216299863487,0.9627958871530669,0.0
952,0.9845101490498398,0.9692602335821378,0.0
953,0.9820580037462627,0.9644379227220946,0.0
954,0.9626831306905836,0.9267588101162233,0.0
955,0.9880342013550397,0.9762115830472912,0.0
956,0.9821419102045539,0.96460273178025,0.0
957,0.9912867148241201,0.9826493509867964,0.0
958,0.981148014643023,0.9626514266379458,0.0
959,0.9856198379426224,0.9714464649460413,0.0
960,0.9887648842882873,0.9776559964016303,0.0
961,0.9881078074076081,0.9763570390598707,0.0
962,0.9828367938872709,0.9659681634186097,0.0
963,0.9595683334497502,0.9207713865595311,0.0
964,0.9670403245797194,0.9351669893632492,0.0
965,0.967844494116982,0.9367229647925569,0.0
966,0.9787200698744142,0.9578929751749782,0.0
967,0.991945386243812,0.9839556492903854,0.0
968,0.9937883734481041,0.9876153312006284,0.0
969,0.9832482482340491,0.9667771176553263,0.0
970,0.9746186428937309,0.9498814990760177,0.0
971,0.9783631453692354,0.9571944442167837,0.0
972,0.9889581320192458,0.978038186886996,0.0
973,0.9889581320192458,0.978038186886996,0.0
974,0.9815685928511747,0.9634769024718352,0.0
975,0.991549700800053,0.9831708091566747,0.0
976,0.9733035048025821,0.94731971246099,0.0
977,0.9840988482361435,0.9684505430997041,0.0
978,0.9685433537294833,0.9380762280535551,0.0
979,0.9792898272397342,0.9590085657352285,0.0
980,0.9843299463986438,0.968905443377157,0.0
981,0.984701671451243,0.9696373817588717,0.0
982,0.9827890487871574,0.9658743144159657,0.0
983,0.9887842647193756,0.9776943221566363,0.0
984,0.9841374444621084,0.9685265095924095,0.0
985,0.9925789868093898,0.9852130450555548,0.0
986,0.9862151278897466,0.9726202784785893,0.0
987,0.9892023862532006,0.9785213609690262,0.0
988,0.9961443221531926,0.9923035105580436,0.0
989,0.9706772106136355,0.9422142472046682,0.0
990,0.971342655826097,0.9435065550272955,0.0
991,0.9935014125314765,0.987045056702039,0.0
992,0.9897877631974634,0.979679816175438,0.0
993,0.9950628998771758,0.9901501747119743,0.0
994,0.9781843041480991,0.9568445328817008,0.0
995,0.9929713147347613,0.9859920318860804,0.0
996,0.9879449124685918,0.9760351500725736,0.0
997,0.9764708076211567,0.953495238136314,0.0
998,0.9920828178209117,0.9842283174154802,0.0
999,0.9869580339223994,0.9740861607239681,0.0
1000,0.9736582162241015,0.9480103220206992,0.0
1001,0.9834319895160805,0.9671384780035562,0.0
1002,0.9847032074083453,0.9696404066802826,0.0
1003,0.9638324116166688,0.9289729176828037,0.0
1004,0.9860069422497236,0.9722096901646499,0.0
1005,0.9746647784399667,0.9499714303314294,0.0
1006,0.9945198492399677,0.9890697305322881,0.0
1007,0.9850905975107976,0.9704034853041803,0.0
1008,0.9840735387081094,0.9684007295855009,0.0
1009,0.9889331948129433,0.9779888638029348,0.0
1010,0.9832371224774019,0.9667552390176415,0.0
1011,0.9661545125976609,0.9334545422128238,0.0
1012,0.9720563164260784,0.9448934823038362,0.0
1013,0.942554682391109,0.8884093292974042,0.0
1014,0.9778972322321297,0.9562829968072597,0.0
1015,0.9852972675149408,0.9708107053724089,0.0
1016,0.9852972675149408,0.9708107053724089,0.0
1017,0.9696251791018332,0.9401729879482621,0.0
1018,0.9664641814926888,0.9340530141083329,0.0
1019,0.9720120008621559,0.9448073298200518,0.0
1020,0.9799690485299478,0.9603393360766912,0.0
1021,0.9930255236215692,0.9860996905638916,0.0
1022,0.9738490232269535,0.9483819200400915,0.0
1023,0.9601157378503362,0.9218222300678955,0.0
1024,0.9887223712278036,0.9775719273663307,0.0
1025,0.9880389503908278,0.9762209674894087,0.0
1026,0.9824563718124703,0.9652205225149227,0.0
1027,0.9868382582618541,0.9738497479692899,0.0
1028,0.9898913969308953,0.9798849777177994,0.0
1029,0.9918466063731849,0.9837596905740036,0.0
1030,0.9827197304447518,0.9657380686054057,0.0
1031,0.9895963439098724,0.9793009238797864,0.0
1032,0.9915693923072934,0.983209859760655,0.0
