,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8
0.005,0.006652759138104399,0.020988668777752503,0.019870010458210005,0.01799928685527781,0.017135333204280182,0.01872121456656336,0.014886063396054333,0.018251073680341394,0.017749889348980502
0.10500000000000001,0.01577029793446792,0.014677330261646767,0.015534188721904587,0.0167957662800477,0.017286005412049436,0.01728000315510898,0.017419412611322804,0.014965020271882274,0.019011257071318243
0.20500000000000002,0.014437008339624219,0.016978188956277823,0.015346586191160586,0.017536547100072627,0.01627971388243898,0.015185244587522555,0.015058573429707105,0.016817609966968808,0.016606199360736987
0.30500000000000005,0.01736374432039168,0.0173524916657738,0.016587917364874537,0.016442191837604852,0.01745542705607809,0.01720409712087857,0.019373875282806964,0.019808180216259404,0.020617334071633905
0.405,0.01740407299528006,0.019568944828972545,0.020935185508518285,0.020461601857826656,0.02147894445773317,0.02636569787886474,0.029043108562657467,0.03783587723536395,0.056492913447485554
0.505,0.021396754122494806,0.023595177101385457,0.02494788984732128,0.027702900804995767,0.04145532152970117,0.12889279547627724,0.2955904844589412,0.32337271492502384,0.5949592364000039
0.6050000000000001,0.03222855111463459,0.026585195022405323,0.03646790950986884,0.10856169690342272,0.35102614613313915,0.49456013358039397,0.35797625216479484,0.30745925029706445,0.282079687220378
0.7050000000000001,0.034425226969321536,0.036697811273170844,0.14267336281079948,0.4321675184819232,0.32934137004156355,0.2850842651524136,0.2667494744027661,0.2439439568378164,0.23536795565801438
0.805,0.03745262186640649,0.0599801151491985,0.373703264124941,0.3007275699251032,0.26028092146919224,0.2584978572778882,0.23470024104814285,0.22366455510172037,0.21039887285501663
0.905,0.042153137115952075,0.38041881656174953,0.29892988078713234,0.2552045651128339,0.24348190386874263,0.22313639253186288,0.21715473677428737,0.20294655867994302,0.19274847678635335
1.005,0.04469546325931996,0.31810513188188394,0.2581710299046474,0.24006816074129797,0.2227294230380872,0.21481506798490768,0.19943829857997186,0.18846138091837414,0.18686252838699596
1.105,0.04635333787590727,0.2749124167077452,0.2381306056724244,0.222388158049245,0.20708674960204038,0.20129857279187574,0.19768219065809023,0.18195295850839605,0.17270117410146915
1.205,0.33885099886097547,0.25596814800602774,0.22629812109267997,0.21269338104051497,0.19823560123678552,0.18724371230551753,0.18490581856765442,0.1727804180092606,0.16789132802688786
1.305,0.3096895403269378,0.2532596051138182,0.21584751018553888,0.2041543754209373,0.19267177842834785,0.18456036755193703,0.17261375766322207,0.1675827883136065,0.16259097906361278
1.405,0.2952181823575665,0.2352644416622156,0.20317736117520058,0.1941104709149138,0.18111792812837513,0.17089948339684966,0.16783141233260193,0.15948414635600427,0.15855905512156335
