,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8
0.005,0.008734694070009758,0.07930525629418983,0.08743762592584299,0.08843699849229626,0.08440859568965574,0.08561563884411333,0.07173999715645898,0.09243797203993685,0.08831784904202002
0.10500000000000001,0.06474779543918904,0.05402136873478892,0.056399432615239935,0.05537898156468794,0.057734705490324466,0.056961898328387044,0.05762012718207179,0.05042847462825902,0.05743023322739116
0.20500000000000002,0.048956839212670245,0.04779112540104688,0.044662630523030926,0.046010003666305394,0.046924352640080644,0.041715716465253246,0.04503816106319621,0.052538444219864804,0.04676329609768468
0.30500000000000005,0.04747807377330891,0.04687619404531732,0.0434755218568296,0.04284984783742583,0.04581913746736506,0.04352628070690337,0.044541337496286366,0.04546200743009424,0.04521245709088914
0.405,0.04020546140714038,0.04474816995821686,0.045617433486539245,0.04594320161145295,0.043720401782397625,0.05100101042661152,0.049974037032960286,0.059295663852126215,0.07750546135510025
0.505,0.035294839510033205,0.044395363958468124,0.0493471812810731,0.04776463391564443,0.06058438263511113,0.14240194920389626,0.2980954533839893,0.3242075143348196,0.5993814346290252
0.6050000000000001,0.03232914418813183,0.04758681766057095,0.05767678555793088,0.1237195147946959,0.35314195172857277,0.4958218990466878,0.3583543735976955,0.30767720244113317,0.2822409339376179
0.7050000000000001,0.0345187711784824,0.05536953633950986,0.15986885463296335,0.43333290867655955,0.32964522848940353,0.2852507398912843,0.2668576082278426,0.24404046569978657,0.2354441062815114
0.805,0.03778739467095597,0.08071943218788986,0.37458056166991327,0.30094512624561,0.2603971774522578,0.25859189682291245,0.23476780528505356,0.2237249507352887,0.21044840243550533
0.905,0.04370727286130497,0.38097648474803814,0.2991109034047066,0.25530753987976246,0.24356674211864654,0.22319620030066656,0.21720896096176254,0.20298958693084357,0.1927842297116447
1.005,0.04654096416793179,0.3183613382008798,0.2582802140850016,0.24014778444254323,0.22278786577132312,0.21486149505914792,0.1994759172510258,0.18849326881191575,0.18688838684739723
1.105,0.08353169926475057,0.27579854476615023,0.23822405712533007,0.2224469572366224,0.20713357784311048,0.20133706553464967,0.19771433963971186,0.18197909863274558,0.17272458363133986
1.205,0.33914533150731146,0.25606516635356136,0.22636254769136005,0.21274117444723328,0.19826803951070118,0.18727183143252454,0.18493176826153024,0.17280155880066203,0.16790935671163784
1.305,0.30987767395479604,0.25335515577268386,0.2159005880098774,0.20419163064126888,0.192702349257146,0.18458564319026086,0.17263431039583077,0.1676029543417524,0.16260630993312608
1.405,0.295379660520797,0.23533562358001045,0.20321808248250697,0.19414205828559028,0.18114191685299097,0.17092103074985826,0.16784835228417896,0.15949959411021036,0.15857193951678333
