,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8
0.005,0.99344636511179,0.9278361658557723,0.9161662559327468,0.9100908339030602,0.9163456107150888,0.9163582130073102,0.9329588832359675,0.9085638172374669,0.9098356543020647
0.10500000000000001,0.942886332883347,0.9538976149429029,0.9520984111655776,0.9553954842462222,0.9538349693825318,0.953684158139473,0.9534313455232464,0.9592155499271734,0.9550673894314933
0.20500000000000002,0.9595466272137008,0.9648318469069538,0.9667517872369142,0.9681121104505612,0.9652348293184173,0.9702784856082154,0.9663963559304132,0.9572783402977733,0.9653762164246751
0.30500000000000005,0.9657571973016201,0.9664406887106569,0.9700200841452832,0.9709106339823323,0.9671721882689347,0.9695169942413623,0.970665801687564,0.9706517629322338,0.9720291114686823
0.405,0.9749403520062963,0.9714282535485803,0.970824871717805,0.9699888407142755,0.9750886336611034,0.9712364822621501,0.974595493685927,0.9753782732254999,0.973233868914525
0.505,0.9803986880846796,0.9764772198511551,0.9724790059843813,0.9754896520657819,0.976250779817776,0.9746233622088539,0.8084854518017455,0.5863547400870633,0.26201769996226865
0.6050000000000001,0.9990233058755628,0.9748783249047733,0.9753764116121101,0.9746290748263556,0.6547115080017994,0.049535651354417884,0.02532940610380622,0.019251758573796542,0.016802969272666
0.7050000000000001,0.998118299305797,0.9777236200084454,0.9688300850941488,0.03997341760887212,0.021954145245803088,0.016815157023641086,0.013862063263862053,0.01265302136132723,0.011887731276744544
0.805,0.9967606048517802,0.9748015748944667,0.028009863754970558,0.019179076585354983,0.014570864971873628,0.013122343381553929,0.011227402191761186,0.01042587145525374,0.009584592530097632
0.905,0.9934747099492987,0.03008210002294117,0.017778288229370397,0.013872420940260803,0.011630925324805428,0.010313371326103049,0.009574010529791581,0.0087521339567326,0.007957024022484152
1.005,0.9929676858205105,0.01970732859910064,0.012983294706545464,0.011917160856855033,0.010523125396096325,0.009305486514686481,0.008192393791038406,0.007321048964010835,0.006792232220658524
1.105,0.9574211979515925,0.015703661108604494,0.012116555709857762,0.009703151018696758,0.008790941452113999,0.008030087528896196,0.007717641727141016,0.0068674752040512295,0.006426001503031511
1.205,0.02271208472263744,0.013127210762037721,0.010626989566022723,0.008906913069446831,0.007648431660904488,0.007007959226448107,0.006528060974701466,0.006244632505354642,0.005692257475040044
1.305,0.0184014066562518,0.012827688175722147,0.009595693699599369,0.008294914541997335,0.007194204498494637,0.00678919580217042,0.006043363959761368,0.005626246140410435,0.005315004291173254
1.405,0.017186666318623395,0.011093865947177078,0.008544942945800053,0.007425763139133622,0.006432139184215826,0.005958771726162193,0.005428037218060619,0.00515757989066418,0.004936320529649376
