,amplitude,c_0
0,(0.7184144249857063+0j),(-0.1454487238849956+0.09142879960874789j)
1,(0.8757175223420444+0j),(-0.08866961509003513+0.05726237326351295j)
2,(-0.4964219768290623+0j),(-0.3784960917099052+0.4613932848303056j)
3,(0.06903497534400571+0j),(-0.6061242860593752+0.9314039142776049j)
4,(-0.1437423562807011+0j),(-1.0747385390085562+1.5210449127099408j)
5,(0.4459607658769435+0j),(-1.096457889878494+1.7707277857644534j)
6,(-0.1722887959353587+0j),(-1.0656159274562262+1.9715662020985032j)
7,(0.18605803241504687+0j),(-1.2701355226322155+1.8638475277736217j)
8,(0.21688337418630857+0j),(-1.0967385095815216+1.940557098293547j)
9,(-0.36013738233587916+0j),(-1.1733889745902641+1.707433660898983j)
10,(0.17364511761133383+0j),(-1.5673897616083938+1.617868611339709j)
11,(0.11302823780424687+0j),(-1.3574977809872013+1.8563438916367114j)
12,(-0.04646311227779584+0j),(-1.686591306651999+1.5724791533009101j)
13,(0.6567356078795363+0j),(-1.5661455008539407+1.6698640622390306j)
14,(0.38107515137484615+0j),(-2.1154218607129214+0.8347539058506288j)
15,(-0.20649104102958704+0j),(-2.082585727925684+0.9165045689043124j)
16,(-0.331232261015874+0j),(-2.159017584617295+0.6044035930626543j)
17,(-0.09001071247881158+0j),(-2.1352088935983446+0.5837189704849948j)
18,(0.2753431869765469+0j),(-2.2462719019167965+0.33787420482923075j)
19,(-0.0309881458438728+0j),(-2.249153811974475+0.31437054481501553j)
20,(0.10474807413201304+0j),(-2.3076049595611643-0.307939385772818j)
21,(0.40366961493816467+0j),(-2.119244788522188+0.013801993275325983j)
22,(-0.2136418193623869+0j),(-2.319374607243656-0.15356739016852972j)
23,(-0.24454335453282833+0j),(-2.2532108077442974-0.4255859318876052j)
24,(0.25035468983322967+0j),(-2.129960712304925+0.16929961914562244j)
25,(0.06698925911135978+0j),(-2.178701097701784-0.08645568243007269j)
26,(0.09039829232274943+0j),(-2.278330195815561-0.1703213912072756j)
27,(-0.27374076312810985+0j),(-2.2546652057632914-0.10142286919837518j)
28,(0.170558444929039+0j),(-2.2418856529745863-0.23510590191427178j)
29,(0.00809368974495768+0j),(-2.2782342673115417-0.17908900343891668j)
30,(0.03558921284985345+0j),(-2.2324009223506383-0.011573741017449804j)
31,(-0.22608653746890572+0j),(-2.3142026055192892+0.40877972534460905j)
32,(-0.1668450021722667+0j),(-2.3367890043642388+0.3859702918025633j)
33,(-0.01892823830723983+0j),(-2.2796024715123946+0.41233839199761935j)
34,(-0.2595739505982264+0j),(-2.19252107293139+0.45540636428134945j)
35,(-0.22845036152058773+0j),(-2.047311120603031+0.6259072025777719j)
36,(-0.6001481990060645+0j),(-1.9082684496908031+0.755491420168181j)
37,(0.4556305677129506+0j),(-1.7884875027210196+1.1162287665944914j)
38,(-0.1981831250662122+0j),(-1.8038736222309446+1.4520843393350027j)
39,(0.15499009049767876+0j),(-1.6932106956012085+1.533465738257688j)
40,(0.3213527823672035+0j),(-1.6392319849717205+1.5797768822172833j)
41,(-0.6787125240384337+0j),(-1.6585951973075281+1.426406527204427j)
42,(0.016519255834528845+0j),(-1.5647213432672797+1.552967923000885j)
43,(-0.06334572951433265+0j),(-1.6101168046913696+1.4889042972802085j)
44,(-0.14959121309930523+0j),(-2.1370943543530774+0.750526892486185j)
45,(-0.059601060682388504+0j),(-2.323792844672219+0.2901352004375715j)
