,amplitude,c_0
0,(-0.678819998996957+0j),(0.0429587538510566+0.6661371483129944j)
1,(-0.4032262547956364+0j),(0.25526263924275+1.0266962448363155j)
2,(0.052296151187896676+0j),(0.1166351005917678+1.1818543696750092j)
3,(0.04861254057700469+0j),(0.0944487806639422+1.2651232201598315j)
4,(0.13184277827258806+0j),(0.19334661662994745+1.37657412034659j)
5,(-0.02915820007772517+0j),(0.2951065426268212+1.675505845778114j)
6,(0.10191810445578382+0j),(0.14197087264490266+1.7263652938186242j)
7,(-0.10341929522212605+0j),(0.14704866388210644+1.7392664167222742j)
8,(-0.17982938752129832+0j),(0.050539359948813284+1.7356925306176487j)
9,(0.12347452896001211+0j),(-0.014585217316301474+1.7482533601912549j)
10,(-0.05123742002754417+0j),(0.08250914706407171+1.7105955347255257j)
11,(0.20595209126034017+0j),(0.08623347897976301+1.7109146242960482j)
12,(-0.03250957562480689+0j),(0.06374345268137821+1.716561346240358j)
13,(-0.02131993036021145+0j),(0.032095699153218665+1.721074903210651j)
14,(-0.051696746060480574+0j),(0.008046072731444823+1.7430825284540934j)
15,(0.02906534727110871+0j),(-0.02015948353796942+1.745665904236141j)
16,(0.008384431702868456+0j),(-0.03820139666270745+1.722937824018978j)
17,(-0.05943295858507629+0j),(-0.04804437852339128+1.7442827310214513j)
18,(-0.022586497506233323+0j),(-0.07811074046324151+1.7715669005983765j)
19,(-0.015642729721290723+0j),(-0.0741814846257447+1.7758980959503308j)
20,(-0.08546362051032216+0j),(0.041794008070316545+1.729087138746717j)
21,(-0.02361225121570311+0j),(0.09857915701536135+1.731554897323052j)
22,(0.05594529624022372+0j),(0.15807791369621332+1.7091652749180646j)
23,(-0.10905951701460977+0j),(0.16527343881087683+1.752282683137193j)
24,(0.14288920297037944+0j),(0.09942443720647645+1.732151947473572j)
25,(-0.033043937243853676+0j),(0.1323524884029433+1.7264765005144111j)
26,(0.05302861124419217+0j),(0.16314676961053481+1.760850539649324j)
27,(-0.04333652933990424+0j),(0.17976451511337008+1.7301830241423464j)
28,(-0.14622706780449335+0j),(0.17418517229837058+1.7047899356837808j)
29,(0.03263503868941027+0j),(0.150783868512356+1.6923895156554047j)
30,(-0.05483525950578215+0j),(0.15208321003071612+1.7521240923934898j)
31,(-0.05611784294904615+0j),(0.16479290056423523+1.7158582381838814j)
32,(-0.04415209316814764+0j),(0.1583723120433872+1.7423696917769065j)
33,(0.1168472597113519+0j),(0.1489979581979531+1.7635565943332607j)
34,(0.011627643856121719+0j),(0.15092291287956267+1.7174668110776374j)
35,(0.09157211231830079+0j),(0.1450668043079416+1.741214141155849j)
36,(-0.07336535655158713+0j),(0.1393832710363113+1.7354190180872548j)
37,(-0.07245469305138318+0j),(0.1577116973787743+1.721072092171927j)
38,(0.030611503280306013+0j),(0.14870634221081622+1.7160592282163059j)
39,(0.14315860742312503+0j),(0.14150130278652465+1.7450081648741744j)
40,(0.07261867964404138+0j),(0.1028488018914945+1.7253546024802027j)
41,(-0.049611268769477385+0j),(0.13776371901118828+1.6923909175070784j)
