,amplitude,c_0
0,(0.5511236381725404+0j),(-0.008351283525012318+0.031966336231845395j)
1,(-0.9547420107154775+0j),(-0.0969335165478856-0.18576105544243962j)
2,(0.6672859282542263+0j),(-0.4669235624420975-0.4991738664710775j)
3,(-0.1306706846370178+0j),(-1.039401418541574-0.598864172577888j)
4,(-0.011206233577376145+0j),(-1.3785085960664176-0.7267395737410989j)
5,(0.08617766553193026+0j),(-1.579427650646235-0.9717973176996183j)
6,(0.024248020272408244+0j),(-1.6590916214923228-1.0263245772753322j)
7,(0.04013498497581147+0j),(-1.7035339251938821-1.1496066770555802j)
8,(-0.05444242227521989+0j),(-1.6065117216040008-1.3102563112469428j)
9,(0.36175747920217427+0j),(-1.8598812351321674-1.2817356251406185j)
10,(0.11447974849609724+0j),(-1.8004455153202685-1.335774267348447j)
11,(0.1315588713402922+0j),(-1.7953711061269673-1.1365222522540739j)
12,(-0.09278234607600269+0j),(-1.8440625465067175-1.1398037823328748j)
13,(0.2732063230223536+0j),(-1.8732329431764714-1.0918679951461754j)
14,(0.1466062751517487+0j),(-1.9401436215396217-1.1347960300065976j)
15,(-0.09223548518197328+0j),(-1.968142475596973-1.1831807714321856j)
16,(0.012550514571395867+0j),(-2.0462574581166226-1.1802855191049981j)
17,(-0.11639577541305735+0j),(-1.9024176034037008-1.145930573000891j)
18,(0.10647304693125809+0j),(-2.006801412678475-1.0214690794399324j)
19,(-0.3580273093979509+0j),(-1.9978509479899613-1.0121813134308089j)
20,(-0.0402250950183691+0j),(-2.021956033601186-1.0429498259231678j)
21,(0.06155707833928101+0j),(-2.0351131517614602-1.113508338398266j)
22,(0.1455523769374551+0j),(-1.9747715948612485-1.0654170571236465j)
23,(0.07537484969210462+0j),(-1.9005350503291658-1.04315250699146j)
24,(0.026569006353169222+0j),(-1.909229177325634-1.094918666491007j)
25,(0.2173424460695626+0j),(-1.9919206609677245-1.0564896118968055j)
26,(0.032170957693462135+0j),(-2.073217154509215-1.0839018183718154j)
27,(0.06527903523678474+0j),(-2.0142603435129103-1.0359781514920927j)
28,(0.1018458256102597+0j),(-2.0515493473726725-0.8702608371742525j)
29,(0.013107077740661846+0j),(-1.910745519258961-1.1902994811777716j)
30,(0.162576365059659+0j),(-1.9463742192785551-1.2404866925131666j)
31,(-0.0143191087194207+0j),(-1.7055990007743933-1.348361895820977j)
32,(0.0954102381473787+0j),(-1.8421524999140602-1.284391443101886j)
33,(-0.1370998633800394+0j),(-2.013784689618657-0.9959053815396941j)
34,(-0.14315751411077782+0j),(-2.015088451310143-1.1018299412239307j)
35,(-0.2755732737448673+0j),(-1.9269631832564373-1.0019129759708978j)
