,0,-1,-2,-3,-4,-5
0.05,0.931602444102153,0.9547374384249184,0.11911303544176303,0.06079999951841306,0.04784747078465225,0.0381406644374329
0.25,0.8109634570580784,0.775981291898228,0.25197452430088724,0.14011033648569252,0.10651612116460155,0.08276417554326704
0.45,0.6969154843095341,0.6258823338317255,0.36178755167765764,0.20499933096677447,0.14299114092703605,0.10627776823565077
0.6500000000000001,0.6271348720791506,0.5666011168366113,0.42697623976901083,0.2855939351122036,0.18519815461274655,0.1565882962555858
0.8500000000000001,0.5503001829661633,0.5303423929179055,0.44909540550493277,0.3602331112893854,0.2725503535208653,0.2205215677363005
1.05,0.5152321439505249,0.5075202221499578,0.4813486354670193,0.43747561758274445,0.3951158267655124,0.3661759221790739
1.2500000000000002,0.5044120186737928,0.48004419758176636,0.5325858634614437,0.5078832881985665,0.5389483922921273,0.5445488336932198
