,amplitude,c_0
0,(0.37431003073064417+0j),(0.006210360201961773+0.17411137592295425j)
1,(-0.5266179168597489+0j),(-0.4065050230695204+0.2893560645642136j)
2,(0.4849214021905431+0j),(-0.3594085808977395-0.20362729402427793j)
3,(-0.8561382093757804+0j),(-0.2800606525839018-0.42406053714787695j)
4,(0.8827129186942402+0j),(-0.1597307950753099+0.37825834722342433j)
5,(0.26372489283780676+0j),(0.0911211164856895-0.1965259634128526j)
6,(-0.8585801225116454+0j),(-0.434220166837998-0.5200533392632839j)
7,(-0.2785340819207438+0j),(0.4767551449920393+0.5931579649362502j)
8,(0.9943696063814199+0j),(-0.2522779810180787+0.3978805296532647j)
9,(0.8802272857291912+0j),(0.45697796003175595+0.5935683928372357j)
10,(-0.4259695333740564+0j),(0.12924744399432753+0.17349791901859074j)
11,(-0.27176201964271757+0j),(0.41762931512857404+0.2798445259469929j)
12,(-0.1769302793924053+0j),(0.058049585089152256-0.5665054087105238j)
13,(0.4733103351761384+0j),(0.1331962136008784-0.47360128117240846j)
14,(0.8769882854091062+0j),(0.23742313787331784-0.2778762172115121j)
15,(0.5053363609503074+0j),(-0.054066465701941124+0.41282379546330317j)
16,(-0.12163310274097039+0j),(-0.054296246885893115+0.5740466360056335j)
17,(-0.3702203569242849+0j),(0.25698038675114154+0.5051304790690921j)
18,(0.532785416057986+0j),(-0.6940136279393079-0.03277678683740037j)
19,(0.5164908070426023+0j),(-0.07824125641660679+0.33233479440306835j)
20,(-0.0814087424966653+0j),(0.33751842868168613+0.25642539603918274j)
21,(0.02167464404107633+0j),(-0.1478482680954134-0.008724831908662078j)
22,(-0.3221595211607243+0j),(0.3218040020798486+0.31499743313308914j)
23,(0.3483730857469872+0j),(0.21778655111927125-0.4353435419906126j)
24,(-0.007434884502758643+0j),(-0.015065952860152498-0.633280345497863j)
25,(-0.841827665816668+0j),(-0.04982720804965203-0.5578818726033389j)
26,(-0.40347181869280935+0j),(0.5449657829816528-0.42565445009502j)
27,(-0.4049298307236201+0j),(0.03602393653100483-0.6437650282133386j)
28,(0.5932392733921149+0j),(0.25564063073997234+0.7633140182951729j)
29,(0.027487736335559787+0j),(0.29064170090896907+0.4393955845005675j)
30,(0.3784982334999951+0j),(0.03474668103052436+0.3452482071299557j)
31,(-0.7988710959506835+0j),(0.05041709750536816+0.336262112473035j)
32,(0.6357439472558781+0j),(0.45659949430954877-0.6121664893245901j)
33,(0.5768053526689738+0j),(0.42824295419538433+0.11104324250472783j)
34,(-0.9636497047367163+0j),(-0.07609963179216256-0.47327706631004757j)
35,(-0.4584784220810586+0j),(0.3375906104797396-0.4235320046785589j)
36,(-0.634922232939579+0j),(-0.3224215054293587-0.3206097640199738j)
37,(-0.3135999863070971+0j),(0.14741074875510385+0.27080635273796155j)
38,(0.6779524803536339+0j),(0.5382974728439235+0.08061350601419287j)
39,(-0.9819728516176176+0j),(0.49842953602456713+0.14075241655528456j)
40,(0.013570439759929886+0j),(-0.425426865430418+0.07337678559437721j)
41,(-0.6671284168463792+0j),(-0.3886157589391185+0.6556362554249954j)
42,(-0.6810197382078167+0j),(-0.7890979636130052+0.44965506703963143j)
43,(0.7651186061123418+0j),(-0.5316801562175619-0.18883482061143805j)
44,(0.9575171853261699+0j),(-0.6217748056220235-0.08097639097488571j)
45,(0.690267419843885+0j),(0.26065192494372663-0.6115516079631779j)
46,(0.27972444240938776+0j),(-0.31511293170801524+0.5352259419433804j)
47,(0.4222258416877334+0j),(-0.1771726981941366-0.06787016353748321j)
48,(0.7326209781789603+0j),(-0.1527522985097124+0.44083633759525004j)
49,(0.039065307589204235+0j),(0.11710945915603782-0.2491720082825703j)
50,(0.5760171007314834+0j),(-0.5046307530768522-0.7663887557423794j)
51,(0.8326751548461926+0j),(0.9265086342981464+0.49903835703236754j)
52,(-0.6920568002772001+0j),(-0.42430242955693764+0.48628637917603557j)
53,(-0.8164724196518339+0j),(0.23858419635685044+0.4407561341119347j)
54,(0.13238392731668272+0j),(0.16718069998305585+0.44103789645304714j)
55,(-0.008207410939550575+0j),(0.35298653332211083+0.8141636569780871j)
56,(-0.48413732378191865+0j),(-0.04534420921669091-0.2599194471702186j)
57,(0.13604126254961835+0j),(-0.7158816663106784+0.08499029636629973j)
58,(-0.00917398841214262+0j),(-0.29721529711466577+0.1071519260298282j)
59,(-0.11170797993493686+0j),(0.48708910646352116+0.254018917016771j)
60,(-0.7531921810357425+0j),(-0.7490037672835592+0.5286174129583989j)
61,(-0.5558504357503129+0j),(0.04794553708060997+0.6852503312206031j)
62,(0.49151378872941087+0j),(-0.14045565447956485+0.6847211513360733j)
63,(-0.3978808197676502+0j),(0.34161815672198836-0.1543783016928677j)
64,(0.6418628411075018+0j),(-0.03190230592360521-0.16400838868321643j)
65,(-0.9233179746635093+0j),(0.4527310798330013+0.16016508258899298j)
66,(0.7520772125104019+0j),(0.12018062612369262-0.4649665642293204j)
67,(-0.5234793083379591+0j),(0.6004202168213046+0.2010208497428267j)
68,(-0.5240857257565674+0j),(-0.9637956345873806-0.01751060271128535j)
69,(-0.8830270220441767+0j),(-0.32452070181110443-0.6162475382666308j)
70,(-0.1430487160649298+0j),(0.1874697840335796+0.5369994082984456j)
71,(0.9074935017923496+0j),(-0.2284708003481996-0.3668783680629112j)
72,(-0.7335063859755303+0j),(-0.14221544020509946-0.4040001451835665j)
73,(0.37415052727167675+0j),(0.41212795188780416-0.3836039922762016j)
74,(0.03533633108475237+0j),(-0.28733150419917125+0.018266697996040526j)
75,(-0.5474541440414532+0j),(0.6865805792926397+0.27184640984545394j)
76,(0.6778148688955257+0j),(-0.0707846837380448-0.36440745916243245j)
77,(0.8862318371737992+0j),(0.2539828557991025-0.02694492475978033j)
78,(-0.6331841064329713+0j),(-0.2415191786059931+0.6067337521706949j)
79,(0.852846570412648+0j),(0.6430872673962681+0.4578547842844951j)
80,(-0.014196578403067872+0j),(0.4502150574385265+0.3196064295940643j)
81,(-0.5014968956800336+0j),(-0.5585492401422816-0.03581437529524334j)
82,(-0.7746139785431649+0j),(-0.2519338958551479+0.13947513779622034j)
83,(-0.15637731010416817+0j),(0.30194693891878127-0.6925804865174697j)
84,(-0.7455752616141806+0j),(0.6788584310700956+0.5752691465979806j)
85,(0.3842240426696497+0j),(0.19589796468434917-0.3682795048847204j)
86,(0.8763548202559677+0j),(0.49864668328477774-0.301690599254679j)
87,(0.9456088028920038+0j),(-0.5811390808036183-0.40064848312193163j)
88,(0.9484287332133929+0j),(0.30421681345995044-0.18468613200026152j)
89,(0.7168140326937958+0j),(0.40443107189982974-0.6709444523559043j)
90,(-0.19890896213590126+0j),(-0.8935523461416343-0.12661308576338953j)
91,(0.6684482931593552+0j),(0.0655919244681209-0.2677942486792806j)
92,(0.7632506652690957+0j),(0.6046665587143383-0.009012233637620229j)
93,(-0.48073591036256025+0j),(-0.1756021025287456-0.5115337480847348j)
94,(0.9840846783264654+0j),(0.01520294106209738-0.34335230073670986j)
95,(-0.9926398185507989+0j),(-0.3637011761709221+0.2127356888421444j)
96,(0.14085942134644933+0j),(0.2931338941719557+0.1622767400281706j)
97,(0.24728084317826088+0j),(-0.4619468320918044-0.2978526395400275j)
98,(0.1672005521715756+0j),(0.2968451049575429+0.31169405267153805j)
99,(0.403801644848275+0j),(-0.027934691006852422+0.251892266915826j)
100,(0.6076500313972599+0j),(-0.032679972508386446-0.357017856438233j)
101,(0.37124522763596546+0j),(-0.6146022750160073+0.08174316412912874j)
102,(0.4951043800850278+0j),(0.9451622852069227+0.32158154675160733j)
103,(0.4300020481975222+0j),(-0.7051540156521632-0.011669659889988054j)
104,(-0.8802850095405601+0j),(-0.22875620979003497-0.3511783532626535j)
105,(0.5575125719822736+0j),(-0.40210010798864837-0.34525311077863446j)
106,(-0.18063791731484302+0j),(-0.8562870930176865+0.14665064125523317j)
107,(0.13604768590128002+0j),(-0.2640538006747616+0.09034255984527895j)
108,(0.09665145885492632+0j),(-0.6097142614697976+0.5707914469692391j)
109,(0.10438429521827453+0j),(-0.7699603336104749-0.1043733257512127j)
110,(0.7891031721707344+0j),(0.36862863717249017-0.17261976565548443j)
111,(-0.8940811352133595+0j),(0.21031623234094415-0.8598752566520407j)
112,(0.44698990879676004+0j),(0.3299432770384328+0.6833848033072072j)
113,(0.9546069717630117+0j),(0.20979269207879542+0.05620312943259881j)
114,(0.6683252118756327+0j),(-0.3517777149534817-0.7110449766479264j)
115,(-0.7321351763015156+0j),(0.008792499143276233+0.21475885788496815j)
116,(0.7660557694210736+0j),(-0.0516904208401649+0.6529685491029652j)
117,(0.3281206868583477+0j),(-0.15349991877866714-0.4839101668111559j)
118,(0.5609335494275879+0j),(-0.008837170763042579+0.5753769069799536j)
119,(-0.850000256511883+0j),(-0.26491936025131846+0.8338598080441901j)
120,(0.9585437837478595+0j),(0.6362212050805782+0.06733738407983725j)
121,(-0.02935108265045905+0j),(0.6481379298435864+0.060409100594048006j)
122,(-0.20743735073253547+0j),(0.2033550502941449-0.2846557544940707j)
123,(0.10789133891958422+0j),(-0.577554597582131+0.23767956102615112j)
124,(-0.6032216406120958+0j),(-0.03777877084094139-0.3759001943659478j)
125,(-0.5113063491524004+0j),(0.4004620178564998-0.09064937821212382j)
126,(0.5269953350303046+0j),(0.13326012540163643-0.07585486971570594j)
127,(-0.3935693413531017+0j),(0.2800297094671894+0.7651904014322032j)
128,(-0.9304522091488425+0j),(-0.027561380899449095+0.7586430167377878j)
129,(0.5815136714019464+0j),(-0.07834807224973908+0.2048052430639073j)
130,(0.11256805794723856+0j),(-0.0309960316079832-0.29234539505599855j)
131,(0.4157485019126055+0j),(-0.598597732771393-0.6410655672708376j)
132,(0.031944690299291034+0j),(0.013156260535736625-0.17943813204290415j)
133,(-0.9805014886976967+0j),(0.2080779733847049+0.3526823305932607j)
134,(0.833397902711054+0j),(-0.6204083102071378+0.5609115541807994j)
135,(-0.2329985118186476+0j),(0.04982969518752056-0.6117166370624701j)
136,(0.6329063760973848+0j),(0.2521068966451906-0.5674461655706773j)
137,(0.9725743185153559+0j),(0.3794518586896374+0.48989749007847233j)
138,(-0.3200417939763661+0j),(0.17442377619751007-0.2821448189834694j)
139,(0.7806820368297964+0j),(0.3935687615843658+0.1262648375941394j)
