,amplitude,c_0
0,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
1,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
2,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
3,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
4,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
5,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
6,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
7,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
8,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
9,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
10,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
11,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
12,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
13,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
14,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
15,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
16,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
17,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
18,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
19,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
20,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
21,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
22,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
23,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
24,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
25,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
26,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
27,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
28,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
29,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
30,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
31,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
32,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
33,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
34,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
35,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
36,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
37,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
38,(0.8000000000000002+0j),(-0.0007039854837590925+0.010801292139249827j)
39,(0.8+0j),(-0.0007039854837590925+0.010801292139249827j)
40,(0.8000000000000009+0j),(-0.0007039854837590925+0.010801292139249827j)
41,(0.8000000000000005+0j),(-0.0007039854837590925+0.010801292139249827j)
42,(0.8000000000000002+0j),(-0.0007039854837590925+0.010801292139249827j)
43,(0.7999999999999995+0j),(-0.0007039854837590925+0.010801292139249827j)
44,(0.7999999999999985+0j),(-0.0007039854837590925+0.010801292139249827j)
45,(0.7999999999999974+0j),(-0.0007039854837590925+0.010801292139249827j)
