,amplitude,c_0
0,(0.9758766640829973+0j),(-0.5188521733286771+0.36531067940760786j)
1,(0.2804971929047312+0j),(-0.9840840109898875+0.5854303376481119j)
2,(0.22214240458556267+0j),(-1.100834556864699+0.9622517789400649j)
3,(0.12792693854375156+0j),(-1.3334560915034217+0.9021817367182055j)
4,(0.20667541839998751+0j),(-1.282539412798111+1.1318242798485527j)
5,(-0.2841724983665364+0j),(-1.27793583865303+1.1010544697325853j)
6,(0.10426960586346724+0j),(-1.1603468036321143+1.1488017535463717j)
7,(-0.35025851113280737+0j),(-1.4073399527609425+0.9706680730643708j)
8,(0.1802174621267833+0j),(-1.4596985809563428+0.8557687804430311j)
9,(0.05320555448249631+0j),(-1.5772791917911588+0.28790115632079066j)
10,(-0.154701214471929+0j),(-1.6429444574057321+0.22221480160899665j)
11,(-0.7172175440381283+0j),(-1.7475095178364255+0.44875304910023806j)
12,(-0.10742464136191046+0j),(-1.5948358134360832+0.023531550114033906j)
13,(0.11136897518238303+0j),(-1.7050701386249858-0.05492272745158408j)
14,(-0.4537252483488958+0j),(-1.6953806954542678-0.31882713406103036j)
15,(-0.11328709173219542+0j),(-1.7566150038996187-0.7731555583555728j)
16,(-0.32506484010978953+0j),(-1.6687077782082453-0.5255256903520416j)
17,(0.29809264314061895+0j),(-1.3271092386548562-1.0382880336773326j)
18,(0.6229682891571823+0j),(-0.8034572476612248-1.5999662374560373j)
19,(0.004214550821501363+0j),(-1.0002836075464776-1.3693979581415057j)
20,(-0.3916547448404344+0j),(-0.9321836161530711-1.321404717038521j)
21,(0.053356285663986674+0j),(-1.0364154350186499-1.3904769021190977j)
22,(-0.03324063034533123+0j),(-1.2933428203587338-1.1773290027949885j)
23,(0.3740713673214223+0j),(-1.163760095324781-1.141795437436844j)
24,(-0.07238620045702804+0j),(-1.626231844400082-0.7993319125424385j)
25,(0.27531323858683454+0j),(-1.325463219406264-0.7994011404769257j)
26,(-0.0888342978309386+0j),(-1.5345653741678704-0.7727875980474518j)
27,(-0.0561013637287901+0j),(-1.514894164461372-0.8664194496021955j)
28,(0.06216037958551169+0j),(-1.4655954376801912-0.6756207959653189j)
29,(0.4003750390548141+0j),(-1.3297906510253432-1.003980947875187j)
30,(0.059032757854930104+0j),(-1.3943665698328354-1.0566637462401138j)
31,(0.19408070418597867+0j),(-1.3064692698658145-1.1644353239875371j)
32,(0.24858131143215534+0j),(-1.2705375518498176-1.2297009463982764j)
33,(-0.11694636363024921+0j),(-0.7811248272498118-1.3097411479238417j)
34,(-0.28760835779518557+0j),(-0.7165113364247858-1.5901207970200042j)
35,(0.2490795189348043+0j),(-0.7036662027170264-1.6283433542575512j)
36,(-0.007521642357407099+0j),(-0.3932734788978091-1.5987083838972007j)
37,(0.39633264248110595+0j),(-0.30260616431379056-1.7585186050402322j)
38,(0.17154267025488745+0j),(-0.3850524501474461-1.7808294060760044j)
39,(-0.009470505229714238+0j),(-0.3524586899219396-1.6767604868134647j)
40,(0.06087168477772935+0j),(-0.8563874269784874-1.5412655842606162j)
41,(0.51317175631236+0j),(-0.7569469497061329-1.5450667616126434j)
42,(0.2945893009449799+0j),(-0.6262694068762955-1.6756566782587092j)
43,(0.3636126021756467+0j),(-0.585667286477084-1.6950631677619552j)
44,(0.11012293025527503+0j),(-0.9844677064631777-1.4285080228275262j)
45,(-0.05572389851584997+0j),(-0.8407363899110905-1.5254011720770784j)
