,amplitude,c_0
0,(0.9512049985049277+0j),(-0.22606965587995426-0.5188815024236886j)
1,(0.6445459051221107+0j),(-0.8456555675358229-0.9805875881260261j)
2,(0.6721566261954313+0j),(-1.5255889993509277-0.7832960525680347j)
3,(0.5675429439742774+0j),(-0.5945708222862466-1.1536223585984937j)
4,(0.758630576625417+0j),(-1.184971384394192-0.7347278395082667j)
5,(0.3228272268971346+0j),(-1.378410230496954+0.19972958344045832j)
6,(-0.14145897875876817+0j),(-1.1366461544182775-0.14037346960360417j)
7,(-0.2697664516738513+0j),(-1.272205884727034+0.5914133361645023j)
8,(-0.1207788909438321+0j),(-1.2799949421637076+0.7170511827127245j)
9,(-0.4568395764183136+0j),(-1.3179569683378205-0.09661587944751016j)
10,(0.46842923472663206+0j),(-1.0350037080705974+0.8125498366177613j)
11,(-0.34463576079457037+0j),(-0.39480093291741314-1.3332679536268228j)
12,(0.28168205757955056+0j),(-1.23996940010694-0.9242903372633481j)
13,(0.40632628305708574+0j),(0.2458912457078184-1.456946113585042j)
14,(-0.5659694599411181+0j),(1.0465250788607954-0.8825936424012173j)
15,(-0.21823055701884683+0j),(0.36188468769197546-1.5641333917691005j)
16,(-0.272221651937956+0j),(-1.028192318968428-1.0794979035819505j)
17,(0.27510322930271697+0j),(-0.37579669438285135-1.1876484546515371j)
18,(-0.940484044276373+0j),(-1.1799316209853303-0.8879908044858905j)
19,(-0.26286620341659217+0j),(-1.2678291308261296-0.42459799507542645j)
20,(-0.12943015350242504+0j),(-1.2855114152408709+0.610726080660175j)
21,(-0.24332568802404328+0j),(0.03194171535469606+1.343923165915964j)
22,(0.16343749520563905+0j),(-0.7488499205959084+1.165701673471729j)
23,(-0.21534667882074776+0j),(-1.1684524570095667+0.8611795343352304j)
24,(-0.18674786342486882+0j),(0.2192252650029946+1.484718172647213j)
25,(0.14211564759433998+0j),(0.12858520239741186+1.5458661256650938j)
26,(0.19706212647071486+0j),(-1.2486871225721372-0.5172660978034651j)
27,(-0.6873935787489087+0j),(-1.4150082337601997-0.16903416269932334j)
28,(-0.5607585534428489+0j),(-1.4820243061145184+0.08173517123811794j)
29,(-0.19441590951366428+0j),(-1.102194743658304+0.9600212532926418j)
30,(-0.07993438699603367+0j),(-1.1473328931113382+0.8228951775999519j)
31,(-0.11934050573196275+0j),(-1.0292743257021428+0.9294524503272975j)
