,amplitude,c_0
0,(0.8453637881241789+0j),(-0.2552737540387678-0.22925727952141325j)
1,(0.991286428959038+0j),(-0.879767409641617-1.0000607916405928j)
2,(0.2068652955265344+0j),(-0.09971281904750318-0.9571897136814428j)
3,(-0.6473644497128985+0j),(-0.7949877198883816-1.359841308105055j)
4,(0.9467969997745004+0j),(-0.18936638310078213-1.5411704355063303j)
5,(-0.9121068304953306+0j),(0.17074142433983908-1.373277630459891j)
6,(-0.641763432490216+0j),(0.8433609502359699-1.0308263904588413j)
7,(0.701356460967409+0j),(-0.03187502986789226-1.5802465567901907j)
8,(0.535284250242084+0j),(-1.4130484071201954-0.17490232169399528j)
9,(0.11008635527366539+0j),(-1.3092078063301273-0.13345784742850333j)
10,(-0.9613926069851237+0j),(-1.1366885214153233+0.04026721247165177j)
11,(-0.894489714131117+0j),(1.2833397139244218-0.6301211729880697j)
12,(0.21030027144532987+0j),(-0.6090481036690686-1.2024000699722754j)
13,(-0.9780391705367562+0j),(-0.7929793317711984-1.4462077318566153j)
14,(-0.049659889110196254+0j),(-0.9563201019687989-1.2619823127800034j)
15,(-0.5623179955691986+0j),(-1.2611183314321883+0.6940199547327394j)
16,(0.529038302791366+0j),(-1.5717312474657628+0.09789886432664607j)
17,(0.4025130686087255+0j),(-1.028658010731558+0.8636732221507377j)
18,(0.14852032485852262+0j),(1.2720725011772107+0.6761196034912373j)
19,(-0.7217358513129232+0j),(1.0923745796047382+0.6910723698893626j)
20,(0.17265502844588088+0j),(1.70790004357229-0.07201945070224475j)
21,(0.1506965450217871+0j),(1.1564914778874138-0.1484743872210887j)
22,(0.0228136403469551+0j),(-0.524667461193239-1.2491180353694764j)
23,(0.8771804321525163+0j),(-0.9986908511520453+0.945232207134431j)
24,(0.6577868395035451+0j),(1.4224840015801146-0.3061111195391697j)
25,(-0.6075485152398621+0j),(1.0743096856919752-0.7748247496740418j)
26,(-0.9350599297756713+0j),(-1.4859778594630173+0.1686558624817116j)
27,(0.10471544594650861+0j),(-0.7918512478765356+1.1082140851436175j)
28,(0.7040272000495971+0j),(0.43808533663704347+1.1557598311055317j)
29,(0.2868330485677009+0j),(-1.2861141789272645-0.22686002636491073j)
30,(-0.8696707349425756+0j),(-1.061653731500836-0.7722410088030817j)
31,(-0.29496983104673374+0j),(-1.2727624345139021+0.8868686213354402j)
32,(-0.051529881594395754+0j),(1.301698931783621-0.33210596585596297j)
33,(0.6796992082647869+0j),(1.3995398191867108-0.3076088996442288j)
34,(0.2654784712521857+0j),(1.0335871896802757-0.2533497861939088j)
35,(-0.4750900179534161+0j),(0.922567409812697+0.7150860842775496j)
36,(-0.6195689468041069+0j),(0.7951866162591109-1.31472304939657j)
37,(-0.9893153661626565+0j),(-0.6246321670332973-1.2119962536572164j)
38,(-0.9223603271281451+0j),(0.5347705410451138+0.9920266728834736j)
39,(-0.30621606473611207+0j),(-0.3100121663398874+1.4520313395545732j)
40,(0.8357480743896448+0j),(-0.2543597275614206+1.3516373698565112j)
41,(0.6215070511403432+0j),(-0.9063300003511-1.1447506505276392j)
42,(0.5270579441821067+0j),(0.2157809419029762-1.330611553390807j)
43,(-0.9435584764658461+0j),(1.546223447378171-0.1106437917491814j)
44,(-0.28111563856652366+0j),(-0.9462442350883606+1.061474490797214j)
45,(0.07606086903610365+0j),(1.201150730405517+0.8624285873401314j)
46,(-0.20197634565543843+0j),(0.2810190409301361+1.3874626271254558j)
47,(0.9934079876339799+0j),(0.9397337553763202+0.5749672920961206j)
48,(-0.8102323836257029+0j),(0.03787696170705207+1.4390722062330057j)
49,(-0.2724666438752976+0j),(1.3005520945033275+0.07112394045589532j)
50,(-0.0694804058877404+0j),(0.4276101410451487+1.6242929786693678j)
51,(0.03422519164133275+0j),(-0.11959261695043777+1.3969643203495197j)
52,(0.3754344192153795+0j),(0.7898043077718422+1.2242038187969313j)
53,(0.840479132439875+0j),(1.2400088544288974-0.2881745345792909j)
54,(0.057890103026940046+0j),(1.5788922120003992+0.6571060051872166j)
55,(-0.49224156195819435+0j),(0.9637180922461573-0.6730501044977582j)
56,(-0.39158695562367885+0j),(0.9693498161885054+0.1573147228839893j)
57,(-0.44231331112939387+0j),(1.12891810821478+0.6563828208460479j)
58,(-0.7991637510695284+0j),(1.0696107988779222+1.049639817869499j)
59,(0.6887118417444893+0j),(-1.3022259225591823-0.8354169369517128j)
60,(-0.8116557297375449+0j),(-0.26007407029501317-1.355074719018469j)
61,(-0.6641159037061278+0j),(-1.5308884108825853+0.05557698593783396j)
62,(-0.5791088662278591+0j),(-0.6866451188937662-1.0693420876499595j)
63,(-0.8673465457820975+0j),(-1.1754110352108986-0.5732662416659831j)
64,(0.09700325278974464+0j),(-1.4343297579670313-0.07080884516284583j)
65,(-0.552909818072467+0j),(0.06588014802121231+1.3287725212944936j)
66,(0.0654885000559009+0j),(1.7089214681322267+0.021084143713172937j)
67,(0.7080957264331271+0j),(-0.3069840914958162-1.266515767941573j)
68,(-0.5641689252320262+0j),(1.5380044962651507-0.32457555618635603j)
69,(0.2319917300828+0j),(0.192395270630499-1.2652788026417958j)
70,(-0.13797247205648255+0j),(-1.275696167005581-0.46351994119550194j)
71,(0.62722896514298+0j),(-0.4691748350611105+1.19466277094822j)
72,(-0.4689260135996709+0j),(-0.9385574929286193+1.0406429084506128j)
73,(0.14222863292828625+0j),(-1.0339087999333834+0.6707899308959944j)
74,(0.22904745173124097+0j),(-0.6907645351380232-1.3814357924114866j)
75,(-0.420680769155811+0j),(1.2082841151282713-0.5457840122644276j)
76,(0.6109366585515833+0j),(1.3669406685516232+0.1208470710439391j)
77,(0.27600072961437366+0j),(1.4491598629729099+0.22686866183992027j)
78,(0.11985722774677066+0j),(1.5503755635591148-0.07997009309667669j)
79,(0.03946786279931269+0j),(1.6031457107237181+0.2334786248972214j)
80,(-0.16679536852046328+0j),(1.111235232005591+0.8239751576595368j)
81,(0.8714449929040224+0j),(-1.121195749458865-0.7058471282901954j)
82,(-0.6351734726593904+0j),(1.3776003828070378-0.3924476743530625j)
83,(0.7774123204735955+0j),(1.3417178052077685+0.8262978245150507j)
84,(0.6602047833777906+0j),(0.05866412212364165-1.7028761903713288j)
85,(-0.06744801077656104+0j),(-0.4291632114157592-1.4348448973442982j)
86,(0.03685182833073164+0j),(-1.1929295110858975-1.1450022661542927j)
87,(0.19525698632075317+0j),(0.9953474697387815-0.6860826403167624j)
88,(-0.3144677496652618+0j),(0.22933805983116234-1.4278519093239517j)
89,(0.9186137632535387+0j),(-1.0363752462130753+1.325610393510058j)
90,(-0.3573543640935283+0j),(-0.7409949003469005+1.2176258741314059j)
91,(0.824119791396636+0j),(-0.7393915284066417+1.4037937892006522j)
92,(-0.7845456486449703+0j),(-0.22101684016768186-1.1176278980715926j)
93,(-0.9609538162728168+0j),(-1.2841113637736012-0.5651425474629763j)
94,(-0.6731976194071039+0j),(-0.7463030879226941+1.2960500430006379j)
95,(-0.3875322464775611+0j),(1.2893840510681411-0.7103824273202515j)
96,(-0.176634579102246+0j),(1.0500324806824346+0.7402743303077635j)
97,(-0.31664174957534064+0j),(1.0981718311850588+0.921611894099715j)
98,(-0.7580596563363038+0j),(0.7940907463118474+0.8775158777846569j)
99,(-0.9871513426882383+0j),(0.013004071231895228-1.7318356074119992j)
100,(0.7304929867461321+0j),(-0.7366504351450469+1.3795204485762242j)
101,(-0.08400150934483536+0j),(1.2013644816167728+0.6583577102729443j)
102,(-0.4055131932313+0j),(0.6870114994355166+1.0147916666873127j)
103,(0.41640858045034834+0j),(0.32205006835643557+1.4327404355897198j)
104,(0.05409063010742288+0j),(-1.2106042531025525+1.0167766244106282j)
105,(0.660404120555347+0j),(-0.12514811867163383-1.3058629136608901j)
106,(-0.9254284247421387+0j),(-0.7507782924255904-1.0053621008496254j)
107,(0.4593494695523618+0j),(1.3559889040140958-0.4729378901519024j)
108,(0.5171717935873419+0j),(1.337290093079566-0.5802375695911761j)
109,(-0.3603663422262099+0j),(1.3312580585215892-0.5467791703044969j)
110,(-0.016338234756504644+0j),(0.6425589465405663-1.3946591828165829j)
111,(0.13529090767186203+0j),(0.284101686220672+1.4214584917553545j)
112,(-0.8355173175874255+0j),(1.0181896385562474-0.18340958753233827j)
113,(0.3930944413509107+0j),(-1.3935608810783298+0.8150204483716919j)
114,(0.23451774869922853+0j),(-1.2125214596467038+0.13067164358603267j)
115,(0.24657946296513591+0j),(-0.621519779534629+1.262158336792001j)
116,(0.9109222318210904+0j),(-0.340122113174808+1.4625523380168548j)
117,(-0.484076139648712+0j),(-1.488617250972225-0.00686733176912524j)
118,(-0.18024037023169381+0j),(0.04602688075418029+1.5067434637912314j)
119,(0.3611757056084707+0j),(-1.2915244662299339-0.500782307258231j)
120,(0.052235312190188954+0j),(-1.3134673131671823-0.8941813728423101j)
121,(-0.20966698659105187+0j),(0.5108490540417218-1.5849858065428066j)
122,(0.6409826077384017+0j),(1.2069633827874517+0.6466324046318013j)
123,(-0.08475628952483694+0j),(1.2827444787777338-0.1969258521821694j)
124,(-0.5040022965177628+0j),(1.333772224807524+0.3851329130309779j)
125,(0.48704976061242466+0j),(0.8872830544024041-1.2366758753609886j)
126,(-0.7849169398384821+0j),(1.0282216489014375+1.54673934286442j)
127,(-0.6198863663862141+0j),(-0.6372961010064928+1.3124472931561375j)
128,(-0.8117291894973359+0j),(-0.7768283367719959-1.3661073248580298j)
129,(-0.0339546332474312+0j),(0.7531550189998997-0.6299722931725074j)
130,(-0.5629378412532264+0j),(0.7729416748170289+1.2222997815658423j)
131,(0.45976838977744294+0j),(0.3463685195296833+0.9475825116351401j)
132,(0.9825447351242917+0j),(-1.1502779242389058+0.44285570097813554j)
133,(0.6908927709654866+0j),(-0.6298436889037109+1.2823357505898862j)
134,(0.559378952637152+0j),(0.6436642592623577+1.0972798877128331j)
135,(-0.46341859509092387+0j),(0.9889781125086482-1.0860628110293824j)
136,(-0.38036107700158506+0j),(1.1229898767610589-0.7362913821789572j)
137,(-0.7059531618304495+0j),(1.4854783605641764-0.35937830212399113j)
138,(-0.8371986920159952+0j),(0.9978084349534483+0.8969145544803896j)
139,(-0.5239489260073971+0j),(0.8656343023190318+1.418672577248159j)
140,(0.7885808287739231+0j),(-0.37336467029456644+1.3596302884440947j)
141,(-0.1800795250598144+0j),(-1.1113011850821406+0.7548880204741256j)
142,(-0.7840336773066443+0j),(-1.228543880580071+0.9469459514362597j)
143,(-0.29841872256363583+0j),(1.2210167336237212-0.6849902595907398j)
144,(0.7976450438660668+0j),(0.8455707390985415-1.2938380911710388j)
145,(-0.1992897060529497+0j),(-0.5708872251364819+1.190610602929631j)
146,(0.22635577887269642+0j),(-1.398002120184931+0.04794543126455775j)
147,(0.23591744959297228+0j),(-0.6785870382942417+1.3316052732350254j)
148,(0.1617293956857066+0j),(-1.2918600430044893-0.3864867806794918j)
149,(-0.5268099427101934+0j),(-1.025370136212821+0.630583003486838j)
150,(0.9919319235381461+0j),(-0.42321555397044974+0.7104291393896501j)
151,(0.524373908940756+0j),(-1.0852931535129473-1.0540469655660853j)
152,(-0.8740819760163421+0j),(-1.3485810484862177-0.24568211010862917j)
153,(-0.2124431432647204+0j),(-0.6148571268198066+1.1019083436719916j)
154,(0.16428746816318635+0j),(0.089798469016376+1.4329743079976494j)
155,(-0.2021157320145685+0j),(1.459999968574906+0.29195352063757174j)
156,(-0.045729305207152654+0j),(0.8831529291244774+0.8242910475319242j)
157,(0.7926325319819569+0j),(0.8431809967659859+1.0693790377141759j)
158,(-0.7113752414784166+0j),(1.50479751285763+0.35500943157853837j)
159,(0.8377865433496857+0j),(-1.5022517883242115-0.6993878924620027j)
160,(0.15636047206243991+0j),(1.0824660576750431+0.8690872897475466j)
161,(-0.2611670630892876+0j),(-0.5719967442377318+1.4167377937451167j)
162,(-0.11106008776642073+0j),(0.4002772428806108+1.3207450405468628j)
163,(-0.18324759936540874+0j),(1.3248600265491222+0.9323767190061416j)
164,(-0.9431430983591523+0j),(1.279629715501654+0.1940969175809153j)
165,(0.2151037646620403+0j),(-0.7727489397427518-1.029715000191735j)
166,(-0.8264674576622332+0j),(1.143283551931416-0.0375139489345121j)
167,(-0.6279618017623609+0j),(-1.4735771843304655+0.1675310696780707j)
168,(0.19845037550035927+0j),(-1.1812605089434163+0.2842657505285223j)
169,(-0.1265024278728539+0j),(-1.2633594497740896+0.2509220543248436j)
170,(0.20932261068058808+0j),(0.3313763898301185+1.5338578420754714j)
171,(-0.07296860686949935+0j),(-1.078123724673179+0.515379283547564j)
172,(0.12529480944069774+0j),(-1.3800676933268603-0.12090390990005481j)
173,(0.6583262345333946+0j),(-0.8588487667665008+1.0339004730205548j)
174,(0.6402643981241535+0j),(-0.6236888854725494-1.1731335548467774j)
175,(0.027563859326008577+0j),(-0.8458054315641578-1.144383634198351j)
176,(0.07335431196247164+0j),(-0.0061580050191844815-1.540007315805189j)
177,(-0.9998470655984051+0j),(1.3662159621603838-0.706946470173938j)
178,(0.4347912075597853+0j),(1.2953777757152625+0.6577544150139814j)
179,(-0.2988561483151121+0j),(1.0403360846854752+0.9159136486056672j)
180,(-0.948499774255708+0j),(1.2438065922935624-0.6690703456838674j)
181,(-0.2893769877565755+0j),(0.6580631545468429-1.069104467196098j)
182,(0.27175177413833096+0j),(1.2935894723052013+0.34730603009989663j)
183,(0.3339251724316459+0j),(-1.5188228489986735-0.05390242590269928j)
184,(0.21554964077206784+0j),(-1.026024810845347-0.7858400830294043j)
185,(0.6556569793835881+0j),(-0.38616317814076856-1.356147760902618j)
186,(-0.12191777289218764+0j),(-1.0642303747546942+0.5862417314613062j)
187,(-0.9747405077322904+0j),(-1.133794728930553+0.737780955437477j)
188,(-0.9421418135815116+0j),(-0.612453363612545-1.3710028436069914j)
189,(0.0966556039499904+0j),(0.2518734113889898-1.2739856866037136j)
190,(-0.32795249708881036+0j),(-0.4598795057159013-1.4774128901385513j)
191,(-0.5694291891519451+0j),(-0.9324669838950406-0.9894043992977974j)
192,(-0.5197531326977353+0j),(0.3034093294946631-1.5062357364385799j)
193,(0.6495465697069127+0j),(0.3638913077342916-1.5237843529364172j)
194,(0.6463237733828399+0j),(1.512275511434738-0.6506100583932538j)
195,(-0.0749032287980902+0j),(1.2149774081935618+0.5788934742375422j)
196,(-0.3671092667665975+0j),(0.46539689245887916+1.3396077275128875j)
197,(-0.6131207957372358+0j),(-0.643270818375724+1.4410835257931196j)
198,(0.8866072484227125+0j),(-1.3295014258344737-0.720608115654127j)
199,(-0.5357243173771251+0j),(-1.1359655683075176-0.8898187748007131j)
200,(0.5501487456547788+0j),(-1.0756863234416658-1.0761449023948644j)
201,(0.0644593613739809+0j),(-0.9335695434332654-0.9616571561300349j)
202,(0.8460311195424252+0j),(-1.053679126408222+1.0030093884614124j)
203,(-0.02461912781106551+0j),(-1.2914370246204063+0.35929083391573724j)
204,(0.46965200921371353+0j),(-0.7027858356375734-0.7184936868593477j)
205,(0.6752322518872139+0j),(-1.4637368652596634-0.6916505303202451j)
206,(-0.23619620082174053+0j),(1.316713875526152+0.45082156742385476j)
207,(-0.39186826742691566+0j),(1.097438366269577-1.0718071016927324j)
208,(-0.3048593196710301+0j),(1.6218625910909976+0.1468701370927621j)
209,(-0.4009991264070424+0j),(1.4792000031749724-0.12718809137600162j)
210,(-0.9710494996035806+0j),(0.4454664861040504+1.3673188387589317j)
211,(0.5316062384844144+0j),(1.1330123882197454+0.7760467172563669j)
212,(-0.04941194039152608+0j),(-1.0377821424217748-0.7414331343358196j)
213,(0.14110498446222686+0j),(-0.04946227283077392-1.5495735301630778j)
214,(0.47767595161324616+0j),(-0.33994225206227086-1.182410644694355j)
215,(-0.49338042469842036+0j),(1.114400593852545+0.8754061043597j)
216,(-0.5883923268108776+0j),(-0.6264333694056236-1.078950426165675j)
217,(0.9390525599654975+0j),(-1.3364479590770033-0.6797273855123165j)
218,(-0.777457378775998+0j),(-1.28140446984717-0.7254426111948145j)
219,(-0.6064675724065712+0j),(1.2932910851145942-0.9344807083925565j)
220,(0.272372858048975+0j),(-1.157990169833365-0.9345920346991435j)
221,(-0.4303381153648374+0j),(1.4015229713118558+0.09754226538280168j)
222,(0.6048235923537969+0j),(-0.4063065109577271-1.2928679030813528j)
