,amplitude,c_0
0,(-0.8827748596021021+0j),(0.12926410485810289-0.08218931083726275j)
1,(-0.7753625101721726+0j),(0.33793555527969077-0.0060121768026039565j)
2,(0.8667990592961617+0j),(0.47545350047450136-0.3076702275859105j)
3,(0.07337656583375346+0j),(0.7983928088776089-0.3008045767180644j)
4,(0.09004578793347384+0j),(1.0255624402487196-0.5475563362747102j)
5,(0.03167431888351491+0j),(1.3441065550024247-0.8132083081716261j)
6,(0.2684270386732918+0j),(1.5783579154192726-0.8088532058197799j)
7,(0.10999850819016205+0j),(1.6913193376678979-0.9477161439364366j)
8,(-0.07467161342929252+0j),(1.8445054117111024-1.3470308474226387j)
9,(0.3028385433758749+0j),(1.9233210091873671-1.232901779977998j)
10,(-0.27725880272197323+0j),(1.8918669793299805-1.1884915570409724j)
11,(0.08528387418820908+0j),(2.0681753028015057-1.0186977667124033j)
12,(0.21261750735209806+0j),(1.9860169441409636-0.9933277632460016j)
13,(0.45948935715809086+0j),(1.9608044179421382-0.8981712122656375j)
14,(0.11196092198683383+0j),(1.995914128450016-1.1542134730667313j)
15,(0.12158661804853556+0j),(2.0893131628756385-0.885881503667161j)
16,(-0.05669674718772061+0j),(2.130446906190026-0.3962821022359296j)
17,(-0.15086182625287384+0j),(2.310807037113034-0.058097634642348045j)
18,(0.15423198668468252+0j),(2.2463276564122836+0.22864128020385363j)
19,(0.07180084138617038+0j),(2.049380976060243+0.6683766622908844j)
20,(-0.06269173986691436+0j),(2.233258212127428+0.3192680642648663j)
21,(0.29850362780937834+0j),(2.2505812647865806+0.08261448787417316j)
22,(-0.157368843849437+0j),(2.1972955677420685+0.12133652762805121j)
23,(-0.09154974462119556+0j),(2.2546978492147907-0.0033988817810974847j)
24,(-0.31879258685652373+0j),(2.332600468018088-0.06405948637533236j)
25,(0.21151889760921425+0j),(2.134046864575981+0.45803463269716316j)
26,(0.009967384628254541+0j),(2.1621153857938213+0.6864808165176732j)
27,(-0.07458705621021852+0j),(1.9477676603114873+0.9825877510336332j)
28,(-0.1859548910828273+0j),(1.9465308384265219+1.1976986443866153j)
29,(0.27774366495394576+0j),(1.868429710499281+1.3001760237880253j)
30,(-0.07541370948739362+0j),(1.5740504304278444+1.5730164552332084j)
31,(0.1791275278533056+0j),(1.1962288854814984+1.7968791020768327j)
32,(-0.49737190023798594+0j),(1.2572701312811325+1.851588281939841j)
33,(-0.11987354107594927+0j),(0.6883166696179297+2.2791185402975223j)
34,(-0.02138060251632036+0j),(0.5713256117034727+2.1529465593172574j)
35,(-0.04644266422060936+0j),(0.39571850846084344+2.221647602096449j)
36,(-0.12454094226556234+0j),(0.6311371417764724+2.0962822908110343j)
37,(0.3565498811781709+0j),(0.8782648124553898+2.142861501462106j)
38,(0.26906440019445704+0j),(0.722344187854591+1.9670102290570775j)
39,(0.06956515538519167+0j),(1.0641895379671045+2.0561665461810477j)
40,(-0.12083662389957375+0j),(1.2302069330870637+1.8191021996938828j)
41,(-0.03491543989605492+0j),(1.5478886920737558+1.6250092970001455j)
42,(0.23494344239244402+0j),(1.4008274129828242+1.7145316502603007j)
43,(-0.1513490151541833+0j),(1.4498204462254451+1.6838809818564904j)
44,(0.06879541484055923+0j),(1.2701963824541032+1.6192966965194031j)
45,(0.12406606308066177+0j),(1.315703220734478+1.9146299968698328j)
46,(-0.00429611661026154+0j),(1.3736854719101932+1.755147501750519j)
47,(-0.015610321949589556+0j),(1.5301014215773436+1.7674402226521368j)
48,(0.05649794686853021+0j),(1.432259496835271+1.7678283646867927j)
49,(0.23613994411359052+0j),(1.5798678743638535+1.6542331527526537j)
50,(0.20957016590825575+0j),(1.5501492285984164+1.472369261801499j)
51,(-0.03746269696881658+0j),(1.3033482476062523+1.8825045508223308j)
52,(-0.09176612709593746+0j),(1.5896677933016037+1.6403880875267758j)
53,(0.04917367715340175+0j),(1.5454933314148545+1.6840373887243587j)
54,(-0.15318325958633489+0j),(1.8181495992793462+1.4032219081734416j)
55,(0.14929736603856023+0j),(1.844802311078434+1.2191437198323436j)
56,(-0.16453041330990958+0j),(2.0705797067533838+0.8804632617961463j)
57,(0.1123586675551308+0j),(2.0709831005951456+0.7157631796859254j)
58,(0.27086510710675155+0j),(2.062954168457516+0.9474768851316904j)
59,(-0.12095678531744629+0j),(1.6170318400762078+1.5718586729279473j)
60,(0.15991980532744215+0j),(1.6725790503670022+1.4360749090001312j)
61,(0.037417763406685+0j),(1.691926244156145+1.5180974807524417j)
62,(0.12958706643423296+0j),(1.646286184267903+1.5898900833648133j)
63,(-0.15391465045800848+0j),(1.5723186266862683+1.4993521316596417j)
64,(0.20297478174560651+0j),(1.554690969863834+1.7048800607696588j)
65,(0.025693968070939682+0j),(1.2571478417169075+1.9797376506489406j)
66,(0.3179467252062994+0j),(1.2227476203258383+1.8472527068058742j)
67,(0.010078474383948086+0j),(1.0881893492308672+2.0026601181758132j)
68,(-0.11849934477258806+0j),(1.3093968485924685+2.0199436861407536j)
69,(-0.07237720477549664+0j),(1.4254810268977298+1.8530820292429824j)
70,(0.09202613660775022+0j),(1.4019102376418655+1.9038494535791692j)
71,(-0.28446865352958844+0j),(1.2689363329579033+1.8670097657565612j)
72,(0.07515498564565737+0j),(1.0983504876373469+1.8806257010924714j)
