,amplitude,c_0
0,(-0.8764364534164379+0j),(-0.2172145265080723+0.5059432698786024j)
1,(-0.08197472896188328+0j),(-0.33638381104299636+1.0348686464910053j)
2,(-0.12987119733579935+0j),(-0.3842621807451825+1.237096757968213j)
3,(0.16951492884173452+0j),(-1.1192260663723799+1.7719044684614131j)
4,(0.14654514306306532+0j),(-0.8389265893168807+1.8275979301591656j)
5,(-0.03162093180091446+0j),(-0.979550571338376+1.887383145275511j)
6,(0.11179542918677049+0j),(-1.4611562137687368+1.2156733569944957j)
7,(0.15667737518456562+0j),(-1.4500939763650744+1.3410220374174577j)
8,(-0.441256897521612+0j),(-1.144157747420715+1.767888843808822j)
9,(0.2761439003363594+0j),(-1.222845872600163+1.8410545432608643j)
10,(0.16004347451548315+0j),(-0.5745493137510282+1.9349795057807788j)
11,(0.024694743213872855+0j),(-0.6845047065280684+1.9300712534250843j)
12,(0.054298883141676524+0j),(-0.5032590395752871+1.9327927699449776j)
13,(0.29263780601875333+0j),(-0.2559191160383834+2.1418547165865776j)
14,(-0.18355284354318258+0j),(-0.8725370626754257+1.7678029202076284j)
15,(0.10313367256467487+0j),(-0.8697141994780804+1.7877230076970534j)
16,(0.3830531154022725+0j),(-0.8422794518731439+1.80592433173971j)
17,(-0.515257224798677+0j),(-0.7580264119389188+1.861168382096605j)
18,(0.01536349589711522+0j),(-1.2372599553477228+1.6593302797916045j)
19,(0.8231715291285557+0j),(0.1623153331794132+2.1101687331723986j)
20,(0.0285163973078236+0j),(-0.10188896727546486+1.9650747964590807j)
21,(0.16785213871141544+0j),(0.5102778518167579+1.9223084180984369j)
22,(0.0019585869530844013+0j),(0.7373679705458991+1.954085099570643j)
23,(-0.023693253753982096+0j),(-0.5366425418845747+1.9536680156842687j)
24,(-0.2529847451103178+0j),(-0.817671696932042+1.7935901627755242j)
25,(0.0069531746691752945+0j),(-0.2775927354945399+2.0431007266257994j)
26,(0.2630981066861654+0j),(-1.1747606996630768+1.7358763673804094j)
