,amplitude,c_0
0,(0.8606014101948158+0j),(0.16102473981146714-0.09472894193311891j)
1,(-0.7803628619376533+0j),(1.056440157998175+0.019875586614093818j)
2,(0.24603317792057355+0j),(1.350935386522197-1.3133564395008763j)
3,(-0.12581270994085458+0j),(1.7327042134137016-1.0672254863404853j)
4,(-0.11561303992846145+0j),(1.6434747677406691-1.002186903535468j)
5,(0.07251311227834506+0j),(1.7972122179710859-0.4674573462718701j)
6,(-0.2107969751224028+0j),(2.1033594181255704+0.04668585108584826j)
7,(-0.6921484536572096+0j),(1.721927230658806+0.9892430899021417j)
8,(-0.13796039898927415+0j),(1.9103584868835315+0.4855179132422699j)
9,(-0.02034698999143969+0j),(1.8834958765738656+0.5336209662449853j)
10,(0.8254471007661973+0j),(1.8864858765100723-0.5356445154229661j)
11,(0.04011756674785516+0j),(2.0342552495418955-0.44620806132785107j)
12,(-0.3832418564995257+0j),(0.7502740954833711-1.7692008501762826j)
13,(-0.19289318137288836+0j),(1.391759883064695-1.2995498084015857j)
14,(0.20887854475897927+0j),(0.8893117584182476-1.8584868868761943j)
15,(-0.44787395918064876+0j),(0.9368975367958849-1.5552534640706461j)
16,(0.4219616349490307+0j),(2.0964461055221673-0.01975937823285666j)
17,(-0.4999418246596997+0j),(1.8471066662049531+1.014375317013294j)
18,(-0.22266171451544114+0j),(1.936666894905346+1.0366705093198914j)
19,(0.5125612632541436+0j),(1.540543909375199+0.8058154960962401j)
20,(-0.3203036931695522+0j),(1.1605311017747437+1.728994050381246j)
21,(-0.47333861473815814+0j),(0.5188768972763732+1.9206556509082036j)
22,(-0.4039498610025102+0j),(0.7080405917500048+1.5515401995067113j)
23,(-0.4046853619704829+0j),(1.029403838471205+1.8845595073533783j)
24,(0.0375517045710268+0j),(0.7609475747760915+1.829759941263637j)
25,(0.12060516994815873+0j),(0.1493011921532419+1.9426841063339706j)
26,(0.236730835073665+0j),(-0.9118063401587051+1.713568286547087j)
27,(0.4834320958933407+0j),(0.06321095086349918+1.9907821406595385j)
28,(0.2171719151504729+0j),(-0.48046805882718974+1.923802128558669j)
29,(0.246595121924314+0j),(-0.8574467246337422+1.8632252341730797j)
30,(-0.32153254846701457+0j),(-1.9285414898647653+1.0523724773248517j)
31,(-0.1970899321379993+0j),(-2.0034818474578455-0.15765926713398815j)
32,(-0.45571091785005857+0j),(-1.645870137715646+0.9913353744916806j)
33,(-0.37045472874416197+0j),(-1.9831901749033871+0.4023924907321608j)
34,(0.21970495607601598+0j),(-1.904527031222698-0.10789839114788458j)
35,(0.010098798904587869+0j),(-1.5979539130967035+1.3054617086600482j)
36,(0.2476262034286919+0j),(-1.8374150637030415-0.6233285236094153j)
37,(-0.6911804833604542+0j),(-1.2716628580974174-1.3814410393551375j)
38,(-0.33167655830582915+0j),(-1.3953689179538025-1.2592121725569094j)
39,(-0.32060119212647176+0j),(-1.1303380162115075-1.4125684729954295j)
40,(-0.8798847616161837+0j),(-1.2007609424086585-1.757938963675028j)
41,(-0.2904624486586742+0j),(1.1628777733901638-1.7404964558053946j)
42,(-0.6932205774467872+0j),(1.6507110345537184+1.232230084784698j)
43,(-0.5279160883865589+0j),(0.6618026432666488+1.6554288306413183j)
44,(-0.30966653221449164+0j),(0.9967080246849179+1.6425332314488204j)
45,(-0.8156741364097004+0j),(-0.506588683457264+1.9884919790005466j)
46,(-0.30152794568528907+0j),(0.021759524852242196+2.05522927138689j)
47,(0.4908128076001601+0j),(0.8472254491616691+1.9190597411639863j)
48,(-0.42562660676495767+0j),(1.534160938906511+1.3902959439768157j)
49,(0.32914774790683193+0j),(1.696341772956048+1.1203769740648557j)
50,(0.7225849259156387+0j),(1.514937435300385+1.1296376628966467j)
51,(-0.5294895188297913+0j),(0.7957607766451301+1.8822102933724727j)
52,(0.5896439682951614+0j),(2.0091637071571364+0.616892261834975j)
53,(-0.9038425226282073+0j),(0.6507189972282741-1.8415744239308067j)
54,(-0.46365868511953523+0j),(0.7761421385714817-1.825527713994173j)
55,(0.32168921569376946+0j),(0.6440880593098288-1.959506802837677j)
56,(0.28161006542331724+0j),(1.0680151627528442-1.5686780458789342j)
57,(-0.12182275277055932+0j),(0.6109128128403106-1.9113695183944188j)
58,(0.013960432870765982+0j),(0.7551869823649593-1.7820474829105195j)
59,(-0.8029387591063989+0j),(2.0671196733940693+0.3163537866944006j)
60,(0.2382222800797304+0j),(2.0101804535014853+0.6205001365934519j)
61,(0.34636780246152454+0j),(1.7557710484507036+0.7042037146502317j)
62,(-0.5027394515169785+0j),(1.7570347587367503+0.7218303196754299j)
63,(-0.43071156206353844+0j),(1.1609075207457131+1.6268863634642499j)
64,(0.8157682462507132+0j),(1.9476486226006562-0.020472612485024855j)
65,(-0.6816246077676628+0j),(1.9275128262411672+0.35390084759928714j)
66,(-0.3951802097567674+0j),(1.7081343636544275-0.9090961466349772j)
67,(-0.5202676031535857+0j),(1.9589269817955-0.5026452323083397j)
68,(-0.15757653667173604+0j),(1.193457307248464-1.8482575076784495j)
69,(0.48767576105705684+0j),(1.142626173167151-1.5914504613142622j)
70,(-0.14562071144001248+0j),(1.1042904440530596-1.8015246750089942j)
71,(0.410604402914121+0j),(-0.09890778277927134-1.8337295058179899j)
72,(0.619952508485418+0j),(0.7872674428744441-1.7088920110664292j)
73,(0.7991017480277844+0j),(1.942833506517659-0.3848024515856977j)
74,(0.7680948623963949+0j),(1.8859064998242905+0.09982513604113613j)
75,(0.8945491001108696+0j),(1.671726759258865-1.274959443550647j)
76,(0.384056856317333+0j),(1.599124393240122-1.193856243976927j)
77,(-0.5144394334586965+0j),(0.9640490905793844-1.69890805527201j)
78,(-0.5678857213270774+0j),(2.0565886416182235-0.48662752099754975j)
79,(0.14842733746139392+0j),(2.0492471116374777+0.31202233216347974j)
80,(0.44059765418235775+0j),(1.877659264603708-0.9543556344112717j)
81,(0.00823454650299206+0j),(0.756114432888136-1.990188192550625j)
82,(0.2615884032253418+0j),(-0.26587567927919886-2.192573504349013j)
83,(-0.15811916357466904+0j),(1.0904651050499918-1.4709643229335296j)
84,(-0.3031499257493879+0j),(-0.7257675067245413-1.8989434764229143j)
85,(0.45570138888121675+0j),(0.5188896514599592-1.6725803605607348j)
86,(0.11201834586499533+0j),(0.20759688204527824-1.9515687854798829j)
87,(-0.22066035981102627+0j),(1.0446057895835557-1.7778821042114232j)
88,(0.294212187201615+0j),(1.2218678486611534-1.4282099113830866j)
89,(0.3174573752471376+0j),(0.44607727713085243-1.9350598656144569j)
90,(0.1955627799288442+0j),(1.5375127216906024-1.304527653600988j)
91,(-0.4095808374936636+0j),(1.775061936800845-0.2619282712219957j)
92,(0.3124822328262967+0j),(1.962223162342606+0.4590909448399023j)
93,(0.034488715111318624+0j),(1.69383370253436+1.10709498858815j)
94,(0.3847821098040458+0j),(1.4122110777054504+1.3597389256481267j)
95,(0.1741633401728453+0j),(1.6153359044300764+1.1144613900996332j)
96,(0.8478621737662444+0j),(1.6059731442114202+1.0966889636769426j)
97,(0.22895086719991964+0j),(2.265992667622519-0.03128784956680607j)
98,(0.09213517950163991+0j),(0.4346764396417361+1.89899685263781j)
99,(-0.8999619043157989+0j),(0.2047858091955934+2.0425071632099443j)
100,(-0.8999619043157989+0j),(0.2047858091955934+2.0425071632099443j)
101,(-0.2074760469948549+0j),(0.7967503714156986+1.8304807232499125j)
102,(-0.1609316499998584+0j),(1.3179319008445343+1.3233661729701987j)
103,(0.6249679946818336+0j),(-0.7981521501639094+1.7870509088091662j)
104,(-0.7170906800538785+0j),(-1.6956026782977256+1.2488359639249904j)
105,(0.15886366893899734+0j),(-0.6835229073807382+2.0089334499638314j)
106,(-0.281659667180907+0j),(0.23157060418987396+1.9780375741117784j)
107,(-0.1356883508497696+0j),(-0.19051405681577513+2.120953184540267j)
108,(-0.009494056687239738+0j),(0.4641398011995201+1.8563552411401674j)
109,(-0.6134737297962783+0j),(1.4986934708839432+1.2983850935372931j)
110,(0.21856497705517935+0j),(1.3032646757972732+1.4027933548355103j)
111,(0.07193187716390015+0j),(2.15020201764234-0.0962811380278531j)
112,(0.3019728760969058+0j),(1.764291593986694+0.8054522296233202j)
113,(0.08948511111920199+0j),(1.9371932086313157+0.8642072230847498j)
114,(-0.49189299759784766+0j),(-0.04502941375662389+2.129085312322886j)
115,(0.6013530943976247+0j),(0.016897272136790244+1.9862417175642206j)
116,(0.30961337712201525+0j),(0.3064106048726538+2.0857092710258542j)
117,(0.285359678852508+0j),(-0.9590729787757916+1.780550071148901j)
118,(-0.6279036843337225+0j),(-0.40627642542551634+1.915063877215476j)
119,(-0.4581051329579202+0j),(-1.9578890026110334+0.3396155378113935j)
120,(-0.564528236101139+0j),(-1.846494854345616+0.659854231745188j)
121,(-0.2505068291682838+0j),(-1.8976026074516288+0.632965928432613j)
122,(0.322790237652186+0j),(-1.8230064878046557-0.156799994309069j)
123,(0.328988468082954+0j),(-2.064893575334385-0.1624268272391774j)
124,(-0.025670964136338015+0j),(-1.5773951956919674-1.1167727451495448j)
125,(0.1195403031900455+0j),(-1.5836742549241922-1.1280737024877405j)
126,(-0.07158915173368074+0j),(-1.7955609068139555-1.0924020715480818j)
127,(0.3287257970209667+0j),(-1.9795389749592776-0.5600573755598026j)
128,(0.582716708162244+0j),(-1.9967926849108526-0.4005475744503847j)
129,(0.0016571817884077356+0j),(-2.039338765497311+0.09780339320854492j)
130,(-0.42244486248816476+0j),(-1.7212742342199887-1.2087263149879433j)
131,(0.12276517522283914+0j),(-2.036848499681469-0.4279609943781611j)
132,(-0.3907690028458788+0j),(-2.0967225665789226-0.6482609087195974j)
133,(-0.4503602571066208+0j),(-1.096732108167527-1.668516367042518j)
134,(0.5198750804258419+0j),(-1.1389000185998803-1.582371281788281j)
135,(-0.8718205034700593+0j),(0.37428228383988915-1.722463656319026j)
136,(0.02721081529317091+0j),(0.7324412118672423-1.8634256208353295j)
137,(-0.30386189957685583+0j),(1.1042788903656109-1.4287412156468307j)
138,(0.40344561534886625+0j),(0.35049127163742805-1.9718959174728365j)
139,(-0.6515391252096203+0j),(0.19723132634315677-2.0368746689479367j)
140,(-0.27990843102756136+0j),(1.234779526364462-1.6617951120515173j)
141,(-0.4996418360118299+0j),(1.4344565831168918-1.6673748230136365j)
142,(0.3052961281944582+0j),(2.027215283385515-0.6002900560675125j)
143,(-0.9233083925116645+0j),(0.8192689771464058-1.774509004802397j)
144,(-0.04183626951206601+0j),(1.388529226097301-1.3873725987828207j)
145,(0.54747539579564+0j),(1.854372612350045-0.9851584495713825j)
