,0,-1,-2,-3,-4,-5
0.05,(0.0255941627613786+0j),(10.084390189025413+0j),(0.06660325882606885+0j),(0.2561117473713689+0j),(0.07856288000576267+0j),(0.13234278538731165+0j)
0.25,(0.7207071409962272+0j),(5.542771158738215+0j),(0.20731716576274078+0j),(0.1596580559143983+0j),(0.06310800252536634+0j),(0.056017691963830885+0j)
0.45,(0.5869782750212813+0j),(4.09253834021304+0j),(0.47687178812072833+0j),(0.37464629977323194+0j),(0.11123662760897571+0j),(0.09807306756530518+0j)
0.6500000000000001,(0.5062247135899024+0j),(5.162863155240994+0j),(0.5516052745910679+0j),(0.5120150131043341+0j),(0.17993196235743045+0j),(0.14825694180027946+0j)
0.8500000000000001,(0.4595325903112745+0j),(4.471774465846143+0j),(0.5363638091224904+0j),(0.6385563156162822+0j),(0.3705385478945386+0j),(0.18853078137021353+0j)
1.05,(0.40055738151799264+0j),(4.025269029792999+0j),(0.5966473619126244+0j),(0.7491795132893112+0j),(0.47740903375656+0j),(0.37724847520916516+0j)
1.2500000000000002,(0.4241921591090831+0j),(4.543478432487611+0j),(0.6993962225935012+0j),(0.9720003038996082+0j),(0.6411345918909416+0j),(0.48991176083882676+0j)
