,amplitude,c_0
0,(-0.8335663113615639+0j),(0.06625322770579176+0.03889758050840292j)
1,(-0.9827679504264458+0j),(-0.0037079883358857343+0.05025783421206671j)
2,(-0.7737369014724951+0j),(0.03774458306254128+0.3236086491736136j)
3,(0.10069834678742207+0j),(0.3290997333623984+0.381260417390898j)
4,(0.3171645043663971+0j),(0.542038656898119+0.9675956517067912j)
5,(-0.029113680400724862+0j),(0.14989939686372206+1.5902919650127323j)
6,(0.18716507758226675+0j),(0.155604784277612+1.9333319234238493j)
7,(-0.05179423401215352+0j),(-0.06295649247205681+2.020818114129088j)
8,(-0.06232748202064917+0j),(0.07841660980560952+1.9923896975996855j)
9,(0.11421134615091061+0j),(-0.13250830733842225+1.9969869485649383j)
10,(-0.01698625304581064+0j),(-0.23478626562882185+1.961054190373737j)
11,(-0.024590845510982562+0j),(-0.14344289733757074+1.9699042073780964j)
12,(-0.19657852130580888+0j),(0.08229975345828511+1.976987213106489j)
13,(-0.18130778904346434+0j),(0.06397374394789257+1.9532707718460791j)
14,(0.1941337532998869+0j),(0.18597088382969024+1.9177990667907272j)
15,(-0.300316457976393+0j),(-0.05453478963797977+2.0563463292359048j)
16,(0.323245176932039+0j),(-0.14029331055017297+1.9820609542723442j)
17,(0.14328863026882016+0j),(0.004430317233293651+1.9934316000320382j)
18,(-0.21147770822295595+0j),(0.008951418950343196+2.132749126905422j)
19,(0.17948947890617273+0j),(0.284687501692356+1.9710567170877162j)
20,(0.16329737973105873+0j),(0.3750071190326033+1.919484074176599j)
21,(0.044382347486982304+0j),(1.019474421975033+1.594976574817177j)
22,(0.09337893121151958+0j),(0.9860784339990109+1.7047980718363998j)
23,(-0.030388444899722297+0j),(0.9963951322871722+1.7068114611442324j)
24,(-0.12093028326167052+0j),(0.9963261414603195+1.8125932407571521j)
25,(0.220747940722602+0j),(0.7778051058072215+1.823768288000723j)
26,(0.2826216433609339+0j),(0.7706554303716733+1.7456057423511817j)
27,(0.05050063179332973+0j),(0.7312681832262456+1.9043863346235843j)
28,(-0.0541143915827656+0j),(0.7163546944774379+1.983123376842673j)
29,(-0.004022242622543415+0j),(0.5963672550708294+1.9438753376352955j)
30,(-0.017889526835759104+0j),(0.9005061632112522+1.7307559434048134j)
31,(0.19824643914692985+0j),(0.8706142894561661+1.838885899518836j)
32,(0.012794311337967879+0j),(1.0768645416026843+1.7383883418781318j)
33,(-0.3090540676972423+0j),(0.8493334505596862+1.8250189400037118j)
34,(-0.0047949916369037955+0j),(0.7417180025119064+1.8301075715842945j)
35,(0.3173852754146215+0j),(0.750752715072736+1.8579450182670834j)
36,(-0.21661775613168835+0j),(0.705494616292324+1.9049702546983927j)
37,(0.009900605776737889+0j),(0.4958807400623608+1.9080179588748178j)
38,(0.080267644727263+0j),(0.499165375800201+1.9716317453361236j)
39,(-0.07672975371749569+0j),(0.49737737859315045+1.9278489462362798j)
40,(-0.1017447852343663+0j),(0.5345944236624113+1.7938925541576205j)
41,(-0.31986606399381856+0j),(0.49249930518939566+1.9500709387792452j)
42,(0.17072116472129883+0j),(0.5463436369022544+1.9701953372789327j)
43,(0.2355579966892054+0j),(0.5235463946010316+1.905021315116091j)
44,(-0.25428443609356016+0j),(0.5328441606955286+1.9925264441994697j)
45,(0.26164371031779543+0j),(0.504304061484036+2.035187960343522j)
46,(-0.1001384807404182+0j),(0.7215991215437513+1.864531197982867j)
47,(0.2598000935855489+0j),(0.7226852538181556+1.854227603113023j)
48,(-0.1710322847740063+0j),(0.5164941907631414+1.882666674696196j)
49,(0.13925804484483023+0j),(0.77510202477086+1.7563691853688594j)
50,(-0.2525676585759339+0j),(0.787186325785922+1.7928059742301101j)
51,(-0.42830266880167495+0j),(0.8179838914937906+1.8442434820655542j)
52,(-0.06899802880543204+0j),(0.7941800850341553+1.9066552870679963j)
53,(-0.15985923363589366+0j),(0.9590173102822825+1.7790540360090368j)
54,(-0.3499905733061337+0j),(0.8330593139188386+1.8294534037674601j)
55,(-0.05316469117947703+0j),(0.9699635459914026+1.7572939903024007j)
56,(-0.24230575800319734+0j),(0.9355659282845544+1.7679031409246706j)
57,(-0.08287393012444205+0j),(1.2694524802018166+1.6472067008035423j)
58,(0.22728511479427527+0j),(1.0699080030714854+1.7120360697959744j)
59,(0.4271926137515545+0j),(0.733084858998838+1.8179403433944092j)
60,(0.23048151075928044+0j),(0.741457941353667+1.8351114489723692j)
61,(0.16208335640196259+0j),(0.7547515908073189+1.7384628045126909j)
62,(0.23352681077536377+0j),(0.6590411400080943+1.939325135617771j)
63,(-0.10812274507137597+0j),(1.0363125722957836+1.8648612388787462j)
64,(-0.04539511223767077+0j),(1.0287107486432414+1.804114979045238j)
65,(-0.40782011194463696+0j),(0.9904517478073599+1.5877888887740566j)
66,(0.11819985486647622+0j),(1.1541414140712152+1.5998486009731783j)
67,(0.012150404012998106+0j),(1.3940597863677568+1.448127345207609j)
68,(0.1783979233831532+0j),(1.4238899192890833+1.4122077006393097j)
69,(-0.010515484878430431+0j),(1.5783178178906252+1.249316676155414j)
70,(0.5587148287582658+0j),(1.457519940435894+1.2645102349485509j)
71,(0.09261178546983778+0j),(1.497053710531907+1.3960472412803062j)
72,(0.029612471615492048+0j),(1.5528416102695681+1.3049489257489317j)
73,(-0.08479610990794081+0j),(1.4623717121884607+1.3441138837982554j)
74,(-0.03531709335699462+0j),(0.9770218275082736+1.7989916232329461j)
75,(0.06364616828352412+0j),(0.945544158207555+1.7999396938860013j)
76,(-0.14743857365276364+0j),(0.6959500435655215+1.9167832594207403j)
77,(0.24532382376483908+0j),(0.6673856746595851+1.9657456154537691j)
78,(0.07062055124527655+0j),(0.8025764114371348+1.7992522363526557j)
79,(-0.03337006425081962+0j),(0.9358904723494921+1.7897591899033989j)
80,(-0.054936033000605455+0j),(1.2581562083760738+1.542997292751092j)
81,(0.026718980562276395+0j),(1.3383069205559857+1.6145395311225685j)
82,(0.02555507377921945+0j),(1.243261874408093+1.631181795857283j)
83,(0.06107122481105784+0j),(1.1623122165609725+1.728623588617752j)
84,(-0.011999170786583524+0j),(0.9545916330905695+1.7036753213475477j)
85,(-0.06930220990008917+0j),(0.8675801487834598+1.903454063650983j)
86,(-0.018110651102180658+0j),(0.5530728333212431+2.001539539075658j)
87,(-0.1985731749373091+0j),(0.6505264320108983+1.803871687400798j)
88,(-0.06128376314395755+0j),(0.35789631252252013+1.92963977927319j)
89,(-0.033463501028291515+0j),(0.48914010656108037+1.937024515426194j)
90,(-0.1310797821374362+0j),(0.6489516650482348+1.8999351519209704j)
91,(-0.1117101521424603+0j),(0.6006502588289306+1.9119858829619787j)
92,(0.2412757531007213+0j),(0.5443800205853371+1.8664026412019958j)
93,(-0.1270661208093803+0j),(0.5411582889890737+2.0313438141531193j)
94,(-0.23703558646961084+0j),(0.4482525047747274+1.8976576897058806j)
95,(0.17790812268969106+0j),(0.42785992947945917+1.9611930464827796j)
96,(0.1788505704152889+0j),(0.5468028910524099+1.9054487823436572j)
97,(0.016927047551064917+0j),(0.6483660736883238+1.897084569351766j)
98,(0.09171380125256628+0j),(0.6834608798226205+1.8899479355476647j)
99,(-0.12115032824438815+0j),(0.7139597140701541+1.8763672985938744j)
100,(-0.25573906140243624+0j),(0.8360920214424661+1.7755065525463876j)
101,(0.09016902134975432+0j),(0.6920436936894252+1.9614114535342688j)
102,(-0.08977072975269428+0j),(0.7581031998774559+2.0121708338880167j)
103,(-0.07957623447841194+0j),(0.8679363595764261+1.8901878829060361j)
104,(-0.16565515076301288+0j),(0.9534671042322809+1.7104962782078195j)
105,(-0.03134956479317945+0j),(1.0937229642596529+1.6933078327099667j)
106,(0.10579766114884175+0j),(1.0799377988488974+1.6370261117487903j)
107,(-0.271234164918105+0j),(1.0104130458047635+1.599516292589937j)
108,(-0.11154730117562717+0j),(0.8702895282443823+1.8408262594945255j)
109,(-0.07943311201502957+0j),(0.86676224922701+1.8359086724358753j)
110,(0.021818685507659336+0j),(0.8485965434652358+1.859232723975527j)
111,(-0.05438386908694858+0j),(0.5561187700533647+1.7625346898138294j)
112,(0.040005763307647456+0j),(0.5477982244481708+1.9091419063681017j)
113,(-0.13779585901186325+0j),(0.8232028676431546+1.910680513236028j)
114,(0.128004078379503+0j),(0.9350138119724224+1.7268917533639947j)
115,(-0.2479551313110325+0j),(1.1403365733775632+1.7167078765634083j)
116,(0.20196145455154352+0j),(1.3017756680288988+1.518934358181158j)
117,(0.21974953751712695+0j),(1.2349378129146125+1.5802184561981072j)
118,(-0.17173934167667843+0j),(1.263299976168491+1.5871516509739767j)
119,(0.14712734609115807+0j),(1.1410693809140326+1.5473770663118982j)
120,(0.008764066495579158+0j),(1.18013337848367+1.5822583000151684j)
121,(0.015808690952954674+0j),(1.191634463165243+1.6078953999937573j)
122,(0.09562320029838972+0j),(1.3964990679639657+1.3715977288689616j)
123,(0.09562320029838972+0j),(1.3964990679639657+1.3715977288689616j)
124,(0.19757232878415756+0j),(1.4001538947278727+1.3921241442282009j)
125,(-0.015876634156541253+0j),(1.5231830728005327+1.250772490208217j)
126,(0.2694490016729221+0j),(1.6498753650349716+1.1730381857628707j)
127,(-0.26758644768700773+0j),(1.6609184261431782+1.203417312396278j)
128,(0.19207576844800167+0j),(1.5946517689158148+1.223918103587224j)
129,(-0.24550554104046307+0j),(1.6479468269905648+1.1260184311154502j)
130,(-0.27565798221539717+0j),(1.7564558853422905+1.0237330092065153j)
131,(-0.204146532831269+0j),(1.7754891559189623+0.8235375510418725j)
132,(-0.16477903147728912+0j),(1.7841498404960747+0.9786921489631139j)
133,(-0.07567055235647312+0j),(1.626014638526771+1.0191433508547338j)
134,(-0.21239012774162086+0j),(1.6401080806103088+1.1772467138963512j)
135,(-0.04601579047732918+0j),(1.6410045117969385+1.2423334811014832j)
136,(-0.11257163312450347+0j),(1.6492517917204825+1.1705597635645073j)
137,(-0.07910798237230465+0j),(1.5879295959000925+1.149162587038497j)
138,(-0.1986904865041686+0j),(1.4421032108082796+1.4349220646840086j)
139,(0.03952692677695535+0j),(1.568017232293467+1.2603372967516582j)
140,(-0.27751895801846077+0j),(1.4750423201722789+1.380470502556363j)
141,(-0.22488461865846113+0j),(1.4220065931912371+1.3948873575915408j)
142,(0.08345694725032374+0j),(1.398839666956093+1.4965452855431236j)
143,(0.3188348881154831+0j),(1.300329281125623+1.6302298728695541j)
144,(0.09474042571070339+0j),(1.2087868183354202+1.4803702400793275j)
145,(0.14757976261600783+0j),(1.1016031971562652+1.69687523954461j)
146,(-0.053414034623580825+0j),(1.21334199301018+1.45420266624075j)
147,(0.16289082696585228+0j),(1.2155789741822054+1.3889700529190807j)
148,(-0.03816986189306349+0j),(1.373761804897347+1.3814764788454772j)
149,(0.008691926612994852+0j),(1.2146765638325914+1.6288065769118665j)
150,(-0.20035470338162426+0j),(1.0783153326604502+1.6611376543356613j)
151,(-0.01010769394060827+0j),(1.0936069110214945+1.6509244525909355j)
152,(-0.07296197809216948+0j),(1.1263248832799486+1.6014431558822142j)
153,(-0.16071514653266053+0j),(1.222544069310636+1.731782676064704j)
