,amplitude,c_0
0,(-0.29558427178871577+0j),(0.20900616341927994+0.48574565429239436j)
1,(-0.4800733065377452+0j),(0.5707080373448274+1.0392785207174582j)
2,(0.6188703746384948+0j),(1.4663603586956144+0.9721955372785179j)
3,(-0.02179510865602108+0j),(1.2754255341174534+1.0664998323481765j)
4,(0.4575040549730068+0j),(0.5356099886458748+1.6381322421059588j)
5,(-0.2563419573581329+0j),(0.33660271466829006+1.749163158960193j)
6,(-0.5808488739077344+0j),(0.2036445536113539+1.6050438570252394j)
7,(-0.14690044069647512+0j),(1.1424169075613373+1.3644935756865717j)
8,(0.3925179468125801+0j),(0.5403936252710582+1.6715928992352584j)
9,(0.2937201601603691+0j),(1.1424839843182724+1.3771214891506605j)
10,(-0.33791152829575394+0j),(1.1306743747986363+1.358356319982646j)
11,(0.24806046673822335+0j),(1.468573574490347+0.8371679457624249j)
12,(0.37331499503929017+0j),(1.1203009531380899+1.3304946080049023j)
13,(-0.2747378726259043+0j),(1.4530569778309763+0.857743814223397j)
14,(-0.7687249484692014+0j),(1.696614918846828+0.9124946575373678j)
15,(0.32285095363353045+0j),(1.5509629339945363+0.8917072766600553j)
16,(-0.5458442747423864+0j),(1.5752015468043532-0.37800153995700503j)
17,(-0.1612815161110917+0j),(1.6733082706606455+0.3419838502394719j)
18,(-0.2698329121336067+0j),(1.6823523808871241+0.6353094503578239j)
19,(0.00026939073379067535+0j),(1.6936156469021186+0.65453443140472j)
20,(0.30283524621671865+0j),(1.8248954303691844+0.14270309733545944j)
21,(0.008291033627538993+0j),(1.455796119001051+0.604509584170557j)
22,(0.1522816597307095+0j),(1.7307014931834246+0.42794828094160475j)
23,(0.06809162471130958+0j),(1.7814245772854604+0.30143124857373305j)
24,(0.8796105586261775+0j),(1.0669978787957757-1.2417477100974283j)
25,(-0.5145326497407754+0j),(1.5118452095032822-1.1347623829402929j)
26,(0.6153465525577796+0j),(1.653249334239618+0.16868814345851812j)
27,(-0.6494208057572316+0j),(1.4058799502900572-1.2000348008574948j)
28,(0.15332932164155244+0j),(1.0756782860976422-1.2930896165088042j)
29,(0.06282334003688483+0j),(0.16206911930876156-1.8466400630468975j)
30,(0.10819122661359151+0j),(1.5160878763539887-0.6456473656219545j)
31,(0.22703137694739275+0j),(1.6100104561342647-0.5354560567966582j)
32,(0.4332601572380853+0j),(1.4629568003088629-0.9216131544226966j)
33,(0.1238241229044667+0j),(0.7116682397814954+1.6752752609165658j)
34,(0.8816112599001273+0j),(1.4180130903218708+0.7646781597581573j)
35,(0.4185440809364087+0j),(1.710336294432188+0.1670103326868035j)
36,(0.5651102886479289+0j),(1.5685009205469702-0.3073324959944324j)
37,(0.46482534316448076+0j),(1.525535479187961+0.7448763771467148j)
38,(-0.6465193202988996+0j),(1.552121418946388+1.020617797636274j)
39,(-0.5772212125253141+0j),(0.7010490180428194+1.6921532365149272j)
40,(0.39689481637572516+0j),(1.7565930534053802+0.10157255951059596j)
41,(-0.2514551063175712+0j),(1.0537547796195215-1.395406013251902j)
42,(0.05473996788500077+0j),(1.3792141102241033-1.0673855472033962j)
43,(0.521611290349238+0j),(1.2725149989425892-1.2169081640189172j)
44,(-0.36520531452562444+0j),(1.8647663159168035-0.028825937158099307j)
45,(-0.027448665729120192+0j),(1.4859926516038378-0.35867901544263164j)
46,(0.729071750410453+0j),(1.536327371055937+0.08191636214514897j)
47,(-0.27065076731520965+0j),(1.5303135223221958+0.31892087303008865j)
48,(0.6226614761622397+0j),(1.5173473664391004-0.2589929811338929j)
49,(-0.052373614834079096+0j),(1.1003480664164882-1.1762702994751293j)
50,(-0.681813322978733+0j),(1.4292122674256014+0.8925679464491801j)
51,(-0.029219930692232055+0j),(1.4913959502598437+1.0824627524759467j)
52,(-0.30922394420262495+0j),(1.8219529440560105+0.24882655344465543j)
53,(-0.5540962185510615+0j),(0.9180471924947491+1.2395759491612508j)
54,(-0.12923496768964865+0j),(-0.25084626836696533+1.7539459993738697j)
55,(-0.14706793298063237+0j),(-0.146697746041035+1.6009989076544164j)
56,(0.24859791584976138+0j),(-0.5010215006905476+1.7140336098359568j)
57,(0.3592795496388418+0j),(-0.38253716771863344+1.636118156658757j)
58,(0.5759607979805691+0j),(-0.6259236157753308+1.6245632264907404j)
59,(-0.32336669173948274+0j),(-0.15215333670694564-1.5404918343443708j)
60,(0.274331877260724+0j),(0.4008428707925454-1.5657213479654692j)
61,(0.274331877260724+0j),(0.4008428707925454-1.5657213479654692j)
62,(-0.1345810289517537+0j),(1.461863872166624-0.6249172270033874j)
63,(-0.3609893058842433+0j),(1.1635216934058676-1.2227709860202474j)
64,(0.403317341314808+0j),(1.6895062348471492-0.11297038623472233j)
65,(0.15140073565170564+0j),(1.8627495908695697-0.3819613296395936j)
66,(-0.890232656024032+0j),(1.5167042696344049-1.166821044324765j)
67,(-0.13398054502910758+0j),(0.47192612387127264-1.6992185825195514j)
68,(0.6652826825704594+0j),(1.2538433441961863-1.337791644239813j)
69,(0.2691925666907105+0j),(0.16004014436912928-1.7503790895481666j)
70,(0.007559252294200514+0j),(0.015273455470245157-1.860032264616455j)
71,(0.11298417244079326+0j),(0.9056851354272815-1.4099151462387052j)
72,(0.7749761768836235+0j),(0.10357868480528587-1.968397265534834j)
73,(-0.48496493656641515+0j),(-1.2752022530485159-1.1237501893435393j)
74,(-0.5547270381082284+0j),(-1.75659710293046-0.061104195888441556j)
75,(0.6802967881578433+0j),(-1.666061106488041+0.01124636219012709j)
76,(0.8614090414859508+0j),(-1.1206383288772774+1.4828227771248783j)
77,(-0.17636304066883313+0j),(1.2446166795956386-1.4792059257683914j)
78,(-0.7744560129288721+0j),(0.3302789067455508-1.9669280635102642j)
79,(-0.5156338870482521+0j),(-0.6886792669287941-1.686766059391501j)
80,(0.43583236514547297+0j),(-1.3404732486602042-1.0203057049134214j)
81,(0.4436863091145654+0j),(-1.400906127853085-1.0654261954862192j)
82,(-0.9639907557566225+0j),(-0.682523074991447-1.4890425311000686j)
83,(-0.9639907557566225+0j),(-0.8300429822826609-1.4022784176007712j)
84,(-0.48201197508778426+0j),(-1.5177335028006604+0.27451119740561336j)
85,(-0.5966584442597624+0j),(-1.4050257944069695+1.1154687513908577j)
86,(0.5521807973646284+0j),(0.32600391754807134+1.7814021189090787j)
87,(-0.09674072147587534+0j),(1.0509814067158527+1.5026317831283738j)
88,(-0.21977068193116683+0j),(0.8872933635412277+1.4990602436172615j)
89,(0.6501831148329815+0j),(1.688742003348226-0.025441877644886923j)
90,(0.3430860532001196+0j),(1.5580274680348083-0.07867632170747313j)
91,(0.3319304177365205+0j),(1.6054387394105383-0.2341330340512918j)
92,(0.3078307554598091+0j),(1.6697480031528074+0.4825226736801502j)
93,(-0.08926843120773109+0j),(1.0172950919995245+1.4273588057147764j)
94,(-0.9527300918603647+0j),(0.5216231985870664+1.6022320125006966j)
95,(-0.7822106562027755+0j),(0.9527283938639151+1.320947180385137j)
96,(0.11808892517997613+0j),(0.29058652318452394+1.569071078533856j)
97,(0.17236650757347144+0j),(0.9263491624823258+1.5287010877604403j)
98,(-0.2662401036625034+0j),(1.7234922445936791+0.4218939361205808j)
99,(0.9681599113914079+0j),(1.8535721660942173-0.5082851568497176j)
100,(0.5722181762383131+0j),(1.7904352831862642+0.26300731259924964j)
101,(-0.7486586192098281+0j),(1.6072781746709088+0.4060589771484259j)
102,(0.2455828630934948+0j),(1.2344795003123368+0.8755607911646947j)
103,(0.40467294287414607+0j),(1.003229166884127+1.4157931328838995j)
104,(0.16759468745625689+0j),(1.007802459647087+1.3290475051931765j)
105,(-0.014118464110213315+0j),(1.478830863535125+0.6050043046538265j)
106,(-0.12876792197463865+0j),(1.4044695340845672-0.6286833799766602j)
107,(-0.313787527494539+0j),(0.8713102039545755+1.417142861720051j)
108,(-0.648576742862714+0j),(0.2129254059703457+2.019939044241856j)
109,(0.5138133224002399+0j),(-1.3855968121406015+1.11163437726851j)
110,(-0.018491828038853464+0j),(-1.8129480672153258+0.5227746342095009j)
111,(-0.014196004159658326+0j),(0.2790395594841352+1.732027610556033j)
112,(-0.2846813087079868+0j),(-0.7909250469524063+1.3580857926206102j)
113,(-0.3543328618202705+0j),(-1.5832854296528753+0.5912521670946056j)
114,(-0.3802013711225113+0j),(-0.433269860855364+1.8170391116921312j)
115,(-0.4689305743752159+0j),(-0.14739486387923445+1.6812314232188155j)
116,(-0.13303529848824253+0j),(-0.059553492127798424+1.764830240384553j)
117,(-0.8315373334214553+0j),(0.8353728954511906+1.3283406826626196j)
118,(0.1609555078926162+0j),(0.07882195634733155+1.7734734153644298j)
119,(-0.9381138208226892+0j),(0.9653912366768963+1.494469437876692j)
120,(0.08829146800735432+0j),(1.1492322050679085+1.3101726205539523j)
121,(0.26868083151476885+0j),(0.03937611272137331+1.6287838888940875j)
122,(0.27006110284084983+0j),(1.1811831506217207+1.3944829394446379j)
123,(-0.3548241897063917+0j),(1.2897387561539693+1.0051322592661955j)
124,(-0.17881511437009232+0j),(1.3711319295790054+1.1492860297086411j)
125,(-0.8129841015214723+0j),(0.9962281825076624+1.2390071208033528j)
126,(-0.04405249966930995+0j),(0.8209102271181495+1.3535514101423232j)
127,(-0.5196754527253039+0j),(1.0032373777959427+1.244412730533222j)
128,(-0.403645596991127+0j),(0.14880686937397278+1.7208687454807732j)
129,(-0.860882417433694+0j),(0.0032090902029472956+1.8044812877059357j)
130,(-0.30535821665744606+0j),(0.06904612948550241+1.7303225425541169j)
131,(-0.3128607208161143+0j),(0.12214203778787863+1.6515109172591427j)
132,(0.18116748973436625+0j),(-1.5262383683907021+0.12104905690426726j)
133,(0.26772193306386405+0j),(-1.424114400056169+0.6403541152948672j)
134,(0.2606606586700271+0j),(-1.74575859122855-0.23664857126076938j)
135,(0.8144507164201487+0j),(-1.4771651359387499-1.2132527802229593j)
136,(-0.6413192780997058+0j),(-0.5586737338771463-1.4498794404665483j)
137,(0.3336748476578293+0j),(-1.5967868675878205-0.943608044756787j)
138,(-0.08582605136572674+0j),(-1.3252330423966878+1.0328251946012863j)
139,(-0.539654058532815+0j),(-1.2482873913074066+1.2025934294466687j)
140,(0.3922240750655887+0j),(-1.6232428655182223+0.5331315586622652j)
141,(-0.45594332070605115+0j),(-1.326919423752364+0.7759295589120293j)
142,(0.4392423277572527+0j),(-1.604524551086666-0.06496515008289863j)
143,(-0.1991489259195645+0j),(0.9766529194999214-1.4828511967154965j)
144,(0.03854365276581784+0j),(1.608984546243637-0.5919687288855375j)
145,(0.030970932461449996+0j),(0.6805240963775852-1.5147483216205597j)
146,(-0.7075379146177057+0j),(1.8323092568944968+0.5735457345308097j)
147,(-0.46064150207081045+0j),(1.501871186532715-0.9862987788399422j)
