,amplitude,c_0
0,(-0.8183090117267824+0j),(0.28440595158009535+0.32131057355193465j)
1,(0.20314540815166165+0j),(0.45701052012770177+0.8809398841535523j)
2,(-0.16019480276914644+0j),(1.324443867870934+1.092849388049403j)
3,(0.5475943253628759+0j),(1.331555790988005+1.2264654868675893j)
4,(0.42708813964290476+0j),(1.263099793136813+1.0952208142242243j)
5,(-0.4045482129233265+0j),(1.2273074991231336+1.2233644467087732j)
6,(-0.3357518647759136+0j),(0.6352826485999131+1.639944503119318j)
7,(0.7440647654706227+0j),(1.0424014956503695+1.3933873199964664j)
8,(-0.007446849472976143+0j),(1.4803177908768983+0.9607742619358131j)
9,(0.3923179179384637+0j),(1.662932712052372+0.5826298734408094j)
10,(0.3332381456881359+0j),(1.4871790470937294+0.42426959790354585j)
11,(-0.28798041230052007+0j),(1.5759093989430026+0.4901408982592874j)
12,(0.4725817050169125+0j),(1.5748076862908102+0.39526670001335024j)
13,(0.3530207999535283+0j),(1.6152137048182131+0.3599810507460932j)
14,(-0.2894773570276238+0j),(1.7469077939251045+0.3853432798235663j)
15,(0.5453674171890143+0j),(1.8485940509335135+0.10672489417160161j)
16,(-0.598622110915402+0j),(1.7018610184203218+0.25842955707844834j)
17,(-0.908997924990179+0j),(1.674778990298811+0.29387235810962664j)
18,(-0.4071494720787617+0j),(1.7500543251940772+0.5506978567968281j)
19,(-0.6735879945669319+0j),(1.5511849047313262+0.7703155621153587j)
20,(0.19806145181328538+0j),(1.631054808617213+0.9691940924915613j)
21,(0.21812465066976522+0j),(1.1272474720351768+0.843211966161993j)
22,(-0.5878336337749459+0j),(1.4365034738482485+0.9925177266926901j)
23,(0.2718617103450057+0j),(1.2940512703781257+1.2208706161534053j)
24,(-0.6316674739008872+0j),(1.2371887336964527+1.1596770270834598j)
25,(-0.38278731480450734+0j),(1.1596586742424106+1.258984662437738j)
26,(-0.0780360597303999+0j),(1.186859356059477+1.1244079421424786j)
27,(-0.6054624761213978+0j),(1.3739296286799227+1.1409627262489885j)
28,(-0.02733535754017824+0j),(1.2573987325730258+1.0600975398488615j)
29,(0.25045766482313364+0j),(0.8445136559891179+1.4543417071772262j)
30,(-0.2490347994621286+0j),(0.6866038580265839+1.7593059495548289j)
31,(0.44902694342459193+0j),(1.2870652214461205+1.0295228592209973j)
