,amplitude,c_0
0,(-0.06573115955281475+0j),(0.09694331378360774+0.47560274627707333j)
1,(0.11743345393975746+0j),(0.2986567969441488+0.80460874811939j)
2,(0.5494306542403504+0j),(0.5103786093244717+1.1463002620724396j)
3,(-0.15645274304943158+0j),(-1.0905205235318192+1.0108235496587972j)
4,(-0.2330276604840371+0j),(-1.309819011709294+0.1282248947371198j)
5,(-0.8053495438153851+0j),(-0.9219898251653197+0.7302142194472374j)
6,(0.6980615614332504+0j),(0.14033871845715828+1.6382118206579852j)
7,(0.25180389246998847+0j),(-1.1584045626635524+0.488498104785746j)
8,(0.06656611662940082+0j),(-1.366222973114152-0.47360615880264806j)
9,(0.268880463447741+0j),(0.08068837997174416-0.9723225343540265j)
10,(-0.3119105967995117+0j),(0.27499822144355124-1.2608433983746685j)
11,(-0.560858560371646+0j),(-0.8130021881654352-1.296714157142032j)
12,(-0.27032408395023555+0j),(0.5904411629613405-1.3460211416370074j)
13,(0.45418286944286623+0j),(-1.153664656206189-0.8383824366977846j)
14,(0.17272950582587193+0j),(0.38662634287311665-1.4878373215840246j)
15,(-0.656136203464533+0j),(-0.8718300194184572-0.9965640022345569j)
16,(0.5873251225258962+0j),(-1.2277918311472327+0.4775494305244091j)
17,(-0.7574847097726713+0j),(0.6933823033837565+1.4602048844972153j)
18,(0.6568855084929952+0j),(1.657139890830597+0.24003467381561294j)
19,(0.8133473503297367+0j),(0.7788599900761791+1.242616761999079j)
20,(0.23636909255363392+0j),(1.6076961704776087-0.14144499765435326j)
21,(-0.7598071844094556+0j),(0.5943627537025641-1.3075691439915358j)
22,(0.3254892591567752+0j),(0.5341851219413009-1.3975921883563522j)
23,(-0.2547567243468543+0j),(1.6513798787194234-0.4307111840172885j)
24,(0.915863413728521+0j),(1.1129752157254569+0.9899823084397408j)
25,(-0.5408363221946413+0j),(1.0717078370917192+1.1569518169941957j)
26,(-0.21615543314828928+0j),(-1.3623470801049873+1.0298167346967633j)
27,(-0.2539985458697846+0j),(1.0040815353017962-0.33525088009995635j)
28,(0.4942063924064029+0j),(1.309373519771782-0.4763605199449282j)
29,(-0.4022406863917767+0j),(1.5516367053312325+0.48868746362824506j)
30,(0.1777697867960697+0j),(-0.8825490752975947+1.112173930257436j)
31,(0.5824446815000225+0j),(-1.4154915133219834+0.2194557917116054j)
32,(0.009625407813406761+0j),(-0.5521797094017076-1.3836724305582195j)
33,(0.39871663915006367+0j),(-1.1583704194820306+0.6136343416048686j)
34,(0.7974670438428806+0j),(-1.173447414975336-1.2902197607666719j)
35,(0.06701038981730184+0j),(-1.47073971602868+0.32424244248474976j)
36,(0.4719912547860984+0j),(0.110823134339205-1.470256545735082j)
37,(-0.8081967871790617+0j),(-1.4809223848854118+0.0005458434822193034j)
38,(-0.8387873723097428+0j),(-1.245949656533761+0.9407994360499989j)
39,(-0.49749595078097253+0j),(-1.3396063128290057+0.22230192813380512j)
40,(-0.6724795034010222+0j),(-0.5367764604918988-1.3954757282400057j)
41,(0.9129064106174434+0j),(-0.5028434352368726-1.3738341836812076j)
42,(-0.5543940750408074+0j),(0.1324758838418354-1.3049251801051411j)
43,(0.6815843035822802+0j),(0.640425213537736-1.21261246466556j)
44,(0.36390627052548996+0j),(1.2781286063601547+0.7296188578973742j)
45,(0.2568668615872557+0j),(1.162333063427604+0.8384134144472154j)
46,(-0.7556123856899641+0j),(1.1532720779852843+0.7981585872525j)
47,(0.09171532873495952+0j),(-0.1289943746711834+1.3443544681146626j)
48,(0.1582145596912034+0j),(0.4670310604732769+1.4837306201730736j)
49,(-0.21564802383317389+0j),(1.2722188215709982+0.25326979245702896j)
50,(0.12963887310928313+0j),(0.920829726339167+0.39972322276566763j)
51,(-0.38583546506822697+0j),(0.8714710035680449-1.2846691295842372j)
52,(0.9814362906508954+0j),(0.8315695071084357-1.2177431971712136j)
53,(0.8767924976171428+0j),(1.309316955441613-0.4826761494189227j)
54,(-0.5038779372340061+0j),(-0.6506170304106366+0.8494786697810527j)
55,(0.5840815881785703+0j),(0.7641998915241204-0.4355655807887413j)
56,(-0.5261500248995663+0j),(0.5063865903503341-1.399040843525411j)
57,(-0.42198834178701017+0j),(1.1817509013280438-0.318663742822169j)
58,(0.46668947823675766+0j),(0.7371054577866282-1.0709914966812015j)
59,(0.4840391954456712+0j),(1.0207271398897175+0.5967286792369606j)
60,(-0.7544634858530053+0j),(-0.831521736697782+1.1148230504460253j)
61,(0.7438355753294256+0j),(-0.9914204164968035+1.1585330007746568j)
62,(-0.6450219036760878+0j),(1.3458303457016727+0.2651032509128881j)
63,(-0.9246489781039077+0j),(-1.1077588888309946-0.8178739863623973j)
64,(0.7415970105987608+0j),(-1.078000276253623-0.9105765548579645j)
65,(-0.39906892080207557+0j),(-0.9640587620141636-0.867766342049864j)
66,(-0.08264307974741325+0j),(-1.5183706040227636+0.35571881702250263j)
67,(-0.6050692079496756+0j),(0.7149735037890113-0.8916593598209419j)
68,(-0.5430695069240603+0j),(0.5686457898934941-1.392406365670385j)
69,(-0.10752360864155142+0j),(-0.2647177452145653-1.3867960393672694j)
70,(0.8898373156728968+0j),(-1.611142635368946+0.5629832924755139j)
71,(-0.17593564990864358+0j),(-0.5244163740840773+1.3256034239764047j)
72,(0.403622888578911+0j),(-1.502230987880586+0.18021460841792059j)
73,(-0.7480145084097644+0j),(-1.488177786740804+0.3086162792277651j)
74,(-0.544643653696455+0j),(-1.1321111901718313+1.0499021854352963j)
75,(-0.6132418899474559+0j),(-0.034398471332096836-1.4032258116835685j)
76,(-0.39620747465350675+0j),(-0.40215746712516925-1.3474296790521072j)
77,(0.577577815557969+0j),(-1.2449335846193368+0.7690046652072307j)
78,(0.07380363120455535+0j),(-0.7568406315294506+1.1674092418578503j)
79,(-0.321324621536257+0j),(0.4239057143124993-1.0648746750893392j)
80,(-0.05540247003860155+0j),(-1.1265106787089545+0.6160802011789597j)
81,(0.3427306384573131+0j),(-0.814027783543987-0.9635848312598264j)
82,(-0.8779500087968728+0j),(-1.1320978587297703+0.3238843898833673j)
83,(-0.37185181663057143+0j),(-1.2789420769353737+0.9891048326919447j)
84,(-0.10054774088284474+0j),(-1.3617887872285042+0.501325531383314j)
