,amplitude,c_0
0,(0.9517560406939964+0j),(-0.06260243133180622+0.0692974205052626j)
1,(0.9995529734645163+0j),(-0.09336391070666866+0.12128083688866466j)
2,(0.9829373281395035+0j),(-0.11909895525170193+0.27882274493156395j)
3,(0.7772885097931699+0j),(-0.21923385667031328+0.49018547203772245j)
4,(0.05762179258104429+0j),(-0.2235542790589048+0.5662778932662196j)
5,(-0.021582249498388134+0j),(-0.262889587652509+0.7135618198872659j)
6,(0.15680510910665746+0j),(-0.2727064968675801+0.7219234710017356j)
7,(0.06379353892469412+0j),(-0.3627668065221823+0.8288608520577527j)
8,(0.004083250360719465+0j),(-0.3462461362307257+1.0293153930811414j)
9,(0.1581553728175552+0j),(-0.3445397853292366+1.2235983822491328j)
10,(0.12165633661013275+0j),(-0.35645676489618217+1.3838567072632924j)
11,(-0.15981196334371744+0j),(-0.4682720206489611+1.6058955079277026j)
12,(-0.0406494012835575+0j),(-0.4708036901496478+1.7191130309590992j)
13,(-0.0345229699548308+0j),(-0.41678268068701935+1.7777804200261516j)
14,(0.02691819017336635+0j),(-0.3596726184844702+1.9006035708767768j)
15,(-0.003494073267596577+0j),(-0.3883675687622964+1.9399126745167707j)
16,(-0.0005324696714371288+0j),(-0.3822731057779201+1.9533608410847554j)
17,(-0.0904173180101148+0j),(-0.33676101045835305+1.9742845785042737j)
18,(0.039448370429090704+0j),(-0.34279730802466457+1.9861331800982087j)
19,(0.08751095555380159+0j),(-0.3055875111730226+1.976603445097679j)
20,(-0.03901642363840128+0j),(-0.2739006349097687+1.9684029623550106j)
21,(-0.03503108092083146+0j),(-0.29372028570401754+1.9635825701021394j)
22,(0.07523386389992173+0j),(-0.35221044634066656+1.9862037102965926j)
23,(-0.012682187085497149+0j),(-0.35086613819888046+1.9654290379421573j)
24,(0.004711956258909548+0j),(-0.31046293382257273+1.98386685883297j)
25,(-0.012137753355408764+0j),(-0.29228515136097455+1.9941352083879353j)
26,(-0.006655813851881442+0j),(-0.23596210679425567+1.969323275969312j)
27,(-0.06469464916317297+0j),(-0.27025882297157006+1.9666114664572312j)
28,(0.004663409671266043+0j),(-0.26617680079366673+1.9777237679176205j)
29,(0.03250325836183775+0j),(-0.22343737718055276+2.0154754351853583j)
30,(0.033032801161632055+0j),(-0.22712751620777422+2.0168813079709276j)
31,(-0.003203421481143963+0j),(-0.24883442035240733+2.0151880074440944j)
32,(-0.039576099093292405+0j),(-0.2936193281517596+2.001899661909566j)
33,(-0.044423185664337964+0j),(-0.24239287105143148+1.960841745970402j)
34,(0.09200171613777275+0j),(-0.27258433248348996+2.0000013284802804j)
35,(0.026201590850081016+0j),(-0.24429114827492165+1.9843236292581914j)
36,(0.06689355624252866+0j),(-0.2476127189514593+1.9835494033900534j)
37,(-0.06891551421499208+0j),(-0.2604938075173437+1.9780931022423611j)
38,(-0.03259380058721615+0j),(-0.24052315611178918+2.0070132246731567j)
39,(0.058968721049097624+0j),(-0.24983472125954342+1.981832722746257j)
40,(-0.06148067113088923+0j),(-0.22579147852502715+2.0055171706054837j)
41,(0.09582866639840074+0j),(-0.2261780007314703+2.021744836526656j)
42,(0.012191017109555651+0j),(-0.16046159290997894+2.0110029136689893j)
43,(0.011742037542260605+0j),(-0.144532999032467+2.023965172570689j)
44,(0.033451315376954754+0j),(-0.15319269528556623+1.9892004586609044j)
45,(0.0968432832297467+0j),(-0.16674126850666557+1.9885214017979165j)
46,(-0.07472948648411791+0j),(-0.1567594502106686+1.996656260433472j)
47,(-0.012482561044824744+0j),(-0.16940422519969955+2.0457138985681182j)
48,(-0.03469166226745788+0j),(-0.14320740991325312+2.035904668643063j)
49,(0.03579888479033283+0j),(-0.1356645366424895+2.0394182455380143j)
50,(0.008388609763221859+0j),(-0.19246071908661108+2.0004131808205043j)
51,(0.06457709527030647+0j),(-0.1674566190072785+2.0129711933786454j)
52,(0.02269511786912702+0j),(-0.18823798460109975+1.9464764849664615j)
53,(0.09532200403850814+0j),(-0.1854235089122359+1.9807126748777895j)
54,(0.07913925443000604+0j),(-0.14967583054655387+1.971224088801475j)
55,(-0.0450673128429238+0j),(-0.17586999107112883+2.0007859594041113j)
56,(-0.03781830589650245+0j),(-0.1963148583426065+1.959155891219423j)
57,(0.05409780576628886+0j),(-0.24088856305961948+1.9611767313641497j)
58,(0.05126745221806487+0j),(-0.2570199473751227+1.986434709911662j)
59,(-0.0952369567268313+0j),(-0.2657214142813391+2.0239047497589286j)
60,(0.0022893048267783305+0j),(-0.2975994997736286+1.9994197818389094j)
61,(0.11335499200036173+0j),(-0.28780266771637597+1.97889859868069j)
62,(-0.00012942888193736082+0j),(-0.2835900505140059+1.9891670655300087j)
63,(0.06138059158463355+0j),(-0.2845851667265441+1.9896750624274568j)
64,(-0.03514755722576492+0j),(-0.30149363610254426+1.9921421655292417j)
65,(0.07158457325948947+0j),(-0.3216751954008014+1.996456400529239j)
66,(-0.012991084444748825+0j),(-0.3184530911241955+1.9739707990262643j)
67,(0.04238808018240034+0j),(-0.2805743906260713+1.9812431281600342j)
68,(0.0166200634817985+0j),(-0.2680416694481831+1.9628859132004766j)
69,(0.04230314144823915+0j),(-0.30336239413436483+1.9562382403921015j)
70,(0.07930232216377478+0j),(-0.3197639690074692+1.9393666893682586j)
71,(0.04764269789038533+0j),(-0.3324379890565596+1.936943266253576j)
72,(0.010110671090996622+0j),(-0.3353176860660725+1.9498811756054615j)
73,(0.05930680719138331+0j),(-0.3856393579156964+1.9339168266021185j)
74,(-0.0622301043511825+0j),(-0.44537211422130774+1.9795691082869427j)
