,abs_amplitude,abs_c_-1,abs_c_0,abs_c_1
0,0.43416978422011243,0.271666766047064,0.6510705929384483,0.1279854754197055
1,0.18624356652417454,0.14269718092615907,1.0752127135810585,0.0783441369427708
2,0.2776765512584711,0.25920473929355814,0.7528035272912523,0.2542678926388644
3,0.02286396277396857,0.48901465714033937,1.0208470312677527,0.5230226542513235
4,0.0792848420736953,0.3735408248928719,0.521288489230829,0.04176991817549905
5,0.11795063818832574,0.2994239962398552,0.39476651098998156,0.38290531243170833
6,0.06993869213351323,0.3291812414165249,0.3752343486654219,0.34375584666910886
7,0.1735193130694908,0.6255045192909844,0.6617554335718271,0.3534038150323966
8,0.280348990601211,0.31421311648556133,0.7447295803788794,0.40994986853614224
9,0.1262687455827601,0.21229600894324277,0.8569822652302397,0.15366287647719556
