,abs_amplitude,abs_c_-1,abs_c_0,abs_c_1
0,0.06278712732996661,0.21037393003161256,0.7914032299029126,0.6143135322127241
1,0.05801694482219508,0.5035589778482009,0.28301428064844075,0.25599972946875316
2,0.512001612896716,0.09874154876738206,0.8066824456236036,0.26048098411283266
3,0.39279541254515044,0.5396743262572594,0.546322735383779,0.28221723929000364
4,0.043255476533491766,0.30789026257456453,0.3317431907685818,0.4117727584120292
5,0.2336073515275221,0.3407605056158376,0.4607728433732096,0.29312984450345453
6,0.10562327239370789,0.1962890412183986,1.0211132762368231,0.47920575619779454
7,0.038274675456000676,0.2922515866190729,0.7579131767942998,0.30155853749574985
8,0.44341782783726064,0.35499540952718767,0.9263817118117949,0.26871690178608193
9,0.12900745395238,0.06670814912552614,1.0424846012586406,0.25845133017356137
