,abs_amplitude,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2
0,0.3389219414956591,0.2350607630657518,0.3399509132984307,0.9989430239837163,0.5026788176767552,0.1788091739168926
1,0.3694505943847407,0.19540213538495196,0.5415069524834114,0.5635030084555072,0.3747477070294452,0.39437140312370894
2,0.012993952492266952,0.1516388777175731,0.6734628182313909,0.49445444628053137,0.36570084978282463,0.11555007458032523
3,0.01780273051700812,0.010671378810482815,0.313985133065851,0.6881686899130091,0.09745059146349472,0.12582766861327715
4,0.11476287253664352,0.3089424429004834,0.06637957313439842,0.2873125944538767,0.2836782302882656,0.35003251028438254
5,0.12192753338712775,0.263809378853135,0.26679092996129045,0.7812792291858214,0.14538317082258273,0.1691747318946623
6,0.41259872363206307,0.08777304382372851,0.2956558112420214,1.0279374253931608,0.2542600954627733,0.07047240670778812
7,0.30086771283638164,0.08278214942725798,0.19093270441251167,1.1031108461441723,0.4866163021287084,0.21635714514479593
8,0.20160140958416073,0.09483577844899596,0.24098137435585654,0.8923612381738136,0.1694748513809099,0.13753258546043975
9,0.2824881564532776,0.19636962733836114,0.28572741451956274,0.5132335376378379,0.5469399918391948,0.03574289241029082
