,5.0,2.0,1.0,0.5,0.1
0,(-0.000781659772583351-4.7043004599594526e-05j),(0.00039189273673728275-9.926328383091996e-05j),(-0.0007697335892749256-0.0011440758309680936j),(0.0005280943222509409+0.0007942091850250705j),(0.007953737278183052-0.012991473716664578j)
