,5.0,2.0,1.0,0.5,0.1
0,(-0.0012329351006142518-0.0005605980651624808j),(0.0001019687708923039+0.0012527549701109048j),(-0.000700362208473961+0.00025759013906519163j),(0.0005501006890755943+0.002190671198042103j),(0.010303534322417611+0.008290207442408654j)
