,5.0,2.0,1.0,0.5,0.1
0,(-0.001975210631487151-0.0002815016535698653j),(0.000691574060509651+0.0027153647141966723j),(0.0009442541011941134-0.0005979776347214574j),(0.0013591864694883996-0.00020303195080062308j),(-0.02892743274050085-0.003833263500182642j)
