,5.0,2.0,1.0,0.5,0.1
0,(5.443460477727759e-06-7.062068422516499e-07j),(-1.0863512778604672e-05+9.817284485604086e-07j),(-2.7157588925166853e-06-5.080580893403107e-06j),(4.413119002018258e-05+2.552129498216324e-05j),(-2.614409686873467e-06+0.00022121507187458495j)
