,5.0,2.0,1.0,0.5,0.1
0,(3.8170832700040615e-06-9.448217189823819e-07j),(-1.297775677128203e-06-1.2010895169140266e-06j),(-4.643467633758692e-06-1.7109236289503563e-05j),(-2.425937058869014e-05-6.101048962940859e-06j),(-2.573450271763317e-05+9.522844237511473e-05j)
