,5.0,2.0,1.0,0.5,0.1
0,(1.5263995038874836e-05+2.791805272659603e-06j),(2.4163141300041263e-05+2.05033308073388e-05j),(1.1387307952969194e-05-4.6103457620703784e-05j),(2.2596710047282986e-05-2.744918666256825e-05j),(-0.0002814108751747082-0.00018498284859799866j)
