,5.0,2.0,1.0,0.5,0.1
0,(5.815304799502689e-05+0.00018484361355341773j),(-0.00041626867840447953+0.0004919419312261845j),(0.001064460649926436-0.00013286838781977268j),(0.000972069430527064+0.00012350275922698437j),(0.00038978747183303255+0.0008067607584697411j)
