,5.0,2.0,1.0,0.5,0.1
0,(5.006679744826927e-06-1.3923529396991987e-05j),(-7.901214180574717e-05-4.593538526934002e-05j),(-5.6172830924785036e-05-3.634268562427709e-05j),(-8.408955999587117e-05+4.992613556448042e-06j),(0.00036417701137660656+0.0005479718303626679j)
