,5.0,2.0,1.0,0.5,0.1
0,(-4.507051498034201e-06+2.921679982448675e-06j),(6.147330990273438e-06-1.4624856742063303e-06j),(1.5190056257037325e-05-1.1811756947845801e-05j),(1.9530569529925497e-05-2.3397178551276242e-05j),(0.00012937953565480236+1.5484242453257967e-05j)
