,5.0,2.0,1.0,0.5,0.1
0,(-5.284032231076573e-06+3.859196520588807e-06j),(-3.0258839823260677e-06+2.5122497085718352e-05j),(9.24094473740842e-07+2.6534637359265206e-06j),(5.622028196105746e-05-3.112397783186139e-05j),(-0.00014855762111191684-7.189242199161817e-05j)
