,abs_amplitude,abs_coeff_-6_-1,abs_coeff_-6_0,abs_coeff_-6_1,abs_coeff_-5_-1,abs_coeff_-5_0,abs_coeff_-5_1,abs_coeff_-4_-1,abs_coeff_-4_0,abs_coeff_-4_1,abs_coeff_-3_-1,abs_coeff_-3_0,abs_coeff_-3_1,abs_coeff_-2_-1,abs_coeff_-2_0,abs_coeff_-2_1,abs_coeff_-1_-1,abs_coeff_-1_0,abs_coeff_-1_1,abs_coeff_0_-1,abs_coeff_0_0,abs_coeff_0_1,abs_coeff_1_-1,abs_coeff_1_0,abs_coeff_1_1,abs_coeff_2_-1,abs_coeff_2_0,abs_coeff_2_1,abs_coeff_3_-1,abs_coeff_3_0,abs_coeff_3_1,abs_coeff_4_-1,abs_coeff_4_0,abs_coeff_4_1,abs_coeff_5_-1,abs_coeff_5_0,abs_coeff_5_1,abs_coeff_6_-1,abs_coeff_6_0,abs_coeff_6_1,amplitude_squared,surface_energy,field_energy,amplitude,real_group_sampling_width,coeff_-6_-1,coeff_-6_0,coeff_-6_1,coeff_-5_-1,coeff_-5_0,coeff_-5_1,coeff_-4_-1,coeff_-4_0,coeff_-4_1,coeff_-3_-1,coeff_-3_0,coeff_-3_1,coeff_-2_-1,coeff_-2_0,coeff_-2_1,coeff_-1_-1,coeff_-1_0,coeff_-1_1,coeff_0_-1,coeff_0_0,coeff_0_1,coeff_1_-1,coeff_1_0,coeff_1_1,coeff_2_-1,coeff_2_0,coeff_2_1,coeff_3_-1,coeff_3_0,coeff_3_1,coeff_4_-1,coeff_4_0,coeff_4_1,coeff_5_-1,coeff_5_0,coeff_5_1,coeff_6_-1,coeff_6_0,coeff_6_1,complex_group_sampling_width
0,0.6134177284264973,0.07412037030276374,0.1568749377836005,0.019414292799181124,0.12843078757898665,0.09585575458877542,0.04164223281856952,0.08982652786629036,0.1897082445958595,0.1093663104345818,0.1547892930638602,0.05888755206324324,0.08987211771332006,0.009537420035997697,0.006945323683121781,0.06342966750148535,0.05019768205193471,0.07714967454656434,0.04379819638082696,0.03260183310494385,0.44029261515800255,0.19805382019023565,0.03587383594442599,0.10188520036189477,0.02005816756767137,0.19978573284940618,0.1610485391243085,0.12189821021729319,0.04138379986443327,0.04200522729243715,0.19734570183668595,0.06445259967621848,0.036244276799364906,0.06698572617536865,0.0006367061035305476,0.00991661587859998,0.09013003310877263,0.006283962046946393,0.14583167453647541,0.09614835808111698,0.37628130954792405,(7.557652997377818+0j),0.6868056223005223,0.6134177284264973,1.020160723979584,(0.0699250907820179-0.02458273729561813j),(0.009721844909363998-0.15657340718067933j),(0.011395301475096608+0.0157182018432134j),(0.12838067500553846+0.0035874062051997964j),(0.07465101008610253+0.0601294635009174j),(0.04126377771812323+0.00560144646901717j),(-0.025985633629699908-0.08598576599284585j),(-0.02073593217860482-0.18857157575925051j),(-0.10924574830497728-0.005133842163416087j),(-0.1527040324579696-0.025322000676979713j),(0.04942739872340562+0.032010561435855255j),(0.053580879619587546-0.07215321809502419j),(-0.00910564737541871+0.002837175852424498j),(0.002691672997167619+0.006402532119376754j),(-0.06078462259875873-0.018126013761317082j),(-0.018216639690967814+0.04677564881171167j),(0.04027348898937385+0.06580363490920224j),(0.023184154363021747-0.03715880774036034j),(-0.020532918268788482-0.02532348295890328j),(0.2934086729842503+0.3282817959928546j),(-0.1806702398858014+0.08113926368628922j),(-0.03498336398924152-0.007943321053805505j),(0.09055062145852522+0.04670309418291595j),(0.0011721672694926712+0.02002388848513479j),(-0.11290754105055227+0.16482180142230016j),(0.15598582920718176+0.04006311321679637j),(0.12187951593241114-0.0021347717115748886j),(0.03917491053479295-0.013339613030760478j),(-0.04178858519813212+0.0042606650921845355j),(0.18680290559620036+0.06363961418983628j),(-0.06440211559148402+0.0025505121768007524j),(0.03526337570309482+0.008375078192552192j),(0.040117340351649496+0.05364407249968428j),(-0.000569683424296418-0.0002843509422438405j),(-0.007824561569892132-0.0060922497258950594j),(-0.019424154933285094-0.08801207345197695j),(0.0025581874197775126-0.0057396738698949415j),(-0.002778046382889841+0.14580521169151328j),(-0.05336430664816995-0.07997973204290432j),0.31624613792072775
1,0.8763952586039155,0.08001438740990871,0.17128543423568166,0.013366567435608653,0.1205851716797564,0.08411634282047357,0.012803554793426443,0.13605157608283508,0.18656054823180823,0.06725224933598267,0.17642937850569043,0.03687831563433444,0.035101631215257306,0.03041990938558575,0.032050231047782304,0.0431910643264832,0.07694744567205147,0.06018982757122685,0.05418301813898008,0.054057399972724796,0.6125422109992547,0.20068454389917784,0.04887646953079464,0.10806311314299899,0.0164227218637202,0.2095870028541503,0.169170336259091,0.11037704339479548,0.05924345095434516,0.023705640821447008,0.20361171769318814,0.03282722693134968,0.009387472106630832,0.04902204547515179,0.03276517937199813,0.05525235894276603,0.10490621856045221,0.028839039412256587,0.07114307743172543,0.10693004733544101,0.768068649303424,(7.234213034224068+0j),0.420306180292473,0.8763952586039155,1.0142907399920136,(0.06260931684105496-0.04982344465489464j),(0.05652119745013651-0.16169123111693073j),(0.00892385034218793+0.009951382822548132j),(-0.04099713242801768-0.11340202274084843j),(-0.05916132337445554+0.059795459242943674j),(0.00028722818051673014+0.012800332625388697j),(-0.05659286314476231+0.12372258967424528j),(-0.11606214358255819+0.14606305824394644j),(-0.007349006377136141-0.06684951118757708j),(-0.16831710365484726-0.052883629008867984j),(-0.00981216500689775-0.03554900254441758j),(-0.020872849512243972+0.028221422133038274j),(0.017478377418612252+0.024897333388132017j),(0.032050189404579606+5.1665721733655385e-05j),(-0.04198405332945763-0.010139393654635754j),(-0.04472874157040017+0.062611892424536j),(0.05206993050809729+0.030191682297214573j),(-0.020409637077423798-0.050192092694137505j),(-0.014548031343784292-0.05206301255047979j),(0.5192670639550571-0.32491487584804446j),(-0.1485374792018816+0.1349477803906816j),(0.0270764627884547-0.040691208346031266j),(-0.036248078735283185+0.10180232418838635j),(-0.008973102318296993-0.01375460752615234j),(-0.2095851000811081-0.0008930785953748386j),(-0.08650767882483311+0.14537889865573148j),(-0.03154561700001208+0.10577318070600465j),(-0.028664635449330702-0.05184713256812641j),(0.022898669122763025+0.006132565463301144j),(0.1444415710193975+0.1435073661643154j),(0.006281814260533744-0.03222057785947491j),(-0.007385132483033766+0.0057952092939609545j),(-0.027957412942758567-0.040268399572318814j),(-0.018083225033055327-0.027323139491703605j),(-0.041763936154727524+0.036174532555433264j),(0.07900708369441997+0.06901590699799783j),(-0.00450501767274204+0.028484996225907607j),(-0.07094909835109177+0.005250039011625396j),(0.06894050545782798+0.08173886303576068j),0.32716366717883655
2,0.7484552131879004,0.10576163184674625,0.18158099360952246,0.0007056350386188699,0.10658911857883789,0.16881109164181374,0.027573396363356126,0.16093527029808208,0.18453604580409355,0.03519207634634155,0.12977035346328533,0.0395537033990088,0.06031170499668726,0.019101162401882858,0.0008384891590226332,0.05721909149117622,0.13108969735173967,0.09964736565005754,0.07991576785934171,0.04111460128352985,0.14689124949457488,0.24383472127088746,0.050811316470479366,0.11077676676115068,0.047590969552041944,0.23205379951641145,0.20333644336049955,0.11171472816762316,0.05051959439309869,0.04188464978586875,0.18953259283430593,0.06038328709928241,0.036747396831841195,0.08469432057711541,0.09434537050740524,0.044187834251950005,0.05515017403749496,0.039809056555622765,0.02082596637007806,0.022267214478013247,0.5601852061481455,(7.404867631562919+0j),0.606705176586946,0.7484552131879004,1.020021204916818,(-0.048423583531226444-0.09402488675282213j),(-0.01252233763371932+0.18114869113633852j),(-0.0005762181664599849+0.0004073001747705826j),(0.09066318862130739+0.056048429312789874j),(0.1347127166687747+0.10173332113432289j),(-0.027566865804560525+0.0006000805979970241j),(0.16076927275425307+0.007307678426513062j),(-0.15307358355538617-0.10306323407754449j),(0.021536165523123887-0.027832998619037475j),(0.09558352165863006+0.08777320220500225j),(0.011694416816046948+0.03778539490212215j),(-0.05988995935781643+0.007120008969553879j),(0.003438352122677453+0.018789149522625625j),(-0.0007723344535516568-0.0003264407475416423j),(-0.057210112572934894-0.0010136323138650327j),(-0.12570639690353405-0.03718078171988684j),(-0.03369962228975225+0.09377597207453676j),(-0.055618258804860946-0.05738588014541296j),(0.03043580799439909-0.027641852876240176j),(-0.14656623044641853-0.009766231146393191j),(0.12899168845794642-0.2069215204033149j),(-0.030965986316566975+0.040285202902621636j),(-0.035344217403818066+0.10498703896275018j),(-0.028892807413949898+0.03781674315225711j),(-0.11523078378075086+0.20142202545718957j),(0.15548524115477094+0.13103453354570455j),(-0.055195788004240035-0.09712674953974795j),(-0.0415896633631916+0.028679771947831223j),(-0.041475856938417745-0.005837566180248391j),(-0.08953741441849626-0.16704985832303257j),(-0.060345139210905806+0.0021460509152310928j),(-0.03314425423753039+0.01586913938922843j),(-0.005889206550279873+0.08448931994179701j),(-0.02044887410863278-0.09210261931057585j),(0.038397563548285704-0.021867597248741506j),(0.030302530844029504+0.04607926128761858j),(0.01686581249818853-0.03605974698503471j),(-0.0024812860042657593+0.02067762305035705j),(-0.021952588505386568-0.003729972992263114j),0.3542553501828827
3,0.7484552131879004,0.11155739079786056,0.1233657508658832,0.01805994605783052,0.1662400133461663,0.13635366341482813,0.026935785885759688,0.10794994439935629,0.21306213343460287,0.05226666728480111,0.11213470545016088,0.016167440072583632,0.006630316824766881,0.005115650408160356,0.07475072407828096,0.050262209315809506,0.08949168827243693,0.14980149124730208,0.04660859053083457,0.013486182604617402,0.2901447935000456,0.21668464543844274,0.04777015651977025,0.023735008265561516,0.007079523626876679,0.2150645618978385,0.2256950822813866,0.10350850933891872,0.06979778694850575,0.077578886484629,0.15709729638355285,0.07896711235048866,0.012473898103349295,0.08212213215535896,0.12250620564726268,0.02659118543196332,0.038507632533054455,0.0030059707501043694,0.011553366386706282,0.03412816648931164,0.5601852061481455,(7.404867631562919+0j),0.687806040485516,0.7484552131879004,1.0026519049760225,(-0.1096590663652694-0.020492452403849216j),(0.10786049649646612-0.05987672153883326j),(0.017993594413117917-0.0015466776354366063j),(-0.12009875241817616-0.11494360227925336j),(0.10660214336837212-0.08501943634201109j),(0.016192538098874353+0.02152529375409296j),(0.0174368715412685-0.1065323706986633j),(0.09883321386012646+0.18875240009542402j),(0.05142084175152435-0.00936491017708064j),(-0.08134498444815529-0.07718280683885315j),(0.01406219923163784+0.007977510342851784j),(0.00551563019130261-0.003679527794374968j),(0.0040060835641852885+0.003181379193883638j),(0.07154355641280193-0.021660800678541887j),(0.039093025191513864+0.031591534731347105j),(0.02292352989034063-0.08650591914555723j),(0.13904340782716906-0.05574421512339254j),(-0.03263065339993851-0.03328064257138199j),(0.012741991406539805-0.004418005912258472j),(0.23766989479990464-0.16642422390080824j),(0.03657144558367123+0.2135761338181404j),(0.013415428613211586+0.04584772763231752j),(-0.01929653675160713+0.013820068261776019j),(0.0017345602185965092-0.006863742101184131j),(-0.08735931893579632-0.19652255641371816j),(-0.2242346057484806-0.025634191050730424j),(0.10248628532473802-0.01451112765781529j),(-0.06105202393423989-0.033828707283045836j),(0.041014061064860836+0.06585081945703349j),(-0.14713410911304017-0.055055557998569364j),(-0.06264299843924115+0.048079721084007224j),(-0.011884763895354294-0.0037882081574834546j),(0.0649646506960856-0.050235831332603884j),(-0.024063356012817512+0.12011962920143324j),(0.021680814298503177+0.015395890166887997j),(-0.03848913440255682+0.0011934388307202391j),(-0.00166079979239702-0.0025055147575013485j),(0.011410286397862832+0.0018126332183376265j),(-0.0008829710062131164-0.03411674237268795j),0.37924065676727353
4,0.770440259424597,0.06376013412340793,0.1348091981391738,0.053332023855901876,0.179943651029212,0.12072369174419069,0.04129450214329576,0.10449364155202884,0.24682349569651907,0.10387409001745647,0.05939851851110558,0.0002799750778440576,0.001221952067562395,0.02797166329412837,0.08327836088788997,0.0025464454603505863,0.05800084661970311,0.17464068536524918,0.015840160710773696,0.013596709143076815,0.23206350918337748,0.2536781606104409,0.01939366783731666,0.0473474172858128,0.04478151444290658,0.18666774867553043,0.22242924874075037,0.08695070000808645,0.04083765923738545,0.04941962609667445,0.17187259318920306,0.0724618216418753,0.017393411867908548,0.09266268042669737,0.07438062792145542,0.06929569545955545,0.06532884914549193,0.10102257039383113,0.044171622575324684,0.0160553293693807,0.5935781933422404,(7.377210898478831+0j),0.22003429706922173,0.770440259424597,0.9968826663756993,(-0.044855723354202306-0.04531356072751554j),(-0.06322562879722063+0.11906317552510973j),(-0.04176524565649056+0.03316578091677449j),(0.17057498552640818-0.057305251577743466j),(0.032301646759766066-0.11632202441908268j),(0.030768911506290627+0.027541060109965165j),(0.0338866266055709-0.09884643474652235j),(0.1720594278746836-0.17696720404438254j),(0.006594728597320453+0.1036645365189192j),(-0.008777147701163147+0.05874645248477663j),(-0.00026145028656319834+0.00010014884856955462j),(0.0012082134287224732-0.0001827215533939474j),(-0.005020065402315072+0.027517501536232673j),(-0.08315269264640877-0.004573302726205309j),(0.0015574030644071115+0.0020146662695135014j),(-0.057998463130555324+0.0005258165991483395j),(0.1503472345241263-0.08885425175978538j),(0.005804091517305921+0.014738494258297763j),(-0.008541008664985096-0.010579303876251884j),(0.09594502294943691-0.21130079239258792j),(0.2444129519650143-0.06793318837243147j),(-0.010532924763798673+0.016284098013225275j),(0.04384718121296548+0.017866242562840456j),(0.044527385200084646-0.004764032225282856j),(0.18508374026029478+0.02426638594539214j),(-0.006566040373511474-0.22233231391137911j),(0.08134326748764764+0.030719652770323635j),(-0.040822203916361856+0.0011234230724815944j),(-0.03035872703202405-0.038995475846951254j),(-0.06957424553247642+0.1571611041198425j),(-0.04753444059348836+0.05469179603124287j),(0.015837981148018966+0.007189515252205659j),(-0.006665817842757027+0.0924226120402763j),(-0.05310332569450729-0.05208180690196026j),(0.0496925030614455-0.04829646517822691j),(-0.009913106318816896+0.06457235363362772j),(0.03315814525485798-0.09542587244680713j),(-0.01569251024693487+0.04129016060863384j),(0.015523820777845462+0.004096900000809389j),0.3968328402627152
5,0.8252269746943987,0.029672365540812096,0.11592438683218602,0.0036089497620739003,0.14478193864554748,0.08675080165836171,0.08521434562436932,0.09901502556550298,0.1894396876301653,0.053462558830426866,0.0445004769722802,0.03400364560386962,0.051800413290352586,0.07586683354242901,0.0404705414741245,0.003841708467479013,0.018070103815471472,0.11660935015747181,0.003730853216930856,0.02332709056695985,0.15134626270333068,0.25716800442205967,0.016811157051447877,0.016116825186845003,0.05851756948177772,0.18370256552179515,0.18538244573684948,0.05569330741973011,0.001994349591374404,0.05242787293178156,0.1386407326139849,0.039175863367383365,0.04485238212985923,0.06831377676734537,0.07489360924833151,0.0383274550979706,0.08783894947454057,0.12731076194203292,0.015094876208361207,0.007821326656278625,0.6809995597632696,(7.305194958316106+0j),0.27091028430123276,0.8252269746943987,0.9911466238565508,(0.011664334877075331+0.027283558577704214j),(0.11025282938531035+0.035815877414241165j),(-0.0033795767929342907+0.0012660881035035582j),(0.14220882469607668-0.027174619344594475j),(-0.06412427624121117+0.058427551590916886j),(0.033617084664063+0.07830310542295683j),(0.08873927640471431-0.04392398104572175j),(0.14864900200789857+0.11743453261911664j),(-0.04494683193816184-0.02894870455511764j),(-0.043994488935763965+0.006691591293659675j),(0.009336219376953114+0.03269683351792597j),(0.008339603609183534+0.05112468903272694j),(0.03133194996810888+0.06909475626232828j),(0.040207843693874167-0.004603697720074073j),(0.002859840811380836+0.0025651577890376544j),(0.007580709091619892-0.016403094268160143j),(0.10447603561159688-0.05179284243051556j),(-0.00021200089147297086+0.003724825009084049j),(-0.009704760562693149-0.021212514625568155j),(-0.13283548286638946+0.0725287923925301j),(0.18573017778954135-0.1778754720490992j),(-0.008459678372105737-0.014527520203013731j),(0.011070099357678581+0.011713451853080958j),(0.041808556262287314+0.04094326026732409j),(-0.1669813371672433-0.0765758814322685j),(-0.1853486516616085+0.0035395641821639127j),(-0.0007221308895793744+0.0556886255740513j),(-0.001106135069653614+0.001659486517058107j),(-0.05239984197143222+0.0017141824640229033j),(-0.10657179243688507+0.08867753828637749j),(-0.012765304827508634-0.037037754565317195j),(-0.02287742540358752-0.03857926372581784j),(0.04667454320859069+0.04988245295179556j),(0.06586950898965578-0.03564071396175198j),(-0.003981659448069791+0.038120076105991045j),(-0.04764495919496973+0.07379457234851734j),(-0.06323066106746775-0.11049847785029436j),(0.014945999430704657+0.0021148022988273056j),(0.002834238875650279+0.007289735294231692j),0.3967243045022488
6,0.8252269746943987,0.006214002993529706,0.1215505730607985,0.04955638750866587,0.14582192964405544,0.058685394332294305,0.07093725126773456,0.11796169386884227,0.17186276548852997,0.11521502083951653,0.010504460983807027,0.06649696159927265,0.024474449828056757,0.0637936451725579,0.0055846323563870075,0.02595322522881139,0.010633704396835201,0.13421041698610098,0.07346438179729776,0.01706213560956843,0.6029163841927568,0.24198474025912461,0.061379976293810735,0.007752942863322439,0.03036985127168409,0.16819574683258212,0.15025887249705439,0.060229581161736774,0.02525929526233995,0.0548101478201374,0.13243741819039306,0.02816799419451142,0.059770581070710954,0.08388684611823263,0.032900804928221866,0.00409497795371898,0.09623365932777017,0.09127735111763656,0.008635946092031272,0.027037758021046798,0.6809995597632696,(7.305194958316106+0j),-0.8746995429070616,0.8252269746943987,0.9742690110068504,(-0.0054925151025177485+0.0029062193744125017j),(0.07725737113790598-0.09383943955644858j),(0.04349004613911869+0.02375818658328917j),(0.06144495183924866+0.13224429310404387j),(-0.02537620661046232+0.05291524965451839j),(0.04961220153042493-0.05070229853494032j),(0.07735030898972649+0.08906116392457655j),(-0.1670607210271583+0.04034260342679234j),(0.10821322571461627+0.03955248168557493j),(-0.009957428093958868-0.003345642885001743j),(-0.05544768604817231+0.036706947759769674j),(0.001882457593146727-0.02440194762300894j),(-0.021297878558130715+0.06013343107893757j),(0.004527696107049055+0.0032692639107630233j),(-0.024638112749500618-0.008156794708726406j),(0.004608432209068376+0.009583215628049566j),(0.0917713265269562+0.09793089224073212j),(0.05014107338339531-0.05369253349228458j),(0.014281388755016975+0.00933586668646129j),(-0.5799215647427294-0.16492163313044242j),(-0.00010936997122662788-0.24198471554312143j),(-0.060277306295207674-0.011582220668873693j),(0.0024578978433928505-0.0073530171517131055j),(-0.02951699571443681+0.007146665674153992j),(0.12253794903260007-0.1152139761463598j),(-0.11770001173522827-0.09340468939840856j),(-0.05416264899140212-0.02634406766527151j),(-0.02110303972262729+0.013881416052236323j),(0.05079455343700791-0.02059285422665495j),(-0.13042406294525177-0.023005076435214385j),(-0.027624883728604343+0.0055046976232232935j),(0.05878554537427683-0.010806572841528904j),(-0.07624294149620033+0.03498595180456031j),(-0.028959715262516793+0.015614027566225833j),(-0.0035971635485788018-0.00195684921397139j),(-0.004945767576915947+0.09610648558077886j),(0.02122952444029464-0.0887742199013387j),(-0.0068603726577113906+0.005245460122982173j),(-0.016542945642617334+0.021386241097258972j),0.39661579842685396
7,0.8252269746943987,0.0021855687781640147,0.10957098715332256,0.0007995111516322477,0.1019851326047672,0.05990743874951408,0.10876882084854737,0.10765057727690175,0.22748566562730876,0.11811034939404118,0.02103965383786915,0.05349024167401771,0.05085919741742647,0.09347551700309839,0.015657142715708797,0.0032811007563305628,0.011582415190237234,0.13080013678391675,0.10252674195620597,0.030611237280312325,0.5548688096471767,0.2355676419818187,0.034528037774563126,0.07170562413943288,0.02161187369921732,0.13518922739283368,0.15099943628856957,0.09647990120601671,0.016547900318672707,0.0740634550089132,0.12774207304376786,0.0032147821381715673,0.045901676815749526,0.07603240399711925,0.0676969546762344,0.028119600752398784,0.07266354029962277,0.07773169858183047,0.011096443072116303,0.023896504476725488,0.6809995597632696,(7.305194958316106+0j),-0.8893070393219662,0.8252269746943987,0.9576787964175567,(0.0019318094204583563-0.0010221659586944253j),(0.06964316339518012-0.0845909629810763j),(0.0007016406687663836+0.00038329943062491613j),(0.0429734510887044+0.09248918733527008j),(-0.0259046319873617+0.05401713856847786j),(0.07607090158875775-0.0777423585972083j),(0.0705890627897314+0.08127626346306499j),(-0.22112945299706355+0.05339937343376972j),(0.11093260067202886+0.040546426995762136j),(-0.019943987657750382-0.006701073788943274j),(-0.044602190170057905+0.029527116120251416j),(0.003911846151084024-0.05070853401189004j),(-0.03120734367671574+0.08811228052683624j),(-0.012693903483252595-0.009165747780620013j),(-0.0031148394723289076-0.0010312115373747345j),(-0.00501958426053089-0.010438204610490675j),(0.08943942156003046+0.09544247300703439j),(0.06997678012687847-0.07493319063825422j),(0.02562228960523815+0.01674951113366859j),(-0.5337064919016212-0.15177870872207144j),(-0.00010646963191929865-0.2355676179212495j),(-0.033907753544044725-0.006515338990258324j),(-0.022732670940376638+0.06800678058210206j),(-0.021004962377129642+0.005085729085026996j),(0.09849125776354399-0.09260453200155176j),(-0.11828010637791722-0.09386504245295141j),(-0.08676147040960018-0.04219974631543201j),(-0.01382504912049858+0.009094010214010633j),(0.06863729204900076-0.02782656119676824j),(-0.12580009791089303-0.022189470275990265j),(0.003152797539169047-0.0006282450739293994j),(0.045145204494755946-0.008299062936511878j),(-0.06910420880047699+0.03171016845810243j),(-0.05958773762041232+0.032127545777992976j),(-0.024701183735373895-0.013437390689624466j),(-0.003734420826851941+0.07256751470157205j),(0.018079041236657163-0.07560003460567856j),(-0.008814984929102545+0.006739962132861944j),(-0.01462098204663666+0.01890158221414519j),0.39650732202841177
8,0.8872110075860843,0.0037633236591926864,0.09170112058179188,0.014909473973329316,0.0981804785804003,0.050452706618778466,0.050980792844194156,0.18960789261393182,0.2118209477313951,0.15497498514143715,0.0006654084149070623,0.01071854834431217,0.07104184196503482,0.050620955389802054,0.01413314261032056,0.008058347794100524,0.009935477729413982,0.08921069887879875,0.08967528113425874,0.018005762811416803,0.6720493279014526,0.2572705346606868,0.06270665066305196,0.08333221393769273,0.007299671036619848,0.13890687649302247,0.09249586411609828,0.04448448603638176,0.015534824957433599,0.06554928588433054,0.008078929179718742,0.007289552416288011,0.11339571060671452,0.018489771567693405,0.06901289068998244,0.04359020004285737,0.06989363355688002,0.011132999993361701,0.04801007374034501,0.013849965320270288,0.7871433719819149,(7.218780706488189+0j),-1.4848803106159871,0.8872110075860843,0.9521683321661222,(-0.00024243203687301777-0.003755506846131029j),(-0.09118391085289212+0.009725734806592013j),(0.014177827752408926-0.004613200015651555j),(0.07688143634333831-0.061062681893785685j),(0.04760709274747223-0.016704500150980572j),(-0.010561143200180296+0.049874878379079016j),(-0.0529735619155781-0.1820575586990903j),(0.17412335244887872+0.12061994872238163j),(0.15487147131155918-0.005663337653854546j),(-0.000581521217899732+0.00032342144604454056j),(-0.010180102773056789+0.003354517273671228j),(0.061345944944803825-0.03582761991277234j),(0.037586565193384616+0.03390768705676896j),(-0.007552170025116292-0.011946147829128586j),(0.007898883173373589+0.001595184561134029j),(0.009737258910072773+0.00197471684802901j),(-0.07798532747626387+0.04332248253347895j),(-0.07586298186336753-0.04781698473666768j),(-0.017995450761772103-0.0006092998454259802j),(-0.019573552728258926+0.6717642258757072j),(0.16574249195513044-0.19676776759698003j),(0.048560442074729177+0.03967376340712976j),(-0.043769480277343356-0.07091185003938792j),(0.006844759180298315-0.0025366255156385686j),(0.08372808871919345-0.11083648991410125j),(-0.08051618671443554+0.045526130469762865j),(0.008037229201031084-0.04375239930210842j),(-0.0007262242472742987-0.015517840854989223j),(0.06361904241345089-0.0157900703716365j),(-0.005928039278867868-0.005488847511009088j),(0.007211045490960018+0.0010669570549537485j),(0.03971261580858595-0.10621438381707723j),(0.004992401970492661+0.01780302151856545j),(-0.06880696045581094-0.005327407833077385j),(-0.003974483754476682-0.04340862838954629j),(-0.009678920532119339-0.06922021748821904j),(0.011111575293905102-0.0006903501575790261j),(-0.025292807443369862-0.04080736541589005j),(-0.013043434574005709-0.00465729040175961j),0.40554417727399217
9,0.6602046463882586,0.02330403706320984,0.08256895457700666,0.019398574312415144,0.12712103880500003,0.0653078238553565,0.04332012094378154,0.20221863476398427,0.22003342963013592,0.15392275547233952,0.01818126915810776,0.0377144049566907,0.02520171384358228,0.040933356633801966,0.001093041306204844,0.0005096004005689467,0.03300359541384748,0.03783409223060823,0.08383882891979606,0.04267413446725192,0.7970672772912569,0.2430043482344178,0.039129578324708834,0.08877421429974691,0.03491779330075857,0.09414048382457728,0.022946174741096087,0.01360911794175465,0.002842646071152236,0.0729006594454698,0.0077284358797180515,0.02671074418403559,0.10209982943124539,0.0146942059257557,0.06471651860032233,0.0309315318374107,0.033452017062597705,0.001472607354797189,0.020955331345334432,0.015364889698240925,0.4358701751126456,(7.508175838427338+0j),-1.9222904771030116,0.6602046463882586,0.9466895750135395,(-0.014231258210679297-0.018453981499514705j),(-0.05716577471992834+0.05957941306030289j),(-0.018510860841676482-0.005801096125249169j),(0.12037438196669015-0.04086277857659346j),(0.010144573289854786-0.06451511055162996j),(-0.009313453663748448+0.04230712067060427j),(0.15833807689104618-0.12578326459531416j),(-0.2192828688906344+0.018158567286347956j),(0.1267851726877481+0.08727963473076362j),(0.013016432626117874-0.012693739791302425j),(-0.028196346666322633+0.025046803706457486j),(-0.009960391918324905+0.0231498806365643j),(-0.009260522048858407-0.039872075650668436j),(-0.00015965463189972866+0.0010813184986778657j),(0.00015072894151527767+0.00048679909043640885j),(-0.01657385043421038-0.02854023111373415j),(-0.03289491668877169-0.018690719380295116j),(-0.08322697664232653-0.010110370597582755j),(-0.04261090407771115-0.002322198572301162j),(0.7938715043078945-0.07130413155223217j),(0.24297388955290106-0.003847370058733157j),(0.0384201516918766+0.007417266601836227j),(-0.06794216972494886-0.05713775194740892j),(0.001956174532674031+0.034862955557327865j),(0.08599144480289928-0.03831321071687185j),(0.017846574399823345+0.014423131332706016j),(-0.013535426902689222+0.0014143230587617508j),(-0.0013349586932082322+0.002509685632358167j),(0.029323878218416238-0.06674291208672169j),(0.001142745288536443-0.007643484437901414j),(0.004322596403831304-0.026358661103982044j),(0.060412461275885364-0.08230862465427942j),(0.01427887861026415+0.0034689066608738317j),(-0.051507032347228095+0.039182309765089976j),(0.016764758525769384-0.02599427885865262j),(-0.033035617208473006-0.005261695659345011j),(0.0012464682017313006+0.0007841488656342693j),(0.019168032293276984-0.008468320364549661j),(0.00417913227887621+0.01478562439786582j),0.41008345765421406
