,5.0,2.0,1.0,0.5,0.1
0,(-2.365932925010029e-06+9.160814792674188e-06j),(-9.73428145941199e-06-4.7781587011892715e-06j),(-1.3490619275889204e-06-4.330944938396699e-06j),(-1.257829800632684e-05+2.5541168983608546e-06j),(0.00014555455894157938+0.0006396897738492004j)
